,Round,Train Accuracy,Test Accuracy,Confusion Matrix
10,10,0.4701,0.5108,"[[527, 64, 39, 18, 20, 6, 28, 24, 208, 66], [17, 692, 7, 7, 4, 10, 14, 12, 76, 161], [68, 35, 354, 66, 144, 65, 116, 91, 33, 28], [26, 36, 67, 321, 40, 156, 190, 84, 23, 57], [44, 31, 127, 53, 383, 30, 164, 113, 36, 19], [19, 27, 91, 174, 35, 377, 114, 114, 27, 22], [4, 20, 68, 62, 119, 20, 623, 38, 12, 34], [36, 24, 26, 65, 65, 67, 42, 607, 19, 49], [100, 94, 9, 15, 5, 13, 9, 14, 657, 84], [29, 222, 5, 21, 4, 7, 26, 39, 80, 567]]"
11,11,0.4781,0.5219,"[[538, 63, 54, 23, 20, 4, 30, 23, 186, 59], [16, 718, 9, 9, 7, 8, 16, 9, 70, 138], [66, 33, 382, 75, 136, 67, 125, 69, 29, 18], [21, 32, 78, 336, 40, 159, 199, 66, 23, 46], [36, 26, 138, 49, 383, 33, 180, 101, 36, 18], [14, 25, 98, 199, 34, 379, 117, 88, 27, 19], [1, 21, 75, 61, 86, 18, 673, 26, 12, 27], [31, 19, 36, 80, 66, 67, 46, 597, 15, 43], [99, 94, 13, 16, 5, 14, 12, 10, 668, 69], [26, 234, 7, 22, 7, 9, 29, 35, 86, 545]]"
12,12,0.48756,0.5241,"[[542, 68, 39, 24, 21, 5, 29, 27, 174, 71], [15, 723, 7, 9, 5, 7, 17, 11, 54, 152], [69, 35, 360, 76, 121, 70, 133, 82, 27, 27], [20, 31, 62, 335, 35, 174, 188, 81, 19, 55], [36, 30, 132, 56, 358, 39, 176, 120, 34, 19], [14, 23, 91, 185, 34, 383, 104, 120, 23, 23], [2, 21, 65, 68, 76, 22, 667, 35, 13, 31], [22, 19, 30, 58, 57, 69, 37, 652, 11, 45], [99, 105, 9, 14, 6, 13, 12, 12, 649, 81], [22, 241, 4, 19, 7, 7, 28, 36, 64, 572]]"
13,13,0.48944,0.5263,"[[514, 61, 33, 18, 16, 6, 26, 18, 218, 90], [9, 683, 7, 9, 5, 8, 14, 8, 77, 180], [70, 28, 378, 77, 117, 74, 115, 72, 35, 34], [28, 32, 64, 320, 27, 183, 179, 68, 33, 66], [38, 23, 131, 58, 352, 48, 166, 117, 42, 25], [16, 22, 83, 188, 28, 413, 96, 98, 27, 29], [3, 20, 63, 75, 69, 29, 664, 26, 15, 36], [23, 21, 28, 72, 49, 72, 38, 621, 19, 57], [75, 83, 6, 11, 3, 14, 12, 8, 700, 88], [17, 200, 5, 14, 5, 7, 28, 28, 78, 618]]"
14,14,0.49808,0.5353,"[[578, 58, 42, 20, 19, 4, 33, 19, 160, 67], [13, 714, 9, 8, 7, 6, 18, 8, 57, 160], [69, 30, 369, 81, 139, 69, 129, 61, 31, 22], [24, 27, 66, 331, 39, 171, 204, 67, 27, 44], [41, 17, 118, 59, 391, 41, 182, 95, 36, 20], [15, 19, 81, 196, 37, 395, 121, 88, 24, 24], [4, 19, 55, 62, 79, 22, 701, 18, 13, 27], [26, 16, 33, 67, 63, 75, 48, 610, 15, 47], [105, 88, 7, 12, 7, 15, 12, 7, 671, 76], [27, 213, 8, 18, 6, 10, 33, 24, 68, 593]]"
15,15,0.50526,0.5419,"[[572, 46, 52, 29, 15, 7, 28, 19, 175, 57], [21, 698, 8, 14, 7, 10, 17, 14, 72, 139], [68, 20, 423, 88, 109, 75, 102, 67, 29, 19], [18, 19, 76, 373, 34, 173, 172, 73, 29, 33], [36, 15, 150, 67, 372, 47, 149, 117, 36, 11], [10, 9, 92, 217, 34, 410, 94, 93, 24, 17], [4, 13, 77, 81, 72, 24, 674, 21, 14, 20], [22, 12, 29, 79, 60, 79, 35, 638, 13, 33], [95, 74, 9, 16, 10, 16, 14, 9, 701, 56], [31, 210, 11, 23, 4, 16, 32, 32, 83, 558]]"
16,16,0.50938,0.5464,"[[575, 59, 45, 23, 17, 5, 27, 17, 162, 70], [14, 730, 9, 14, 6, 9, 14, 7, 51, 146], [69, 26, 362, 101, 166, 82, 87, 56, 31, 20], [21, 27, 66, 390, 44, 171, 147, 63, 30, 41], [33, 17, 99, 78, 451, 47, 123, 101, 37, 14], [12, 12, 82, 230, 46, 410, 80, 83, 27, 18], [2, 20, 58, 84, 120, 29, 632, 19, 13, 23], [19, 16, 25, 80, 76, 74, 28, 631, 14, 37], [83, 90, 7, 13, 8, 15, 11, 6, 701, 66], [27, 223, 7, 21, 5, 10, 29, 32, 64, 582]]"
17,17,0.51594,0.5518,"[[591, 51, 41, 24, 16, 6, 28, 14, 167, 62], [23, 730, 9, 11, 6, 9, 16, 8, 55, 133], [69, 24, 388, 96, 132, 76, 109, 55, 30, 21], [25, 26, 56, 373, 39, 178, 175, 55, 29, 44], [35, 18, 110, 70, 407, 48, 163, 98, 37, 14], [15, 11, 77, 209, 37, 420, 104, 85, 23, 19], [4, 19, 51, 77, 77, 24, 698, 15, 14, 21], [24, 16, 26, 79, 60, 71, 45, 625, 13, 41], [86, 86, 6, 14, 6, 14, 10, 6, 719, 53], [31, 240, 8, 20, 2, 9, 30, 25, 68, 567]]"
18,18,0.5212,0.556,"[[566, 45, 69, 19, 14, 4, 35, 21, 162, 65], [18, 727, 10, 12, 6, 7, 21, 8, 55, 136], [63, 19, 443, 80, 119, 72, 113, 46, 29, 16], [17, 23, 83, 368, 44, 159, 186, 61, 27, 32], [27, 16, 152, 59, 404, 38, 170, 91, 33, 10], [9, 10, 100, 205, 39, 402, 112, 85, 23, 15], [2, 9, 77, 57, 63, 20, 732, 14, 9, 17], [17, 13, 35, 78, 67, 75, 43, 627, 10, 35], [73, 82, 13, 15, 15, 12, 15, 8, 715, 52], [27, 208, 14, 25, 7, 15, 33, 27, 68, 576]]"
19,19,0.52352,0.5618,"[[582, 51, 59, 19, 17, 1, 30, 19, 152, 70], [15, 750, 12, 10, 7, 3, 20, 6, 45, 132], [62, 22, 420, 80, 141, 55, 112, 60, 31, 17], [19, 24, 76, 356, 54, 160, 180, 67, 24, 40], [30, 16, 121, 54, 450, 31, 150, 108, 31, 9], [11, 13, 94, 204, 52, 374, 108, 103, 23, 18], [2, 14, 63, 51, 84, 17, 725, 16, 11, 17], [17, 18, 33, 61, 73, 60, 41, 651, 10, 36], [75, 85, 9, 14, 13, 9, 12, 11, 716, 56], [27, 219, 13, 17, 5, 6, 30, 32, 57, 594]]"
20,20,0.53192,0.5603,"[[564, 44, 47, 26, 17, 5, 29, 20, 162, 86], [16, 713, 12, 11, 3, 8, 15, 7, 43, 172], [61, 20, 383, 88, 132, 76, 112, 72, 30, 26], [20, 23, 60, 381, 41, 185, 144, 77, 25, 44], [30, 19, 94, 72, 398, 46, 156, 139, 31, 15], [9, 11, 71, 203, 42, 431, 93, 102, 18, 20], [3, 11, 50, 73, 74, 28, 708, 18, 8, 27], [16, 16, 23, 59, 55, 76, 42, 661, 10, 42], [67, 76, 7, 18, 6, 12, 10, 11, 722, 71], [21, 190, 7, 16, 2, 10, 29, 30, 53, 642]]"
21,21,0.53434,0.5706,"[[589, 38, 48, 18, 13, 9, 25, 20, 172, 68], [24, 711, 9, 15, 4, 7, 14, 7, 53, 156], [74, 18, 432, 81, 106, 86, 90, 59, 32, 22], [25, 23, 68, 379, 40, 203, 135, 61, 30, 36], [35, 15, 119, 73, 422, 54, 123, 115, 35, 9], [13, 9, 71, 188, 38, 475, 84, 84, 24, 14], [6, 11, 64, 77, 71, 34, 689, 17, 10, 21], [19, 11, 26, 64, 61, 93, 33, 649, 12, 32], [74, 71, 6, 17, 6, 15, 6, 9, 742, 54], [31, 191, 8, 18, 3, 12, 28, 30, 61, 618]]"
22,22,0.54084,0.5745,"[[611, 48, 55, 21, 14, 6, 27, 20, 131, 67], [17, 758, 12, 13, 5, 7, 17, 9, 34, 128], [66, 20, 450, 79, 104, 72, 101, 58, 30, 20], [26, 26, 71, 381, 42, 196, 144, 55, 24, 35], [32, 16, 116, 72, 417, 47, 150, 112, 28, 10], [10, 10, 90, 190, 38, 449, 89, 85, 21, 18], [3, 16, 63, 73, 58, 33, 717, 15, 8, 14], [17, 13, 30, 63, 56, 90, 36, 654, 9, 32], [90, 87, 11, 21, 12, 13, 8, 8, 692, 58], [29, 210, 11, 21, 3, 8, 29, 28, 45, 616]]"
23,23,0.54552,0.577,"[[617, 46, 51, 16, 15, 6, 32, 16, 143, 58], [19, 752, 10, 11, 5, 7, 19, 7, 45, 125], [68, 20, 435, 71, 107, 85, 117, 46, 31, 20], [30, 26, 67, 368, 43, 198, 159, 47, 27, 35], [36, 16, 108, 62, 434, 48, 158, 93, 35, 10], [13, 10, 74, 185, 42, 467, 102, 71, 22, 14], [5, 12, 57, 58, 63, 30, 743, 9, 8, 15], [19, 14, 31, 65, 59, 97, 42, 623, 11, 39], [91, 75, 8, 20, 9, 11, 9, 5, 721, 51], [32, 205, 9, 18, 2, 10, 33, 24, 57, 610]]"
24,24,0.54714,0.5779,"[[587, 50, 53, 19, 17, 5, 28, 13, 161, 67], [17, 751, 13, 11, 4, 4, 14, 7, 46, 133], [67, 20, 450, 73, 109, 78, 107, 41, 32, 23], [25, 30, 69, 389, 47, 176, 147, 53, 29, 35], [30, 18, 109, 65, 450, 41, 146, 95, 34, 12], [13, 12, 79, 193, 44, 439, 96, 76, 23, 25], [4, 16, 58, 63, 73, 29, 721, 10, 8, 18], [19, 17, 32, 56, 62, 89, 38, 632, 10, 45], [76, 82, 10, 20, 8, 8, 8, 6, 729, 53], [28, 201, 10, 18, 1, 8, 30, 18, 55, 631]]"
25,25,0.55314,0.5793,"[[633, 48, 58, 14, 13, 9, 24, 14, 138, 49], [27, 761, 11, 11, 5, 8, 15, 7, 44, 111], [70, 20, 478, 70, 109, 76, 95, 37, 30, 15], [32, 24, 77, 385, 47, 183, 146, 42, 32, 32], [38, 14, 137, 65, 460, 42, 121, 84, 33, 6], [15, 11, 101, 191, 49, 449, 84, 58, 24, 18], [5, 19, 65, 70, 81, 29, 701, 7, 9, 14], [23, 15, 42, 60, 70, 94, 39, 608, 11, 38], [106, 80, 7, 19, 9, 9, 7, 6, 718, 39], [33, 220, 13, 17, 3, 9, 27, 18, 60, 600]]"
26,26,0.55828,0.5847,"[[619, 37, 50, 13, 18, 8, 24, 20, 147, 64], [21, 735, 12, 11, 6, 5, 15, 8, 45, 142], [64, 16, 442, 74, 122, 70, 107, 51, 29, 25], [26, 21, 68, 390, 54, 179, 141, 55, 30, 36], [29, 13, 105, 66, 454, 35, 144, 110, 31, 13], [14, 8, 87, 193, 51, 434, 81, 85, 22, 25], [6, 15, 56, 64, 70, 24, 725, 13, 6, 21], [15, 10, 27, 57, 55, 84, 36, 664, 8, 44], [86, 73, 11, 17, 12, 9, 7, 8, 729, 48], [32, 175, 9, 14, 2, 8, 25, 22, 58, 655]]"
27,27,0.5632,0.5892,"[[628, 38, 48, 14, 17, 10, 21, 19, 145, 60], [25, 747, 14, 8, 4, 7, 12, 8, 51, 124], [69, 17, 456, 65, 110, 84, 93, 50, 32, 24], [30, 21, 72, 361, 44, 213, 131, 55, 36, 37], [30, 15, 114, 60, 439, 61, 121, 118, 31, 11], [15, 9, 82, 157, 41, 498, 69, 80, 24, 25], [4, 17, 60, 68, 68, 36, 707, 14, 9, 17], [17, 11, 34, 52, 52, 93, 28, 665, 7, 41], [78, 75, 8, 15, 8, 11, 7, 8, 750, 40], [32, 183, 10, 12, 3, 9, 24, 23, 63, 641]]"
28,28,0.56344,0.5895,"[[630, 39, 40, 17, 20, 16, 22, 19, 139, 58], [25, 755, 9, 10, 9, 10, 13, 7, 45, 117], [70, 19, 389, 86, 134, 103, 92, 52, 32, 23], [28, 18, 53, 405, 42, 215, 120, 57, 32, 30], [31, 14, 75, 75, 472, 60, 111, 119, 35, 8], [14, 8, 48, 187, 48, 513, 63, 77, 23, 19], [6, 14, 36, 80, 92, 42, 690, 14, 10, 16], [15, 11, 24, 57, 55, 96, 26, 676, 10, 30], [90, 70, 7, 23, 8, 12, 6, 6, 737, 41], [29, 186, 6, 23, 4, 13, 22, 29, 60, 628]]"
29,29,0.56928,0.5929,"[[621, 42, 50, 17, 21, 9, 24, 16, 144, 56], [26, 758, 13, 13, 9, 5, 19, 6, 42, 109], [60, 15, 483, 77, 102, 74, 103, 39, 33, 14], [25, 18, 73, 415, 52, 179, 137, 43, 32, 26], [27, 11, 130, 71, 471, 31, 129, 91, 31, 8], [12, 8, 90, 199, 48, 460, 81, 63, 21, 18], [4, 14, 57, 78, 71, 22, 722, 9, 9, 14], [15, 10, 37, 79, 70, 78, 30, 639, 10, 32], [87, 69, 10, 21, 10, 10, 7, 6, 739, 41], [29, 193, 11, 21, 5, 11, 28, 21, 60, 621]]"
30,30,0.57096,0.6,"[[614, 35, 43, 16, 19, 14, 27, 21, 145, 66], [26, 741, 13, 11, 6, 6, 23, 8, 39, 127], [65, 14, 437, 75, 118, 90, 106, 47, 31, 17], [25, 14, 61, 410, 49, 188, 145, 52, 32, 24], [24, 7, 98, 66, 484, 43, 128, 111, 31, 8], [15, 8, 65, 183, 53, 489, 78, 71, 19, 19], [5, 13, 47, 68, 65, 24, 741, 12, 7, 18], [12, 6, 27, 68, 63, 83, 31, 668, 9, 33], [78, 59, 11, 22, 8, 12, 10, 7, 748, 45], [26, 155, 6, 23, 3, 12, 28, 24, 55, 668]]"
31,31,0.57414,0.5998,"[[654, 37, 44, 13, 20, 9, 21, 18, 130, 54], [30, 769, 8, 11, 4, 6, 15, 7, 41, 109], [74, 19, 433, 78, 115, 81, 94, 51, 33, 22], [32, 23, 59, 424, 48, 169, 122, 55, 33, 35], [34, 16, 82, 75, 467, 41, 122, 123, 32, 8], [15, 11, 68, 209, 43, 469, 65, 77, 23, 20], [6, 18, 44, 87, 60, 26, 716, 16, 8, 19], [18, 9, 29, 66, 51, 74, 30, 672, 10, 41], [100, 65, 8, 21, 8, 9, 8, 7, 736, 38], [32, 178, 6, 19, 3, 9, 23, 18, 54, 658]]"
32,32,0.57714,0.6036,"[[632, 43, 41, 14, 19, 10, 28, 17, 134, 62], [23, 785, 8, 11, 7, 5, 16, 7, 34, 104], [71, 17, 427, 72, 118, 88, 106, 49, 26, 26], [27, 20, 54, 415, 49, 177, 139, 50, 32, 37], [29, 16, 78, 72, 470, 38, 145, 114, 30, 8], [13, 8, 59, 192, 45, 485, 82, 72, 20, 24], [6, 16, 35, 71, 54, 24, 753, 14, 7, 20], [17, 11, 22, 65, 57, 78, 33, 673, 8, 36], [82, 70, 10, 19, 6, 10, 12, 9, 735, 47], [24, 177, 7, 19, 3, 11, 28, 19, 51, 661]]"
33,33,0.5828,0.6072,"[[635, 37, 49, 17, 16, 10, 25, 19, 136, 56], [24, 766, 12, 15, 8, 5, 15, 5, 39, 111], [62, 16, 448, 86, 103, 85, 99, 56, 29, 16], [24, 18, 58, 433, 44, 190, 124, 53, 26, 30], [30, 11, 84, 80, 473, 40, 132, 118, 26, 6], [14, 9, 60, 186, 48, 504, 73, 69, 17, 20], [5, 16, 40, 80, 60, 31, 727, 17, 7, 17], [17, 6, 25, 63, 55, 84, 27, 685, 9, 29], [85, 63, 10, 23, 10, 12, 8, 9, 739, 41], [29, 164, 10, 23, 3, 12, 21, 23, 53, 662]]"
34,34,0.58338,0.6108,"[[646, 36, 56, 15, 20, 15, 23, 18, 125, 46], [30, 773, 13, 10, 8, 7, 15, 6, 35, 103], [63, 16, 483, 62, 109, 90, 90, 44, 27, 16], [24, 17, 72, 394, 61, 213, 118, 47, 26, 28], [27, 10, 96, 55, 512, 51, 118, 102, 22, 7], [13, 8, 75, 158, 48, 535, 64, 65, 15, 19], [5, 13, 49, 70, 77, 36, 713, 15, 8, 14], [14, 8, 24, 52, 66, 96, 27, 675, 8, 30], [97, 58, 14, 25, 12, 12, 8, 8, 731, 35], [37, 166, 11, 23, 7, 11, 28, 20, 51, 646]]"
35,35,0.5853,0.608,"[[651, 38, 42, 14, 18, 6, 19, 13, 140, 59], [23, 779, 8, 8, 6, 4, 12, 4, 38, 118], [71, 18, 448, 64, 118, 72, 101, 48, 35, 25], [33, 22, 66, 408, 51, 162, 132, 50, 41, 35], [32, 14, 81, 53, 503, 31, 141, 105, 32, 8], [22, 12, 71, 193, 59, 452, 74, 68, 22, 27], [5, 21, 40, 70, 65, 17, 734, 17, 9, 22], [17, 10, 25, 58, 67, 69, 26, 674, 11, 43], [93, 64, 8, 17, 7, 9, 9, 7, 748, 38], [28, 162, 8, 15, 3, 6, 22, 12, 61, 683]]"
36,36,0.5903,0.6149,"[[644, 36, 49, 17, 19, 15, 19, 18, 129, 54], [23, 776, 9, 8, 6, 7, 15, 8, 37, 111], [64, 18, 459, 71, 108, 91, 91, 48, 31, 19], [25, 15, 64, 405, 53, 198, 122, 52, 35, 31], [24, 11, 85, 58, 500, 50, 118, 121, 26, 7], [15, 9, 62, 158, 49, 527, 69, 76, 18, 17], [5, 14, 38, 64, 76, 32, 725, 18, 7, 21], [15, 8, 24, 50, 60, 90, 26, 687, 9, 31], [82, 63, 10, 20, 9, 12, 9, 9, 749, 37], [30, 160, 8, 21, 3, 9, 22, 17, 53, 677]]"
37,37,0.5893,0.6163,"[[626, 39, 42, 16, 25, 12, 24, 22, 135, 59], [25, 786, 10, 9, 7, 5, 17, 9, 33, 99], [64, 15, 446, 75, 131, 74, 99, 49, 29, 18], [19, 15, 60, 429, 64, 173, 129, 51, 31, 29], [22, 9, 82, 60, 533, 32, 121, 112, 21, 8], [14, 8, 65, 183, 61, 482, 74, 76, 17, 20], [7, 13, 38, 72, 73, 23, 738, 14, 5, 17], [12, 7, 25, 54, 67, 74, 30, 696, 8, 27], [72, 67, 9, 24, 14, 12, 9, 8, 747, 38], [31, 159, 8, 22, 4, 9, 26, 17, 44, 680]]"
38,38,0.59322,0.6163,"[[639, 43, 45, 17, 20, 11, 24, 12, 132, 57], [17, 809, 9, 8, 6, 5, 17, 6, 38, 85], [65, 18, 462, 74, 114, 83, 101, 36, 28, 19], [24, 16, 63, 430, 50, 197, 120, 37, 33, 30], [23, 15, 93, 67, 494, 39, 143, 94, 26, 6], [15, 11, 68, 172, 50, 523, 71, 53, 15, 22], [7, 17, 42, 76, 53, 30, 745, 9, 5, 16], [17, 10, 26, 54, 63, 96, 30, 660, 8, 36], [77, 66, 12, 21, 10, 13, 11, 7, 749, 34], [29, 188, 7, 20, 4, 9, 26, 14, 51, 652]]"
39,39,0.59528,0.6159,"[[678, 30, 51, 16, 15, 10, 13, 12, 123, 52], [32, 784, 10, 12, 6, 7, 10, 5, 44, 90], [69, 18, 528, 63, 88, 78, 77, 38, 28, 13], [33, 15, 90, 419, 47, 198, 98, 34, 35, 31], [36, 12, 138, 63, 470, 46, 105, 94, 30, 6], [20, 11, 91, 175, 39, 527, 54, 50, 15, 18], [8, 18, 62, 81, 70, 33, 693, 13, 6, 16], [23, 10, 37, 58, 67, 91, 25, 647, 10, 32], [93, 58, 12, 19, 7, 10, 7, 7, 754, 33], [41, 169, 10, 17, 3, 8, 25, 12, 56, 659]]"
40,40,0.59642,0.6212,"[[656, 34, 44, 19, 17, 11, 23, 14, 133, 49], [18, 787, 8, 8, 4, 6, 19, 6, 45, 99], [67, 16, 457, 78, 111, 77, 108, 41, 31, 14], [21, 14, 60, 436, 53, 184, 135, 35, 34, 28], [27, 12, 88, 57, 514, 36, 140, 93, 27, 6], [14, 9, 67, 186, 49, 506, 80, 57, 16, 16], [8, 16, 34, 68, 54, 27, 768, 5, 6, 14], [14, 7, 28, 58, 74, 84, 33, 657, 9, 36], [76, 63, 11, 23, 8, 13, 10, 6, 758, 32], [31, 162, 7, 21, 3, 8, 29, 12, 54, 673]]"
41,41,0.59764,0.6191,"[[671, 36, 47, 18, 18, 6, 17, 12, 119, 56], [25, 789, 8, 9, 5, 7, 11, 7, 43, 96], [68, 17, 450, 80, 118, 74, 101, 42, 32, 18], [26, 14, 65, 426, 62, 178, 118, 42, 38, 31], [35, 13, 86, 56, 531, 36, 113, 97, 26, 7], [16, 10, 72, 182, 53, 495, 67, 64, 18, 23], [8, 21, 34, 75, 70, 26, 729, 14, 5, 18], [18, 11, 26, 61, 70, 73, 27, 664, 9, 41], [90, 58, 12, 16, 8, 13, 7, 6, 753, 37], [35, 163, 8, 15, 4, 8, 22, 14, 48, 683]]"
42,42,0.60192,0.6251,"[[633, 34, 45, 20, 18, 14, 19, 18, 146, 53], [19, 788, 8, 9, 5, 10, 13, 6, 46, 96], [54, 18, 461, 78, 104, 91, 98, 45, 35, 16], [19, 15, 63, 434, 46, 216, 112, 39, 34, 22], [25, 11, 85, 65, 503, 53, 127, 99, 26, 6], [14, 8, 63, 164, 47, 560, 57, 55, 14, 18], [7, 13, 32, 76, 56, 38, 745, 13, 5, 15], [15, 4, 23, 59, 65, 91, 26, 676, 9, 32], [63, 57, 12, 22, 12, 17, 6, 8, 770, 33], [26, 154, 9, 22, 5, 10, 25, 14, 54, 681]]"
