,Round,Train Accuracy,Test Accuracy,Confusion Matrix
10,10,0.18036,0.1869,"[[837, 4, 0, 11, 1, 5, 7, 20, 73, 42], [546, 8, 0, 31, 3, 13, 35, 57, 199, 108], [525, 11, 0, 169, 13, 23, 61, 98, 44, 56], [498, 7, 0, 225, 12, 37, 37, 82, 33, 69], [352, 2, 0, 245, 32, 30, 116, 140, 18, 65], [532, 4, 0, 187, 14, 34, 33, 105, 42, 49], [238, 7, 0, 233, 23, 58, 220, 142, 24, 55], [432, 9, 0, 134, 12, 17, 18, 113, 85, 180], [741, 1, 0, 19, 0, 4, 0, 5, 154, 76], [499, 0, 0, 26, 0, 2, 16, 58, 153, 246]]"
11,11,0.10814,0.1099,"[[2, 38, 45, 0, 4, 113, 749, 4, 32, 13], [0, 43, 7, 0, 0, 19, 921, 0, 2, 8], [0, 14, 12, 0, 0, 20, 946, 1, 7, 0], [0, 2, 1, 0, 1, 3, 991, 1, 0, 1], [0, 2, 5, 0, 1, 6, 979, 2, 2, 3], [0, 1, 0, 0, 0, 5, 992, 0, 0, 2], [0, 0, 2, 0, 0, 0, 998, 0, 0, 0], [0, 2, 3, 0, 1, 2, 989, 1, 0, 2], [1, 55, 10, 0, 0, 48, 856, 5, 9, 16], [0, 30, 6, 0, 0, 9, 924, 3, 0, 28]]"
12,12,0.1022,0.1018,"[[993, 0, 0, 2, 0, 0, 0, 1, 0, 4], [964, 0, 0, 7, 0, 0, 0, 4, 0, 25], [992, 2, 0, 1, 0, 0, 0, 2, 0, 3], [985, 0, 0, 2, 0, 1, 0, 4, 0, 8], [958, 0, 0, 15, 0, 0, 0, 22, 0, 5], [982, 1, 0, 4, 0, 0, 0, 3, 0, 10], [929, 1, 0, 28, 0, 1, 0, 27, 0, 14], [977, 0, 0, 2, 0, 0, 0, 6, 0, 15], [999, 0, 0, 0, 0, 0, 0, 0, 0, 1], [979, 0, 0, 1, 0, 0, 0, 3, 0, 17]]"
13,13,0.104,0.1028,"[[0, 0, 0, 0, 33, 1, 966, 0, 0, 0], [0, 0, 0, 0, 13, 0, 987, 0, 0, 0], [0, 0, 0, 0, 31, 0, 969, 0, 0, 0], [0, 0, 0, 0, 46, 0, 954, 0, 0, 0], [0, 0, 0, 0, 38, 0, 962, 0, 0, 0], [0, 0, 0, 0, 31, 0, 969, 0, 0, 0], [0, 0, 0, 0, 10, 0, 990, 0, 0, 0], [0, 0, 0, 0, 54, 0, 946, 0, 0, 0], [0, 0, 0, 0, 14, 0, 986, 0, 0, 0], [0, 0, 0, 0, 10, 0, 990, 0, 0, 0]]"
14,14,0.11032,0.1108,"[[0, 360, 0, 0, 0, 0, 0, 1, 0, 639], [0, 287, 0, 0, 0, 0, 0, 3, 0, 710], [0, 209, 1, 0, 0, 0, 0, 1, 0, 789], [0, 239, 1, 0, 0, 0, 0, 0, 0, 760], [0, 269, 0, 0, 0, 0, 0, 9, 0, 722], [0, 165, 0, 0, 0, 0, 0, 1, 0, 834], [0, 133, 0, 0, 0, 0, 0, 1, 0, 866], [0, 229, 0, 0, 0, 0, 0, 4, 0, 767], [0, 319, 0, 0, 0, 0, 0, 2, 0, 679], [0, 182, 0, 0, 0, 0, 0, 2, 0, 816]]"
15,15,0.1273,0.1267,"[[0, 2, 10, 78, 16, 364, 2, 504, 5, 19], [0, 8, 18, 59, 38, 516, 9, 306, 9, 37], [0, 0, 2, 213, 15, 284, 2, 476, 0, 8], [0, 3, 2, 214, 25, 358, 0, 391, 1, 6], [0, 1, 1, 260, 24, 266, 1, 442, 0, 5], [0, 0, 1, 213, 10, 428, 2, 343, 0, 3], [0, 0, 1, 248, 10, 428, 3, 308, 1, 1], [0, 1, 1, 197, 5, 265, 0, 523, 3, 5], [0, 7, 20, 65, 23, 535, 22, 230, 22, 76], [0, 13, 20, 56, 45, 351, 14, 453, 5, 43]]"
16,16,0.1408,0.1418,"[[19, 1, 0, 0, 0, 8, 0, 0, 816, 156], [12, 3, 0, 1, 0, 24, 0, 2, 730, 228], [40, 10, 0, 1, 1, 36, 0, 4, 656, 252], [61, 9, 0, 4, 1, 107, 0, 9, 549, 260], [58, 8, 1, 1, 1, 107, 1, 1, 509, 313], [63, 3, 0, 3, 0, 99, 0, 6, 603, 223], [48, 5, 0, 2, 0, 64, 0, 6, 536, 339], [81, 2, 0, 2, 0, 63, 0, 5, 437, 410], [8, 0, 0, 0, 0, 25, 0, 0, 797, 170], [17, 2, 0, 0, 0, 10, 0, 1, 480, 490]]"
17,17,0.11666,0.1135,"[[16, 0, 31, 200, 494, 185, 55, 19, 0, 0], [5, 0, 15, 331, 294, 134, 212, 9, 0, 0], [3, 0, 6, 396, 391, 56, 146, 2, 0, 0], [0, 0, 1, 475, 338, 50, 135, 1, 0, 0], [2, 0, 6, 487, 328, 10, 166, 1, 0, 0], [0, 0, 0, 575, 272, 60, 92, 1, 0, 0], [0, 0, 0, 518, 233, 2, 247, 0, 0, 0], [0, 0, 1, 316, 526, 25, 129, 3, 0, 0], [16, 0, 43, 261, 404, 124, 136, 16, 0, 0], [3, 0, 27, 207, 494, 37, 210, 22, 0, 0]]"
18,18,0.11522,0.1162,"[[1, 2, 0, 0, 0, 0, 0, 0, 971, 26], [2, 8, 0, 0, 0, 0, 2, 0, 894, 94], [2, 16, 0, 0, 0, 0, 0, 0, 941, 41], [4, 13, 0, 0, 0, 3, 2, 0, 910, 68], [3, 25, 0, 0, 2, 3, 3, 0, 899, 65], [9, 9, 0, 0, 0, 3, 2, 0, 925, 52], [4, 62, 1, 0, 0, 3, 4, 0, 828, 98], [5, 7, 0, 0, 0, 0, 0, 0, 827, 161], [0, 0, 0, 0, 0, 0, 0, 0, 966, 34], [1, 4, 0, 0, 0, 0, 0, 0, 817, 178]]"
19,19,0.10084,0.101,"[[0, 0, 10, 11, 27, 1, 937, 14, 0, 0], [0, 0, 0, 3, 5, 0, 991, 1, 0, 0], [0, 0, 3, 1, 3, 0, 990, 3, 0, 0], [0, 0, 0, 1, 5, 0, 993, 1, 0, 0], [0, 0, 1, 0, 6, 0, 993, 0, 0, 0], [0, 0, 0, 0, 2, 0, 998, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 2, 0, 998, 0, 0, 0], [0, 0, 0, 0, 11, 0, 976, 13, 0, 0], [0, 0, 0, 0, 17, 0, 983, 0, 0, 0]]"
20,20,0.12752,0.1354,"[[95, 401, 191, 18, 6, 17, 0, 11, 0, 261], [7, 700, 30, 12, 11, 34, 0, 34, 0, 172], [15, 742, 93, 23, 17, 5, 0, 21, 0, 84], [2, 827, 35, 17, 11, 1, 0, 20, 0, 87], [9, 811, 41, 0, 15, 1, 0, 28, 0, 95], [3, 843, 44, 8, 11, 4, 0, 23, 0, 64], [0, 869, 20, 7, 15, 0, 0, 27, 0, 62], [2, 684, 16, 3, 19, 0, 0, 39, 0, 237], [59, 372, 139, 20, 11, 8, 0, 11, 0, 380], [13, 544, 17, 8, 4, 6, 0, 17, 0, 391]]"
21,21,0.1782,0.1865,"[[803, 21, 0, 5, 0, 20, 5, 2, 58, 86], [576, 101, 4, 14, 0, 51, 15, 15, 51, 173], [567, 60, 15, 77, 3, 106, 48, 13, 11, 100], [486, 41, 17, 97, 0, 190, 21, 12, 6, 130], [453, 38, 34, 108, 9, 95, 106, 26, 11, 120], [541, 44, 14, 79, 0, 184, 22, 16, 5, 95], [317, 47, 26, 169, 3, 122, 168, 21, 4, 123], [429, 50, 7, 48, 3, 66, 13, 21, 24, 339], [709, 22, 0, 6, 0, 38, 0, 0, 95, 130], [428, 20, 2, 14, 0, 17, 7, 7, 133, 372]]"
22,22,0.13964,0.1439,"[[70, 10, 54, 229, 13, 38, 289, 195, 20, 82], [0, 38, 2, 187, 10, 118, 527, 87, 2, 29], [11, 0, 18, 94, 23, 27, 766, 50, 3, 8], [0, 1, 1, 67, 36, 17, 843, 33, 0, 2], [2, 0, 7, 40, 21, 3, 865, 51, 2, 9], [0, 1, 2, 61, 30, 41, 847, 17, 0, 1], [0, 0, 0, 11, 12, 1, 960, 16, 0, 0], [0, 0, 2, 36, 56, 7, 763, 132, 0, 4], [9, 4, 14, 204, 5, 52, 337, 237, 14, 124], [0, 17, 4, 90, 14, 46, 540, 209, 2, 78]]"
23,23,0.13178,0.1378,"[[825, 17, 3, 0, 1, 1, 3, 2, 141, 7], [650, 66, 0, 2, 6, 3, 15, 11, 214, 33], [788, 82, 10, 3, 9, 23, 13, 8, 51, 13], [768, 92, 12, 7, 8, 30, 2, 10, 48, 23], [746, 53, 11, 3, 34, 49, 32, 10, 48, 14], [812, 69, 4, 7, 4, 29, 9, 15, 36, 15], [618, 134, 9, 6, 33, 59, 80, 21, 21, 19], [711, 34, 6, 7, 5, 9, 3, 13, 153, 59], [709, 22, 0, 1, 0, 1, 0, 0, 262, 5], [478, 11, 3, 0, 1, 2, 8, 3, 442, 52]]"
24,24,0.10496,0.1027,"[[0, 0, 0, 31, 63, 2, 893, 11, 0, 0], [0, 1, 0, 3, 38, 1, 955, 2, 0, 0], [0, 0, 0, 6, 31, 3, 957, 3, 0, 0], [0, 0, 0, 1, 45, 0, 954, 0, 0, 0], [0, 0, 0, 1, 38, 0, 960, 1, 0, 0], [0, 0, 0, 0, 28, 0, 972, 0, 0, 0], [0, 0, 0, 0, 13, 0, 987, 0, 0, 0], [0, 0, 0, 0, 49, 0, 951, 0, 0, 0], [0, 0, 0, 2, 24, 0, 963, 8, 0, 3], [0, 0, 0, 0, 36, 2, 958, 4, 0, 0]]"
25,25,0.16056,0.1682,"[[4, 201, 93, 7, 0, 2, 0, 2, 326, 365], [4, 418, 14, 6, 1, 3, 0, 7, 41, 506], [2, 403, 131, 30, 7, 11, 0, 6, 122, 288], [8, 364, 109, 94, 2, 29, 0, 14, 55, 325], [4, 359, 109, 79, 10, 12, 0, 17, 70, 340], [6, 436, 89, 76, 0, 35, 0, 12, 65, 281], [4, 396, 78, 39, 6, 16, 0, 27, 39, 395], [5, 230, 95, 41, 1, 5, 0, 20, 46, 557], [0, 210, 23, 9, 0, 4, 0, 1, 163, 590], [3, 114, 23, 12, 0, 1, 0, 3, 37, 807]]"
26,26,0.19388,0.1992,"[[656, 2, 3, 2, 3, 303, 2, 16, 0, 13], [363, 35, 2, 5, 10, 455, 7, 74, 0, 49], [217, 11, 12, 14, 52, 603, 11, 67, 0, 13], [164, 0, 13, 32, 31, 639, 6, 91, 0, 24], [151, 1, 19, 17, 132, 569, 16, 81, 0, 14], [106, 1, 13, 21, 24, 725, 5, 95, 0, 10], [104, 2, 17, 15, 138, 535, 58, 112, 0, 19], [233, 5, 9, 16, 25, 443, 2, 211, 0, 56], [691, 4, 1, 1, 0, 273, 0, 15, 0, 15], [552, 7, 4, 13, 3, 210, 4, 76, 0, 131]]"
27,27,0.23226,0.2401,"[[0, 227, 0, 1, 12, 1, 18, 6, 506, 229], [0, 518, 0, 3, 17, 1, 45, 15, 85, 316], [0, 248, 0, 17, 112, 11, 174, 59, 184, 195], [0, 306, 3, 59, 71, 25, 149, 33, 78, 276], [0, 148, 4, 16, 239, 8, 229, 75, 98, 183], [0, 373, 8, 47, 70, 35, 134, 52, 69, 212], [0, 123, 0, 17, 146, 21, 401, 38, 31, 223], [0, 206, 5, 11, 92, 6, 69, 94, 61, 456], [0, 260, 0, 1, 1, 1, 10, 4, 389, 334], [0, 195, 2, 4, 5, 2, 30, 11, 85, 666]]"
28,28,0.17954,0.1932,"[[172, 0, 10, 2, 316, 361, 35, 104, 0, 0], [29, 0, 11, 10, 178, 546, 159, 66, 0, 1], [27, 0, 10, 5, 457, 262, 205, 34, 0, 0], [3, 0, 1, 4, 389, 365, 201, 36, 0, 1], [11, 0, 1, 0, 563, 137, 252, 36, 0, 0], [3, 0, 1, 3, 324, 487, 157, 25, 0, 0], [0, 0, 0, 1, 330, 115, 530, 24, 0, 0], [4, 0, 1, 3, 486, 230, 110, 166, 0, 0], [100, 0, 10, 2, 166, 575, 50, 97, 0, 0], [27, 0, 12, 1, 163, 418, 156, 223, 0, 0]]"
29,29,0.15816,0.1581,"[[0, 80, 0, 0, 0, 0, 3, 0, 875, 42], [0, 325, 0, 0, 2, 0, 6, 0, 530, 137], [0, 309, 0, 1, 3, 0, 62, 0, 481, 144], [0, 368, 0, 0, 1, 0, 41, 0, 414, 176], [0, 273, 0, 0, 6, 0, 128, 2, 419, 172], [0, 382, 0, 1, 0, 0, 31, 2, 407, 177], [0, 300, 0, 0, 5, 0, 167, 1, 275, 252], [0, 212, 0, 0, 1, 0, 24, 2, 447, 314], [0, 108, 0, 0, 1, 0, 0, 0, 864, 27], [0, 80, 0, 0, 0, 0, 1, 0, 702, 217]]"
30,30,0.12574,0.1302,"[[43, 0, 4, 46, 515, 22, 291, 78, 0, 1], [0, 3, 4, 22, 368, 16, 566, 21, 0, 0], [8, 0, 0, 18, 604, 8, 350, 12, 0, 0], [0, 0, 0, 4, 581, 1, 406, 8, 0, 0], [1, 0, 2, 2, 712, 0, 270, 13, 0, 0], [0, 0, 0, 2, 552, 2, 441, 3, 0, 0], [0, 0, 0, 2, 472, 0, 525, 1, 0, 0], [0, 0, 0, 1, 717, 0, 269, 13, 0, 0], [6, 0, 2, 19, 323, 7, 591, 49, 0, 3], [0, 0, 1, 7, 350, 9, 575, 58, 0, 0]]"
31,31,0.12178,0.1223,"[[956, 29, 0, 0, 0, 1, 1, 0, 3, 10], [794, 129, 0, 5, 0, 4, 0, 1, 20, 47], [771, 130, 2, 7, 1, 21, 0, 1, 44, 23], [698, 116, 6, 20, 1, 22, 1, 0, 80, 56], [722, 81, 6, 10, 4, 39, 9, 1, 100, 28], [749, 117, 1, 16, 0, 27, 1, 2, 47, 40], [522, 180, 0, 20, 2, 72, 4, 6, 121, 73], [813, 74, 0, 5, 1, 3, 0, 3, 26, 75], [958, 31, 0, 0, 0, 1, 0, 0, 7, 3], [875, 26, 1, 2, 0, 1, 0, 0, 24, 71]]"
32,32,0.14046,0.1424,"[[0, 1, 0, 117, 59, 91, 290, 427, 0, 15], [0, 6, 5, 60, 59, 82, 553, 220, 0, 15], [0, 0, 2, 76, 114, 35, 660, 111, 0, 2], [0, 0, 2, 19, 73, 36, 759, 108, 0, 3], [0, 0, 0, 13, 141, 4, 748, 92, 0, 2], [0, 0, 2, 19, 86, 54, 745, 93, 0, 1], [0, 0, 1, 6, 47, 1, 906, 39, 0, 0], [0, 0, 0, 15, 169, 13, 539, 260, 0, 4], [0, 2, 0, 72, 42, 50, 478, 310, 0, 46], [0, 1, 0, 33, 29, 28, 522, 351, 0, 36]]"
33,33,0.27382,0.2814,"[[99, 47, 5, 4, 28, 12, 9, 49, 700, 47], [15, 298, 3, 9, 31, 38, 22, 53, 360, 171], [57, 66, 17, 22, 209, 126, 56, 149, 188, 110], [49, 45, 18, 38, 135, 241, 47, 145, 132, 150], [44, 25, 6, 10, 359, 89, 94, 181, 123, 69], [30, 39, 8, 32, 120, 273, 42, 155, 192, 109], [15, 43, 2, 10, 220, 140, 243, 147, 59, 121], [51, 56, 4, 11, 150, 65, 21, 321, 117, 204], [16, 40, 0, 5, 14, 36, 5, 27, 785, 72], [16, 62, 2, 5, 15, 18, 16, 53, 432, 381]]"
34,34,0.23654,0.2495,"[[297, 53, 129, 224, 9, 72, 95, 53, 18, 50], [23, 259, 55, 168, 5, 143, 242, 26, 1, 78], [39, 18, 50, 231, 27, 84, 506, 35, 1, 9], [4, 8, 25, 273, 14, 151, 478, 37, 0, 10], [24, 3, 29, 120, 44, 43, 689, 39, 3, 6], [6, 6, 19, 227, 17, 276, 427, 17, 0, 5], [0, 2, 13, 88, 12, 31, 844, 8, 0, 2], [7, 9, 33, 176, 47, 133, 402, 160, 1, 32], [190, 110, 64, 191, 5, 114, 94, 38, 41, 153], [30, 99, 34, 183, 2, 82, 239, 78, 2, 251]]"
35,35,0.16864,0.1675,"[[6, 39, 0, 0, 10, 1, 0, 8, 920, 16], [2, 171, 0, 2, 10, 0, 0, 14, 729, 72], [18, 110, 9, 8, 115, 24, 1, 80, 590, 45], [21, 80, 19, 26, 65, 59, 2, 54, 574, 100], [33, 44, 4, 6, 247, 15, 1, 98, 523, 29], [25, 88, 10, 14, 57, 57, 1, 62, 586, 100], [5, 99, 1, 4, 234, 35, 1, 106, 424, 91], [26, 91, 11, 5, 65, 6, 1, 78, 578, 139], [1, 35, 0, 0, 3, 2, 0, 1, 947, 11], [4, 35, 1, 5, 5, 2, 1, 5, 809, 133]]"
36,36,0.12504,0.1269,"[[0, 1, 3, 623, 0, 44, 304, 24, 0, 1], [0, 7, 6, 447, 1, 49, 484, 5, 0, 1], [0, 0, 4, 296, 0, 15, 681, 4, 0, 0], [0, 0, 2, 291, 0, 21, 683, 3, 0, 0], [0, 0, 1, 122, 4, 3, 860, 10, 0, 0], [0, 0, 0, 315, 0, 34, 648, 3, 0, 0], [0, 0, 1, 74, 0, 1, 924, 0, 0, 0], [0, 0, 0, 282, 1, 19, 693, 5, 0, 0], [0, 0, 0, 477, 0, 44, 470, 7, 0, 2], [0, 3, 2, 428, 0, 30, 518, 19, 0, 0]]"
37,37,0.15072,0.1599,"[[582, 48, 1, 0, 0, 0, 1, 0, 361, 7], [156, 211, 2, 0, 3, 0, 0, 2, 596, 30], [338, 163, 1, 0, 11, 1, 1, 2, 469, 14], [285, 147, 10, 0, 7, 3, 0, 0, 512, 36], [282, 91, 2, 0, 43, 1, 2, 11, 551, 17], [313, 147, 5, 2, 4, 1, 0, 2, 501, 25], [162, 202, 3, 0, 49, 0, 1, 8, 542, 33], [334, 113, 1, 1, 8, 0, 0, 4, 481, 58], [237, 53, 0, 0, 0, 0, 0, 0, 708, 2], [126, 44, 0, 0, 0, 0, 0, 0, 782, 48]]"
38,38,0.14088,0.1519,"[[0, 2, 1, 27, 497, 108, 95, 255, 0, 15], [0, 23, 8, 10, 413, 100, 180, 227, 0, 39], [0, 0, 1, 19, 638, 54, 74, 208, 0, 6], [0, 0, 1, 2, 677, 66, 69, 170, 0, 15], [0, 0, 1, 5, 827, 6, 58, 97, 0, 6], [0, 0, 1, 3, 664, 106, 45, 180, 0, 1], [0, 0, 0, 0, 794, 6, 123, 72, 0, 5], [0, 0, 0, 4, 560, 23, 36, 367, 0, 10], [0, 2, 0, 8, 475, 86, 284, 105, 0, 40], [0, 5, 0, 11, 334, 52, 177, 351, 0, 70]]"
39,39,0.2397,0.2534,"[[358, 185, 8, 20, 0, 7, 2, 33, 67, 320], [5, 496, 4, 18, 0, 9, 2, 10, 6, 450], [95, 187, 81, 115, 1, 129, 31, 40, 18, 303], [35, 139, 20, 154, 0, 208, 18, 25, 9, 392], [49, 165, 91, 99, 4, 136, 109, 54, 18, 275], [15, 157, 13, 122, 0, 293, 11, 34, 24, 331], [6, 157, 29, 63, 0, 151, 121, 22, 12, 439], [19, 168, 26, 75, 0, 89, 14, 94, 11, 504], [81, 175, 2, 22, 0, 32, 2, 9, 138, 539], [9, 149, 1, 17, 0, 4, 2, 12, 11, 795]]"
40,40,0.18708,0.1934,"[[475, 3, 4, 0, 405, 14, 9, 7, 83, 0], [165, 38, 18, 4, 535, 30, 58, 11, 141, 0], [101, 4, 15, 4, 786, 32, 39, 7, 12, 0], [23, 1, 10, 4, 837, 56, 50, 11, 8, 0], [51, 0, 4, 0, 906, 3, 28, 2, 6, 0], [18, 0, 13, 1, 825, 93, 23, 15, 12, 0], [7, 0, 1, 0, 915, 5, 68, 3, 1, 0], [33, 0, 4, 3, 871, 17, 19, 41, 12, 0], [287, 2, 4, 1, 380, 18, 13, 2, 293, 0], [137, 4, 13, 2, 548, 21, 76, 28, 170, 1]]"
41,41,0.14788,0.1519,"[[0, 613, 9, 4, 0, 0, 1, 0, 0, 373], [0, 642, 0, 11, 0, 0, 0, 0, 0, 347], [1, 481, 16, 113, 0, 0, 2, 1, 0, 386], [0, 408, 10, 157, 0, 0, 4, 0, 0, 421], [0, 441, 6, 185, 0, 0, 12, 3, 0, 353], [0, 500, 0, 143, 0, 0, 0, 1, 0, 356], [0, 348, 2, 145, 0, 0, 7, 1, 0, 497], [0, 352, 2, 66, 0, 0, 1, 0, 0, 579], [1, 503, 1, 4, 0, 0, 0, 0, 1, 490], [0, 288, 1, 14, 0, 0, 1, 0, 0, 696]]"
42,42,0.20366,0.2149,"[[344, 0, 38, 3, 169, 45, 218, 74, 109, 0], [81, 10, 56, 2, 148, 89, 490, 25, 99, 0], [68, 1, 29, 6, 191, 81, 557, 53, 14, 0], [9, 0, 18, 4, 140, 96, 663, 63, 7, 0], [32, 0, 7, 1, 245, 10, 665, 29, 11, 0], [8, 0, 17, 1, 137, 162, 600, 66, 9, 0], [2, 0, 4, 0, 84, 4, 886, 17, 3, 0], [13, 0, 8, 3, 347, 48, 392, 179, 10, 0], [153, 1, 21, 4, 125, 48, 340, 18, 290, 0], [75, 2, 35, 2, 153, 61, 501, 67, 104, 0]]"
