,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
10,10,10,10,0.2235,"[[142, 392, 0, 0, 0, 31, 113, 125, 0, 197], [29, 579, 0, 0, 0, 50, 135, 89, 0, 118], [27, 136, 0, 0, 0, 62, 609, 109, 0, 57], [3, 64, 0, 0, 0, 75, 628, 184, 0, 46], [13, 43, 0, 0, 0, 27, 776, 104, 0, 37], [5, 70, 0, 0, 0, 77, 699, 123, 0, 26], [1, 24, 0, 0, 0, 36, 849, 72, 0, 18], [4, 84, 0, 0, 0, 49, 439, 358, 0, 66], [82, 533, 0, 0, 0, 60, 79, 79, 0, 167], [41, 353, 0, 0, 0, 48, 151, 177, 0, 230]]"
11,11,10,10,0.2056,"[[45, 357, 0, 0, 0, 106, 129, 148, 0, 215], [4, 483, 0, 0, 0, 149, 144, 112, 0, 108], [7, 102, 0, 0, 0, 90, 642, 112, 0, 47], [0, 32, 0, 0, 0, 97, 656, 198, 0, 17], [2, 30, 0, 0, 0, 40, 803, 100, 0, 25], [1, 29, 0, 0, 0, 102, 731, 118, 0, 19], [0, 7, 0, 0, 0, 50, 873, 61, 0, 9], [1, 36, 0, 0, 0, 75, 474, 376, 0, 38], [17, 407, 0, 0, 0, 165, 105, 123, 0, 183], [5, 282, 0, 0, 0, 118, 170, 248, 0, 177]]"
12,12,10,10,0.2339,"[[165, 291, 0, 0, 0, 38, 92, 154, 24, 236], [26, 531, 0, 0, 0, 71, 85, 100, 19, 168], [37, 110, 0, 0, 0, 84, 562, 147, 3, 57], [2, 60, 0, 0, 0, 126, 554, 219, 1, 38], [12, 35, 0, 0, 0, 40, 742, 130, 2, 39], [4, 67, 0, 0, 0, 123, 625, 153, 1, 27], [0, 33, 0, 0, 0, 67, 784, 98, 0, 18], [3, 71, 0, 0, 0, 66, 370, 425, 2, 63], [71, 457, 0, 0, 0, 74, 52, 91, 34, 221], [30, 285, 0, 0, 0, 73, 100, 213, 22, 277]]"
13,13,10,10,0.2387,"[[246, 268, 2, 0, 0, 43, 95, 151, 0, 195], [64, 510, 0, 0, 0, 88, 70, 105, 0, 163], [56, 84, 2, 0, 1, 90, 579, 142, 0, 46], [6, 54, 0, 0, 0, 118, 565, 225, 0, 32], [20, 31, 2, 0, 0, 35, 750, 134, 0, 28], [6, 55, 2, 0, 0, 125, 633, 156, 0, 23], [1, 29, 0, 0, 0, 58, 800, 98, 0, 14], [9, 58, 0, 0, 0, 67, 368, 438, 0, 60], [154, 416, 1, 0, 0, 77, 56, 93, 0, 203], [62, 280, 0, 0, 0, 68, 101, 223, 0, 266]]"
14,14,10,10,0.2343,"[[133, 286, 10, 0, 0, 86, 94, 154, 1, 236], [2, 504, 0, 0, 0, 140, 49, 98, 0, 207], [32, 76, 9, 0, 0, 119, 578, 143, 0, 43], [1, 40, 2, 0, 0, 147, 559, 227, 0, 24], [8, 34, 1, 0, 0, 48, 755, 127, 0, 27], [4, 35, 1, 0, 0, 157, 628, 152, 0, 23], [0, 18, 0, 0, 0, 84, 784, 102, 0, 12], [2, 40, 0, 0, 0, 89, 370, 444, 0, 55], [47, 414, 2, 0, 0, 120, 49, 105, 1, 262], [6, 261, 0, 0, 0, 102, 85, 235, 0, 311]]"
15,15,10,10,0.2573,"[[342, 175, 9, 0, 0, 64, 82, 157, 9, 162], [82, 443, 2, 0, 0, 108, 47, 89, 14, 215], [76, 62, 13, 0, 4, 102, 560, 154, 3, 26], [9, 42, 2, 0, 0, 143, 540, 233, 0, 31], [31, 21, 6, 0, 1, 45, 741, 134, 1, 20], [13, 34, 2, 0, 0, 158, 606, 163, 2, 22], [4, 21, 0, 0, 0, 77, 785, 100, 0, 13], [17, 41, 1, 0, 1, 82, 343, 468, 0, 47], [204, 307, 4, 0, 0, 81, 43, 99, 35, 227], [73, 206, 0, 0, 0, 81, 81, 214, 17, 328]]"
16,16,10,10,0.256,"[[306, 224, 20, 0, 0, 94, 85, 159, 12, 100], [35, 535, 1, 0, 0, 139, 42, 91, 4, 153], [67, 55, 14, 0, 1, 133, 567, 146, 5, 12], [9, 41, 5, 0, 0, 148, 559, 224, 1, 13], [31, 23, 6, 0, 0, 52, 756, 125, 1, 6], [13, 28, 2, 0, 0, 174, 608, 162, 2, 11], [4, 19, 1, 0, 0, 80, 794, 95, 0, 7], [13, 40, 3, 0, 0, 87, 361, 457, 1, 38], [157, 359, 9, 0, 0, 113, 51, 108, 33, 170], [34, 288, 0, 0, 0, 100, 73, 244, 14, 247]]"
17,17,10,10,0.2734,"[[304, 210, 41, 0, 4, 61, 71, 137, 21, 151], [34, 532, 2, 0, 0, 111, 31, 67, 11, 212], [66, 53, 30, 0, 21, 123, 538, 139, 6, 24], [10, 45, 9, 0, 4, 144, 534, 223, 1, 30], [30, 27, 9, 0, 14, 49, 730, 128, 2, 11], [13, 38, 5, 0, 11, 184, 563, 165, 3, 18], [3, 22, 2, 0, 3, 73, 784, 99, 0, 14], [12, 41, 5, 0, 14, 87, 320, 468, 1, 52], [163, 328, 17, 0, 0, 82, 37, 80, 49, 244], [32, 256, 0, 0, 0, 85, 57, 183, 18, 369]]"
18,18,10,10,0.2752,"[[304, 215, 58, 0, 0, 57, 71, 150, 22, 123], [26, 555, 3, 0, 0, 99, 38, 74, 7, 198], [62, 52, 38, 0, 2, 114, 547, 163, 6, 16], [9, 48, 17, 0, 0, 135, 540, 231, 1, 19], [28, 25, 15, 0, 1, 45, 736, 138, 3, 9], [13, 40, 11, 0, 1, 164, 564, 189, 3, 15], [3, 19, 4, 0, 0, 59, 795, 109, 0, 11], [12, 39, 8, 0, 3, 80, 320, 491, 3, 44], [160, 335, 24, 0, 0, 78, 39, 85, 52, 227], [24, 268, 0, 0, 0, 70, 63, 208, 15, 352]]"
19,19,10,10,0.2715,"[[348, 127, 46, 1, 16, 66, 69, 143, 17, 167], [51, 428, 6, 2, 4, 110, 57, 74, 13, 255], [71, 31, 42, 1, 82, 110, 495, 146, 5, 17], [13, 34, 17, 1, 28, 117, 550, 218, 0, 22], [37, 11, 18, 1, 65, 37, 691, 125, 1, 14], [16, 24, 13, 0, 53, 133, 567, 175, 3, 16], [4, 9, 3, 3, 33, 51, 782, 103, 0, 12], [17, 23, 15, 0, 75, 58, 285, 478, 2, 47], [214, 205, 21, 2, 2, 80, 48, 87, 40, 301], [39, 169, 0, 4, 6, 62, 89, 212, 21, 398]]"
20,20,10,10,0.2852,"[[331, 180, 65, 0, 11, 67, 68, 135, 39, 104], [35, 552, 8, 0, 3, 99, 42, 68, 25, 168], [61, 43, 46, 0, 65, 112, 522, 132, 9, 10], [12, 45, 20, 1, 24, 134, 555, 192, 0, 17], [33, 19, 20, 0, 57, 41, 706, 115, 3, 6], [15, 32, 18, 0, 42, 153, 562, 165, 5, 8], [3, 14, 7, 1, 24, 59, 789, 93, 0, 10], [20, 28, 16, 0, 51, 71, 296, 471, 4, 43], [184, 266, 26, 0, 3, 82, 45, 85, 107, 202], [33, 255, 5, 0, 2, 72, 70, 185, 33, 345]]"
21,21,10,10,0.2716,"[[196, 160, 56, 0, 14, 112, 65, 208, 47, 142], [8, 559, 1, 1, 3, 118, 29, 81, 8, 192], [32, 36, 38, 0, 71, 126, 507, 167, 7, 16], [3, 37, 2, 3, 30, 136, 529, 244, 3, 13], [15, 17, 9, 0, 72, 53, 679, 137, 4, 14], [4, 24, 7, 1, 62, 156, 567, 166, 2, 11], [0, 18, 3, 0, 33, 66, 762, 113, 1, 4], [3, 23, 7, 0, 68, 81, 292, 482, 3, 41], [60, 280, 17, 0, 3, 119, 52, 107, 94, 268], [4, 281, 1, 0, 2, 93, 54, 196, 15, 354]]"
22,22,10,10,0.3104,"[[360, 97, 73, 0, 12, 57, 47, 160, 50, 144], [48, 457, 8, 1, 7, 92, 25, 66, 29, 267], [62, 33, 72, 0, 179, 103, 353, 173, 10, 15], [12, 35, 30, 2, 68, 142, 458, 227, 2, 24], [36, 13, 29, 1, 246, 42, 467, 150, 4, 12], [14, 24, 31, 0, 134, 181, 393, 202, 6, 15], [2, 12, 7, 3, 118, 54, 678, 115, 2, 9], [23, 16, 20, 1, 132, 72, 171, 513, 5, 47], [216, 143, 29, 0, 3, 69, 32, 83, 155, 270], [33, 162, 6, 0, 3, 69, 52, 184, 51, 440]]"
23,23,10,10,0.3167,"[[371, 181, 33, 2, 17, 76, 49, 96, 37, 138], [25, 620, 3, 2, 7, 86, 34, 40, 13, 170], [67, 53, 36, 3, 183, 145, 371, 115, 9, 18], [11, 55, 13, 5, 75, 178, 464, 174, 2, 23], [38, 24, 9, 2, 247, 64, 492, 110, 4, 10], [15, 43, 10, 1, 135, 224, 408, 149, 5, 10], [3, 19, 6, 3, 108, 59, 702, 89, 2, 9], [17, 31, 10, 4, 153, 90, 176, 464, 5, 50], [228, 241, 10, 1, 6, 68, 28, 64, 102, 252], [21, 297, 2, 2, 5, 69, 58, 132, 18, 396]]"
24,24,10,10,0.2919,"[[226, 120, 139, 6, 35, 108, 74, 157, 49, 86], [14, 545, 13, 7, 10, 120, 54, 78, 16, 143], [17, 25, 92, 4, 243, 93, 395, 118, 7, 6], [2, 30, 21, 12, 110, 83, 553, 178, 1, 10], [12, 10, 35, 3, 329, 34, 463, 104, 4, 6], [2, 12, 37, 10, 202, 122, 493, 116, 2, 4], [0, 4, 12, 9, 153, 36, 709, 73, 0, 4], [5, 17, 34, 7, 209, 49, 204, 446, 4, 25], [114, 207, 55, 8, 7, 110, 86, 93, 132, 188], [16, 253, 10, 13, 12, 86, 93, 187, 24, 306]]"
