,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
10,10,10,10,0.2619,"[[506, 66, 0, 35, 0, 1, 56, 21, 126, 189], [120, 264, 0, 80, 0, 0, 127, 51, 167, 191], [171, 63, 0, 131, 2, 3, 466, 49, 15, 100], [90, 51, 0, 251, 1, 3, 398, 54, 11, 141], [61, 21, 0, 109, 0, 1, 642, 44, 21, 101], [103, 106, 0, 247, 0, 6, 383, 53, 9, 93], [22, 13, 0, 95, 0, 1, 746, 42, 1, 80], [58, 85, 0, 122, 0, 2, 308, 105, 20, 300], [327, 69, 0, 57, 0, 1, 22, 18, 252, 254], [85, 84, 0, 39, 0, 0, 102, 42, 159, 489]]"
11,11,10,10,0.2665,"[[446, 81, 0, 42, 10, 2, 65, 38, 74, 242], [77, 343, 0, 70, 0, 4, 142, 79, 88, 197], [139, 56, 0, 103, 10, 9, 520, 66, 8, 89], [47, 56, 0, 212, 10, 14, 455, 90, 3, 113], [42, 14, 0, 93, 3, 2, 682, 60, 12, 92], [50, 90, 0, 223, 3, 29, 451, 72, 3, 79], [8, 13, 0, 50, 4, 5, 788, 74, 0, 58], [32, 78, 0, 82, 7, 16, 347, 177, 7, 254], [288, 93, 0, 63, 0, 1, 33, 25, 146, 351], [62, 107, 0, 35, 2, 3, 106, 86, 78, 521]]"
12,12,10,10,0.2693,"[[454, 89, 1, 17, 2, 1, 50, 28, 133, 225], [64, 364, 1, 41, 1, 1, 110, 41, 141, 236], [153, 77, 0, 87, 10, 4, 473, 51, 15, 130], [69, 80, 1, 196, 8, 3, 395, 61, 11, 176], [56, 24, 2, 77, 1, 0, 634, 57, 19, 130], [83, 133, 0, 172, 4, 10, 401, 57, 12, 128], [14, 21, 0, 49, 5, 3, 735, 49, 0, 124], [45, 106, 0, 61, 3, 4, 290, 110, 15, 366], [249, 90, 0, 36, 3, 0, 22, 19, 260, 321], [53, 107, 0, 24, 1, 2, 79, 38, 133, 563]]"
13,13,10,10,0.2641,"[[530, 80, 3, 55, 18, 2, 49, 27, 0, 236], [150, 356, 2, 76, 2, 1, 93, 38, 0, 282], [144, 60, 4, 175, 16, 13, 435, 53, 0, 100], [58, 47, 1, 301, 7, 7, 357, 65, 0, 157], [57, 13, 2, 133, 12, 4, 621, 49, 0, 109], [61, 76, 2, 333, 6, 25, 352, 51, 0, 94], [9, 14, 0, 101, 5, 4, 698, 54, 0, 115], [45, 86, 0, 138, 12, 15, 262, 121, 0, 321], [456, 79, 0, 68, 2, 0, 20, 21, 0, 354], [145, 104, 1, 53, 4, 1, 60, 38, 0, 594]]"
14,14,10,10,0.2872,"[[438, 89, 10, 47, 6, 5, 46, 28, 139, 192], [56, 385, 4, 56, 4, 5, 86, 40, 131, 233], [134, 65, 12, 172, 14, 16, 429, 51, 13, 94], [52, 56, 6, 280, 7, 12, 357, 71, 11, 148], [44, 13, 8, 127, 18, 7, 604, 55, 19, 105], [51, 84, 8, 305, 10, 39, 342, 68, 9, 84], [9, 17, 0, 95, 4, 8, 690, 56, 2, 119], [34, 97, 4, 117, 21, 24, 234, 175, 15, 279], [248, 87, 2, 63, 3, 0, 20, 18, 278, 281], [45, 117, 7, 47, 0, 1, 51, 39, 136, 557]]"
15,15,10,10,0.2994,"[[460, 113, 22, 23, 11, 13, 55, 42, 113, 148], [55, 452, 4, 34, 3, 13, 93, 50, 108, 188], [129, 67, 25, 102, 19, 49, 464, 64, 12, 69], [46, 56, 21, 187, 9, 69, 400, 102, 7, 103], [47, 22, 18, 88, 22, 19, 630, 72, 15, 67], [48, 83, 17, 168, 16, 145, 381, 90, 3, 49], [8, 20, 6, 52, 8, 16, 729, 71, 0, 90], [37, 101, 9, 58, 28, 54, 260, 246, 12, 195], [282, 131, 10, 37, 8, 18, 23, 38, 243, 210], [53, 175, 9, 21, 3, 13, 66, 56, 119, 485]]"
16,16,10,10,0.2992,"[[492, 102, 10, 19, 11, 3, 37, 33, 117, 176], [58, 447, 2, 31, 2, 2, 71, 29, 120, 238], [156, 101, 30, 141, 58, 18, 338, 58, 14, 86], [82, 105, 28, 265, 25, 16, 272, 61, 13, 133], [72, 41, 19, 101, 61, 11, 531, 55, 15, 94], [82, 155, 35, 248, 37, 39, 260, 56, 8, 80], [20, 43, 16, 108, 24, 8, 631, 32, 1, 117], [48, 140, 25, 88, 41, 14, 178, 189, 14, 263], [282, 128, 11, 23, 8, 3, 10, 14, 283, 238], [58, 149, 5, 31, 2, 1, 43, 30, 126, 555]]"
17,17,10,10,0.3244,"[[380, 94, 21, 58, 22, 20, 23, 50, 117, 215], [25, 428, 2, 37, 7, 22, 30, 50, 79, 320], [88, 59, 29, 186, 148, 103, 214, 78, 10, 85], [25, 44, 13, 280, 71, 116, 192, 118, 4, 137], [30, 21, 7, 125, 219, 60, 357, 88, 14, 79], [24, 56, 8, 268, 79, 211, 177, 110, 9, 58], [5, 13, 0, 113, 94, 47, 514, 65, 1, 148], [19, 81, 10, 93, 98, 80, 90, 301, 6, 222], [174, 101, 12, 62, 21, 15, 9, 33, 258, 315], [20, 154, 4, 41, 5, 10, 22, 48, 72, 624]]"
18,18,10,10,0.3373,"[[350, 90, 26, 22, 25, 14, 22, 55, 202, 194], [15, 418, 2, 20, 13, 9, 40, 50, 125, 308], [96, 68, 29, 139, 161, 75, 246, 99, 18, 69], [33, 53, 17, 209, 79, 99, 236, 144, 13, 117], [28, 23, 21, 96, 256, 37, 347, 102, 25, 65], [27, 76, 17, 186, 100, 195, 210, 110, 18, 61], [3, 24, 5, 69, 106, 25, 569, 82, 3, 114], [23, 95, 5, 69, 111, 43, 113, 353, 15, 173], [122, 101, 11, 39, 13, 4, 12, 37, 391, 270], [11, 136, 3, 30, 7, 3, 29, 62, 116, 603]]"
19,19,10,10,0.3422,"[[483, 77, 29, 26, 36, 6, 22, 38, 121, 162], [43, 421, 3, 21, 9, 7, 40, 44, 111, 301], [108, 65, 43, 167, 192, 48, 223, 86, 8, 60], [54, 49, 20, 276, 92, 69, 211, 123, 7, 99], [43, 23, 21, 103, 290, 28, 333, 89, 14, 56], [42, 69, 28, 264, 106, 149, 190, 96, 4, 52], [7, 24, 8, 105, 116, 18, 553, 72, 0, 97], [33, 93, 9, 96, 108, 28, 109, 350, 8, 166], [301, 98, 12, 39, 25, 1, 9, 30, 265, 220], [42, 138, 6, 34, 9, 1, 27, 50, 101, 592]]"
20,20,10,10,0.3299,"[[393, 149, 18, 40, 24, 0, 29, 57, 74, 216], [17, 556, 0, 17, 5, 3, 34, 45, 37, 286], [75, 78, 24, 162, 119, 24, 331, 119, 5, 63], [26, 69, 10, 238, 50, 26, 308, 157, 2, 114], [34, 35, 6, 90, 173, 3, 481, 107, 4, 67], [23, 78, 9, 254, 60, 83, 304, 133, 3, 53], [3, 26, 1, 62, 54, 6, 654, 91, 1, 102], [14, 98, 4, 74, 72, 16, 156, 417, 2, 147], [199, 178, 8, 40, 31, 0, 16, 38, 168, 322], [15, 237, 1, 28, 7, 1, 30, 63, 25, 593]]"
21,21,10,10,0.3581,"[[397, 99, 23, 39, 30, 21, 34, 59, 182, 116], [18, 471, 2, 22, 6, 17, 63, 56, 115, 230], [78, 43, 37, 146, 157, 98, 307, 83, 12, 39], [31, 36, 15, 198, 76, 158, 295, 121, 6, 64], [34, 15, 14, 78, 253, 46, 432, 68, 19, 41], [25, 36, 17, 169, 88, 284, 262, 84, 7, 28], [3, 11, 1, 73, 95, 33, 664, 64, 2, 54], [18, 48, 4, 79, 109, 80, 163, 394, 10, 95], [174, 116, 6, 44, 37, 14, 20, 43, 374, 172], [15, 182, 2, 34, 11, 9, 49, 85, 104, 509]]"
22,22,10,10,0.3557,"[[387, 147, 47, 58, 41, 7, 29, 63, 63, 158], [15, 575, 2, 28, 5, 5, 31, 60, 31, 248], [47, 48, 51, 185, 178, 58, 276, 113, 4, 40], [13, 50, 20, 251, 87, 93, 264, 157, 0, 65], [32, 27, 18, 84, 282, 24, 384, 99, 3, 47], [14, 39, 16, 227, 87, 217, 239, 126, 1, 34], [3, 15, 1, 89, 97, 15, 624, 92, 1, 63], [11, 56, 2, 100, 102, 44, 130, 469, 1, 85], [209, 182, 18, 51, 51, 6, 16, 42, 164, 261], [23, 238, 1, 49, 10, 3, 28, 87, 24, 537]]"
23,23,10,10,0.3623,"[[416, 102, 30, 29, 40, 4, 29, 56, 112, 182], [16, 513, 1, 18, 9, 5, 29, 56, 61, 292], [64, 43, 55, 159, 220, 26, 264, 105, 8, 56], [21, 45, 35, 222, 103, 57, 272, 133, 2, 110], [35, 17, 19, 66, 338, 12, 347, 88, 9, 69], [24, 35, 20, 222, 119, 154, 247, 125, 7, 47], [3, 11, 2, 73, 130, 6, 603, 79, 1, 92], [14, 44, 5, 80, 114, 25, 123, 460, 4, 131], [208, 127, 11, 36, 45, 6, 14, 29, 258, 266], [14, 186, 2, 37, 13, 3, 23, 64, 54, 604]]"
24,24,10,10,0.3571,"[[414, 146, 48, 57, 77, 2, 25, 56, 44, 131], [24, 614, 6, 47, 8, 5, 25, 47, 21, 203], [46, 36, 68, 211, 269, 30, 222, 80, 4, 34], [13, 41, 43, 313, 121, 58, 238, 117, 1, 55], [26, 24, 28, 80, 417, 13, 290, 71, 3, 48], [14, 32, 37, 305, 145, 150, 205, 79, 1, 32], [2, 28, 2, 97, 162, 8, 572, 69, 0, 60], [11, 45, 12, 132, 135, 39, 119, 418, 0, 89], [249, 201, 26, 57, 77, 4, 19, 25, 116, 226], [24, 273, 4, 71, 16, 8, 21, 70, 24, 489]]"
