,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
10,10,10,10,0.8705,"[[950, 0, 3, 1, 0, 13, 8, 1, 3, 1], [0, 1107, 7, 4, 1, 1, 3, 1, 11, 0], [22, 10, 886, 11, 25, 2, 34, 22, 20, 0], [6, 15, 23, 869, 1, 45, 5, 15, 25, 6], [1, 5, 2, 1, 852, 0, 42, 1, 5, 73], [22, 13, 5, 50, 8, 716, 29, 2, 31, 16], [18, 9, 25, 2, 14, 30, 859, 0, 1, 0], [3, 22, 29, 3, 5, 0, 0, 908, 7, 51], [12, 35, 13, 47, 14, 57, 22, 26, 727, 21], [18, 10, 2, 11, 69, 5, 1, 55, 7, 831]]"
11,11,10,10,0.8749,"[[950, 0, 3, 1, 0, 13, 8, 1, 3, 1], [0, 1107, 7, 4, 1, 1, 3, 1, 11, 0], [21, 10, 891, 8, 25, 2, 34, 21, 20, 0], [6, 14, 23, 870, 1, 44, 5, 15, 26, 6], [1, 4, 2, 1, 861, 0, 43, 1, 5, 64], [20, 13, 5, 51, 10, 722, 28, 1, 29, 13], [17, 9, 20, 2, 13, 28, 868, 0, 1, 0], [3, 21, 29, 3, 6, 0, 0, 907, 8, 51], [11, 31, 12, 47, 15, 51, 25, 20, 747, 15], [17, 10, 2, 12, 80, 5, 1, 48, 8, 826]]"
12,12,10,10,0.8786,"[[952, 0, 2, 1, 0, 11, 9, 1, 3, 1], [0, 1108, 6, 4, 1, 1, 4, 1, 10, 0], [21, 7, 896, 8, 25, 1, 33, 21, 20, 0], [6, 13, 24, 866, 1, 49, 4, 15, 27, 5], [1, 4, 2, 1, 865, 0, 43, 1, 5, 60], [21, 12, 5, 46, 10, 732, 28, 1, 24, 13], [16, 9, 14, 2, 13, 28, 875, 0, 1, 0], [3, 20, 31, 4, 5, 0, 0, 907, 7, 51], [10, 31, 11, 45, 15, 51, 25, 21, 748, 17], [17, 11, 2, 9, 72, 7, 1, 46, 7, 837]]"
13,13,10,10,0.8828,"[[953, 0, 2, 1, 0, 10, 9, 1, 3, 1], [0, 1106, 6, 4, 1, 1, 4, 1, 12, 0], [20, 6, 899, 8, 23, 2, 32, 21, 21, 0], [6, 13, 22, 873, 0, 45, 3, 15, 28, 5], [1, 4, 2, 1, 868, 0, 43, 1, 5, 57], [19, 9, 5, 48, 9, 738, 29, 1, 23, 11], [15, 7, 12, 2, 11, 30, 880, 0, 1, 0], [3, 19, 32, 4, 5, 0, 0, 907, 7, 51], [8, 27, 10, 45, 15, 51, 24, 19, 761, 14], [16, 10, 3, 11, 66, 8, 1, 44, 7, 843]]"
14,14,10,10,0.8853,"[[955, 0, 2, 1, 0, 8, 9, 1, 3, 1], [0, 1108, 5, 4, 1, 2, 4, 1, 10, 0], [21, 6, 900, 8, 23, 2, 32, 21, 19, 0], [6, 14, 21, 878, 0, 46, 3, 15, 22, 5], [1, 4, 3, 1, 865, 0, 42, 1, 5, 60], [21, 8, 5, 42, 11, 747, 26, 2, 19, 11], [16, 8, 12, 2, 10, 28, 881, 0, 1, 0], [3, 19, 31, 3, 4, 0, 0, 917, 5, 46], [8, 29, 11, 46, 15, 52, 23, 22, 752, 16], [16, 10, 3, 9, 57, 6, 1, 50, 7, 850]]"
15,15,10,10,0.8876,"[[955, 0, 2, 1, 0, 8, 9, 1, 3, 1], [0, 1110, 3, 4, 1, 2, 4, 1, 10, 0], [21, 6, 897, 8, 25, 2, 33, 20, 20, 0], [6, 12, 21, 877, 0, 48, 3, 15, 23, 5], [1, 4, 2, 1, 869, 0, 43, 1, 5, 56], [21, 7, 4, 41, 11, 751, 25, 1, 20, 11], [15, 8, 10, 2, 12, 30, 880, 0, 1, 0], [3, 19, 30, 4, 6, 0, 0, 913, 5, 48], [8, 27, 9, 43, 15, 47, 20, 22, 767, 16], [16, 9, 3, 9, 58, 6, 1, 43, 7, 857]]"
16,16,10,10,0.8901,"[[955, 0, 2, 1, 0, 8, 9, 1, 3, 1], [0, 1110, 3, 4, 2, 2, 4, 1, 9, 0], [19, 5, 903, 8, 22, 3, 33, 20, 19, 0], [6, 13, 22, 880, 0, 45, 3, 15, 21, 5], [1, 4, 2, 1, 871, 0, 43, 1, 5, 54], [22, 6, 4, 41, 11, 751, 24, 2, 20, 11], [14, 7, 11, 2, 11, 30, 882, 0, 1, 0], [3, 18, 31, 3, 6, 0, 0, 914, 5, 48], [8, 26, 10, 43, 15, 43, 18, 23, 772, 16], [15, 9, 3, 9, 52, 6, 1, 44, 7, 863]]"
17,17,10,10,0.8941,"[[955, 0, 2, 1, 0, 8, 9, 1, 3, 1], [0, 1112, 3, 4, 2, 2, 4, 1, 7, 0], [19, 5, 904, 7, 23, 3, 32, 20, 19, 0], [6, 12, 22, 880, 0, 44, 3, 15, 23, 5], [1, 4, 2, 1, 873, 0, 42, 1, 5, 53], [23, 6, 4, 40, 10, 756, 20, 3, 19, 11], [14, 7, 10, 2, 10, 30, 884, 0, 1, 0], [3, 16, 31, 3, 6, 0, 0, 919, 5, 45], [7, 25, 7, 35, 14, 42, 16, 22, 790, 16], [14, 9, 3, 9, 48, 6, 1, 44, 7, 868]]"
18,18,10,10,0.8967,"[[955, 0, 2, 1, 0, 8, 9, 1, 3, 1], [0, 1113, 3, 4, 1, 2, 4, 1, 7, 0], [19, 3, 911, 8, 20, 3, 30, 19, 19, 0], [6, 10, 22, 893, 0, 38, 3, 15, 18, 5], [1, 4, 3, 1, 870, 0, 41, 1, 5, 56], [22, 6, 4, 42, 10, 760, 15, 2, 20, 11], [14, 7, 10, 2, 8, 31, 886, 0, 0, 0], [3, 16, 31, 4, 6, 0, 0, 921, 4, 43], [8, 25, 9, 41, 13, 40, 17, 22, 783, 16], [14, 9, 3, 9, 40, 6, 1, 45, 7, 875]]"
19,19,10,10,0.8982,"[[956, 0, 2, 1, 0, 8, 8, 1, 3, 1], [0, 1114, 3, 4, 2, 2, 4, 1, 5, 0], [19, 2, 911, 8, 23, 2, 30, 19, 18, 0], [5, 9, 24, 899, 0, 36, 2, 12, 18, 5], [1, 5, 3, 1, 876, 0, 40, 1, 5, 50], [23, 6, 4, 44, 10, 757, 15, 2, 20, 11], [15, 7, 8, 1, 8, 30, 888, 0, 0, 1], [3, 15, 32, 4, 6, 0, 0, 920, 4, 44], [8, 22, 9, 43, 14, 40, 15, 22, 784, 17], [14, 9, 3, 9, 40, 6, 1, 43, 7, 877]]"
20,20,10,10,0.8998,"[[955, 0, 2, 1, 0, 8, 9, 1, 3, 1], [0, 1115, 3, 4, 1, 2, 4, 1, 5, 0], [20, 2, 910, 8, 22, 2, 31, 19, 18, 0], [6, 8, 24, 898, 0, 38, 2, 12, 17, 5], [1, 4, 3, 1, 876, 0, 42, 1, 5, 49], [23, 6, 4, 40, 8, 763, 15, 2, 20, 11], [15, 7, 8, 1, 8, 29, 889, 0, 0, 1], [3, 15, 31, 4, 6, 0, 0, 924, 4, 41], [8, 21, 9, 42, 13, 40, 15, 20, 790, 16], [14, 9, 3, 9, 38, 6, 1, 44, 7, 878]]"
21,21,10,10,0.9018,"[[955, 0, 2, 1, 0, 7, 10, 1, 3, 1], [0, 1115, 3, 4, 1, 2, 4, 1, 5, 0], [20, 2, 913, 8, 21, 2, 31, 18, 17, 0], [5, 5, 25, 900, 0, 38, 2, 12, 18, 5], [1, 5, 3, 1, 877, 0, 41, 1, 5, 48], [21, 6, 4, 40, 8, 766, 15, 2, 19, 11], [14, 7, 8, 1, 7, 29, 891, 0, 0, 1], [2, 14, 32, 4, 6, 0, 0, 927, 4, 39], [7, 19, 8, 41, 13, 40, 15, 20, 796, 15], [13, 9, 3, 9, 38, 8, 1, 43, 7, 878]]"
22,22,10,10,0.9035,"[[955, 0, 2, 1, 0, 7, 10, 1, 3, 1], [0, 1117, 3, 2, 1, 2, 4, 1, 5, 0], [19, 2, 916, 7, 21, 2, 31, 18, 16, 0], [5, 5, 26, 897, 0, 40, 2, 12, 18, 5], [1, 5, 3, 1, 881, 0, 41, 1, 5, 44], [21, 6, 4, 37, 7, 768, 15, 3, 21, 10], [14, 7, 8, 1, 7, 29, 891, 0, 0, 1], [2, 10, 31, 3, 6, 0, 0, 931, 4, 41], [7, 19, 8, 37, 13, 39, 15, 20, 801, 15], [13, 9, 3, 9, 38, 8, 1, 43, 7, 878]]"
23,23,10,10,0.9056,"[[954, 0, 2, 1, 0, 7, 11, 1, 3, 1], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [19, 1, 918, 7, 21, 2, 30, 18, 16, 0], [5, 5, 24, 902, 0, 38, 2, 12, 18, 4], [1, 5, 3, 1, 882, 0, 41, 1, 5, 43], [19, 5, 4, 38, 6, 772, 16, 2, 20, 10], [12, 6, 8, 1, 7, 30, 893, 0, 0, 1], [2, 9, 32, 3, 7, 0, 0, 930, 4, 41], [7, 19, 7, 38, 13, 39, 15, 19, 804, 13], [12, 8, 3, 10, 38, 8, 1, 39, 7, 883]]"
24,24,10,10,0.9063,"[[954, 0, 2, 1, 0, 7, 11, 1, 3, 1], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [19, 0, 921, 7, 19, 2, 29, 18, 16, 1], [5, 5, 23, 901, 0, 38, 4, 12, 18, 4], [1, 6, 3, 1, 882, 0, 40, 1, 5, 43], [19, 6, 4, 37, 6, 772, 16, 2, 20, 10], [12, 6, 7, 1, 7, 30, 894, 0, 0, 1], [2, 9, 31, 3, 7, 0, 0, 932, 4, 40], [7, 19, 7, 36, 13, 39, 14, 18, 807, 14], [12, 8, 3, 10, 38, 8, 2, 40, 6, 882]]"
25,25,10,10,0.9079,"[[954, 0, 2, 1, 0, 7, 11, 1, 3, 1], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [20, 0, 923, 7, 18, 2, 28, 18, 15, 1], [5, 5, 23, 904, 0, 39, 4, 12, 14, 4], [1, 6, 3, 1, 884, 0, 39, 1, 5, 42], [20, 6, 4, 37, 4, 778, 13, 2, 18, 10], [12, 6, 7, 1, 7, 30, 894, 0, 0, 1], [2, 8, 31, 3, 5, 0, 0, 939, 4, 36], [8, 19, 7, 37, 13, 40, 14, 18, 800, 18], [12, 8, 3, 10, 36, 8, 2, 39, 6, 885]]"
26,26,10,10,0.9093,"[[954, 0, 2, 1, 0, 7, 11, 1, 3, 1], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [19, 0, 924, 7, 19, 2, 26, 18, 16, 1], [5, 5, 24, 904, 0, 35, 4, 12, 17, 4], [1, 6, 3, 1, 886, 0, 37, 1, 5, 42], [20, 6, 4, 33, 5, 780, 13, 2, 19, 10], [12, 5, 5, 1, 9, 27, 898, 0, 0, 1], [2, 8, 31, 3, 5, 0, 0, 939, 4, 36], [7, 19, 7, 36, 13, 39, 13, 18, 805, 17], [12, 8, 3, 9, 37, 8, 2, 39, 6, 885]]"
27,27,10,10,0.9111,"[[956, 0, 1, 0, 0, 7, 11, 1, 3, 1], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [19, 0, 924, 7, 19, 2, 26, 18, 16, 1], [5, 5, 24, 905, 0, 35, 4, 13, 15, 4], [1, 6, 3, 1, 890, 0, 34, 1, 5, 41], [19, 6, 4, 31, 5, 785, 13, 2, 17, 10], [12, 5, 5, 1, 9, 27, 898, 0, 0, 1], [2, 8, 29, 2, 4, 0, 0, 944, 4, 35], [8, 19, 7, 35, 13, 39, 12, 19, 804, 18], [12, 8, 3, 9, 34, 8, 2, 40, 6, 887]]"
28,28,10,10,0.9122,"[[956, 0, 1, 0, 0, 7, 11, 1, 3, 1], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [19, 0, 924, 7, 19, 2, 26, 19, 15, 1], [5, 4, 24, 907, 0, 34, 4, 13, 15, 4], [1, 6, 3, 1, 889, 0, 34, 1, 5, 42], [19, 6, 4, 31, 5, 785, 13, 2, 17, 10], [12, 5, 5, 1, 9, 27, 898, 0, 0, 1], [2, 8, 28, 2, 4, 0, 0, 945, 4, 35], [8, 18, 6, 34, 13, 38, 11, 19, 809, 18], [13, 8, 3, 9, 30, 7, 2, 40, 6, 891]]"
29,29,10,10,0.913,"[[957, 0, 1, 0, 0, 7, 11, 1, 3, 0], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [19, 0, 924, 7, 19, 2, 26, 19, 15, 1], [5, 4, 22, 909, 0, 34, 6, 12, 14, 4], [0, 6, 3, 1, 890, 0, 34, 1, 5, 42], [20, 6, 4, 29, 5, 786, 13, 3, 16, 10], [12, 5, 5, 1, 9, 27, 898, 0, 0, 1], [2, 8, 27, 2, 4, 0, 0, 945, 4, 36], [8, 18, 6, 34, 13, 37, 11, 19, 810, 18], [13, 8, 4, 9, 28, 7, 2, 39, 6, 893]]"
30,30,10,10,0.9145,"[[956, 0, 2, 0, 0, 7, 10, 1, 3, 1], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [18, 0, 926, 8, 19, 1, 25, 19, 15, 1], [5, 5, 22, 910, 0, 31, 6, 12, 15, 4], [0, 6, 3, 1, 892, 0, 32, 1, 5, 42], [18, 6, 4, 30, 5, 787, 13, 3, 16, 10], [10, 5, 5, 1, 9, 27, 900, 0, 0, 1], [2, 8, 27, 2, 4, 0, 0, 945, 4, 36], [7, 17, 6, 33, 13, 34, 10, 19, 817, 18], [13, 8, 4, 9, 28, 7, 2, 39, 5, 894]]"
31,31,10,10,0.9151,"[[957, 0, 2, 0, 0, 7, 10, 1, 3, 0], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [19, 0, 925, 8, 19, 1, 25, 19, 15, 1], [5, 3, 23, 912, 0, 33, 5, 12, 13, 4], [0, 6, 3, 1, 892, 0, 32, 1, 5, 42], [19, 6, 4, 30, 5, 786, 13, 3, 16, 10], [10, 5, 5, 1, 9, 25, 902, 0, 0, 1], [2, 8, 27, 2, 4, 0, 0, 946, 4, 35], [7, 16, 6, 33, 12, 35, 10, 19, 818, 18], [13, 8, 4, 9, 27, 7, 2, 39, 5, 895]]"
32,32,10,10,0.9159,"[[957, 0, 2, 0, 0, 7, 10, 1, 3, 0], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [19, 0, 924, 8, 19, 1, 25, 20, 15, 1], [5, 4, 23, 914, 0, 29, 5, 12, 14, 4], [0, 6, 3, 1, 893, 0, 31, 1, 5, 42], [19, 6, 4, 30, 5, 786, 14, 3, 16, 9], [10, 5, 5, 1, 9, 25, 902, 0, 0, 1], [2, 8, 26, 2, 4, 0, 0, 948, 4, 34], [7, 16, 6, 33, 12, 34, 9, 19, 821, 17], [13, 8, 4, 8, 26, 7, 2, 39, 6, 896]]"
33,33,10,10,0.917,"[[955, 0, 2, 0, 0, 7, 12, 1, 3, 0], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [19, 0, 925, 8, 19, 1, 25, 19, 15, 1], [5, 4, 22, 916, 0, 29, 5, 12, 13, 4], [0, 6, 3, 1, 895, 0, 29, 1, 5, 42], [19, 6, 4, 30, 5, 786, 13, 3, 17, 9], [10, 5, 5, 1, 9, 25, 902, 0, 0, 1], [2, 7, 24, 2, 4, 0, 0, 952, 4, 33], [7, 15, 5, 32, 12, 32, 10, 19, 823, 19], [13, 8, 4, 8, 26, 7, 2, 37, 6, 898]]"
34,34,10,10,0.9186,"[[955, 0, 2, 0, 0, 6, 12, 1, 4, 0], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [17, 0, 929, 8, 17, 1, 25, 19, 15, 1], [5, 4, 22, 918, 0, 28, 5, 12, 12, 4], [0, 6, 3, 1, 897, 0, 29, 1, 5, 40], [17, 5, 5, 31, 5, 792, 13, 2, 17, 5], [10, 5, 5, 1, 9, 24, 903, 0, 0, 1], [2, 7, 26, 2, 6, 0, 0, 948, 4, 33], [7, 15, 5, 33, 12, 31, 10, 18, 825, 18], [13, 8, 5, 8, 26, 7, 2, 33, 6, 901]]"
35,35,10,10,0.9193,"[[955, 0, 2, 0, 0, 6, 12, 1, 4, 0], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [17, 0, 930, 8, 16, 1, 25, 19, 15, 1], [5, 4, 22, 919, 0, 27, 5, 12, 12, 4], [0, 6, 3, 1, 897, 0, 29, 1, 5, 40], [17, 5, 5, 31, 5, 793, 13, 2, 17, 4], [9, 5, 5, 0, 9, 24, 905, 0, 0, 1], [2, 7, 26, 2, 6, 0, 0, 948, 4, 33], [7, 15, 5, 33, 12, 31, 10, 18, 826, 17], [13, 8, 5, 8, 26, 7, 2, 32, 6, 902]]"
36,36,10,10,0.9204,"[[956, 0, 2, 0, 0, 6, 11, 1, 4, 0], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [16, 0, 930, 9, 16, 1, 25, 19, 15, 1], [5, 4, 21, 922, 0, 26, 5, 12, 11, 4], [0, 6, 3, 1, 895, 0, 29, 1, 5, 42], [18, 5, 5, 31, 5, 793, 12, 2, 17, 4], [9, 5, 5, 0, 9, 24, 905, 0, 0, 1], [2, 7, 25, 2, 6, 0, 0, 952, 4, 30], [7, 15, 5, 33, 12, 30, 10, 18, 827, 17], [13, 8, 5, 8, 22, 7, 2, 32, 6, 906]]"
37,37,10,10,0.9211,"[[956, 0, 2, 0, 0, 6, 11, 1, 4, 0], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [16, 0, 931, 9, 16, 1, 25, 19, 14, 1], [5, 4, 21, 923, 0, 25, 5, 12, 11, 4], [0, 6, 3, 1, 895, 0, 29, 1, 5, 42], [17, 5, 5, 31, 5, 793, 13, 2, 17, 4], [9, 4, 5, 0, 9, 24, 906, 0, 0, 1], [2, 7, 24, 2, 6, 0, 0, 952, 4, 31], [8, 15, 5, 32, 12, 28, 10, 18, 830, 16], [13, 8, 5, 8, 22, 7, 2, 31, 6, 907]]"
38,38,10,10,0.9218,"[[956, 0, 2, 0, 0, 6, 11, 1, 4, 0], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [16, 0, 932, 10, 16, 1, 24, 19, 13, 1], [5, 4, 21, 923, 0, 25, 5, 12, 11, 4], [0, 6, 3, 1, 897, 0, 27, 1, 5, 42], [17, 5, 4, 30, 5, 794, 14, 2, 17, 4], [9, 4, 5, 0, 9, 23, 907, 0, 0, 1], [2, 6, 24, 3, 6, 0, 0, 953, 4, 30], [8, 15, 5, 32, 12, 28, 10, 18, 830, 16], [13, 8, 5, 8, 22, 7, 2, 30, 6, 908]]"
39,39,10,10,0.9221,"[[956, 0, 2, 0, 0, 6, 11, 1, 4, 0], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [16, 0, 932, 10, 16, 1, 24, 19, 13, 1], [5, 4, 20, 925, 0, 24, 5, 12, 11, 4], [0, 6, 3, 1, 898, 0, 26, 1, 5, 42], [17, 5, 4, 29, 5, 795, 14, 3, 16, 4], [9, 4, 5, 0, 9, 23, 907, 0, 0, 1], [2, 6, 24, 3, 6, 1, 0, 953, 3, 30], [8, 15, 5, 32, 12, 28, 10, 18, 829, 17], [13, 8, 5, 8, 22, 7, 2, 30, 6, 908]]"
40,40,10,10,0.9231,"[[956, 0, 2, 0, 0, 6, 11, 1, 4, 0], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [16, 0, 935, 10, 16, 1, 23, 18, 12, 1], [5, 4, 20, 926, 0, 23, 5, 12, 11, 4], [0, 6, 3, 1, 898, 0, 26, 0, 5, 43], [16, 5, 4, 30, 5, 796, 14, 2, 16, 4], [9, 4, 5, 0, 9, 22, 907, 0, 1, 1], [2, 6, 24, 3, 6, 1, 0, 952, 3, 31], [8, 15, 5, 31, 12, 28, 10, 17, 833, 15], [13, 8, 5, 8, 22, 7, 2, 28, 6, 910]]"
41,41,10,10,0.9238,"[[957, 0, 2, 0, 0, 5, 11, 1, 4, 0], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [16, 0, 937, 10, 16, 1, 22, 17, 12, 1], [5, 4, 20, 928, 0, 21, 5, 12, 11, 4], [0, 6, 3, 1, 897, 0, 26, 1, 5, 43], [16, 4, 3, 30, 5, 796, 16, 2, 16, 4], [9, 4, 5, 0, 9, 22, 907, 0, 1, 1], [2, 6, 24, 3, 6, 1, 0, 952, 3, 31], [8, 13, 4, 32, 12, 27, 9, 17, 837, 15], [13, 8, 5, 8, 21, 8, 2, 29, 6, 909]]"
42,42,10,10,0.9243,"[[957, 0, 2, 0, 0, 4, 12, 1, 4, 0], [0, 1118, 3, 2, 1, 2, 4, 1, 4, 0], [16, 0, 937, 10, 16, 1, 22, 17, 12, 1], [5, 4, 20, 928, 0, 21, 5, 12, 11, 4], [0, 5, 3, 1, 898, 0, 26, 1, 5, 43], [15, 4, 3, 30, 5, 797, 16, 2, 16, 4], [9, 4, 5, 0, 9, 22, 908, 0, 1, 0], [2, 6, 23, 3, 6, 1, 0, 953, 3, 31], [8, 13, 4, 30, 12, 27, 9, 17, 839, 15], [13, 8, 5, 8, 22, 8, 2, 29, 6, 908]]"
