,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
12,12,10,10,0.8889,"[[945, 0, 1, 9, 3, 5, 10, 1, 5, 1], [0, 1103, 5, 4, 0, 1, 3, 0, 18, 1], [12, 4, 884, 18, 23, 0, 27, 20, 40, 4], [1, 8, 16, 901, 0, 29, 4, 10, 35, 6], [2, 2, 2, 0, 838, 0, 30, 2, 8, 98], [32, 12, 5, 34, 13, 732, 29, 2, 27, 6], [13, 5, 6, 2, 19, 25, 885, 1, 2, 0], [3, 26, 23, 5, 6, 1, 0, 914, 7, 43], [25, 13, 3, 39, 11, 22, 21, 14, 818, 8], [18, 8, 4, 13, 45, 6, 0, 32, 14, 869]]"
13,13,10,10,0.8905,"[[946, 0, 1, 8, 3, 4, 11, 1, 5, 1], [0, 1105, 5, 4, 0, 1, 3, 0, 16, 1], [11, 4, 889, 17, 23, 0, 26, 21, 37, 4], [2, 8, 16, 900, 0, 30, 4, 10, 34, 6], [2, 2, 2, 0, 841, 0, 29, 2, 7, 97], [33, 12, 5, 33, 13, 731, 30, 2, 26, 7], [12, 4, 6, 2, 19, 25, 886, 1, 3, 0], [3, 24, 23, 5, 6, 1, 0, 915, 7, 44], [25, 12, 3, 37, 12, 21, 21, 13, 821, 9], [18, 8, 4, 13, 44, 6, 0, 32, 13, 871]]"
14,14,10,10,0.8921,"[[949, 0, 1, 6, 3, 4, 10, 1, 5, 1], [0, 1106, 5, 4, 0, 1, 3, 0, 15, 1], [12, 3, 893, 17, 23, 0, 25, 21, 34, 4], [2, 8, 16, 902, 0, 29, 4, 10, 33, 6], [2, 2, 2, 0, 844, 0, 27, 2, 7, 96], [32, 12, 5, 32, 14, 735, 27, 3, 26, 6], [12, 4, 6, 2, 20, 25, 885, 1, 3, 0], [3, 23, 24, 5, 7, 1, 0, 913, 7, 45], [25, 12, 4, 36, 11, 22, 20, 12, 822, 10], [18, 8, 4, 13, 45, 5, 0, 32, 12, 872]]"
15,15,10,10,0.8942,"[[950, 0, 1, 6, 3, 4, 9, 1, 5, 1], [0, 1106, 5, 4, 0, 1, 3, 0, 15, 1], [12, 3, 893, 17, 23, 0, 24, 21, 35, 4], [3, 8, 15, 904, 0, 27, 4, 10, 33, 6], [2, 2, 2, 0, 851, 0, 27, 2, 7, 89], [30, 13, 5, 32, 14, 737, 27, 3, 25, 6], [12, 4, 5, 2, 20, 25, 886, 1, 3, 0], [3, 23, 24, 5, 7, 1, 0, 916, 7, 42], [25, 11, 4, 37, 10, 21, 19, 12, 826, 9], [17, 8, 4, 13, 43, 7, 0, 32, 12, 873]]"
16,16,10,10,0.8969,"[[949, 0, 1, 6, 3, 4, 10, 1, 5, 1], [0, 1108, 5, 3, 0, 1, 3, 0, 14, 1], [11, 3, 896, 16, 24, 0, 23, 21, 35, 3], [3, 8, 15, 907, 1, 24, 4, 10, 32, 6], [2, 2, 2, 0, 852, 0, 27, 2, 7, 88], [30, 13, 5, 32, 14, 738, 26, 3, 25, 6], [12, 4, 5, 1, 19, 26, 887, 1, 3, 0], [3, 22, 24, 5, 7, 1, 0, 922, 7, 37], [22, 11, 4, 36, 10, 21, 18, 12, 831, 9], [17, 8, 4, 13, 40, 5, 0, 31, 12, 879]]"
17,17,10,10,0.8968,"[[949, 0, 1, 6, 3, 4, 10, 1, 5, 1], [0, 1110, 5, 3, 0, 1, 3, 0, 12, 1], [11, 4, 894, 17, 25, 0, 23, 21, 36, 1], [3, 8, 14, 908, 1, 24, 4, 10, 32, 6], [1, 2, 2, 0, 855, 0, 27, 2, 6, 87], [29, 13, 5, 33, 14, 736, 28, 3, 25, 6], [12, 4, 5, 1, 18, 26, 888, 1, 3, 0], [3, 22, 24, 5, 7, 1, 0, 920, 7, 39], [22, 11, 3, 36, 10, 21, 19, 12, 829, 11], [18, 9, 4, 12, 40, 5, 0, 31, 11, 879]]"
18,18,10,10,0.8983,"[[952, 0, 1, 4, 3, 3, 10, 1, 6, 0], [0, 1110, 5, 3, 0, 1, 3, 0, 12, 1], [11, 4, 892, 17, 25, 0, 23, 22, 37, 1], [3, 8, 14, 909, 1, 21, 4, 11, 31, 8], [1, 2, 2, 0, 855, 0, 27, 2, 5, 88], [29, 13, 5, 32, 14, 739, 27, 3, 24, 6], [12, 4, 5, 1, 18, 26, 889, 1, 2, 0], [3, 21, 23, 6, 7, 1, 0, 923, 6, 38], [22, 10, 3, 36, 10, 21, 17, 12, 832, 11], [18, 7, 4, 12, 39, 5, 0, 31, 11, 882]]"
19,19,10,10,0.9,"[[952, 0, 1, 4, 3, 3, 10, 1, 6, 0], [0, 1106, 5, 3, 1, 1, 3, 0, 16, 0], [10, 4, 897, 17, 25, 0, 23, 22, 33, 1], [3, 7, 15, 908, 1, 20, 4, 11, 33, 8], [1, 2, 2, 0, 857, 0, 27, 2, 5, 86], [29, 12, 5, 32, 13, 742, 24, 4, 24, 7], [12, 4, 5, 1, 18, 26, 889, 1, 2, 0], [3, 21, 25, 5, 7, 1, 0, 927, 5, 34], [21, 9, 4, 32, 10, 21, 15, 12, 839, 11], [18, 7, 4, 12, 37, 5, 0, 32, 11, 883]]"
20,20,10,10,0.9015,"[[952, 0, 1, 4, 3, 3, 10, 1, 6, 0], [0, 1108, 5, 3, 1, 1, 3, 0, 14, 0], [10, 4, 899, 17, 24, 0, 23, 23, 31, 1], [2, 7, 14, 913, 1, 17, 5, 11, 32, 8], [1, 2, 2, 0, 858, 0, 27, 2, 5, 85], [29, 12, 5, 32, 12, 744, 23, 4, 24, 7], [12, 4, 5, 1, 16, 26, 891, 1, 2, 0], [3, 20, 25, 5, 7, 1, 0, 928, 5, 34], [20, 9, 4, 33, 10, 21, 15, 13, 837, 12], [18, 7, 4, 12, 35, 5, 0, 32, 11, 885]]"
21,21,10,10,0.9029,"[[952, 0, 1, 4, 3, 3, 10, 1, 6, 0], [0, 1109, 5, 3, 1, 1, 3, 0, 13, 0], [10, 4, 902, 17, 23, 0, 23, 23, 30, 0], [2, 5, 13, 917, 1, 17, 5, 11, 31, 8], [1, 2, 2, 0, 861, 0, 27, 2, 5, 82], [29, 12, 5, 32, 12, 746, 21, 4, 24, 7], [11, 4, 5, 1, 17, 26, 891, 1, 2, 0], [3, 20, 25, 5, 7, 1, 0, 926, 5, 36], [20, 9, 4, 33, 10, 20, 15, 12, 839, 12], [18, 7, 4, 12, 35, 5, 0, 31, 11, 886]]"
22,22,10,10,0.9037,"[[952, 0, 1, 3, 4, 3, 11, 1, 5, 0], [0, 1108, 5, 3, 1, 1, 3, 0, 14, 0], [10, 4, 901, 17, 23, 0, 23, 23, 31, 0], [2, 6, 14, 913, 1, 19, 5, 11, 31, 8], [1, 2, 2, 0, 864, 0, 26, 2, 5, 80], [28, 11, 5, 29, 12, 751, 21, 4, 24, 7], [11, 4, 5, 1, 16, 26, 892, 1, 2, 0], [3, 20, 25, 5, 7, 1, 0, 928, 5, 34], [20, 9, 4, 32, 9, 21, 15, 12, 840, 12], [18, 7, 4, 12, 32, 5, 0, 32, 11, 888]]"
23,23,10,10,0.9049,"[[952, 0, 1, 3, 4, 2, 12, 1, 5, 0], [0, 1110, 5, 3, 1, 1, 3, 0, 12, 0], [10, 4, 903, 17, 22, 0, 23, 23, 30, 0], [2, 6, 15, 915, 1, 17, 5, 11, 30, 8], [1, 2, 2, 0, 868, 0, 25, 2, 5, 77], [28, 11, 5, 29, 12, 751, 21, 4, 24, 7], [11, 4, 5, 1, 17, 25, 892, 1, 2, 0], [3, 20, 25, 6, 6, 1, 0, 929, 4, 34], [17, 8, 4, 34, 10, 22, 15, 12, 840, 12], [17, 7, 4, 12, 32, 5, 0, 31, 12, 889]]"
24,24,10,10,0.9054,"[[951, 0, 1, 3, 5, 2, 12, 1, 5, 0], [0, 1110, 5, 3, 1, 1, 3, 0, 12, 0], [10, 3, 901, 20, 22, 0, 23, 23, 30, 0], [2, 6, 15, 916, 1, 17, 5, 11, 29, 8], [1, 2, 2, 0, 873, 0, 24, 2, 5, 73], [26, 11, 5, 30, 12, 753, 21, 4, 23, 7], [11, 4, 5, 1, 18, 25, 891, 1, 2, 0], [3, 20, 25, 6, 7, 0, 0, 929, 4, 34], [17, 8, 4, 34, 9, 22, 15, 12, 841, 12], [17, 7, 4, 12, 32, 5, 0, 31, 12, 889]]"
