,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
10,10,10,10,0.5224,"[[536, 52, 34, 24, 47, 5, 27, 17, 195, 63], [38, 661, 9, 24, 12, 8, 13, 14, 77, 144], [73, 15, 342, 69, 180, 80, 125, 58, 27, 31], [39, 18, 56, 322, 89, 174, 198, 43, 23, 38], [40, 15, 70, 56, 494, 36, 140, 99, 32, 18], [18, 8, 51, 222, 102, 398, 85, 75, 12, 29], [9, 5, 43, 70, 136, 34, 650, 23, 13, 17], [35, 18, 25, 65, 109, 94, 42, 537, 18, 57], [78, 76, 7, 28, 38, 15, 10, 8, 676, 64], [25, 176, 12, 22, 13, 11, 20, 18, 95, 608]]"
11,11,10,10,0.5167,"[[529, 79, 32, 25, 44, 6, 32, 13, 169, 71], [31, 726, 6, 13, 14, 10, 11, 11, 57, 121], [69, 18, 307, 66, 217, 62, 149, 51, 29, 32], [32, 20, 50, 280, 105, 163, 242, 39, 28, 41], [37, 19, 59, 47, 540, 33, 144, 78, 26, 17], [13, 15, 46, 202, 107, 387, 132, 60, 12, 26], [3, 6, 34, 57, 148, 22, 687, 15, 12, 16], [27, 23, 21, 61, 136, 86, 58, 517, 16, 55], [98, 85, 6, 24, 38, 15, 18, 6, 630, 80], [27, 233, 10, 25, 18, 11, 28, 16, 68, 564]]"
12,12,10,10,0.5194,"[[516, 55, 43, 28, 60, 14, 32, 24, 160, 68], [37, 702, 6, 22, 13, 13, 14, 18, 51, 124], [67, 16, 311, 63, 188, 91, 152, 65, 22, 25], [21, 18, 54, 283, 82, 207, 230, 59, 12, 34], [34, 14, 73, 51, 470, 49, 156, 119, 22, 12], [10, 11, 43, 206, 91, 434, 109, 70, 7, 19], [2, 4, 38, 44, 124, 39, 700, 22, 10, 17], [16, 18, 24, 61, 101, 99, 53, 583, 8, 37], [77, 83, 7, 35, 38, 23, 13, 13, 633, 78], [20, 217, 14, 25, 15, 18, 25, 32, 72, 562]]"
13,13,10,10,0.5252,"[[569, 59, 30, 28, 45, 14, 28, 13, 158, 56], [38, 704, 3, 23, 8, 13, 7, 16, 53, 135], [71, 17, 321, 76, 160, 106, 131, 61, 25, 32], [38, 20, 39, 304, 79, 222, 193, 45, 21, 39], [39, 13, 71, 59, 446, 64, 150, 113, 26, 19], [12, 12, 46, 218, 73, 453, 85, 67, 9, 25], [5, 6, 42, 69, 120, 49, 664, 18, 14, 13], [29, 17, 25, 71, 91, 106, 40, 557, 11, 53], [104, 82, 4, 25, 35, 21, 9, 6, 653, 61], [36, 197, 9, 29, 15, 13, 21, 23, 76, 581]]"
14,14,10,10,0.5281,"[[506, 50, 47, 24, 49, 7, 30, 21, 192, 74], [38, 696, 8, 22, 14, 9, 9, 17, 54, 133], [64, 14, 383, 71, 168, 67, 114, 60, 29, 30], [26, 22, 62, 325, 83, 183, 179, 50, 25, 45], [38, 13, 95, 64, 474, 34, 134, 105, 27, 16], [11, 13, 66, 222, 88, 399, 86, 84, 13, 18], [5, 6, 48, 77, 117, 35, 667, 16, 13, 16], [19, 21, 36, 63, 107, 90, 50, 550, 18, 46], [61, 79, 9, 31, 32, 13, 11, 9, 693, 62], [32, 192, 13, 30, 11, 13, 18, 26, 77, 588]]"
15,15,10,10,0.52,"[[537, 55, 48, 30, 46, 10, 31, 16, 177, 50], [42, 706, 7, 20, 13, 12, 11, 18, 61, 110], [69, 16, 358, 82, 147, 81, 138, 63, 24, 22], [31, 19, 53, 315, 71, 196, 210, 50, 25, 30], [40, 11, 103, 62, 409, 47, 171, 119, 23, 15], [11, 12, 54, 232, 64, 403, 118, 82, 9, 15], [5, 7, 48, 61, 91, 33, 707, 20, 13, 15], [20, 15, 31, 69, 81, 89, 63, 592, 9, 31], [97, 84, 7, 29, 36, 23, 15, 9, 655, 45], [42, 215, 16, 24, 17, 16, 29, 32, 91, 518]]"
16,16,10,10,0.524,"[[562, 58, 33, 23, 46, 12, 29, 18, 161, 58], [50, 682, 6, 13, 15, 15, 12, 19, 50, 138], [76, 14, 338, 71, 173, 92, 120, 62, 26, 28], [31, 17, 43, 279, 79, 223, 217, 54, 23, 34], [39, 15, 80, 56, 452, 49, 153, 119, 21, 16], [15, 8, 53, 170, 78, 459, 111, 77, 8, 21], [6, 6, 41, 54, 125, 36, 691, 17, 13, 11], [25, 15, 24, 58, 95, 107, 53, 577, 12, 34], [92, 88, 6, 26, 34, 25, 13, 10, 647, 59], [44, 192, 9, 23, 14, 20, 30, 34, 81, 553]]"
17,17,10,10,0.5274,"[[552, 60, 49, 21, 54, 8, 25, 19, 154, 58], [38, 692, 6, 19, 11, 12, 5, 17, 58, 142], [66, 14, 357, 68, 186, 83, 102, 67, 23, 34], [24, 22, 49, 336, 86, 206, 160, 54, 21, 42], [42, 12, 91, 47, 495, 47, 123, 102, 26, 15], [11, 14, 53, 214, 88, 419, 82, 88, 11, 20], [8, 7, 54, 65, 145, 44, 634, 16, 10, 17], [21, 16, 25, 66, 130, 92, 41, 553, 9, 47], [93, 73, 6, 31, 37, 19, 9, 10, 651, 71], [31, 186, 9, 28, 13, 24, 18, 28, 78, 585]]"
18,18,10,10,0.5255,"[[554, 48, 46, 27, 51, 14, 28, 27, 150, 55], [50, 665, 6, 18, 12, 11, 12, 15, 58, 153], [61, 15, 357, 87, 161, 95, 117, 54, 23, 30], [25, 21, 48, 309, 81, 215, 197, 51, 16, 37], [38, 9, 92, 64, 450, 53, 141, 116, 22, 15], [11, 11, 60, 215, 79, 433, 99, 70, 7, 15], [7, 6, 41, 57, 130, 42, 673, 14, 13, 17], [20, 18, 30, 61, 102, 102, 55, 577, 7, 28], [101, 71, 5, 33, 38, 24, 12, 12, 646, 58], [46, 161, 12, 26, 15, 14, 26, 33, 76, 591]]"
19,19,10,10,0.5285,"[[556, 56, 37, 25, 62, 12, 25, 13, 143, 71], [51, 628, 8, 16, 14, 9, 11, 15, 50, 198], [75, 10, 335, 59, 187, 95, 121, 55, 23, 40], [23, 19, 41, 327, 89, 208, 183, 55, 13, 42], [38, 13, 69, 48, 497, 57, 146, 92, 20, 20], [11, 10, 53, 200, 85, 420, 106, 87, 10, 18], [4, 6, 29, 63, 118, 38, 696, 17, 14, 15], [24, 16, 27, 60, 130, 93, 49, 546, 10, 45], [91, 77, 3, 24, 36, 22, 16, 9, 651, 71], [45, 149, 11, 24, 15, 14, 27, 26, 60, 629]]"
20,20,10,10,0.5288,"[[511, 43, 44, 33, 49, 11, 28, 16, 202, 63], [39, 629, 6, 17, 14, 16, 9, 16, 74, 180], [66, 11, 368, 86, 162, 92, 106, 51, 28, 30], [23, 19, 51, 341, 69, 222, 153, 59, 22, 41], [40, 9, 98, 63, 453, 57, 137, 101, 28, 14], [10, 7, 58, 199, 70, 460, 91, 77, 10, 18], [6, 4, 41, 80, 124, 43, 663, 10, 13, 16], [16, 14, 31, 70, 113, 105, 47, 555, 15, 34], [63, 62, 9, 29, 28, 24, 8, 10, 701, 66], [29, 150, 13, 27, 12, 17, 22, 26, 97, 607]]"
21,21,10,10,0.5274,"[[566, 48, 34, 34, 52, 7, 29, 19, 157, 54], [47, 649, 7, 21, 14, 11, 10, 14, 68, 159], [78, 13, 355, 89, 166, 78, 103, 63, 23, 32], [29, 19, 58, 363, 80, 170, 161, 62, 20, 38], [45, 10, 92, 65, 462, 36, 124, 126, 25, 15], [11, 10, 62, 247, 86, 379, 95, 80, 11, 19], [4, 6, 39, 81, 127, 34, 660, 21, 12, 16], [23, 19, 33, 76, 109, 77, 39, 576, 10, 38], [91, 70, 4, 31, 39, 22, 8, 9, 661, 65], [43, 160, 11, 24, 16, 16, 24, 28, 75, 603]]"
22,22,10,10,0.5289,"[[569, 54, 38, 26, 41, 13, 29, 15, 158, 57], [44, 657, 7, 11, 18, 16, 9, 13, 55, 170], [73, 14, 360, 64, 184, 75, 118, 59, 23, 30], [25, 23, 68, 296, 82, 206, 171, 64, 21, 44], [45, 10, 89, 57, 470, 45, 119, 122, 26, 17], [14, 14, 67, 190, 89, 425, 91, 76, 11, 23], [1, 6, 38, 71, 123, 38, 670, 19, 14, 20], [28, 17, 32, 62, 105, 85, 39, 573, 17, 42], [96, 80, 6, 29, 28, 24, 8, 10, 655, 64], [41, 160, 12, 20, 13, 13, 21, 26, 80, 614]]"
23,23,10,10,0.53,"[[563, 56, 47, 29, 47, 15, 25, 17, 145, 56], [34, 694, 8, 12, 12, 17, 12, 13, 53, 145], [70, 15, 377, 102, 161, 82, 83, 53, 26, 31], [24, 27, 61, 368, 71, 192, 146, 51, 19, 41], [41, 10, 108, 71, 458, 54, 112, 103, 28, 15], [10, 16, 55, 233, 81, 424, 78, 72, 13, 18], [5, 7, 57, 80, 122, 44, 641, 11, 15, 18], [24, 20, 34, 70, 121, 83, 44, 546, 13, 45], [90, 83, 6, 33, 32, 27, 4, 10, 652, 63], [40, 198, 14, 20, 18, 15, 19, 23, 76, 577]]"
24,24,10,10,0.5263,"[[492, 49, 57, 35, 53, 11, 27, 14, 202, 60], [47, 632, 9, 16, 14, 12, 9, 10, 62, 189], [62, 12, 389, 94, 149, 83, 109, 46, 24, 32], [22, 18, 65, 358, 69, 194, 157, 54, 22, 41], [34, 11, 119, 60, 455, 52, 119, 105, 31, 14], [9, 14, 66, 227, 72, 405, 96, 74, 12, 25], [6, 7, 46, 80, 118, 35, 664, 12, 15, 17], [25, 21, 46, 69, 103, 86, 45, 553, 12, 40], [65, 64, 5, 28, 30, 29, 9, 10, 686, 74], [36, 149, 14, 22, 16, 16, 20, 21, 77, 629]]"
25,25,10,10,0.5226,"[[558, 61, 25, 26, 52, 11, 21, 14, 177, 55], [39, 680, 6, 15, 15, 12, 12, 8, 54, 159], [79, 21, 302, 105, 174, 93, 96, 61, 32, 37], [24, 28, 46, 409, 76, 183, 105, 59, 26, 44], [44, 18, 86, 81, 438, 65, 96, 118, 37, 17], [12, 19, 46, 235, 72, 422, 62, 81, 23, 28], [6, 13, 37, 117, 118, 60, 596, 14, 15, 24], [27, 30, 32, 83, 99, 80, 33, 547, 16, 53], [92, 83, 3, 32, 25, 13, 8, 6, 674, 64], [33, 193, 9, 26, 6, 15, 17, 16, 85, 600]]"
26,26,10,10,0.5346,"[[535, 56, 47, 27, 59, 14, 25, 13, 160, 64], [38, 683, 5, 16, 20, 11, 9, 14, 45, 159], [58, 14, 370, 84, 191, 85, 92, 51, 21, 34], [17, 23, 57, 327, 87, 222, 156, 50, 20, 41], [30, 10, 98, 56, 484, 55, 118, 108, 27, 14], [7, 12, 50, 198, 85, 463, 73, 78, 10, 24], [5, 7, 38, 73, 133, 46, 657, 15, 12, 14], [18, 19, 47, 64, 107, 101, 41, 549, 11, 43], [76, 74, 10, 34, 34, 26, 11, 8, 655, 72], [27, 178, 11, 21, 12, 17, 20, 22, 69, 623]]"
27,27,10,10,0.5256,"[[574, 45, 50, 21, 52, 9, 36, 17, 151, 45], [52, 675, 9, 21, 18, 10, 14, 11, 59, 131], [67, 13, 341, 58, 166, 94, 153, 62, 21, 25], [19, 20, 54, 290, 76, 225, 199, 67, 23, 27], [39, 9, 86, 50, 439, 59, 185, 103, 25, 5], [10, 13, 52, 182, 75, 459, 97, 84, 11, 17], [3, 6, 38, 55, 92, 50, 719, 15, 10, 12], [31, 17, 29, 55, 100, 96, 52, 574, 11, 35], [93, 71, 6, 31, 40, 27, 14, 11, 662, 45], [41, 211, 21, 25, 20, 20, 37, 21, 81, 523]]"
28,28,10,10,0.5343,"[[516, 59, 53, 26, 49, 12, 33, 21, 171, 60], [37, 699, 5, 16, 12, 13, 8, 18, 52, 140], [61, 15, 395, 77, 145, 66, 119, 66, 24, 32], [16, 30, 69, 365, 59, 162, 177, 63, 23, 36], [30, 15, 111, 63, 440, 40, 150, 118, 20, 13], [11, 15, 67, 239, 67, 375, 106, 90, 10, 20], [6, 8, 43, 66, 90, 24, 715, 19, 10, 19], [22, 20, 35, 72, 92, 72, 48, 584, 13, 42], [79, 73, 7, 28, 33, 23, 13, 10, 674, 60], [33, 202, 13, 24, 12, 18, 23, 30, 65, 580]]"
29,29,10,10,0.5308,"[[560, 47, 44, 26, 53, 8, 35, 19, 155, 53], [43, 657, 11, 15, 17, 12, 14, 10, 55, 166], [68, 13, 340, 64, 186, 73, 144, 59, 20, 33], [17, 24, 61, 335, 87, 181, 193, 51, 21, 30], [37, 11, 81, 55, 481, 41, 156, 114, 19, 5], [9, 13, 62, 215, 86, 397, 109, 76, 9, 24], [3, 7, 31, 66, 102, 28, 726, 15, 9, 13], [22, 18, 33, 69, 111, 75, 52, 578, 9, 33], [88, 75, 7, 26, 39, 23, 16, 10, 652, 64], [42, 178, 14, 26, 15, 15, 30, 26, 72, 582]]"
30,30,10,10,0.5256,"[[620, 40, 35, 22, 52, 9, 33, 13, 123, 53], [58, 676, 10, 18, 15, 7, 11, 15, 51, 139], [79, 17, 382, 58, 166, 64, 129, 60, 19, 26], [21, 24, 87, 326, 81, 174, 184, 54, 19, 30], [51, 10, 116, 52, 448, 41, 152, 99, 24, 7], [16, 13, 70, 215, 81, 379, 118, 79, 14, 15], [9, 6, 50, 69, 100, 28, 699, 14, 11, 14], [40, 19, 38, 66, 122, 71, 49, 546, 9, 40], [140, 79, 12, 32, 31, 20, 9, 7, 614, 56], [45, 196, 17, 33, 13, 16, 23, 22, 69, 566]]"
31,31,10,10,0.5344,"[[540, 48, 51, 24, 56, 12, 34, 22, 157, 56], [41, 647, 10, 18, 21, 13, 12, 21, 49, 168], [64, 12, 377, 81, 143, 87, 125, 61, 20, 30], [23, 21, 46, 361, 71, 208, 154, 61, 20, 35], [35, 7, 106, 60, 430, 55, 155, 116, 25, 11], [11, 12, 52, 209, 73, 433, 85, 90, 12, 23], [5, 4, 35, 74, 102, 41, 693, 20, 12, 14], [23, 18, 34, 69, 90, 89, 39, 585, 13, 40], [81, 76, 12, 26, 30, 25, 8, 11, 670, 61], [37, 167, 13, 24, 15, 17, 25, 29, 65, 608]]"
32,32,10,10,0.5372,"[[572, 42, 46, 27, 53, 11, 29, 17, 143, 60], [50, 625, 8, 18, 11, 13, 10, 14, 65, 186], [58, 11, 377, 88, 159, 84, 97, 63, 27, 36], [21, 20, 48, 363, 76, 212, 128, 68, 24, 40], [31, 10, 102, 64, 461, 54, 117, 120, 27, 14], [8, 13, 48, 222, 77, 436, 72, 82, 20, 22], [8, 5, 39, 81, 121, 44, 648, 18, 16, 20], [23, 14, 32, 74, 92, 87, 39, 579, 15, 45], [77, 64, 10, 28, 28, 25, 8, 8, 685, 67], [38, 149, 12, 22, 10, 18, 17, 28, 80, 626]]"
33,33,10,10,0.5237,"[[548, 47, 47, 19, 69, 7, 33, 18, 158, 54], [44, 607, 5, 13, 19, 12, 21, 16, 68, 195], [56, 10, 364, 51, 187, 88, 126, 57, 25, 36], [15, 19, 64, 289, 87, 210, 209, 48, 24, 35], [38, 9, 94, 49, 497, 44, 140, 99, 23, 7], [9, 10, 71, 170, 94, 428, 111, 75, 10, 22], [4, 4, 42, 57, 123, 33, 703, 11, 9, 14], [26, 14, 39, 52, 130, 85, 56, 542, 14, 42], [95, 66, 7, 23, 46, 25, 17, 9, 649, 63], [37, 149, 14, 19, 17, 24, 35, 18, 77, 610]]"
34,34,10,10,0.5298,"[[602, 48, 36, 24, 53, 9, 31, 18, 125, 54], [58, 630, 6, 15, 14, 9, 17, 12, 66, 173], [70, 13, 338, 81, 175, 92, 111, 63, 25, 32], [27, 21, 45, 336, 77, 202, 169, 58, 29, 36], [46, 9, 96, 54, 456, 58, 143, 107, 24, 7], [19, 13, 41, 210, 87, 431, 90, 76, 13, 20], [6, 8, 36, 67, 113, 40, 675, 22, 17, 16], [31, 18, 24, 66, 112, 82, 46, 572, 9, 40], [116, 63, 5, 23, 29, 27, 8, 10, 657, 62], [52, 154, 9, 18, 19, 15, 27, 31, 74, 601]]"
35,35,10,10,0.5253,"[[593, 50, 38, 22, 63, 5, 27, 15, 126, 61], [50, 627, 9, 16, 16, 5, 11, 14, 53, 199], [70, 15, 360, 67, 192, 55, 121, 68, 17, 35], [21, 25, 75, 340, 95, 144, 183, 62, 17, 38], [40, 13, 98, 56, 480, 33, 126, 122, 24, 8], [15, 18, 74, 212, 104, 353, 107, 86, 9, 22], [9, 5, 35, 71, 130, 22, 683, 20, 11, 14], [32, 18, 39, 70, 113, 58, 42, 571, 9, 48], [121, 75, 7, 27, 33, 20, 11, 9, 621, 76], [41, 160, 14, 19, 20, 12, 20, 28, 61, 625]]"
36,36,10,10,0.5301,"[[586, 41, 41, 25, 57, 8, 33, 27, 120, 62], [48, 613, 13, 18, 17, 15, 19, 19, 53, 185], [61, 12, 365, 69, 193, 63, 121, 62, 25, 29], [22, 19, 63, 329, 91, 170, 188, 61, 23, 34], [28, 7, 112, 51, 480, 41, 132, 115, 23, 11], [10, 11, 72, 208, 102, 373, 100, 89, 16, 19], [6, 4, 42, 57, 108, 25, 711, 20, 13, 14], [15, 12, 41, 62, 117, 66, 46, 593, 11, 37], [114, 60, 12, 27, 35, 26, 15, 9, 627, 75], [41, 125, 17, 23, 18, 15, 36, 30, 71, 624]]"
37,37,10,10,0.5337,"[[598, 52, 44, 22, 64, 7, 28, 18, 109, 58], [46, 634, 5, 11, 16, 9, 14, 23, 45, 197], [63, 11, 369, 80, 180, 71, 102, 65, 21, 38], [21, 23, 63, 382, 79, 163, 148, 57, 23, 41], [39, 9, 100, 65, 466, 39, 131, 114, 24, 13], [9, 17, 66, 221, 86, 379, 87, 93, 15, 27], [7, 8, 38, 64, 109, 35, 684, 20, 17, 18], [22, 16, 34, 68, 120, 81, 40, 564, 10, 45], [117, 75, 7, 26, 31, 25, 9, 10, 624, 76], [39, 149, 9, 23, 14, 19, 25, 28, 57, 637]]"
38,38,10,10,0.5347,"[[594, 51, 44, 26, 53, 8, 29, 13, 126, 56], [45, 644, 9, 19, 19, 8, 10, 19, 55, 172], [69, 12, 419, 93, 122, 72, 105, 57, 17, 34], [28, 21, 64, 367, 75, 175, 157, 51, 21, 41], [41, 14, 143, 63, 417, 44, 138, 112, 22, 6], [16, 14, 65, 216, 76, 409, 90, 80, 9, 25], [5, 7, 52, 89, 101, 26, 670, 16, 15, 19], [25, 19, 39, 87, 109, 81, 49, 548, 10, 33], [97, 68, 10, 30, 23, 31, 11, 10, 654, 66], [37, 158, 12, 26, 12, 14, 22, 22, 72, 625]]"
39,39,10,10,0.5321,"[[579, 56, 43, 15, 55, 7, 28, 17, 144, 56], [45, 657, 6, 13, 14, 9, 12, 17, 54, 173], [69, 19, 378, 60, 169, 79, 102, 60, 24, 40], [26, 27, 63, 350, 73, 182, 154, 59, 26, 40], [39, 13, 108, 55, 468, 49, 115, 109, 31, 13], [13, 16, 69, 207, 86, 394, 86, 90, 13, 26], [6, 6, 39, 70, 118, 38, 673, 17, 14, 19], [31, 20, 34, 63, 129, 87, 35, 544, 9, 48], [101, 78, 12, 24, 34, 16, 10, 10, 642, 73], [34, 166, 12, 22, 14, 15, 23, 22, 56, 636]]"
40,40,10,10,0.5322,"[[565, 49, 46, 25, 65, 10, 31, 15, 131, 63], [41, 632, 7, 11, 18, 11, 13, 16, 47, 204], [63, 13, 395, 77, 155, 74, 109, 56, 20, 38], [25, 20, 62, 339, 86, 176, 171, 56, 22, 43], [35, 9, 121, 49, 446, 51, 139, 107, 31, 12], [13, 14, 58, 228, 82, 394, 90, 79, 12, 30], [6, 6, 39, 65, 111, 30, 690, 23, 16, 14], [21, 18, 40, 73, 120, 85, 41, 551, 13, 38], [92, 69, 14, 28, 34, 27, 11, 8, 645, 72], [36, 136, 9, 20, 16, 11, 20, 25, 62, 665]]"
41,41,10,10,0.5356,"[[587, 40, 36, 29, 58, 8, 24, 16, 149, 53], [49, 637, 4, 17, 14, 15, 13, 16, 59, 176], [65, 11, 382, 76, 169, 87, 98, 58, 23, 31], [26, 16, 49, 369, 79, 205, 140, 57, 26, 33], [42, 11, 97, 68, 457, 59, 107, 121, 28, 10], [14, 8, 51, 228, 89, 423, 63, 87, 14, 23], [7, 5, 35, 82, 121, 43, 663, 18, 12, 14], [25, 16, 27, 74, 117, 87, 37, 565, 14, 38], [109, 64, 8, 32, 26, 28, 7, 7, 656, 63], [38, 161, 11, 25, 15, 15, 30, 26, 62, 617]]"
42,42,10,10,0.5288,"[[593, 48, 36, 15, 65, 6, 34, 17, 127, 59], [46, 671, 7, 11, 17, 9, 12, 16, 48, 163], [65, 12, 398, 64, 151, 62, 137, 58, 20, 33], [23, 25, 66, 301, 87, 190, 196, 56, 18, 38], [32, 14, 124, 50, 451, 40, 145, 110, 28, 6], [13, 12, 81, 196, 82, 395, 103, 87, 11, 20], [9, 9, 42, 56, 116, 25, 699, 22, 10, 12], [23, 16, 42, 63, 124, 78, 42, 556, 12, 44], [101, 85, 10, 27, 29, 30, 14, 10, 625, 69], [43, 185, 17, 14, 14, 17, 30, 25, 56, 599]]"
