,Round,Epoch,Train Accuracy,Test Accuracy,Confusion Matrix
10,10,10,0.12226,0.1235,"[[50, 0, 0, 0, 0, 537, 0, 1, 0, 412], [65, 0, 0, 0, 0, 672, 0, 0, 0, 263], [29, 0, 0, 0, 0, 806, 2, 4, 0, 159], [20, 0, 0, 0, 0, 854, 6, 2, 0, 118], [19, 0, 0, 0, 0, 875, 6, 1, 0, 99], [30, 0, 0, 0, 0, 830, 1, 2, 0, 137], [15, 0, 0, 0, 0, 908, 1, 0, 0, 76], [38, 0, 0, 0, 0, 741, 1, 1, 0, 219], [93, 0, 0, 0, 0, 563, 0, 1, 0, 343], [60, 0, 0, 0, 0, 586, 0, 1, 0, 353]]"
11,11,10,0.12758,0.1262,"[[7, 0, 0, 0, 0, 333, 0, 1, 0, 659], [23, 0, 0, 0, 0, 480, 0, 0, 0, 497], [7, 0, 0, 0, 0, 624, 1, 3, 0, 365], [8, 0, 0, 0, 0, 717, 6, 1, 0, 268], [3, 0, 0, 0, 0, 720, 7, 0, 0, 270], [7, 0, 0, 0, 0, 641, 1, 1, 0, 350], [2, 0, 0, 0, 0, 752, 1, 0, 0, 245], [14, 0, 0, 0, 0, 550, 1, 1, 0, 434], [22, 0, 0, 0, 0, 362, 0, 0, 0, 616], [17, 0, 0, 0, 0, 371, 0, 0, 0, 612]]"
12,12,10,0.12742,0.1247,"[[1, 0, 0, 0, 0, 214, 0, 1, 0, 784], [7, 0, 0, 0, 0, 331, 0, 0, 0, 662], [1, 0, 0, 0, 0, 436, 1, 0, 0, 562], [1, 0, 0, 0, 0, 567, 6, 0, 0, 426], [0, 0, 0, 0, 0, 553, 6, 0, 0, 441], [0, 0, 0, 0, 0, 481, 1, 0, 0, 518], [0, 0, 0, 0, 0, 598, 1, 0, 0, 401], [1, 0, 0, 0, 0, 390, 1, 0, 0, 608], [4, 0, 0, 0, 0, 257, 0, 0, 0, 739], [3, 0, 0, 0, 0, 233, 0, 0, 0, 764]]"
13,13,10,0.12632,0.1255,"[[0, 0, 0, 0, 0, 147, 0, 0, 0, 853], [1, 0, 0, 0, 0, 242, 0, 0, 0, 757], [0, 0, 0, 0, 0, 293, 1, 0, 0, 706], [0, 0, 0, 0, 0, 455, 5, 0, 0, 540], [0, 0, 0, 0, 0, 422, 6, 0, 0, 572], [0, 0, 0, 0, 0, 389, 1, 0, 0, 610], [0, 0, 0, 0, 0, 471, 1, 0, 0, 528], [0, 0, 0, 0, 0, 285, 1, 0, 0, 714], [0, 0, 0, 0, 0, 181, 0, 0, 0, 819], [0, 0, 0, 0, 0, 135, 0, 0, 0, 865]]"
14,14,10,0.12444,0.1236,"[[0, 0, 0, 0, 0, 113, 0, 0, 0, 887], [0, 0, 0, 0, 0, 188, 0, 0, 0, 812], [0, 0, 0, 0, 0, 219, 1, 0, 0, 780], [0, 0, 0, 0, 0, 384, 5, 0, 0, 611], [0, 0, 0, 0, 0, 344, 6, 0, 0, 650], [0, 0, 0, 0, 0, 322, 0, 0, 0, 678], [0, 0, 0, 0, 0, 385, 1, 0, 0, 614], [0, 0, 0, 0, 0, 211, 1, 0, 0, 788], [0, 0, 0, 0, 0, 145, 0, 0, 0, 855], [0, 0, 0, 0, 0, 87, 0, 0, 0, 913]]"
15,15,10,0.12402,0.1222,"[[0, 0, 0, 0, 0, 96, 0, 0, 0, 904], [0, 0, 0, 0, 0, 164, 0, 0, 0, 836], [0, 0, 0, 0, 0, 191, 1, 0, 0, 808], [0, 0, 0, 0, 0, 331, 5, 0, 0, 664], [0, 0, 0, 0, 0, 304, 6, 0, 0, 690], [0, 0, 0, 0, 0, 285, 0, 0, 0, 715], [0, 0, 0, 0, 0, 337, 1, 0, 0, 662], [0, 0, 0, 0, 0, 188, 0, 0, 0, 812], [0, 0, 0, 0, 0, 135, 0, 0, 0, 865], [0, 0, 0, 0, 0, 64, 0, 0, 0, 936]]"
16,16,10,0.1228,0.1217,"[[0, 0, 0, 0, 0, 88, 0, 0, 0, 912], [0, 0, 0, 0, 0, 151, 0, 0, 0, 849], [0, 0, 0, 0, 0, 175, 0, 0, 0, 825], [0, 0, 0, 0, 0, 311, 4, 0, 0, 685], [0, 0, 0, 0, 0, 284, 5, 0, 0, 711], [0, 0, 0, 0, 0, 276, 0, 0, 0, 724], [0, 0, 0, 0, 0, 317, 1, 0, 0, 682], [0, 0, 0, 0, 0, 183, 0, 0, 0, 817], [0, 0, 0, 0, 0, 130, 0, 0, 0, 870], [0, 0, 0, 0, 0, 60, 0, 0, 0, 940]]"
17,17,10,0.12238,0.1222,"[[0, 0, 0, 0, 0, 91, 0, 0, 0, 909], [0, 0, 0, 0, 0, 149, 0, 0, 0, 851], [0, 0, 0, 0, 0, 174, 0, 0, 0, 826], [0, 0, 0, 0, 0, 307, 4, 0, 0, 689], [0, 0, 0, 0, 0, 279, 5, 0, 0, 716], [0, 0, 0, 0, 0, 276, 0, 0, 0, 724], [0, 0, 0, 0, 0, 310, 1, 0, 0, 689], [0, 0, 0, 0, 0, 174, 0, 0, 0, 826], [0, 0, 0, 0, 0, 132, 0, 0, 0, 868], [0, 0, 0, 0, 0, 55, 0, 0, 0, 945]]"
18,18,10,0.1255,0.1246,"[[0, 0, 0, 0, 0, 101, 0, 0, 0, 899], [0, 0, 0, 0, 0, 160, 0, 0, 0, 840], [0, 0, 0, 0, 0, 181, 0, 0, 0, 819], [0, 0, 0, 0, 0, 334, 3, 0, 0, 663], [0, 0, 0, 0, 0, 306, 5, 0, 0, 689], [0, 0, 0, 0, 0, 305, 0, 0, 0, 695], [0, 0, 0, 0, 0, 327, 1, 0, 0, 672], [0, 0, 0, 0, 0, 191, 0, 0, 0, 809], [0, 0, 0, 0, 0, 144, 0, 0, 0, 856], [0, 0, 0, 0, 0, 60, 0, 0, 0, 940]]"
19,19,10,0.128,0.1271,"[[0, 0, 0, 0, 0, 110, 0, 0, 0, 890], [0, 0, 0, 0, 0, 181, 0, 0, 0, 819], [0, 0, 0, 0, 0, 203, 0, 0, 0, 797], [0, 0, 0, 0, 0, 373, 1, 0, 0, 626], [0, 0, 0, 0, 0, 331, 4, 0, 0, 665], [0, 0, 0, 0, 0, 343, 0, 0, 0, 657], [0, 0, 0, 0, 0, 371, 0, 0, 0, 629], [0, 0, 0, 0, 0, 219, 0, 0, 0, 781], [0, 0, 0, 0, 0, 162, 0, 0, 0, 838], [0, 0, 0, 0, 0, 72, 0, 0, 0, 928]]"
20,20,10,0.13112,0.1297,"[[0, 0, 0, 0, 0, 130, 0, 0, 0, 870], [2, 0, 0, 0, 0, 198, 0, 0, 0, 800], [0, 0, 0, 0, 0, 221, 0, 0, 0, 779], [0, 0, 0, 0, 0, 402, 0, 0, 0, 598], [0, 0, 0, 0, 0, 353, 3, 0, 0, 644], [0, 0, 0, 0, 0, 386, 0, 0, 0, 614], [0, 0, 0, 0, 0, 397, 0, 0, 0, 603], [0, 0, 0, 0, 0, 250, 0, 0, 0, 750], [0, 0, 0, 0, 0, 181, 0, 0, 0, 819], [2, 0, 0, 0, 0, 87, 0, 0, 0, 911]]"
21,21,10,0.13706,0.1344,"[[7, 0, 0, 0, 0, 185, 0, 0, 0, 808], [5, 0, 0, 0, 0, 245, 0, 0, 0, 750], [2, 0, 0, 0, 0, 296, 0, 0, 0, 702], [7, 0, 0, 0, 0, 480, 1, 0, 0, 512], [1, 0, 0, 0, 0, 427, 3, 0, 0, 569], [2, 0, 0, 0, 0, 454, 0, 0, 0, 544], [2, 0, 0, 0, 0, 491, 0, 0, 0, 507], [4, 0, 0, 0, 0, 315, 0, 0, 0, 681], [4, 0, 0, 0, 0, 231, 0, 0, 0, 765], [5, 0, 0, 0, 0, 112, 0, 0, 0, 883]]"
22,22,10,0.14274,0.1398,"[[42, 0, 0, 0, 0, 231, 0, 0, 0, 727], [24, 0, 0, 0, 0, 283, 0, 0, 0, 693], [28, 0, 0, 0, 0, 386, 0, 0, 0, 586], [17, 0, 0, 0, 0, 526, 2, 0, 0, 455], [14, 0, 0, 0, 0, 503, 4, 0, 0, 479], [17, 0, 0, 0, 0, 513, 0, 0, 0, 470], [8, 0, 0, 0, 0, 552, 0, 0, 0, 440], [10, 0, 0, 0, 0, 360, 0, 0, 0, 630], [22, 0, 0, 0, 0, 254, 0, 0, 0, 724], [15, 0, 0, 0, 0, 142, 0, 0, 0, 843]]"
23,23,10,0.15402,0.1535,"[[178, 0, 0, 0, 0, 266, 0, 0, 0, 556], [71, 0, 0, 0, 0, 305, 0, 0, 0, 624], [126, 0, 0, 0, 0, 451, 0, 0, 0, 423], [75, 0, 0, 0, 0, 565, 2, 0, 0, 358], [53, 0, 0, 0, 0, 557, 3, 0, 0, 387], [71, 0, 0, 0, 0, 562, 0, 0, 0, 367], [26, 0, 0, 0, 0, 600, 1, 0, 0, 373], [62, 0, 0, 0, 0, 396, 0, 0, 0, 542], [103, 0, 0, 0, 0, 268, 0, 0, 0, 629], [46, 0, 0, 0, 0, 160, 0, 0, 0, 794]]"
24,24,10,0.16126,0.1636,"[[327, 0, 0, 0, 0, 296, 0, 0, 0, 377], [149, 0, 0, 0, 0, 335, 1, 0, 0, 515], [245, 0, 0, 0, 0, 518, 0, 0, 0, 237], [141, 0, 0, 0, 0, 604, 3, 0, 0, 252], [137, 0, 0, 0, 0, 606, 5, 0, 0, 252], [145, 0, 0, 0, 0, 607, 0, 0, 0, 248], [86, 0, 0, 0, 0, 645, 1, 0, 0, 268], [130, 0, 0, 0, 0, 441, 0, 0, 0, 429], [193, 0, 0, 0, 0, 288, 0, 0, 0, 519], [116, 0, 0, 0, 0, 183, 0, 0, 0, 701]]"
25,25,10,0.1629,0.1687,"[[417, 0, 0, 0, 0, 248, 0, 0, 0, 335], [184, 0, 0, 0, 0, 305, 5, 0, 0, 506], [309, 0, 0, 0, 0, 446, 7, 0, 0, 238], [191, 0, 0, 0, 0, 559, 10, 0, 0, 240], [212, 0, 0, 0, 0, 547, 8, 0, 0, 233], [198, 0, 0, 0, 0, 572, 1, 0, 0, 229], [128, 0, 0, 0, 0, 604, 5, 0, 0, 263], [193, 0, 0, 0, 0, 405, 0, 0, 0, 402], [228, 0, 0, 0, 0, 262, 0, 0, 0, 510], [149, 0, 0, 0, 0, 158, 0, 0, 0, 693]]"
26,26,10,0.1625,0.1654,"[[316, 0, 0, 0, 0, 313, 2, 0, 0, 369], [138, 0, 0, 0, 0, 326, 10, 0, 0, 526], [241, 0, 0, 0, 0, 497, 25, 1, 0, 236], [136, 0, 0, 0, 0, 596, 25, 0, 0, 243], [138, 0, 0, 0, 0, 594, 28, 1, 0, 239], [139, 0, 0, 0, 0, 606, 9, 0, 0, 246], [91, 0, 0, 0, 0, 627, 23, 0, 0, 259], [138, 0, 0, 0, 0, 439, 4, 0, 0, 419], [176, 0, 0, 0, 0, 293, 0, 0, 0, 531], [105, 0, 0, 0, 0, 180, 6, 0, 0, 709]]"
27,27,10,0.16366,0.17,"[[329, 0, 0, 0, 0, 332, 3, 0, 0, 336], [145, 1, 0, 0, 0, 326, 27, 0, 0, 501], [232, 0, 0, 0, 0, 504, 47, 1, 0, 216], [133, 0, 0, 0, 1, 592, 48, 1, 0, 225], [146, 0, 0, 0, 0, 589, 54, 1, 0, 210], [151, 0, 0, 0, 0, 610, 17, 0, 0, 222], [97, 0, 0, 0, 0, 602, 62, 0, 0, 239], [141, 0, 0, 0, 0, 450, 17, 0, 0, 392], [177, 0, 0, 0, 0, 305, 2, 0, 0, 516], [109, 0, 0, 0, 0, 177, 16, 0, 0, 698]]"
28,28,10,0.1711,0.1791,"[[336, 0, 0, 0, 0, 321, 28, 0, 0, 315], [154, 1, 0, 0, 0, 309, 62, 0, 0, 474], [230, 0, 0, 0, 1, 454, 124, 2, 0, 189], [129, 0, 0, 0, 2, 566, 99, 1, 0, 203], [139, 0, 0, 0, 1, 520, 149, 1, 0, 190], [149, 0, 0, 0, 0, 589, 61, 0, 0, 201], [97, 0, 0, 0, 0, 510, 183, 0, 0, 210], [140, 1, 0, 0, 0, 427, 57, 1, 0, 374], [182, 1, 0, 0, 0, 300, 11, 0, 0, 506], [109, 0, 0, 0, 0, 157, 54, 0, 0, 680]]"
29,29,10,0.16826,0.1746,"[[303, 1, 0, 0, 0, 363, 15, 0, 0, 318], [139, 5, 0, 0, 0, 328, 52, 0, 0, 476], [208, 0, 0, 0, 1, 523, 81, 1, 0, 186], [116, 0, 0, 0, 5, 600, 75, 0, 0, 204], [127, 0, 0, 0, 1, 578, 107, 1, 0, 186], [129, 1, 0, 0, 3, 629, 36, 0, 0, 202], [94, 0, 0, 0, 0, 570, 126, 0, 0, 210], [129, 2, 0, 0, 0, 461, 35, 1, 0, 372], [166, 3, 0, 0, 0, 312, 7, 0, 0, 512], [100, 0, 0, 0, 0, 181, 38, 0, 0, 681]]"
30,30,10,0.18086,0.1915,"[[393, 0, 0, 1, 1, 240, 55, 0, 0, 310], [183, 3, 0, 0, 1, 226, 117, 1, 0, 469], [286, 2, 0, 0, 10, 293, 228, 2, 0, 179], [163, 0, 0, 0, 13, 461, 167, 1, 0, 195], [173, 0, 0, 0, 5, 356, 280, 2, 0, 184], [170, 0, 0, 0, 8, 503, 121, 1, 0, 197], [115, 0, 0, 0, 4, 338, 340, 0, 0, 203], [184, 2, 0, 0, 4, 330, 118, 1, 0, 361], [206, 1, 0, 0, 0, 244, 40, 0, 0, 509], [137, 0, 0, 0, 0, 110, 83, 0, 0, 670]]"
31,31,10,0.18356,0.1945,"[[407, 3, 0, 1, 4, 224, 51, 0, 1, 309], [178, 10, 0, 0, 1, 220, 117, 1, 1, 472], [291, 5, 0, 0, 13, 282, 229, 2, 0, 178], [171, 0, 0, 0, 18, 456, 160, 1, 1, 193], [178, 1, 0, 0, 9, 345, 282, 3, 0, 182], [172, 1, 0, 0, 15, 501, 115, 1, 1, 194], [118, 0, 0, 0, 4, 330, 348, 0, 0, 200], [188, 4, 0, 0, 10, 327, 109, 1, 0, 361], [205, 4, 0, 0, 2, 242, 34, 0, 1, 512], [140, 3, 0, 0, 0, 112, 77, 0, 0, 668]]"
32,32,10,0.18988,0.2003,"[[435, 3, 0, 1, 10, 177, 64, 1, 2, 307], [186, 13, 0, 1, 3, 174, 152, 0, 4, 467], [297, 6, 0, 1, 23, 219, 277, 1, 0, 176], [176, 0, 0, 1, 42, 399, 192, 1, 2, 187], [182, 1, 0, 0, 20, 275, 340, 2, 0, 180], [184, 1, 0, 1, 27, 450, 150, 1, 1, 185], [117, 1, 0, 1, 12, 257, 420, 0, 1, 191], [195, 4, 0, 3, 44, 252, 145, 1, 1, 355], [212, 4, 0, 0, 4, 219, 47, 0, 2, 512], [150, 3, 0, 1, 4, 90, 88, 0, 3, 661]]"
33,33,10,0.19082,0.201,"[[440, 3, 0, 2, 19, 176, 53, 1, 2, 304], [183, 12, 0, 1, 14, 194, 122, 1, 6, 467], [295, 6, 0, 1, 43, 239, 241, 1, 0, 174], [171, 0, 0, 7, 56, 414, 160, 1, 2, 189], [179, 1, 0, 0, 44, 299, 300, 2, 0, 175], [174, 1, 0, 8, 40, 464, 124, 3, 1, 185], [113, 2, 0, 4, 31, 281, 379, 0, 1, 189], [186, 5, 0, 6, 77, 251, 116, 1, 2, 356], [215, 4, 0, 0, 9, 223, 35, 0, 2, 512], [150, 3, 0, 1, 12, 92, 78, 0, 3, 661]]"
34,34,10,0.19354,0.2049,"[[439, 5, 0, 1, 25, 168, 48, 0, 1, 313], [170, 15, 0, 1, 21, 187, 124, 1, 6, 475], [281, 6, 0, 0, 54, 247, 234, 1, 1, 176], [153, 0, 0, 6, 80, 409, 152, 1, 2, 197], [158, 1, 0, 0, 60, 287, 310, 2, 0, 182], [160, 1, 0, 7, 52, 466, 117, 3, 1, 193], [101, 3, 0, 3, 40, 276, 386, 0, 1, 190], [167, 8, 0, 3, 101, 245, 112, 1, 2, 361], [208, 4, 0, 0, 12, 221, 29, 0, 3, 523], [133, 5, 0, 0, 16, 97, 75, 0, 1, 673]]"
35,35,10,0.20652,0.2178,"[[481, 6, 0, 29, 38, 99, 63, 1, 8, 275], [183, 22, 0, 33, 30, 111, 172, 3, 18, 428], [278, 7, 0, 31, 74, 153, 299, 1, 4, 153], [165, 0, 1, 91, 97, 263, 211, 3, 2, 167], [162, 2, 0, 59, 85, 135, 394, 3, 1, 159], [175, 2, 0, 74, 75, 346, 167, 2, 2, 157], [97, 4, 0, 33, 49, 145, 504, 1, 2, 165], [167, 11, 0, 49, 127, 138, 166, 2, 8, 332], [227, 4, 0, 52, 22, 145, 45, 0, 17, 488], [153, 7, 0, 18, 19, 59, 98, 2, 14, 630]]"
36,36,10,0.21084,0.2212,"[[494, 2, 0, 15, 53, 88, 56, 1, 21, 270], [194, 14, 0, 30, 46, 98, 160, 3, 35, 420], [286, 7, 0, 21, 89, 137, 304, 1, 5, 150], [161, 1, 1, 72, 125, 235, 231, 2, 4, 168], [163, 2, 0, 50, 114, 102, 408, 3, 2, 156], [178, 2, 0, 71, 84, 337, 169, 2, 5, 152], [96, 4, 0, 27, 58, 116, 530, 1, 3, 165], [168, 8, 0, 39, 159, 126, 158, 1, 13, 328], [242, 3, 0, 42, 37, 137, 36, 0, 28, 475], [167, 5, 0, 13, 28, 54, 86, 1, 24, 622]]"
37,37,10,0.21092,0.2226,"[[524, 2, 0, 44, 41, 37, 59, 1, 15, 277], [196, 16, 2, 64, 34, 43, 176, 3, 35, 431], [299, 7, 0, 59, 85, 55, 325, 1, 5, 164], [166, 1, 0, 155, 110, 114, 267, 4, 3, 180], [161, 2, 0, 93, 91, 31, 455, 2, 2, 163], [191, 2, 0, 144, 86, 201, 206, 2, 5, 163], [92, 3, 0, 57, 53, 47, 572, 1, 1, 174], [167, 9, 1, 72, 149, 65, 184, 1, 10, 342], [250, 3, 0, 85, 32, 69, 38, 0, 25, 498], [161, 5, 0, 23, 24, 30, 96, 2, 18, 641]]"
38,38,10,0.21784,0.2258,"[[508, 3, 0, 31, 56, 44, 65, 1, 30, 262], [181, 27, 4, 52, 48, 54, 184, 3, 39, 408], [245, 8, 2, 37, 105, 64, 379, 1, 6, 153], [139, 4, 1, 117, 136, 130, 298, 1, 3, 171], [121, 2, 0, 66, 105, 33, 515, 1, 5, 152], [156, 3, 1, 114, 105, 224, 243, 1, 4, 149], [69, 6, 1, 43, 64, 46, 610, 1, 2, 158], [129, 11, 1, 53, 174, 68, 218, 5, 9, 332], [248, 4, 0, 67, 40, 83, 43, 0, 36, 479], [146, 7, 0, 16, 37, 35, 112, 0, 23, 624]]"
39,39,10,0.22568,0.2341,"[[534, 4, 0, 25, 39, 42, 59, 1, 43, 253], [196, 27, 0, 51, 39, 70, 165, 3, 52, 397], [259, 7, 2, 37, 91, 83, 361, 1, 8, 151], [140, 3, 1, 116, 124, 153, 280, 4, 6, 173], [128, 2, 0, 69, 108, 44, 491, 1, 5, 152], [158, 4, 1, 113, 88, 257, 219, 4, 5, 151], [71, 7, 1, 48, 59, 50, 605, 2, 2, 155], [132, 11, 1, 54, 163, 84, 206, 4, 12, 333], [267, 8, 0, 65, 27, 83, 27, 0, 65, 458], [152, 9, 0, 16, 31, 44, 97, 0, 28, 623]]"
40,40,10,0.22814,0.2367,"[[541, 7, 5, 31, 57, 25, 58, 1, 34, 241], [196, 38, 10, 73, 54, 39, 164, 2, 46, 378], [221, 11, 7, 56, 120, 47, 391, 1, 5, 141], [117, 3, 6, 158, 148, 91, 308, 1, 3, 165], [97, 1, 3, 82, 128, 23, 520, 1, 5, 140], [125, 8, 8, 151, 120, 183, 265, 3, 2, 135], [45, 7, 5, 55, 74, 29, 648, 1, 1, 135], [105, 14, 3, 69, 183, 56, 232, 6, 6, 326], [299, 10, 1, 79, 38, 46, 32, 0, 54, 441], [149, 13, 4, 20, 41, 32, 112, 0, 25, 604]]"
41,41,10,0.22996,0.2359,"[[510, 8, 24, 15, 50, 22, 64, 1, 69, 237], [175, 31, 21, 48, 53, 40, 182, 2, 96, 352], [195, 5, 20, 34, 111, 54, 423, 1, 14, 143], [99, 1, 16, 110, 135, 103, 363, 4, 8, 161], [81, 2, 13, 52, 105, 25, 580, 1, 7, 134], [105, 7, 21, 116, 115, 179, 306, 2, 10, 139], [38, 4, 9, 28, 69, 30, 697, 0, 1, 124], [82, 14, 11, 50, 172, 58, 269, 6, 15, 323], [265, 9, 11, 63, 35, 46, 38, 0, 115, 418], [127, 9, 8, 15, 35, 30, 131, 0, 59, 586]]"
42,42,10,0.23614,0.2466,"[[552, 10, 14, 21, 31, 28, 47, 0, 98, 199], [197, 41, 21, 72, 19, 36, 159, 4, 146, 305], [210, 9, 35, 55, 97, 78, 359, 3, 23, 131], [120, 2, 22, 148, 118, 126, 296, 3, 13, 152], [98, 3, 16, 64, 105, 51, 523, 1, 15, 124], [133, 8, 34, 138, 89, 197, 258, 4, 15, 124], [46, 9, 19, 50, 64, 50, 646, 1, 2, 113], [95, 26, 23, 64, 155, 72, 231, 10, 28, 296], [294, 10, 12, 68, 19, 42, 23, 0, 193, 339], [147, 16, 11, 18, 27, 29, 116, 0, 97, 539]]"
