,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
10,10,10,10,0.9654,"[[967, 0, 2, 0, 0, 2, 5, 1, 3, 0], [0, 1120, 3, 2, 0, 1, 3, 0, 6, 0], [14, 0, 980, 8, 6, 0, 8, 12, 4, 0], [1, 0, 11, 966, 0, 10, 1, 8, 10, 3], [0, 1, 3, 0, 965, 0, 4, 1, 2, 6], [4, 0, 0, 17, 1, 854, 7, 2, 6, 1], [10, 3, 0, 0, 5, 6, 934, 0, 0, 0], [2, 6, 13, 4, 4, 0, 0, 986, 2, 11], [5, 1, 6, 9, 4, 4, 4, 8, 931, 2], [5, 6, 0, 4, 19, 11, 1, 8, 4, 951]]"
11,11,10,10,0.9659,"[[969, 0, 2, 0, 0, 2, 3, 1, 3, 0], [0, 1119, 3, 2, 0, 1, 3, 0, 7, 0], [14, 0, 985, 7, 4, 0, 6, 12, 4, 0], [1, 0, 13, 962, 0, 13, 1, 7, 10, 3], [1, 1, 3, 0, 959, 0, 3, 1, 2, 12], [4, 0, 0, 16, 1, 857, 6, 2, 5, 1], [12, 3, 0, 0, 5, 6, 932, 0, 0, 0], [2, 7, 13, 5, 3, 0, 0, 984, 2, 12], [5, 1, 5, 8, 3, 4, 4, 8, 934, 2], [4, 6, 0, 4, 14, 11, 1, 8, 3, 958]]"
12,12,10,10,0.9667,"[[969, 0, 2, 0, 0, 2, 3, 1, 3, 0], [0, 1118, 3, 2, 0, 1, 3, 0, 8, 0], [14, 0, 985, 8, 3, 0, 6, 12, 4, 0], [1, 0, 10, 971, 0, 10, 1, 6, 8, 3], [1, 1, 4, 0, 953, 0, 3, 1, 2, 17], [5, 0, 0, 17, 1, 854, 6, 2, 6, 1], [12, 3, 0, 0, 5, 4, 933, 0, 1, 0], [2, 6, 14, 4, 2, 0, 0, 985, 2, 13], [5, 1, 4, 8, 3, 4, 4, 8, 935, 2], [4, 6, 0, 4, 9, 11, 1, 7, 3, 964]]"
13,13,10,10,0.9676,"[[969, 0, 2, 0, 0, 2, 3, 1, 3, 0], [0, 1117, 3, 3, 0, 1, 3, 0, 8, 0], [13, 0, 987, 6, 3, 0, 6, 13, 4, 0], [1, 0, 12, 966, 0, 12, 1, 6, 9, 3], [1, 1, 3, 0, 959, 0, 3, 1, 2, 12], [4, 0, 0, 17, 1, 856, 6, 2, 5, 1], [10, 3, 0, 0, 5, 5, 935, 0, 0, 0], [2, 7, 13, 4, 3, 0, 0, 985, 2, 12], [5, 1, 3, 8, 3, 4, 4, 7, 937, 2], [4, 6, 1, 4, 10, 10, 0, 7, 2, 965]]"
14,14,10,10,0.9677,"[[969, 0, 2, 0, 0, 2, 3, 1, 3, 0], [0, 1118, 3, 2, 0, 1, 3, 0, 8, 0], [14, 1, 985, 6, 4, 0, 4, 13, 5, 0], [1, 0, 9, 970, 0, 12, 1, 5, 8, 4], [1, 1, 3, 0, 959, 0, 3, 1, 1, 13], [4, 0, 0, 16, 1, 857, 6, 2, 5, 1], [12, 3, 0, 0, 5, 5, 933, 0, 0, 0], [2, 7, 13, 4, 4, 0, 0, 984, 2, 12], [5, 1, 2, 8, 3, 4, 4, 7, 937, 3], [4, 5, 0, 4, 11, 10, 1, 7, 2, 965]]"
15,15,10,10,0.9688,"[[969, 0, 2, 0, 0, 2, 3, 1, 3, 0], [0, 1120, 2, 2, 0, 1, 3, 0, 7, 0], [15, 1, 982, 7, 4, 0, 5, 13, 5, 0], [1, 0, 7, 971, 0, 13, 1, 5, 8, 4], [1, 1, 3, 0, 959, 0, 3, 1, 1, 13], [4, 0, 0, 15, 1, 858, 6, 2, 5, 1], [10, 3, 0, 0, 5, 4, 936, 0, 0, 0], [2, 7, 12, 3, 3, 0, 0, 987, 2, 12], [5, 1, 2, 9, 3, 3, 4, 6, 938, 3], [4, 5, 0, 3, 10, 10, 1, 6, 2, 968]]"
16,16,10,10,0.9697,"[[971, 0, 0, 0, 0, 2, 3, 1, 3, 0], [0, 1120, 3, 2, 0, 1, 3, 0, 6, 0], [14, 1, 991, 4, 3, 0, 4, 12, 3, 0], [2, 0, 10, 963, 0, 16, 1, 5, 9, 4], [1, 1, 3, 0, 958, 0, 3, 1, 2, 13], [4, 0, 0, 12, 1, 861, 6, 2, 5, 1], [10, 3, 0, 0, 5, 4, 936, 0, 0, 0], [2, 7, 14, 3, 2, 0, 0, 986, 2, 12], [5, 1, 2, 6, 3, 3, 4, 7, 940, 3], [4, 5, 0, 3, 7, 9, 1, 7, 2, 971]]"
17,17,10,10,0.9697,"[[970, 0, 1, 0, 0, 2, 3, 1, 3, 0], [0, 1119, 3, 3, 0, 1, 2, 0, 7, 0], [14, 1, 988, 4, 5, 0, 4, 12, 4, 0], [1, 0, 8, 970, 0, 13, 1, 6, 8, 3], [1, 1, 3, 0, 964, 0, 2, 1, 1, 9], [4, 0, 0, 16, 1, 857, 6, 2, 5, 1], [10, 3, 0, 0, 5, 4, 936, 0, 0, 0], [2, 6, 13, 4, 2, 0, 0, 987, 2, 12], [4, 1, 2, 9, 3, 3, 4, 6, 939, 3], [4, 5, 0, 5, 11, 9, 1, 7, 0, 967]]"
18,18,10,10,0.9707,"[[970, 0, 1, 0, 0, 1, 3, 1, 4, 0], [0, 1120, 3, 2, 0, 1, 2, 0, 7, 0], [13, 1, 990, 4, 3, 0, 5, 12, 4, 0], [1, 0, 10, 975, 0, 7, 0, 5, 8, 4], [1, 1, 4, 0, 964, 0, 3, 1, 1, 7], [4, 0, 0, 16, 1, 857, 7, 2, 4, 1], [9, 3, 0, 0, 4, 3, 939, 0, 0, 0], [2, 7, 13, 5, 2, 0, 0, 986, 2, 11], [4, 1, 4, 7, 3, 2, 4, 6, 940, 3], [4, 5, 0, 6, 12, 9, 1, 6, 0, 966]]"
19,19,10,10,0.971,"[[970, 0, 1, 0, 0, 1, 3, 1, 4, 0], [0, 1121, 3, 2, 0, 1, 1, 0, 7, 0], [14, 1, 994, 4, 3, 0, 3, 10, 3, 0], [1, 0, 10, 972, 0, 10, 0, 6, 8, 3], [1, 1, 4, 0, 963, 0, 3, 1, 2, 7], [4, 0, 0, 16, 1, 856, 6, 2, 6, 1], [10, 3, 0, 0, 4, 2, 938, 0, 1, 0], [2, 6, 13, 4, 1, 1, 0, 988, 3, 10], [4, 1, 4, 6, 3, 2, 4, 6, 943, 1], [4, 6, 0, 4, 11, 10, 1, 7, 1, 965]]"
20,20,10,10,0.9713,"[[970, 0, 1, 0, 0, 1, 3, 1, 4, 0], [0, 1122, 2, 2, 0, 1, 1, 0, 7, 0], [14, 1, 992, 4, 3, 0, 3, 12, 3, 0], [1, 0, 7, 974, 0, 11, 0, 5, 8, 4], [1, 1, 4, 0, 962, 0, 2, 1, 1, 10], [4, 0, 0, 16, 1, 860, 5, 2, 3, 1], [10, 3, 0, 0, 4, 3, 937, 0, 1, 0], [2, 6, 13, 4, 1, 1, 0, 988, 2, 11], [4, 1, 4, 8, 3, 3, 4, 6, 938, 3], [4, 4, 0, 4, 11, 9, 1, 6, 0, 970]]"
21,21,10,10,0.9718,"[[971, 0, 1, 0, 0, 1, 2, 1, 4, 0], [0, 1122, 2, 2, 0, 1, 1, 0, 7, 0], [14, 1, 995, 4, 3, 0, 2, 10, 3, 0], [1, 0, 9, 972, 0, 12, 0, 5, 8, 3], [1, 1, 4, 0, 963, 0, 2, 1, 2, 8], [4, 0, 0, 15, 1, 861, 5, 2, 3, 1], [9, 3, 0, 0, 4, 4, 938, 0, 0, 0], [2, 7, 13, 4, 1, 0, 0, 990, 2, 9], [4, 1, 4, 6, 3, 4, 4, 6, 940, 2], [4, 5, 0, 5, 10, 11, 1, 7, 0, 966]]"
22,22,10,10,0.972,"[[971, 0, 1, 0, 0, 1, 2, 1, 4, 0], [0, 1122, 2, 2, 0, 1, 1, 0, 7, 0], [14, 1, 992, 4, 3, 0, 3, 10, 5, 0], [2, 1, 10, 967, 0, 14, 0, 5, 8, 3], [1, 1, 4, 0, 965, 0, 2, 1, 2, 6], [4, 0, 0, 13, 1, 862, 6, 2, 3, 1], [8, 3, 0, 0, 3, 3, 941, 0, 0, 0], [2, 6, 12, 3, 1, 1, 0, 990, 2, 11], [4, 1, 3, 6, 3, 4, 4, 6, 942, 1], [4, 4, 0, 4, 11, 10, 1, 7, 0, 968]]"
23,23,10,10,0.9728,"[[971, 0, 1, 0, 0, 1, 2, 1, 4, 0], [0, 1121, 2, 2, 0, 1, 1, 0, 8, 0], [14, 1, 993, 4, 3, 0, 2, 10, 5, 0], [1, 0, 7, 972, 0, 13, 0, 5, 8, 4], [1, 1, 4, 0, 962, 0, 2, 1, 1, 10], [4, 0, 0, 14, 1, 861, 6, 2, 3, 1], [7, 3, 0, 0, 3, 3, 942, 0, 0, 0], [2, 6, 13, 3, 1, 1, 0, 989, 2, 11], [4, 1, 3, 6, 3, 2, 4, 6, 942, 3], [4, 4, 0, 3, 8, 8, 1, 6, 0, 975]]"
24,24,10,10,0.9726,"[[971, 0, 1, 0, 0, 1, 2, 1, 4, 0], [0, 1121, 2, 2, 0, 1, 1, 0, 8, 0], [14, 1, 992, 5, 3, 0, 2, 11, 4, 0], [1, 0, 9, 974, 0, 10, 0, 5, 7, 4], [1, 1, 4, 0, 960, 0, 2, 1, 1, 12], [4, 0, 0, 15, 1, 860, 5, 2, 4, 1], [8, 3, 0, 0, 4, 2, 940, 0, 1, 0], [2, 7, 13, 3, 1, 0, 0, 989, 2, 11], [4, 1, 4, 6, 3, 2, 4, 6, 941, 3], [4, 4, 0, 4, 5, 7, 1, 6, 0, 978]]"
25,25,10,10,0.9737,"[[971, 0, 1, 0, 0, 1, 2, 1, 4, 0], [0, 1122, 2, 1, 0, 1, 1, 0, 8, 0], [13, 1, 996, 4, 2, 0, 2, 10, 4, 0], [1, 0, 9, 972, 0, 12, 0, 5, 8, 3], [1, 1, 4, 0, 963, 0, 2, 1, 1, 9], [3, 0, 0, 13, 1, 863, 5, 2, 4, 1], [7, 3, 0, 0, 3, 2, 942, 0, 1, 0], [2, 7, 12, 4, 1, 0, 0, 990, 2, 10], [4, 1, 4, 6, 3, 2, 3, 6, 944, 1], [4, 4, 0, 4, 9, 7, 1, 6, 0, 974]]"
26,26,10,10,0.9741,"[[972, 0, 0, 0, 0, 1, 2, 1, 4, 0], [0, 1121, 2, 2, 0, 1, 1, 0, 8, 0], [14, 1, 991, 5, 3, 0, 2, 12, 4, 0], [1, 0, 7, 973, 0, 13, 0, 6, 6, 4], [1, 1, 3, 0, 963, 0, 2, 1, 1, 10], [3, 0, 0, 13, 1, 865, 4, 2, 3, 1], [7, 3, 0, 0, 3, 3, 942, 0, 0, 0], [2, 6, 12, 4, 0, 1, 0, 991, 2, 10], [4, 1, 2, 6, 3, 2, 3, 6, 944, 3], [3, 4, 0, 4, 6, 7, 0, 6, 0, 979]]"
27,27,10,10,0.9745,"[[970, 0, 1, 0, 0, 1, 3, 1, 4, 0], [0, 1121, 2, 2, 0, 1, 1, 0, 8, 0], [12, 1, 997, 5, 2, 0, 2, 10, 3, 0], [1, 0, 9, 975, 0, 10, 0, 5, 7, 3], [1, 1, 4, 0, 960, 0, 2, 1, 1, 12], [3, 0, 0, 14, 1, 864, 4, 2, 3, 1], [7, 2, 0, 0, 3, 2, 943, 0, 1, 0], [2, 6, 12, 4, 0, 0, 0, 991, 3, 10], [4, 1, 2, 5, 3, 3, 4, 5, 945, 2], [4, 4, 0, 4, 5, 7, 0, 6, 0, 979]]"
28,28,10,10,0.975,"[[973, 0, 0, 0, 0, 1, 2, 1, 3, 0], [0, 1122, 2, 2, 0, 1, 1, 0, 7, 0], [14, 1, 993, 5, 3, 0, 2, 11, 3, 0], [1, 0, 6, 979, 0, 11, 0, 5, 6, 2], [1, 0, 4, 0, 962, 0, 2, 1, 1, 11], [3, 0, 0, 12, 1, 866, 4, 2, 3, 1], [7, 3, 0, 0, 3, 3, 942, 0, 0, 0], [2, 5, 12, 4, 0, 1, 0, 993, 2, 9], [4, 1, 2, 6, 3, 3, 4, 6, 942, 3], [4, 4, 0, 4, 6, 7, 0, 6, 0, 978]]"
29,29,10,10,0.9746,"[[972, 0, 1, 0, 0, 1, 2, 1, 3, 0], [0, 1123, 2, 1, 0, 1, 1, 0, 7, 0], [13, 1, 996, 4, 2, 0, 2, 10, 4, 0], [2, 0, 8, 971, 0, 11, 0, 6, 8, 4], [1, 0, 4, 0, 963, 0, 2, 1, 1, 10], [3, 0, 0, 12, 1, 865, 5, 2, 3, 1], [7, 3, 0, 0, 4, 2, 941, 0, 1, 0], [2, 5, 12, 3, 0, 0, 0, 993, 3, 10], [4, 1, 3, 4, 3, 3, 4, 5, 943, 4], [3, 4, 0, 3, 7, 7, 0, 6, 0, 979]]"
30,30,10,10,0.9757,"[[972, 0, 1, 0, 0, 1, 2, 1, 3, 0], [0, 1123, 2, 1, 0, 1, 1, 0, 7, 0], [12, 1, 998, 5, 2, 0, 2, 9, 3, 0], [1, 0, 7, 974, 0, 11, 0, 5, 7, 5], [1, 0, 4, 0, 964, 0, 2, 1, 1, 9], [3, 0, 0, 11, 1, 867, 4, 2, 3, 1], [7, 3, 0, 0, 3, 2, 942, 0, 1, 0], [2, 5, 12, 4, 0, 0, 0, 992, 3, 10], [3, 1, 3, 4, 3, 3, 3, 5, 945, 4], [3, 4, 0, 2, 6, 8, 0, 6, 0, 980]]"
31,31,10,10,0.9764,"[[972, 0, 1, 0, 0, 1, 2, 1, 3, 0], [0, 1125, 2, 1, 0, 1, 1, 0, 5, 0], [9, 1, 1003, 5, 2, 0, 1, 8, 3, 0], [1, 0, 7, 979, 0, 8, 0, 4, 7, 4], [1, 0, 4, 0, 964, 0, 2, 1, 1, 9], [3, 0, 0, 12, 1, 866, 4, 2, 3, 1], [8, 3, 0, 0, 3, 2, 941, 0, 1, 0], [2, 7, 12, 4, 0, 0, 0, 991, 2, 10], [3, 1, 3, 4, 3, 3, 3, 5, 945, 4], [4, 4, 0, 4, 7, 7, 0, 5, 0, 978]]"
32,32,10,10,0.977,"[[971, 0, 1, 0, 0, 1, 3, 1, 3, 0], [0, 1125, 2, 1, 0, 1, 1, 0, 5, 0], [7, 1, 1002, 5, 2, 0, 2, 9, 4, 0], [1, 0, 7, 979, 0, 10, 0, 4, 6, 3], [1, 0, 4, 0, 965, 0, 2, 1, 0, 9], [3, 0, 0, 12, 1, 866, 4, 2, 3, 1], [7, 3, 0, 0, 3, 3, 942, 0, 0, 0], [2, 6, 12, 3, 0, 0, 0, 993, 3, 9], [3, 1, 2, 4, 3, 3, 3, 5, 946, 4], [3, 4, 0, 2, 6, 8, 0, 5, 0, 981]]"
33,33,10,10,0.9772,"[[972, 0, 1, 0, 0, 1, 2, 1, 3, 0], [0, 1125, 2, 1, 0, 1, 1, 0, 5, 0], [9, 1, 1001, 5, 2, 0, 2, 9, 3, 0], [1, 0, 6, 983, 0, 7, 0, 4, 6, 3], [1, 0, 4, 0, 965, 0, 2, 1, 0, 9], [3, 0, 0, 12, 1, 866, 4, 2, 3, 1], [7, 2, 0, 0, 3, 2, 943, 0, 1, 0], [2, 6, 12, 4, 0, 0, 0, 992, 3, 9], [3, 1, 2, 4, 3, 3, 3, 5, 946, 4], [3, 4, 0, 3, 7, 8, 0, 5, 0, 979]]"
34,34,10,10,0.9774,"[[973, 0, 0, 0, 0, 2, 1, 1, 3, 0], [0, 1124, 2, 1, 0, 1, 1, 0, 6, 0], [9, 1, 1000, 5, 2, 0, 1, 9, 5, 0], [1, 0, 6, 984, 0, 7, 0, 4, 6, 2], [1, 0, 4, 0, 964, 0, 2, 1, 0, 10], [3, 0, 0, 11, 1, 867, 4, 2, 3, 1], [7, 2, 0, 0, 3, 2, 943, 0, 1, 0], [2, 5, 12, 3, 0, 1, 0, 993, 3, 9], [3, 1, 2, 4, 3, 2, 3, 5, 947, 4], [3, 4, 0, 2, 7, 9, 0, 5, 0, 979]]"
35,35,10,10,0.9776,"[[972, 0, 1, 0, 0, 1, 2, 1, 3, 0], [0, 1125, 2, 1, 0, 1, 1, 0, 5, 0], [10, 1, 1001, 4, 2, 0, 1, 9, 4, 0], [1, 0, 6, 983, 0, 7, 0, 4, 6, 3], [1, 0, 4, 0, 966, 0, 2, 1, 0, 8], [3, 0, 0, 12, 1, 868, 3, 2, 2, 1], [7, 3, 0, 0, 3, 2, 942, 0, 1, 0], [2, 5, 12, 3, 0, 0, 0, 994, 3, 9], [3, 1, 2, 4, 3, 2, 3, 6, 946, 4], [3, 4, 0, 2, 7, 9, 0, 5, 0, 979]]"
36,36,10,10,0.9773,"[[972, 0, 1, 0, 0, 1, 2, 1, 3, 0], [0, 1124, 3, 0, 0, 1, 1, 0, 6, 0], [10, 1, 1002, 3, 2, 0, 2, 8, 4, 0], [2, 0, 7, 977, 0, 9, 0, 5, 6, 4], [1, 0, 4, 0, 966, 0, 2, 1, 0, 8], [3, 0, 0, 9, 1, 869, 4, 2, 3, 1], [7, 2, 0, 0, 3, 2, 943, 0, 1, 0], [2, 6, 12, 3, 0, 0, 0, 992, 3, 10], [3, 1, 2, 3, 3, 1, 3, 5, 949, 4], [3, 4, 0, 2, 7, 9, 0, 5, 0, 979]]"
37,37,10,10,0.9774,"[[971, 0, 1, 0, 0, 2, 2, 1, 3, 0], [0, 1126, 3, 0, 0, 1, 1, 0, 4, 0], [7, 1, 1004, 4, 2, 0, 2, 9, 3, 0], [1, 0, 6, 983, 0, 9, 0, 4, 4, 3], [1, 0, 4, 0, 965, 0, 1, 2, 0, 9], [3, 0, 0, 12, 1, 869, 3, 2, 1, 1], [7, 2, 0, 0, 3, 3, 943, 0, 0, 0], [2, 4, 12, 2, 0, 0, 0, 997, 3, 8], [3, 1, 4, 8, 3, 3, 5, 8, 936, 3], [3, 4, 0, 2, 7, 8, 0, 5, 0, 980]]"
38,38,10,10,0.9772,"[[972, 0, 1, 0, 0, 2, 1, 1, 3, 0], [0, 1124, 3, 1, 0, 1, 1, 0, 5, 0], [7, 1, 1005, 3, 2, 0, 2, 9, 3, 0], [1, 0, 7, 981, 0, 8, 0, 4, 6, 3], [1, 0, 4, 0, 967, 0, 1, 1, 0, 8], [3, 0, 0, 13, 1, 866, 3, 2, 3, 1], [7, 2, 0, 0, 3, 3, 943, 0, 0, 0], [2, 6, 12, 4, 0, 0, 0, 992, 3, 9], [3, 1, 4, 7, 3, 2, 3, 5, 942, 4], [3, 4, 0, 2, 7, 8, 0, 5, 0, 980]]"
39,39,10,10,0.9782,"[[973, 0, 0, 0, 0, 2, 1, 1, 3, 0], [0, 1125, 3, 0, 0, 1, 1, 0, 5, 0], [7, 1, 1005, 3, 2, 0, 1, 9, 4, 0], [1, 0, 6, 981, 0, 9, 0, 4, 6, 3], [1, 0, 4, 0, 966, 0, 1, 2, 0, 8], [3, 0, 0, 9, 1, 870, 3, 2, 3, 1], [7, 2, 0, 0, 3, 3, 943, 0, 0, 0], [2, 5, 12, 3, 0, 0, 0, 994, 3, 9], [3, 1, 4, 4, 3, 2, 3, 5, 945, 4], [3, 4, 0, 2, 7, 8, 0, 5, 0, 980]]"
40,40,10,10,0.9784,"[[973, 0, 0, 0, 0, 2, 1, 1, 3, 0], [0, 1125, 2, 1, 0, 1, 1, 0, 5, 0], [7, 1, 1006, 3, 2, 0, 1, 9, 3, 0], [1, 0, 6, 982, 0, 8, 0, 4, 6, 3], [1, 0, 4, 0, 967, 0, 1, 1, 0, 8], [3, 0, 0, 10, 1, 870, 3, 2, 2, 1], [7, 2, 0, 0, 3, 3, 943, 0, 0, 0], [1, 5, 12, 3, 0, 1, 0, 994, 3, 9], [2, 1, 4, 5, 3, 2, 3, 6, 944, 4], [3, 4, 0, 2, 7, 8, 0, 5, 0, 980]]"
41,41,10,10,0.9786,"[[972, 0, 0, 0, 0, 2, 2, 1, 3, 0], [0, 1124, 3, 1, 0, 1, 1, 0, 5, 0], [7, 1, 1005, 3, 2, 0, 1, 9, 4, 0], [1, 0, 6, 980, 0, 9, 0, 5, 6, 3], [1, 0, 4, 0, 966, 0, 1, 1, 0, 9], [3, 0, 0, 8, 1, 872, 3, 2, 2, 1], [7, 2, 0, 0, 3, 3, 943, 0, 0, 0], [1, 5, 12, 2, 0, 0, 0, 996, 3, 9], [2, 1, 3, 4, 3, 2, 3, 5, 947, 4], [2, 4, 0, 2, 7, 8, 0, 5, 0, 981]]"
42,42,10,10,0.9787,"[[973, 0, 0, 0, 0, 2, 1, 1, 3, 0], [0, 1125, 3, 0, 0, 1, 1, 0, 5, 0], [5, 1, 1006, 3, 2, 0, 1, 9, 5, 0], [1, 0, 6, 983, 0, 6, 0, 5, 6, 3], [1, 0, 4, 0, 967, 0, 0, 1, 0, 9], [4, 0, 0, 12, 1, 865, 3, 2, 4, 1], [7, 2, 0, 0, 4, 2, 942, 0, 1, 0], [1, 5, 12, 2, 0, 0, 0, 996, 3, 9], [3, 1, 4, 3, 3, 0, 2, 5, 949, 4], [2, 4, 0, 2, 7, 8, 0, 5, 0, 981]]"
