,Round,Daisy,Epoch,Train Accuracy,Test Accuracy,Confusion Matrix
10,10,10,1,0.56244,0.5879,"[[594, 32, 45, 20, 17, 6, 26, 27, 161, 72], [29, 720, 9, 14, 4, 8, 16, 6, 48, 146], [66, 15, 450, 72, 95, 71, 130, 41, 33, 27], [25, 20, 72, 390, 50, 173, 158, 48, 33, 31], [30, 14, 111, 61, 427, 42, 170, 107, 27, 11], [13, 6, 69, 204, 43, 477, 86, 59, 23, 20], [5, 14, 53, 62, 60, 17, 754, 10, 10, 15], [16, 12, 28, 68, 57, 81, 50, 641, 7, 40], [72, 58, 7, 17, 7, 14, 12, 6, 754, 53], [25, 158, 11, 15, 7, 11, 24, 16, 61, 672]]"
11,11,10,1,0.57058,0.5962,"[[632, 40, 44, 19, 16, 7, 21, 20, 138, 63], [31, 762, 6, 11, 2, 6, 13, 6, 41, 122], [66, 20, 475, 67, 113, 71, 94, 39, 33, 22], [32, 22, 83, 362, 50, 215, 126, 43, 31, 36], [32, 15, 103, 55, 466, 49, 118, 116, 32, 14], [21, 8, 72, 165, 45, 504, 75, 70, 20, 20], [5, 19, 55, 60, 84, 30, 701, 16, 8, 22], [20, 16, 31, 55, 56, 80, 34, 660, 10, 38], [79, 62, 9, 18, 2, 15, 10, 9, 751, 45], [29, 182, 12, 14, 4, 11, 24, 13, 62, 649]]"
12,12,10,1,0.57674,0.5975,"[[634, 42, 43, 19, 20, 6, 20, 14, 142, 60], [29, 769, 9, 9, 2, 7, 15, 6, 44, 110], [70, 19, 476, 72, 109, 68, 96, 36, 30, 24], [32, 22, 81, 402, 51, 179, 129, 36, 35, 33], [32, 15, 102, 67, 483, 37, 121, 100, 30, 13], [16, 9, 79, 211, 40, 471, 76, 60, 18, 20], [6, 19, 54, 73, 89, 23, 699, 14, 8, 15], [22, 16, 30, 69, 62, 79, 37, 642, 7, 36], [81, 62, 9, 17, 2, 15, 9, 7, 759, 39], [29, 188, 8, 16, 8, 10, 25, 12, 64, 640]]"
13,13,10,1,0.586,0.6098,"[[638, 33, 41, 12, 16, 7, 21, 17, 150, 65], [26, 766, 5, 7, 2, 7, 14, 5, 47, 121], [67, 18, 480, 53, 104, 77, 105, 36, 34, 26], [32, 18, 74, 357, 48, 210, 152, 38, 34, 37], [30, 14, 104, 51, 457, 49, 141, 108, 34, 12], [19, 9, 65, 160, 41, 521, 83, 58, 22, 22], [5, 19, 44, 52, 67, 28, 741, 18, 8, 18], [19, 12, 28, 55, 54, 79, 33, 665, 9, 46], [66, 52, 5, 10, 2, 14, 11, 7, 789, 44], [28, 161, 8, 11, 5, 9, 23, 12, 59, 684]]"
14,14,10,1,0.58772,0.6126,"[[666, 39, 41, 17, 20, 3, 23, 12, 123, 56], [27, 789, 8, 7, 3, 7, 15, 5, 31, 108], [74, 19, 485, 71, 118, 54, 101, 28, 26, 24], [31, 19, 78, 418, 60, 170, 137, 27, 29, 31], [33, 14, 101, 68, 507, 31, 131, 77, 26, 12], [17, 8, 76, 210, 48, 473, 80, 51, 16, 21], [7, 13, 51, 72, 77, 19, 725, 10, 6, 20], [23, 12, 37, 75, 74, 71, 34, 630, 5, 39], [88, 55, 10, 19, 3, 12, 11, 6, 758, 38], [31, 168, 10, 14, 7, 10, 23, 9, 53, 675]]"
15,15,10,1,0.59568,0.6176,"[[655, 41, 42, 16, 18, 3, 25, 22, 117, 61], [28, 786, 9, 8, 3, 7, 14, 6, 30, 109], [71, 17, 484, 80, 108, 61, 107, 29, 27, 16], [24, 21, 77, 416, 52, 178, 134, 39, 29, 30], [29, 15, 90, 68, 489, 42, 132, 97, 24, 14], [11, 10, 63, 200, 45, 499, 79, 53, 20, 20], [5, 15, 41, 72, 73, 20, 738, 15, 10, 11], [18, 11, 27, 69, 63, 74, 29, 665, 7, 37], [85, 61, 10, 16, 3, 13, 9, 6, 759, 38], [30, 157, 10, 13, 7, 11, 25, 11, 51, 685]]"
16,16,10,1,0.60026,0.619,"[[668, 35, 43, 17, 15, 6, 22, 10, 131, 53], [34, 796, 9, 8, 2, 6, 12, 7, 36, 90], [74, 18, 540, 68, 77, 61, 94, 27, 30, 11], [35, 21, 84, 416, 43, 179, 125, 33, 33, 31], [35, 13, 121, 67, 460, 46, 125, 91, 31, 11], [23, 11, 85, 203, 32, 484, 73, 48, 22, 19], [10, 14, 58, 74, 62, 27, 715, 13, 12, 15], [23, 11, 40, 69, 55, 75, 28, 650, 10, 39], [76, 55, 12, 13, 3, 11, 9, 5, 788, 28], [31, 165, 11, 17, 4, 9, 19, 8, 63, 673]]"
17,17,10,1,0.60752,0.626,"[[651, 31, 51, 17, 18, 5, 17, 15, 142, 53], [30, 796, 9, 10, 4, 9, 10, 7, 42, 83], [62, 16, 522, 70, 98, 65, 92, 31, 35, 9], [29, 14, 83, 409, 46, 196, 124, 40, 35, 24], [31, 12, 115, 58, 497, 45, 110, 98, 27, 7], [13, 6, 79, 167, 41, 531, 63, 62, 22, 16], [8, 17, 54, 76, 75, 30, 705, 13, 12, 10], [19, 10, 37, 64, 57, 74, 22, 679, 8, 30], [68, 51, 12, 15, 2, 14, 8, 6, 797, 27], [32, 159, 11, 15, 6, 12, 17, 14, 61, 673]]"
18,18,10,1,0.6098,0.6275,"[[687, 29, 43, 13, 19, 3, 16, 13, 123, 54], [31, 797, 10, 7, 4, 7, 13, 5, 30, 96], [82, 16, 526, 60, 93, 58, 95, 30, 28, 12], [36, 14, 87, 386, 53, 203, 123, 40, 33, 25], [32, 12, 113, 55, 493, 43, 121, 97, 24, 10], [23, 9, 84, 162, 44, 504, 70, 64, 21, 19], [10, 14, 54, 67, 64, 22, 734, 15, 11, 9], [23, 11, 34, 58, 68, 69, 25, 672, 7, 33], [81, 52, 14, 14, 2, 11, 7, 7, 778, 34], [36, 150, 11, 11, 6, 6, 21, 13, 48, 698]]"
19,19,10,1,0.61012,0.6254,"[[672, 30, 53, 12, 17, 4, 19, 11, 134, 48], [31, 796, 10, 7, 4, 5, 20, 4, 37, 86], [70, 13, 553, 64, 84, 46, 104, 26, 31, 9], [32, 13, 99, 409, 57, 161, 142, 35, 34, 18], [35, 10, 135, 60, 486, 28, 133, 83, 24, 6], [22, 7, 100, 212, 41, 445, 86, 47, 23, 17], [8, 12, 58, 61, 58, 15, 759, 12, 11, 6], [23, 8, 40, 69, 70, 66, 30, 656, 8, 30], [76, 44, 17, 15, 2, 10, 12, 5, 793, 26], [36, 146, 11, 14, 9, 4, 27, 13, 55, 685]]"
20,20,10,1,0.61938,0.6359,"[[684, 41, 38, 11, 19, 6, 20, 18, 101, 62], [27, 809, 9, 6, 5, 6, 16, 6, 21, 95], [76, 17, 486, 68, 113, 69, 95, 39, 22, 15], [26, 16, 62, 385, 65, 229, 122, 42, 26, 27], [31, 12, 72, 50, 535, 49, 119, 102, 17, 13], [19, 9, 55, 148, 52, 553, 66, 63, 20, 15], [6, 11, 39, 69, 74, 33, 735, 15, 8, 10], [13, 8, 26, 53, 64, 78, 23, 698, 5, 32], [80, 59, 10, 19, 5, 16, 9, 8, 756, 38], [24, 149, 10, 11, 8, 8, 21, 12, 39, 718]]"
21,21,10,1,0.61862,0.6408,"[[682, 29, 41, 16, 22, 10, 18, 16, 117, 49], [25, 807, 11, 9, 4, 8, 15, 7, 29, 85], [73, 12, 513, 71, 102, 69, 89, 37, 28, 6], [28, 12, 70, 392, 64, 239, 115, 40, 26, 14], [27, 7, 98, 46, 559, 47, 91, 100, 20, 5], [17, 7, 61, 147, 48, 575, 63, 57, 15, 10], [7, 10, 53, 68, 72, 45, 717, 13, 10, 5], [16, 7, 37, 53, 64, 86, 19, 694, 5, 19], [72, 49, 11, 18, 4, 21, 9, 8, 784, 24], [29, 150, 10, 19, 8, 12, 23, 17, 47, 685]]"
22,22,10,1,0.62462,0.6404,"[[687, 35, 38, 14, 18, 6, 20, 15, 118, 49], [24, 813, 10, 7, 4, 8, 14, 5, 25, 90], [72, 13, 503, 86, 96, 67, 90, 38, 27, 8], [27, 15, 69, 435, 49, 204, 111, 44, 29, 17], [30, 10, 92, 64, 519, 41, 105, 112, 21, 6], [21, 6, 55, 193, 44, 526, 68, 60, 18, 9], [7, 11, 44, 73, 60, 35, 737, 16, 11, 6], [15, 8, 31, 64, 62, 71, 20, 696, 6, 27], [70, 49, 10, 21, 4, 17, 8, 7, 784, 30], [25, 145, 10, 18, 6, 7, 20, 16, 49, 704]]"
23,23,10,1,0.6273,0.6402,"[[687, 34, 38, 12, 14, 3, 18, 16, 121, 57], [19, 809, 9, 2, 5, 6, 12, 2, 27, 109], [79, 15, 506, 78, 89, 58, 97, 38, 26, 14], [31, 16, 75, 420, 47, 190, 122, 42, 30, 27], [31, 11, 97, 60, 506, 43, 111, 114, 20, 7], [22, 13, 65, 174, 39, 520, 71, 56, 24, 16], [9, 16, 45, 66, 53, 32, 739, 17, 11, 12], [19, 8, 31, 61, 60, 66, 24, 687, 7, 37], [66, 54, 10, 13, 4, 14, 11, 7, 784, 37], [20, 137, 10, 11, 1, 7, 20, 8, 42, 744]]"
24,24,10,1,0.62964,0.6453,"[[682, 29, 37, 13, 24, 3, 19, 14, 124, 55], [18, 807, 9, 6, 6, 6, 12, 4, 22, 110], [70, 16, 493, 82, 115, 58, 92, 35, 27, 12], [27, 18, 68, 398, 70, 205, 123, 39, 28, 24], [23, 12, 75, 48, 568, 43, 102, 102, 20, 7], [17, 10, 56, 167, 52, 535, 71, 61, 19, 12], [9, 15, 39, 64, 66, 36, 736, 16, 9, 10], [12, 7, 32, 62, 71, 62, 22, 695, 5, 32], [59, 49, 10, 16, 6, 13, 15, 6, 791, 35], [23, 124, 7, 12, 8, 7, 19, 10, 42, 748]]"
25,25,10,1,0.63168,0.6441,"[[688, 33, 33, 15, 15, 6, 18, 20, 117, 55], [23, 809, 9, 6, 6, 6, 16, 6, 22, 97], [79, 11, 478, 76, 114, 62, 100, 42, 27, 11], [32, 15, 65, 415, 52, 213, 119, 43, 31, 15], [28, 10, 74, 49, 555, 42, 102, 115, 18, 7], [18, 10, 56, 166, 48, 542, 71, 62, 16, 11], [7, 12, 38, 68, 71, 32, 739, 17, 10, 6], [15, 9, 27, 61, 67, 63, 25, 700, 5, 28], [67, 47, 9, 15, 7, 14, 14, 6, 786, 35], [25, 130, 7, 17, 8, 7, 20, 14, 43, 729]]"
26,26,10,1,0.6356,0.6461,"[[685, 29, 33, 14, 12, 4, 16, 14, 133, 60], [18, 806, 8, 6, 4, 7, 10, 3, 27, 111], [82, 13, 503, 73, 91, 66, 91, 39, 30, 12], [29, 15, 66, 419, 40, 220, 114, 37, 33, 27], [32, 11, 97, 53, 508, 54, 101, 112, 22, 10], [22, 12, 53, 163, 39, 553, 61, 58, 20, 19], [10, 13, 43, 69, 51, 38, 737, 18, 12, 9], [20, 9, 32, 60, 57, 66, 24, 693, 5, 34], [60, 39, 10, 14, 4, 14, 10, 4, 808, 37], [21, 122, 8, 15, 3, 8, 18, 11, 45, 749]]"
27,27,10,1,0.63622,0.6552,"[[706, 29, 38, 12, 16, 4, 14, 17, 116, 48], [23, 825, 9, 5, 5, 5, 11, 4, 25, 88], [73, 13, 526, 70, 96, 60, 84, 40, 30, 8], [31, 14, 73, 424, 51, 204, 106, 46, 30, 21], [25, 9, 92, 52, 563, 46, 81, 104, 23, 5], [21, 11, 63, 165, 44, 548, 56, 63, 19, 10], [12, 12, 45, 73, 67, 34, 724, 16, 11, 6], [18, 9, 34, 58, 64, 62, 18, 706, 5, 26], [69, 41, 11, 16, 6, 11, 10, 6, 801, 29], [26, 129, 8, 13, 7, 8, 19, 16, 45, 729]]"
28,28,10,1,0.63956,0.6496,"[[698, 23, 42, 12, 18, 3, 20, 15, 122, 47], [22, 804, 11, 5, 5, 7, 14, 6, 27, 99], [70, 11, 537, 66, 96, 48, 97, 42, 24, 9], [30, 12, 82, 406, 62, 190, 130, 42, 27, 19], [28, 7, 101, 49, 569, 37, 92, 93, 18, 6], [19, 8, 74, 175, 46, 508, 80, 63, 17, 10], [10, 9, 48, 53, 65, 25, 759, 15, 11, 5], [19, 8, 39, 59, 74, 55, 27, 687, 6, 26], [68, 37, 12, 17, 8, 10, 15, 6, 796, 31], [26, 114, 9, 15, 9, 8, 25, 15, 47, 732]]"
29,29,10,1,0.64388,0.6541,"[[678, 31, 43, 11, 17, 5, 18, 21, 120, 56], [19, 827, 9, 7, 5, 6, 9, 4, 26, 88], [71, 14, 483, 70, 111, 71, 99, 47, 23, 11], [25, 16, 57, 425, 55, 215, 108, 48, 29, 22], [26, 10, 70, 48, 581, 45, 90, 104, 18, 8], [19, 13, 47, 162, 46, 560, 59, 65, 18, 11], [7, 13, 31, 66, 73, 34, 740, 17, 12, 7], [11, 10, 29, 56, 66, 64, 18, 712, 5, 29], [67, 47, 13, 16, 8, 13, 10, 6, 787, 33], [24, 122, 6, 16, 10, 5, 17, 15, 37, 748]]"
30,30,10,1,0.64456,0.6538,"[[706, 28, 29, 15, 15, 7, 18, 17, 108, 57], [18, 821, 10, 6, 4, 7, 12, 3, 22, 97], [79, 13, 466, 82, 106, 75, 105, 39, 21, 14], [28, 15, 53, 443, 50, 204, 112, 42, 30, 23], [27, 11, 72, 56, 563, 42, 99, 104, 19, 7], [19, 12, 37, 182, 43, 547, 66, 62, 21, 11], [6, 10, 31, 67, 55, 37, 760, 19, 10, 5], [16, 13, 23, 60, 71, 67, 23, 694, 5, 28], [70, 45, 7, 18, 7, 13, 14, 5, 786, 35], [23, 121, 5, 15, 6, 4, 24, 13, 37, 752]]"
31,31,10,1,0.64788,0.656,"[[690, 23, 48, 14, 17, 6, 16, 16, 122, 48], [23, 813, 9, 8, 4, 10, 12, 3, 31, 87], [72, 12, 525, 72, 92, 62, 97, 36, 23, 9], [34, 13, 70, 450, 61, 184, 110, 35, 27, 16], [28, 6, 101, 49, 555, 39, 94, 103, 19, 6], [19, 9, 69, 177, 38, 537, 62, 65, 16, 8], [8, 8, 45, 68, 60, 36, 746, 16, 11, 2], [17, 8, 38, 61, 67, 61, 19, 696, 5, 28], [64, 38, 11, 19, 7, 11, 12, 6, 802, 30], [27, 108, 11, 20, 3, 5, 24, 16, 40, 746]]"
32,32,10,1,0.64624,0.6586,"[[682, 26, 34, 19, 16, 5, 18, 16, 129, 55], [16, 812, 7, 9, 6, 8, 9, 3, 30, 100], [65, 15, 471, 89, 103, 75, 106, 41, 23, 12], [21, 12, 47, 478, 55, 197, 99, 39, 29, 23], [22, 6, 74, 53, 563, 45, 107, 102, 21, 7], [16, 9, 35, 200, 39, 552, 57, 64, 17, 11], [7, 8, 31, 76, 56, 34, 757, 16, 11, 4], [15, 10, 26, 58, 69, 67, 22, 697, 6, 30], [58, 38, 8, 20, 8, 11, 10, 5, 809, 33], [20, 107, 6, 18, 5, 4, 21, 16, 38, 765]]"
33,33,10,1,0.65186,0.6587,"[[671, 31, 50, 21, 16, 8, 15, 12, 126, 50], [19, 819, 7, 8, 6, 7, 12, 4, 26, 92], [62, 14, 507, 87, 99, 67, 102, 31, 19, 12], [20, 12, 57, 475, 49, 201, 101, 38, 25, 22], [25, 9, 79, 53, 565, 47, 105, 91, 19, 7], [12, 8, 51, 199, 36, 548, 63, 53, 18, 12], [6, 10, 32, 71, 60, 39, 753, 15, 10, 4], [12, 10, 31, 66, 69, 72, 18, 688, 5, 29], [53, 42, 10, 23, 8, 12, 13, 4, 804, 31], [19, 116, 8, 17, 5, 6, 19, 12, 41, 757]]"
34,34,10,1,0.6522,0.6598,"[[697, 28, 40, 15, 16, 5, 15, 16, 113, 55], [16, 830, 8, 7, 5, 6, 10, 4, 23, 91], [68, 14, 507, 81, 99, 59, 100, 37, 21, 14], [30, 15, 61, 430, 57, 200, 111, 40, 30, 26], [25, 10, 80, 52, 569, 39, 102, 99, 16, 8], [21, 11, 55, 179, 41, 542, 58, 64, 16, 13], [7, 11, 36, 60, 70, 29, 754, 16, 11, 6], [14, 9, 30, 57, 70, 62, 19, 703, 5, 31], [59, 44, 9, 18, 7, 14, 9, 4, 797, 39], [19, 118, 7, 14, 4, 6, 17, 12, 34, 769]]"
35,35,10,1,0.65432,0.6623,"[[718, 26, 37, 18, 16, 6, 13, 14, 105, 47], [20, 824, 8, 8, 5, 9, 6, 3, 25, 92], [76, 14, 514, 79, 89, 69, 87, 36, 22, 14], [33, 18, 63, 421, 57, 221, 94, 40, 27, 26], [31, 8, 87, 50, 565, 50, 87, 100, 17, 5], [26, 10, 47, 167, 41, 568, 55, 58, 15, 13], [10, 12, 38, 62, 64, 42, 742, 15, 8, 7], [16, 12, 28, 53, 63, 68, 17, 709, 5, 29], [75, 42, 7, 15, 9, 10, 8, 5, 795, 34], [27, 110, 6, 17, 4, 5, 15, 13, 36, 767]]"
36,36,10,1,0.6557,0.6625,"[[700, 28, 49, 19, 18, 6, 17, 11, 109, 43], [18, 825, 9, 8, 5, 7, 15, 7, 22, 84], [61, 14, 537, 75, 83, 67, 101, 37, 19, 6], [25, 13, 68, 434, 56, 219, 106, 38, 24, 17], [25, 7, 91, 55, 564, 47, 105, 83, 18, 5], [18, 10, 57, 175, 41, 554, 64, 62, 13, 6], [8, 7, 43, 59, 54, 38, 765, 14, 9, 3], [13, 10, 31, 61, 72, 58, 22, 707, 5, 21], [63, 42, 13, 22, 7, 11, 13, 5, 796, 28], [22, 109, 11, 20, 7, 8, 25, 16, 39, 743]]"
37,37,10,1,0.65416,0.6639,"[[707, 30, 42, 12, 17, 3, 16, 14, 118, 41], [21, 837, 8, 9, 4, 7, 10, 3, 27, 74], [73, 15, 541, 64, 97, 56, 83, 36, 26, 9], [30, 15, 77, 435, 57, 189, 100, 41, 37, 19], [31, 8, 92, 45, 583, 40, 87, 89, 20, 5], [26, 11, 66, 185, 42, 528, 51, 60, 21, 10], [8, 9, 43, 65, 69, 36, 738, 17, 12, 3], [15, 13, 37, 56, 72, 51, 16, 710, 7, 23], [59, 38, 9, 18, 8, 7, 7, 6, 817, 31], [24, 124, 11, 15, 4, 3, 20, 14, 42, 743]]"
38,38,10,1,0.66078,0.6659,"[[707, 33, 45, 13, 17, 6, 15, 19, 100, 45], [15, 834, 8, 12, 5, 6, 10, 6, 23, 81], [64, 13, 542, 70, 89, 62, 88, 46, 18, 8], [27, 16, 71, 435, 55, 209, 91, 49, 29, 18], [27, 7, 86, 48, 565, 51, 85, 105, 19, 7], [24, 10, 58, 168, 34, 562, 56, 61, 16, 11], [8, 9, 43, 65, 67, 37, 738, 20, 9, 4], [13, 11, 28, 64, 60, 54, 13, 730, 4, 23], [66, 45, 13, 19, 10, 9, 8, 8, 789, 33], [22, 110, 10, 17, 6, 5, 19, 20, 34, 757]]"
39,39,10,1,0.66054,0.6649,"[[726, 32, 33, 12, 18, 5, 18, 19, 92, 45], [17, 824, 8, 11, 5, 5, 12, 7, 25, 86], [72, 14, 501, 71, 101, 60, 105, 45, 19, 12], [26, 13, 63, 437, 62, 196, 109, 42, 31, 21], [27, 5, 68, 49, 578, 49, 99, 100, 18, 7], [22, 9, 52, 192, 42, 529, 64, 66, 15, 9], [7, 7, 33, 56, 66, 29, 770, 18, 9, 5], [13, 11, 26, 60, 68, 53, 16, 724, 4, 25], [68, 40, 7, 18, 8, 10, 13, 6, 797, 33], [21, 105, 9, 15, 7, 4, 23, 18, 35, 763]]"
40,40,10,1,0.6589,0.6668,"[[690, 23, 43, 15, 15, 6, 16, 17, 124, 51], [18, 816, 8, 11, 6, 5, 9, 8, 28, 91], [59, 14, 507, 75, 123, 58, 88, 38, 24, 14], [25, 12, 61, 426, 75, 214, 90, 44, 34, 19], [22, 4, 71, 47, 628, 43, 61, 100, 19, 5], [18, 8, 49, 180, 50, 549, 55, 60, 18, 13], [7, 9, 36, 62, 88, 37, 726, 19, 10, 6], [10, 9, 28, 57, 78, 56, 14, 719, 7, 22], [48, 29, 4, 18, 11, 11, 7, 6, 830, 36], [23, 96, 8, 14, 6, 4, 15, 17, 40, 777]]"
41,41,10,1,0.66274,0.664,"[[708, 26, 32, 13, 19, 7, 20, 13, 119, 43], [17, 823, 7, 10, 4, 7, 10, 6, 26, 90], [69, 15, 481, 75, 116, 66, 104, 36, 25, 13], [25, 11, 47, 450, 62, 212, 99, 39, 32, 23], [25, 5, 72, 50, 583, 54, 96, 90, 19, 6], [23, 9, 40, 192, 42, 551, 58, 58, 16, 11], [8, 6, 28, 64, 64, 41, 758, 15, 11, 5], [11, 10, 25, 62, 73, 61, 15, 713, 5, 25], [59, 37, 7, 19, 8, 9, 8, 6, 815, 32], [22, 109, 8, 17, 6, 4, 23, 14, 39, 758]]"
42,42,10,1,0.66112,0.6706,"[[715, 28, 45, 20, 18, 7, 16, 16, 93, 42], [17, 837, 11, 12, 5, 5, 9, 8, 23, 73], [59, 12, 533, 70, 103, 63, 88, 39, 20, 13], [26, 12, 57, 451, 65, 209, 89, 43, 26, 22], [25, 4, 88, 50, 600, 46, 75, 90, 17, 5], [17, 8, 59, 179, 38, 563, 55, 57, 15, 9], [8, 7, 35, 71, 68, 38, 741, 18, 10, 4], [11, 9, 35, 61, 69, 55, 15, 723, 4, 18], [71, 39, 10, 22, 10, 12, 8, 6, 795, 27], [25, 119, 13, 18, 7, 6, 16, 15, 33, 748]]"
