,Round,Train Accuracy,Test Accuracy,Confusion Matrix
17,17,0.32136,0.3474,"[[440, 76, 6, 8, 5, 52, 33, 64, 175, 141], [50, 422, 1, 11, 5, 23, 76, 42, 123, 247], [100, 47, 13, 37, 73, 223, 284, 143, 37, 43], [56, 44, 7, 54, 21, 318, 251, 162, 17, 70], [43, 15, 3, 18, 121, 173, 418, 143, 24, 42], [49, 37, 9, 29, 24, 422, 238, 142, 22, 28], [11, 16, 2, 31, 42, 112, 645, 80, 7, 54], [49, 45, 9, 15, 32, 158, 153, 435, 21, 83], [154, 130, 3, 16, 1, 40, 13, 36, 402, 205], [40, 122, 1, 17, 1, 25, 55, 61, 158, 520]]"
18,18,0.3213,0.3507,"[[475, 45, 10, 5, 10, 63, 34, 81, 177, 100], [90, 348, 5, 17, 7, 44, 103, 67, 124, 195], [109, 29, 15, 18, 151, 235, 222, 169, 33, 19], [53, 21, 9, 25, 56, 352, 248, 185, 15, 36], [50, 6, 6, 13, 239, 163, 327, 162, 15, 19], [40, 8, 10, 19, 74, 451, 202, 163, 19, 14], [11, 7, 6, 10, 103, 120, 614, 94, 6, 29], [47, 24, 5, 10, 76, 170, 118, 488, 14, 48], [182, 82, 4, 8, 2, 64, 21, 55, 417, 165], [56, 92, 2, 19, 2, 36, 89, 105, 164, 435]]"
19,19,0.3307,0.3576,"[[436, 79, 9, 7, 6, 43, 35, 91, 172, 122], [61, 445, 1, 10, 2, 26, 76, 63, 62, 254], [99, 44, 18, 25, 120, 165, 267, 195, 34, 33], [42, 38, 10, 27, 33, 267, 287, 216, 16, 64], [41, 13, 6, 10, 202, 116, 366, 195, 24, 27], [29, 32, 11, 19, 51, 373, 234, 207, 23, 21], [7, 13, 4, 13, 79, 63, 650, 119, 6, 46], [33, 39, 5, 13, 53, 124, 126, 531, 12, 64], [150, 117, 4, 8, 1, 31, 25, 49, 389, 226], [35, 134, 2, 10, 1, 18, 70, 99, 126, 505]]"
20,20,0.326,0.3543,"[[373, 37, 25, 10, 15, 84, 42, 96, 200, 118], [36, 319, 3, 12, 4, 75, 107, 60, 131, 253], [75, 22, 16, 11, 157, 257, 252, 154, 29, 27], [21, 15, 13, 12, 59, 365, 272, 188, 13, 42], [30, 5, 9, 8, 278, 164, 313, 153, 19, 21], [17, 5, 15, 5, 74, 488, 217, 149, 15, 15], [3, 3, 3, 7, 113, 102, 641, 92, 4, 32], [17, 20, 7, 3, 82, 186, 128, 492, 10, 55], [104, 59, 7, 11, 2, 67, 39, 50, 424, 237], [29, 74, 3, 9, 3, 50, 99, 92, 141, 500]]"
21,21,0.34326,0.3677,"[[386, 82, 11, 14, 7, 17, 27, 81, 230, 145], [30, 479, 0, 4, 2, 17, 50, 38, 86, 294], [100, 46, 38, 21, 149, 145, 214, 199, 41, 47], [42, 52, 21, 39, 50, 252, 229, 193, 29, 93], [39, 16, 19, 12, 255, 96, 289, 200, 25, 49], [45, 43, 14, 21, 64, 358, 177, 213, 32, 33], [7, 17, 10, 9, 104, 65, 584, 121, 5, 78], [36, 60, 4, 15, 60, 100, 93, 517, 16, 99], [98, 125, 2, 11, 2, 11, 18, 30, 446, 257], [15, 146, 2, 9, 1, 14, 52, 59, 127, 575]]"
22,22,0.3524,0.3821,"[[473, 106, 12, 10, 15, 23, 28, 76, 176, 81], [38, 580, 0, 8, 4, 19, 62, 42, 51, 196], [105, 54, 44, 23, 184, 177, 176, 180, 29, 28], [54, 56, 22, 48, 67, 285, 200, 189, 16, 63], [46, 24, 27, 21, 320, 99, 224, 197, 15, 27], [42, 50, 22, 24, 75, 409, 136, 205, 19, 18], [7, 23, 14, 15, 150, 76, 545, 124, 5, 41], [34, 68, 7, 20, 68, 121, 77, 541, 8, 56], [159, 168, 2, 14, 2, 12, 22, 32, 410, 179], [26, 236, 2, 15, 1, 21, 63, 78, 107, 451]]"
23,23,0.35502,0.3836,"[[463, 91, 8, 12, 14, 13, 28, 66, 202, 103], [35, 531, 0, 13, 3, 22, 50, 29, 77, 240], [118, 44, 33, 38, 165, 158, 210, 161, 35, 38], [67, 53, 17, 65, 50, 248, 224, 174, 21, 81], [55, 22, 18, 35, 287, 81, 272, 176, 20, 34], [59, 43, 14, 42, 67, 381, 159, 189, 18, 28], [7, 16, 10, 23, 111, 65, 594, 106, 6, 62], [35, 58, 5, 31, 57, 112, 103, 511, 11, 77], [143, 143, 1, 11, 1, 10, 19, 22, 461, 189], [25, 193, 0, 17, 0, 21, 54, 57, 123, 510]]"
24,24,0.35832,0.3811,"[[397, 81, 14, 33, 11, 13, 35, 81, 232, 103], [26, 504, 1, 23, 3, 21, 64, 37, 80, 241], [83, 42, 38, 77, 134, 151, 233, 179, 32, 31], [41, 46, 12, 133, 31, 230, 246, 180, 16, 65], [35, 16, 21, 58, 253, 66, 298, 197, 21, 35], [27, 37, 20, 99, 48, 358, 169, 202, 20, 20], [4, 14, 7, 56, 98, 45, 627, 103, 5, 41], [24, 47, 6, 59, 50, 104, 108, 526, 10, 66], [109, 131, 3, 18, 1, 7, 21, 30, 489, 191], [13, 187, 1, 35, 1, 14, 71, 69, 123, 486]]"
25,25,0.35118,0.3728,"[[409, 50, 15, 43, 11, 18, 40, 66, 221, 127], [31, 380, 1, 33, 5, 21, 55, 35, 146, 293], [84, 33, 29, 82, 120, 163, 263, 160, 34, 32], [39, 32, 12, 139, 26, 244, 259, 161, 18, 70], [36, 11, 17, 60, 216, 69, 357, 173, 22, 39], [30, 28, 19, 105, 36, 366, 186, 185, 22, 23], [3, 7, 2, 66, 79, 47, 650, 91, 5, 50], [20, 33, 5, 71, 53, 110, 119, 509, 14, 66], [112, 79, 3, 20, 2, 9, 23, 31, 494, 227], [25, 112, 0, 40, 1, 20, 73, 59, 134, 536]]"
26,26,0.35204,0.3785,"[[378, 56, 22, 37, 16, 22, 41, 82, 232, 114], [28, 411, 1, 19, 6, 27, 86, 44, 118, 260], [69, 25, 46, 82, 149, 152, 247, 168, 33, 29], [30, 26, 15, 102, 35, 254, 288, 178, 19, 53], [29, 13, 21, 55, 272, 61, 330, 169, 21, 29], [14, 26, 16, 83, 54, 374, 197, 196, 22, 18], [1, 6, 8, 47, 108, 45, 653, 93, 5, 34], [12, 30, 7, 47, 69, 109, 122, 537, 14, 53], [96, 84, 5, 20, 1, 10, 35, 35, 504, 210], [25, 118, 2, 31, 2, 21, 93, 75, 125, 508]]"
27,27,0.36148,0.386,"[[386, 62, 19, 27, 13, 21, 38, 61, 278, 95], [26, 425, 1, 21, 6, 23, 70, 37, 144, 247], [79, 26, 50, 61, 145, 201, 216, 155, 37, 30], [42, 34, 18, 95, 34, 284, 249, 169, 23, 52], [32, 16, 27, 43, 259, 96, 305, 164, 31, 27], [18, 32, 19, 59, 36, 433, 168, 182, 33, 20], [3, 11, 7, 44, 92, 73, 633, 94, 9, 34], [17, 39, 14, 44, 64, 130, 105, 508, 17, 62], [96, 87, 3, 17, 1, 10, 27, 23, 572, 164], [26, 123, 2, 26, 1, 24, 86, 68, 145, 499]]"
28,28,0.36362,0.3842,"[[436, 53, 22, 32, 11, 19, 33, 56, 218, 120], [34, 414, 1, 19, 6, 20, 69, 35, 115, 287], [87, 27, 44, 99, 141, 209, 179, 151, 32, 31], [39, 34, 20, 136, 44, 280, 195, 165, 28, 59], [33, 13, 30, 70, 286, 93, 248, 169, 29, 29], [26, 24, 23, 107, 46, 402, 134, 188, 32, 18], [4, 12, 8, 80, 124, 79, 559, 89, 10, 35], [22, 36, 10, 56, 64, 131, 85, 515, 14, 67], [124, 95, 3, 22, 2, 9, 15, 26, 503, 201], [26, 114, 1, 34, 2, 19, 75, 65, 117, 547]]"
29,29,0.36416,0.3876,"[[456, 59, 18, 31, 14, 23, 35, 72, 178, 114], [48, 440, 2, 22, 7, 29, 59, 54, 66, 273], [80, 23, 50, 95, 138, 212, 176, 176, 22, 28], [39, 26, 13, 117, 40, 297, 197, 204, 13, 54], [42, 12, 34, 57, 270, 97, 259, 188, 14, 27], [22, 22, 23, 101, 40, 407, 136, 217, 20, 12], [5, 10, 13, 64, 108, 73, 584, 109, 3, 31], [15, 29, 12, 39, 61, 122, 83, 581, 10, 48], [155, 93, 3, 26, 3, 15, 17, 30, 431, 227], [33, 135, 1, 32, 2, 23, 70, 91, 73, 540]]"
30,30,0.36452,0.3911,"[[439, 60, 28, 34, 12, 22, 34, 54, 217, 100], [45, 446, 2, 23, 9, 25, 66, 33, 111, 240], [72, 27, 63, 111, 154, 219, 162, 139, 22, 31], [29, 28, 27, 141, 47, 314, 184, 155, 21, 54], [39, 12, 35, 73, 297, 121, 230, 146, 23, 24], [25, 23, 32, 118, 47, 443, 115, 158, 21, 18], [4, 11, 14, 79, 136, 90, 550, 79, 9, 28], [21, 33, 13, 51, 68, 151, 85, 503, 13, 62], [133, 87, 5, 34, 3, 12, 14, 20, 515, 177], [31, 130, 3, 35, 1, 27, 82, 61, 116, 514]]"
31,31,0.35928,0.3845,"[[440, 55, 40, 45, 9, 27, 25, 52, 178, 129], [55, 401, 1, 26, 8, 40, 40, 34, 105, 290], [64, 24, 87, 125, 104, 258, 115, 179, 13, 31], [32, 19, 25, 158, 23, 367, 144, 158, 9, 65], [45, 11, 39, 78, 220, 168, 188, 208, 14, 29], [19, 14, 22, 118, 23, 498, 95, 167, 20, 24], [6, 12, 18, 89, 116, 124, 481, 104, 3, 47], [19, 30, 11, 57, 41, 176, 55, 540, 6, 65], [157, 76, 5, 37, 2, 24, 15, 18, 451, 215], [34, 103, 3, 42, 0, 35, 55, 69, 90, 569]]"
32,32,0.36404,0.3911,"[[497, 60, 28, 32, 9, 22, 31, 50, 166, 105], [78, 421, 3, 20, 7, 31, 60, 36, 93, 251], [94, 23, 122, 89, 118, 215, 147, 152, 18, 22], [49, 25, 36, 143, 33, 316, 187, 149, 10, 52], [54, 13, 62, 59, 242, 135, 231, 165, 12, 27], [32, 21, 46, 114, 33, 450, 110, 160, 18, 16], [8, 11, 38, 78, 124, 89, 540, 71, 4, 37], [24, 38, 24, 47, 49, 157, 81, 513, 8, 59], [209, 82, 4, 27, 2, 17, 19, 24, 440, 176], [47, 114, 7, 37, 1, 33, 61, 65, 92, 543]]"
33,33,0.37094,0.4004,"[[483, 74, 30, 27, 11, 18, 30, 42, 204, 81], [55, 484, 2, 20, 6, 18, 38, 34, 119, 224], [84, 41, 155, 107, 123, 144, 151, 147, 20, 28], [48, 36, 56, 185, 34, 239, 182, 142, 16, 62], [48, 19, 77, 84, 259, 70, 234, 157, 26, 26], [26, 27, 66, 166, 44, 357, 110, 157, 23, 24], [7, 24, 43, 89, 127, 42, 544, 70, 7, 47], [21, 43, 33, 71, 57, 115, 81, 500, 11, 68], [176, 101, 7, 25, 2, 16, 18, 20, 506, 129], [39, 151, 6, 26, 2, 19, 54, 57, 115, 531]]"
34,34,0.36746,0.398,"[[432, 69, 52, 42, 23, 27, 30, 52, 217, 56], [42, 465, 7, 27, 11, 35, 57, 35, 119, 202], [62, 23, 180, 144, 172, 129, 126, 126, 17, 21], [36, 27, 68, 204, 73, 231, 172, 140, 8, 41], [36, 12, 106, 75, 358, 68, 176, 128, 26, 15], [15, 13, 93, 163, 82, 363, 101, 136, 19, 15], [8, 13, 50, 89, 201, 37, 517, 55, 5, 25], [16, 28, 54, 75, 86, 121, 76, 484, 14, 46], [161, 89, 11, 43, 9, 24, 21, 25, 511, 106], [36, 132, 7, 42, 6, 26, 75, 70, 140, 466]]"
35,35,0.3738,0.4018,"[[411, 64, 36, 26, 21, 18, 33, 69, 232, 90], [26, 459, 1, 14, 7, 25, 63, 37, 117, 251], [69, 30, 117, 115, 125, 166, 176, 151, 15, 36], [28, 24, 34, 196, 38, 237, 204, 159, 11, 69], [38, 15, 55, 70, 278, 86, 243, 166, 27, 22], [15, 19, 44, 157, 45, 388, 117, 174, 18, 23], [5, 14, 27, 80, 125, 49, 577, 83, 6, 34], [13, 27, 27, 65, 59, 110, 80, 542, 12, 65], [144, 97, 7, 26, 6, 18, 23, 24, 513, 142], [28, 135, 4, 30, 3, 14, 67, 62, 120, 537]]"
36,36,0.36998,0.4013,"[[459, 55, 26, 22, 22, 25, 32, 46, 217, 96], [40, 445, 0, 14, 7, 31, 65, 35, 110, 253], [91, 25, 94, 103, 150, 223, 154, 105, 24, 31], [45, 28, 23, 185, 46, 306, 175, 120, 18, 54], [52, 13, 48, 63, 305, 153, 217, 106, 26, 17], [23, 16, 39, 138, 57, 474, 98, 115, 20, 20], [6, 12, 25, 93, 134, 75, 562, 60, 6, 27], [25, 22, 27, 60, 78, 167, 73, 478, 11, 59], [176, 90, 2, 26, 6, 18, 25, 20, 496, 141], [33, 128, 6, 38, 2, 20, 73, 59, 126, 515]]"
37,37,0.37404,0.3985,"[[432, 49, 27, 17, 24, 17, 40, 55, 193, 146], [33, 407, 0, 20, 7, 23, 56, 29, 94, 331], [80, 25, 91, 106, 153, 175, 186, 119, 19, 46], [34, 25, 27, 179, 43, 246, 218, 143, 14, 71], [52, 15, 36, 63, 283, 98, 272, 132, 19, 30], [18, 19, 41, 153, 49, 407, 132, 140, 18, 23], [5, 12, 17, 63, 114, 55, 621, 63, 6, 44], [22, 22, 24, 57, 71, 114, 101, 502, 8, 79], [154, 74, 6, 19, 6, 14, 32, 18, 479, 198], [29, 117, 6, 32, 0, 13, 79, 56, 84, 584]]"
38,38,0.37996,0.4027,"[[435, 70, 28, 19, 26, 19, 36, 49, 238, 80], [38, 483, 1, 17, 6, 21, 51, 28, 140, 215], [77, 33, 82, 102, 168, 171, 178, 128, 29, 32], [35, 33, 22, 155, 53, 249, 210, 155, 23, 65], [51, 18, 28, 55, 316, 99, 254, 133, 25, 21], [21, 21, 30, 116, 68, 408, 130, 163, 22, 21], [5, 16, 17, 54, 130, 51, 617, 64, 14, 32], [25, 24, 20, 54, 82, 119, 86, 517, 13, 60], [146, 81, 5, 21, 6, 15, 26, 17, 565, 118], [42, 179, 7, 25, 2, 13, 70, 66, 147, 449]]"
39,39,0.37986,0.4025,"[[364, 97, 36, 18, 28, 16, 41, 71, 247, 82], [20, 561, 1, 27, 6, 10, 57, 31, 92, 195], [62, 36, 90, 97, 182, 164, 184, 129, 27, 29], [21, 36, 27, 150, 49, 227, 240, 166, 14, 70], [40, 21, 37, 39, 299, 94, 279, 147, 23, 21], [9, 25, 33, 126, 62, 392, 151, 166, 16, 20], [3, 17, 17, 43, 110, 41, 651, 76, 7, 35], [17, 34, 20, 46, 74, 108, 101, 530, 9, 61], [104, 121, 4, 20, 7, 9, 39, 23, 548, 125], [30, 236, 5, 27, 1, 12, 84, 69, 96, 440]]"
40,40,0.3834,0.4075,"[[421, 84, 50, 19, 24, 13, 34, 57, 213, 85], [34, 515, 4, 30, 8, 7, 50, 35, 100, 217], [62, 25, 141, 119, 183, 133, 157, 126, 22, 32], [27, 30, 41, 176, 56, 211, 212, 169, 14, 64], [45, 15, 51, 55, 329, 77, 239, 145, 22, 22], [13, 19, 49, 148, 71, 352, 135, 173, 21, 19], [4, 12, 33, 49, 142, 42, 605, 68, 8, 37], [20, 29, 29, 64, 86, 93, 78, 533, 11, 57], [150, 110, 8, 30, 8, 9, 25, 21, 527, 112], [30, 187, 6, 30, 1, 11, 79, 66, 114, 476]]"
41,41,0.38262,0.4086,"[[431, 82, 39, 22, 26, 16, 33, 42, 238, 71], [31, 472, 4, 16, 5, 15, 68, 30, 131, 228], [76, 32, 115, 83, 183, 169, 174, 116, 25, 27], [36, 26, 34, 145, 51, 263, 221, 143, 21, 60], [45, 14, 38, 45, 315, 94, 261, 143, 25, 20], [14, 22, 33, 104, 58, 433, 146, 147, 26, 17], [5, 9, 19, 49, 124, 54, 638, 59, 11, 32], [23, 42, 22, 49, 81, 128, 85, 499, 12, 59], [146, 77, 10, 23, 7, 16, 21, 16, 579, 105], [24, 160, 6, 30, 2, 14, 88, 64, 153, 459]]"
42,42,0.37382,0.4003,"[[401, 68, 46, 36, 22, 19, 43, 35, 268, 62], [37, 429, 5, 32, 6, 26, 71, 25, 162, 207], [67, 22, 111, 109, 197, 185, 163, 98, 22, 26], [31, 16, 28, 163, 62, 288, 212, 136, 18, 46], [39, 9, 44, 59, 359, 111, 228, 105, 33, 13], [13, 12, 33, 142, 73, 424, 127, 137, 26, 13], [5, 7, 20, 64, 157, 67, 590, 51, 14, 25], [22, 29, 27, 59, 93, 138, 83, 477, 15, 57], [139, 75, 14, 37, 6, 18, 21, 17, 588, 85], [25, 130, 9, 39, 1, 19, 76, 63, 177, 461]]"
