,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
10,10,10,10,0.6667,"[[664, 44, 44, 22, 28, 7, 18, 9, 112, 52], [25, 785, 5, 12, 4, 3, 16, 2, 38, 110], [63, 10, 525, 66, 113, 59, 94, 34, 24, 12], [21, 13, 67, 448, 61, 185, 111, 34, 26, 34], [22, 6, 70, 53, 615, 45, 80, 81, 22, 6], [17, 7, 65, 180, 55, 552, 52, 50, 6, 16], [8, 11, 41, 58, 40, 22, 802, 4, 7, 7], [18, 2, 31, 53, 65, 61, 18, 724, 7, 21], [53, 43, 10, 16, 6, 7, 10, 1, 813, 41], [29, 125, 13, 22, 8, 4, 15, 10, 35, 739]]"
11,11,10,10,0.6691,"[[674, 41, 41, 24, 23, 6, 15, 13, 107, 56], [24, 791, 6, 13, 4, 2, 14, 4, 33, 109], [69, 10, 510, 89, 112, 61, 82, 29, 23, 15], [23, 12, 60, 479, 57, 180, 96, 32, 25, 36], [26, 7, 73, 64, 614, 37, 74, 79, 18, 8], [19, 6, 50, 194, 48, 561, 50, 52, 6, 14], [12, 10, 37, 63, 43, 21, 792, 4, 9, 9], [21, 2, 23, 57, 76, 63, 14, 713, 8, 23], [54, 44, 7, 20, 7, 8, 8, 1, 813, 38], [34, 113, 14, 24, 8, 5, 12, 10, 36, 744]]"
12,12,10,10,0.6713,"[[665, 38, 51, 23, 29, 6, 17, 13, 106, 52], [22, 773, 6, 12, 8, 3, 19, 4, 40, 113], [57, 9, 521, 70, 130, 67, 90, 26, 22, 8], [20, 8, 61, 447, 71, 200, 106, 33, 25, 29], [22, 5, 67, 54, 633, 38, 70, 91, 18, 2], [14, 5, 49, 152, 69, 588, 51, 52, 8, 12], [7, 9, 38, 55, 50, 21, 802, 6, 6, 6], [15, 1, 26, 41, 73, 72, 17, 728, 6, 21], [47, 42, 13, 22, 9, 10, 11, 1, 808, 37], [31, 101, 16, 24, 8, 8, 17, 10, 37, 748]]"
13,13,10,10,0.6729,"[[660, 33, 50, 24, 30, 8, 16, 12, 112, 55], [16, 756, 4, 14, 8, 3, 22, 4, 44, 129], [52, 9, 534, 87, 113, 54, 82, 33, 24, 12], [20, 8, 60, 481, 65, 192, 95, 30, 22, 27], [17, 2, 71, 69, 626, 32, 75, 86, 17, 5], [14, 3, 55, 183, 62, 567, 47, 56, 3, 10], [4, 7, 44, 66, 47, 19, 792, 5, 7, 9], [12, 2, 30, 60, 70, 54, 15, 730, 7, 20], [48, 42, 9, 22, 7, 8, 9, 1, 809, 45], [28, 84, 14, 29, 6, 5, 13, 12, 35, 774]]"
14,14,10,10,0.6743,"[[689, 34, 37, 22, 20, 8, 18, 12, 104, 56], [20, 787, 4, 14, 3, 2, 22, 3, 42, 103], [64, 10, 523, 84, 105, 59, 92, 26, 26, 11], [23, 9, 52, 502, 68, 154, 107, 25, 29, 31], [29, 6, 71, 69, 617, 31, 85, 69, 17, 6], [19, 7, 46, 204, 62, 539, 59, 46, 5, 13], [7, 7, 40, 59, 36, 20, 811, 4, 9, 7], [17, 4, 26, 70, 76, 55, 20, 705, 7, 20], [55, 41, 9, 18, 6, 7, 8, 2, 815, 39], [33, 103, 13, 20, 9, 6, 15, 11, 35, 755]]"
15,15,10,10,0.6774,"[[688, 31, 41, 28, 26, 6, 18, 11, 104, 47], [23, 769, 4, 14, 7, 3, 18, 4, 46, 112], [68, 9, 507, 90, 123, 59, 87, 30, 21, 6], [23, 8, 50, 492, 76, 173, 95, 31, 29, 23], [18, 4, 63, 61, 651, 33, 67, 82, 16, 5], [16, 6, 43, 189, 64, 559, 53, 56, 4, 10], [6, 7, 42, 68, 44, 17, 799, 4, 7, 6], [17, 3, 20, 65, 71, 51, 18, 729, 7, 19], [45, 36, 13, 21, 9, 7, 8, 2, 819, 40], [33, 91, 13, 23, 7, 5, 14, 11, 42, 761]]"
16,16,10,10,0.6809,"[[701, 32, 37, 23, 24, 3, 18, 10, 100, 52], [21, 783, 10, 10, 6, 4, 12, 4, 41, 109], [72, 10, 547, 76, 102, 45, 84, 29, 23, 12], [27, 12, 64, 477, 75, 147, 106, 34, 28, 30], [27, 5, 69, 56, 643, 27, 85, 67, 17, 4], [18, 8, 53, 196, 61, 522, 63, 56, 7, 16], [10, 8, 40, 51, 33, 16, 823, 4, 8, 7], [18, 4, 24, 53, 83, 48, 18, 721, 8, 23], [60, 33, 9, 16, 7, 6, 9, 2, 820, 38], [31, 97, 15, 13, 6, 6, 13, 9, 38, 772]]"
17,17,10,10,0.6785,"[[671, 33, 42, 24, 26, 6, 16, 9, 119, 54], [14, 767, 4, 15, 5, 4, 22, 4, 49, 116], [64, 7, 537, 82, 113, 61, 79, 25, 23, 9], [24, 10, 45, 486, 72, 186, 100, 28, 24, 25], [23, 3, 68, 66, 648, 35, 75, 61, 16, 5], [20, 6, 37, 185, 61, 575, 56, 46, 4, 10], [8, 5, 40, 64, 38, 25, 805, 3, 8, 4], [14, 4, 19, 59, 84, 59, 19, 712, 6, 24], [39, 36, 10, 19, 9, 6, 7, 4, 829, 41], [30, 97, 15, 22, 8, 5, 14, 11, 43, 755]]"
18,18,10,10,0.6782,"[[682, 33, 36, 24, 32, 6, 17, 10, 103, 57], [19, 779, 5, 12, 2, 3, 20, 5, 34, 121], [65, 6, 524, 79, 117, 60, 85, 29, 23, 12], [25, 9, 54, 478, 73, 150, 116, 39, 25, 31], [19, 4, 69, 60, 648, 30, 78, 72, 16, 4], [15, 7, 40, 200, 61, 546, 55, 55, 6, 15], [5, 8, 35, 54, 40, 19, 822, 5, 5, 7], [14, 4, 21, 53, 84, 53, 19, 728, 5, 19], [45, 45, 10, 22, 10, 8, 8, 1, 807, 44], [31, 98, 15, 14, 7, 5, 15, 11, 36, 768]]"
19,19,10,10,0.6816,"[[711, 36, 32, 11, 27, 5, 9, 12, 102, 55], [18, 800, 4, 9, 2, 3, 11, 3, 32, 118], [76, 9, 534, 82, 110, 54, 65, 29, 25, 16], [26, 15, 60, 484, 69, 174, 68, 37, 33, 34], [29, 6, 74, 59, 625, 34, 65, 83, 21, 4], [22, 8, 51, 185, 59, 555, 38, 56, 7, 19], [9, 10, 39, 72, 35, 20, 788, 5, 10, 12], [14, 6, 26, 51, 69, 51, 13, 737, 7, 26], [48, 43, 11, 15, 9, 5, 3, 3, 816, 47], [33, 97, 14, 13, 5, 4, 9, 12, 47, 766]]"
20,20,10,10,0.6828,"[[691, 35, 34, 19, 25, 5, 13, 12, 107, 59], [22, 796, 7, 10, 4, 4, 15, 5, 28, 109], [68, 8, 537, 72, 114, 55, 84, 28, 25, 9], [25, 13, 56, 459, 74, 175, 114, 30, 29, 25], [19, 4, 69, 51, 646, 34, 79, 73, 19, 6], [16, 6, 43, 166, 58, 577, 61, 48, 11, 14], [8, 7, 35, 56, 32, 23, 820, 4, 8, 7], [17, 5, 21, 54, 77, 59, 18, 723, 5, 21], [38, 40, 10, 22, 11, 8, 7, 2, 818, 44], [31, 103, 17, 15, 7, 4, 16, 9, 37, 761]]"
21,21,10,10,0.6821,"[[670, 27, 46, 25, 34, 5, 10, 13, 109, 61], [22, 778, 6, 13, 7, 5, 14, 6, 32, 117], [59, 8, 557, 67, 130, 50, 65, 30, 22, 12], [23, 9, 60, 472, 84, 164, 99, 37, 26, 26], [18, 4, 71, 47, 674, 30, 56, 78, 18, 4], [16, 7, 50, 191, 75, 538, 47, 55, 6, 15], [7, 5, 37, 59, 57, 22, 795, 5, 8, 5], [14, 3, 24, 48, 77, 48, 12, 752, 5, 17], [48, 40, 9, 22, 11, 8, 6, 2, 818, 36], [30, 90, 16, 20, 10, 5, 11, 13, 38, 767]]"
22,22,10,10,0.6854,"[[664, 35, 43, 24, 30, 7, 13, 10, 116, 58], [19, 790, 5, 11, 7, 4, 11, 6, 34, 113], [59, 9, 541, 89, 122, 55, 58, 28, 25, 14], [26, 11, 49, 524, 79, 154, 71, 34, 25, 27], [22, 4, 74, 64, 655, 32, 59, 69, 17, 4], [16, 7, 44, 206, 61, 550, 42, 51, 8, 15], [7, 6, 38, 78, 38, 21, 794, 6, 5, 7], [15, 4, 24, 59, 71, 53, 12, 736, 4, 22], [37, 42, 11, 26, 10, 5, 6, 3, 817, 43], [29, 88, 14, 16, 8, 4, 9, 11, 38, 783]]"
23,23,10,10,0.6817,"[[685, 35, 37, 30, 23, 6, 11, 14, 97, 62], [19, 782, 9, 12, 1, 6, 16, 5, 26, 124], [64, 8, 532, 93, 106, 60, 74, 31, 19, 13], [24, 7, 52, 510, 72, 169, 78, 36, 22, 30], [22, 3, 68, 69, 631, 33, 66, 86, 17, 5], [19, 7, 39, 197, 60, 564, 40, 51, 7, 16], [9, 5, 34, 74, 44, 29, 788, 5, 7, 5], [14, 3, 21, 53, 70, 58, 14, 741, 5, 21], [53, 40, 9, 29, 10, 7, 6, 4, 795, 47], [29, 82, 11, 15, 10, 4, 15, 12, 33, 789]]"
24,24,10,10,0.6815,"[[677, 31, 48, 23, 28, 5, 13, 12, 103, 60], [19, 781, 4, 14, 4, 3, 16, 5, 36, 118], [65, 8, 530, 82, 104, 53, 86, 36, 20, 16], [22, 11, 52, 511, 79, 148, 94, 35, 23, 25], [22, 4, 73, 64, 626, 29, 73, 87, 18, 4], [17, 7, 43, 204, 61, 539, 54, 56, 7, 12], [8, 7, 31, 66, 31, 23, 814, 8, 6, 6], [12, 4, 23, 54, 68, 48, 17, 747, 6, 21], [46, 38, 9, 30, 11, 5, 8, 4, 809, 40], [30, 78, 11, 18, 8, 5, 17, 12, 40, 781]]"
25,25,10,10,0.6842,"[[685, 30, 46, 20, 24, 5, 13, 10, 114, 53], [20, 796, 7, 13, 4, 2, 10, 5, 32, 111], [65, 7, 555, 76, 110, 47, 73, 29, 25, 13], [29, 11, 57, 485, 76, 158, 94, 32, 29, 29], [28, 4, 75, 55, 655, 28, 73, 61, 17, 4], [23, 6, 52, 192, 60, 545, 49, 47, 10, 16], [8, 7, 35, 59, 35, 21, 816, 4, 7, 8], [17, 7, 25, 57, 79, 50, 17, 719, 4, 25], [42, 44, 10, 22, 10, 6, 7, 3, 819, 37], [29, 99, 11, 18, 6, 3, 9, 11, 47, 767]]"
26,26,10,10,0.6848,"[[703, 32, 33, 22, 27, 3, 12, 12, 101, 55], [23, 796, 9, 12, 4, 3, 12, 5, 30, 106], [68, 7, 539, 69, 112, 58, 81, 29, 23, 14], [26, 14, 51, 465, 73, 188, 94, 34, 28, 27], [28, 3, 68, 52, 649, 34, 73, 73, 15, 5], [22, 5, 45, 161, 59, 588, 51, 44, 9, 16], [10, 9, 32, 65, 31, 32, 804, 7, 5, 5], [13, 4, 26, 53, 78, 53, 15, 737, 3, 18], [59, 45, 11, 20, 11, 7, 7, 2, 800, 38], [34, 99, 12, 15, 6, 4, 11, 14, 38, 767]]"
27,27,10,10,0.6841,"[[686, 35, 38, 20, 30, 3, 12, 12, 107, 57], [21, 802, 7, 10, 4, 3, 10, 7, 27, 109], [71, 9, 547, 83, 117, 42, 66, 32, 19, 14], [28, 11, 52, 546, 81, 110, 86, 33, 26, 27], [26, 5, 65, 65, 666, 27, 54, 72, 16, 4], [18, 7, 41, 250, 72, 490, 47, 50, 10, 15], [7, 8, 35, 63, 48, 23, 789, 8, 8, 11], [14, 5, 25, 64, 80, 41, 16, 729, 6, 20], [50, 47, 6, 22, 9, 5, 7, 4, 811, 39], [29, 97, 9, 16, 7, 4, 12, 13, 38, 775]]"
28,28,10,10,0.6869,"[[688, 33, 37, 17, 26, 5, 20, 13, 109, 52], [20, 794, 8, 13, 5, 4, 16, 6, 29, 105], [62, 7, 542, 77, 105, 48, 89, 33, 21, 16], [26, 8, 52, 485, 71, 163, 112, 33, 25, 25], [24, 4, 67, 56, 641, 37, 83, 69, 16, 3], [15, 6, 39, 191, 62, 556, 65, 43, 8, 15], [7, 6, 32, 49, 27, 26, 832, 7, 7, 7], [14, 4, 23, 51, 75, 60, 20, 730, 4, 19], [47, 40, 8, 24, 11, 5, 8, 5, 815, 37], [26, 91, 9, 17, 6, 4, 13, 11, 37, 786]]"
29,29,10,10,0.6896,"[[703, 36, 31, 20, 37, 6, 17, 11, 88, 51], [17, 793, 6, 12, 4, 5, 15, 7, 32, 109], [65, 5, 539, 76, 115, 48, 89, 31, 18, 14], [28, 11, 47, 471, 78, 185, 98, 33, 22, 27], [27, 3, 62, 47, 655, 35, 79, 75, 14, 3], [18, 7, 40, 173, 65, 578, 54, 46, 5, 14], [8, 6, 30, 54, 35, 23, 826, 7, 5, 6], [16, 3, 24, 45, 78, 54, 15, 746, 4, 15], [51, 44, 10, 22, 14, 5, 8, 4, 798, 44], [31, 85, 8, 13, 9, 6, 15, 13, 33, 787]]"
30,30,10,10,0.6884,"[[691, 35, 35, 18, 27, 5, 16, 12, 106, 55], [17, 798, 6, 13, 3, 3, 16, 5, 28, 111], [61, 7, 552, 73, 97, 50, 84, 38, 22, 16], [26, 9, 50, 489, 66, 176, 98, 30, 27, 29], [24, 3, 67, 60, 634, 36, 76, 82, 15, 3], [14, 7, 43, 192, 53, 568, 51, 48, 9, 15], [10, 6, 29, 58, 30, 28, 816, 10, 6, 7], [13, 4, 27, 51, 72, 55, 18, 729, 6, 25], [47, 37, 8, 24, 11, 6, 9, 4, 812, 42], [24, 85, 10, 13, 8, 3, 14, 12, 36, 795]]"
31,31,10,10,0.6857,"[[667, 36, 55, 26, 38, 5, 19, 10, 94, 50], [17, 792, 7, 13, 7, 5, 19, 6, 27, 107], [48, 7, 546, 75, 125, 55, 87, 30, 14, 13], [14, 10, 54, 491, 78, 173, 111, 32, 15, 22], [20, 3, 61, 41, 675, 31, 76, 79, 11, 3], [11, 5, 45, 207, 64, 552, 52, 46, 5, 13], [7, 5, 30, 53, 40, 25, 825, 7, 4, 4], [10, 2, 27, 52, 81, 55, 17, 739, 1, 16], [44, 45, 12, 26, 10, 9, 9, 4, 796, 45], [27, 92, 9, 22, 11, 4, 16, 11, 34, 774]]"
32,32,10,10,0.6856,"[[688, 37, 37, 21, 34, 4, 18, 9, 106, 46], [18, 825, 5, 13, 5, 4, 14, 5, 28, 83], [65, 10, 539, 76, 110, 40, 92, 35, 21, 12], [24, 11, 52, 504, 73, 145, 111, 31, 25, 24], [19, 4, 66, 52, 648, 32, 80, 80, 17, 2], [13, 9, 47, 221, 58, 524, 61, 46, 9, 12], [9, 5, 31, 55, 31, 22, 826, 9, 7, 5], [11, 5, 28, 52, 77, 47, 18, 736, 4, 22], [42, 47, 10, 21, 11, 5, 7, 3, 818, 36], [26, 124, 10, 18, 8, 3, 13, 13, 37, 748]]"
33,33,10,10,0.6863,"[[685, 29, 46, 21, 26, 3, 19, 11, 107, 53], [20, 752, 7, 15, 9, 4, 17, 4, 40, 132], [54, 7, 545, 75, 116, 46, 93, 31, 20, 13], [21, 8, 52, 523, 75, 126, 120, 27, 23, 25], [25, 3, 63, 48, 642, 31, 88, 84, 14, 2], [17, 5, 48, 211, 61, 524, 67, 47, 6, 14], [8, 6, 22, 51, 37, 15, 841, 9, 6, 5], [10, 2, 27, 60, 79, 43, 21, 727, 9, 22], [47, 33, 9, 21, 8, 5, 10, 4, 823, 40], [31, 64, 6, 21, 7, 4, 16, 11, 39, 801]]"
34,34,10,10,0.6884,"[[687, 35, 46, 17, 32, 8, 19, 8, 98, 50], [19, 806, 5, 11, 5, 6, 18, 5, 35, 90], [63, 6, 560, 75, 94, 47, 95, 33, 15, 12], [22, 12, 52, 508, 76, 151, 107, 29, 21, 22], [24, 3, 66, 55, 628, 36, 90, 80, 15, 3], [19, 7, 43, 211, 54, 545, 61, 42, 6, 12], [8, 5, 28, 52, 28, 23, 841, 7, 4, 4], [13, 4, 25, 58, 73, 47, 20, 736, 4, 20], [47, 42, 13, 21, 12, 6, 10, 3, 807, 39], [27, 100, 10, 17, 9, 4, 15, 12, 40, 766]]"
35,35,10,10,0.6843,"[[646, 32, 47, 18, 35, 6, 17, 13, 122, 64], [20, 778, 7, 11, 5, 6, 14, 6, 33, 120], [51, 6, 541, 93, 114, 56, 73, 33, 17, 16], [20, 10, 52, 512, 71, 177, 82, 28, 22, 26], [24, 3, 62, 64, 632, 44, 64, 88, 15, 4], [14, 4, 35, 211, 55, 572, 45, 41, 7, 16], [8, 6, 30, 70, 31, 29, 808, 8, 5, 5], [10, 4, 26, 62, 66, 53, 15, 738, 5, 21], [40, 39, 9, 21, 9, 5, 8, 5, 823, 41], [22, 78, 9, 18, 8, 5, 11, 12, 44, 793]]"
36,36,10,10,0.6909,"[[693, 35, 42, 16, 30, 6, 18, 12, 91, 57], [20, 781, 7, 11, 6, 3, 14, 7, 34, 117], [67, 8, 549, 75, 103, 52, 79, 31, 19, 17], [21, 12, 55, 509, 71, 150, 93, 38, 24, 27], [25, 3, 61, 58, 640, 35, 75, 84, 15, 4], [15, 5, 34, 204, 65, 554, 50, 48, 8, 17], [9, 6, 30, 58, 39, 22, 816, 10, 6, 4], [9, 4, 26, 51, 73, 42, 17, 751, 6, 21], [51, 35, 9, 20, 10, 4, 5, 3, 818, 45], [26, 81, 9, 13, 9, 6, 12, 13, 33, 798]]"
37,37,10,10,0.6898,"[[681, 32, 36, 27, 31, 7, 17, 10, 98, 61], [19, 792, 6, 11, 4, 4, 17, 5, 28, 114], [64, 9, 534, 83, 115, 54, 80, 32, 16, 13], [20, 11, 47, 520, 74, 160, 92, 28, 20, 28], [21, 3, 57, 63, 645, 39, 72, 81, 14, 5], [14, 7, 30, 210, 59, 556, 50, 48, 10, 16], [7, 6, 27, 63, 35, 26, 815, 11, 7, 3], [8, 4, 25, 57, 72, 49, 19, 738, 5, 23], [51, 36, 6, 23, 10, 5, 7, 2, 817, 43], [24, 83, 7, 19, 7, 5, 12, 10, 33, 800]]"
38,38,10,10,0.6886,"[[679, 32, 43, 24, 29, 6, 20, 10, 101, 56], [21, 811, 7, 11, 6, 5, 16, 6, 29, 88], [59, 7, 560, 81, 100, 50, 82, 30, 14, 17], [20, 10, 51, 503, 71, 168, 109, 27, 21, 20], [23, 4, 65, 64, 649, 36, 74, 69, 12, 4], [17, 5, 44, 212, 65, 535, 52, 48, 9, 13], [8, 5, 32, 57, 31, 23, 827, 9, 5, 3], [8, 4, 24, 58, 80, 56, 24, 722, 5, 19], [45, 41, 10, 25, 8, 4, 8, 4, 818, 37], [28, 90, 5, 17, 14, 5, 17, 10, 32, 782]]"
39,39,10,10,0.6913,"[[694, 37, 42, 24, 23, 8, 15, 9, 97, 51], [21, 807, 6, 7, 5, 5, 14, 6, 33, 96], [66, 8, 552, 80, 103, 52, 76, 30, 19, 14], [26, 11, 55, 505, 68, 168, 90, 30, 25, 22], [28, 3, 63, 65, 643, 39, 73, 69, 13, 4], [19, 4, 37, 191, 58, 573, 48, 48, 9, 13], [8, 6, 32, 66, 39, 25, 806, 9, 6, 3], [10, 3, 26, 48, 76, 59, 18, 729, 7, 24], [47, 37, 12, 19, 10, 5, 6, 1, 822, 41], [27, 95, 7, 14, 10, 6, 13, 9, 37, 782]]"
40,40,10,10,0.6902,"[[672, 33, 55, 19, 28, 6, 18, 10, 96, 63], [19, 790, 7, 12, 5, 4, 20, 5, 28, 110], [59, 7, 547, 79, 108, 52, 85, 30, 15, 18], [20, 10, 49, 513, 72, 164, 105, 26, 19, 22], [26, 4, 56, 69, 648, 33, 85, 63, 13, 3], [13, 6, 43, 196, 58, 562, 59, 40, 6, 17], [6, 5, 26, 57, 30, 22, 840, 6, 5, 3], [7, 4, 23, 62, 72, 48, 21, 737, 2, 24], [51, 42, 13, 25, 8, 4, 8, 3, 801, 45], [24, 93, 6, 16, 9, 5, 14, 11, 30, 792]]"
41,41,10,10,0.6905,"[[678, 38, 43, 21, 28, 6, 17, 11, 101, 57], [18, 805, 5, 6, 8, 5, 17, 6, 26, 104], [65, 8, 540, 76, 113, 50, 85, 33, 16, 14], [18, 13, 54, 497, 68, 169, 105, 31, 21, 24], [22, 3, 61, 59, 643, 39, 79, 78, 12, 4], [12, 7, 42, 181, 61, 573, 58, 44, 8, 14], [7, 6, 24, 56, 33, 22, 836, 6, 6, 4], [8, 4, 24, 50, 77, 49, 21, 743, 5, 19], [47, 43, 11, 24, 8, 4, 7, 4, 812, 40], [22, 99, 4, 19, 14, 4, 17, 10, 33, 778]]"
42,42,10,10,0.6897,"[[679, 35, 49, 23, 40, 9, 18, 11, 85, 51], [17, 782, 8, 9, 13, 9, 19, 6, 26, 111], [52, 8, 531, 83, 136, 51, 82, 32, 15, 10], [14, 14, 46, 493, 84, 193, 98, 25, 14, 19], [17, 3, 56, 48, 694, 36, 65, 69, 8, 4], [9, 5, 32, 186, 78, 581, 49, 41, 4, 15], [7, 6, 24, 71, 45, 22, 812, 7, 4, 2], [6, 3, 23, 53, 79, 64, 18, 734, 3, 17], [47, 39, 14, 27, 8, 8, 7, 5, 799, 46], [21, 82, 8, 24, 15, 6, 12, 9, 31, 792]]"
