,Round,Train Accuracy,Test Accuracy,Confusion Matrix
10,10,0.31466,0.3485,"[[442, 78, 11, 48, 10, 19, 31, 61, 219, 81], [73, 366, 24, 34, 17, 48, 79, 52, 185, 122], [101, 68, 100, 115, 166, 66, 194, 90, 80, 20], [34, 43, 35, 217, 79, 155, 234, 83, 71, 49], [52, 21, 50, 90, 339, 48, 229, 94, 49, 28], [22, 79, 62, 161, 95, 208, 185, 78, 85, 25], [10, 18, 44, 112, 162, 26, 536, 50, 20, 22], [31, 78, 50, 87, 132, 64, 71, 362, 47, 78], [133, 58, 3, 34, 2, 51, 19, 39, 526, 135], [57, 122, 7, 55, 9, 19, 68, 79, 195, 389]]"
11,11,0.32788,0.3615,"[[423, 73, 16, 42, 10, 20, 29, 65, 226, 96], [48, 404, 19, 33, 15, 48, 68, 45, 165, 155], [91, 65, 120, 113, 172, 66, 189, 98, 69, 17], [34, 43, 38, 199, 74, 178, 233, 85, 67, 49], [51, 15, 57, 84, 342, 54, 224, 98, 44, 31], [16, 75, 71, 152, 96, 236, 172, 84, 77, 21], [8, 16, 55, 104, 152, 29, 542, 49, 21, 24], [27, 70, 50, 80, 128, 71, 69, 386, 44, 75], [118, 65, 5, 28, 2, 49, 19, 43, 528, 143], [45, 131, 8, 55, 5, 19, 64, 70, 168, 435]]"
12,12,0.33896,0.3808,"[[469, 51, 28, 52, 13, 11, 25, 62, 228, 61], [57, 425, 19, 32, 12, 35, 56, 41, 184, 139], [82, 53, 202, 109, 194, 46, 158, 89, 50, 17], [33, 30, 70, 235, 90, 137, 214, 85, 73, 33], [57, 9, 93, 99, 390, 33, 173, 86, 38, 22], [24, 33, 125, 180, 104, 210, 149, 81, 76, 18], [10, 11, 81, 103, 184, 17, 510, 48, 15, 21], [38, 47, 70, 94, 128, 53, 53, 419, 49, 49], [129, 64, 18, 39, 2, 37, 17, 36, 562, 96], [54, 147, 15, 60, 4, 10, 58, 67, 199, 386]]"
13,13,0.35742,0.3937,"[[491, 52, 31, 36, 12, 19, 27, 64, 194, 74], [64, 481, 8, 16, 6, 34, 43, 44, 151, 153], [80, 44, 200, 97, 182, 55, 183, 101, 38, 20], [34, 38, 79, 213, 65, 140, 235, 85, 67, 44], [56, 8, 95, 98, 347, 40, 201, 92, 37, 26], [27, 38, 112, 187, 90, 217, 157, 77, 71, 24], [10, 12, 71, 101, 140, 17, 573, 43, 12, 21], [49, 35, 55, 84, 112, 63, 61, 445, 37, 59], [148, 73, 25, 25, 2, 29, 18, 32, 532, 116], [48, 158, 10, 43, 4, 14, 55, 59, 171, 438]]"
14,14,0.37512,0.4102,"[[468, 73, 28, 31, 14, 11, 23, 54, 210, 88], [37, 572, 5, 8, 4, 17, 31, 37, 138, 151], [76, 44, 214, 88, 192, 39, 171, 103, 44, 29], [37, 58, 69, 180, 64, 126, 254, 83, 69, 60], [61, 20, 79, 81, 359, 33, 195, 108, 39, 25], [22, 46, 105, 157, 86, 221, 165, 92, 71, 35], [9, 19, 58, 67, 148, 13, 592, 49, 14, 31], [51, 47, 42, 61, 95, 57, 65, 471, 38, 73], [112, 105, 16, 16, 3, 23, 18, 25, 563, 119], [30, 218, 7, 23, 2, 9, 49, 42, 158, 462]]"
15,15,0.3849,0.4244,"[[500, 66, 35, 29, 19, 14, 26, 60, 189, 62], [47, 565, 12, 12, 5, 22, 32, 40, 126, 139], [71, 33, 237, 97, 197, 47, 162, 104, 35, 17], [37, 44, 81, 224, 76, 130, 234, 79, 44, 51], [55, 19, 77, 81, 389, 35, 180, 112, 33, 19], [21, 27, 112, 188, 89, 249, 149, 89, 53, 23], [6, 12, 53, 76, 164, 18, 590, 50, 14, 17], [45, 31, 48, 70, 102, 70, 59, 491, 35, 49], [133, 99, 19, 21, 2, 26, 18, 28, 549, 105], [38, 202, 10, 41, 2, 14, 45, 48, 150, 450]]"
16,16,0.39416,0.4288,"[[484, 53, 47, 17, 24, 12, 29, 60, 184, 90], [45, 535, 12, 7, 4, 15, 35, 38, 120, 189], [61, 30, 279, 60, 176, 51, 180, 105, 36, 22], [30, 38, 83, 157, 74, 154, 269, 88, 45, 62], [53, 17, 100, 49, 379, 30, 194, 123, 31, 24], [20, 24, 133, 125, 84, 277, 159, 96, 48, 34], [5, 8, 61, 40, 147, 22, 633, 50, 14, 20], [38, 30, 53, 51, 99, 71, 70, 496, 35, 57], [125, 89, 24, 11, 3, 23, 20, 28, 548, 129], [31, 178, 8, 31, 3, 17, 48, 44, 140, 500]]"
17,17,0.4023,0.4416,"[[509, 73, 54, 17, 24, 10, 24, 54, 157, 78], [36, 628, 10, 12, 3, 16, 25, 36, 86, 148], [60, 38, 287, 82, 179, 59, 145, 94, 29, 27], [32, 52, 87, 234, 65, 154, 206, 76, 37, 57], [51, 30, 105, 69, 380, 30, 161, 123, 30, 21], [20, 35, 115, 179, 78, 279, 125, 91, 42, 36], [4, 21, 57, 66, 154, 32, 587, 37, 15, 27], [47, 45, 48, 60, 80, 74, 61, 500, 27, 58], [131, 120, 21, 12, 7, 23, 15, 20, 521, 130], [35, 224, 10, 33, 3, 17, 34, 45, 108, 491]]"
18,18,0.40662,0.4448,"[[506, 65, 41, 9, 20, 6, 30, 52, 185, 86], [37, 598, 7, 9, 4, 14, 29, 33, 97, 172], [65, 41, 309, 54, 141, 52, 177, 98, 32, 31], [32, 53, 89, 163, 62, 140, 254, 91, 50, 66], [56, 30, 117, 37, 345, 20, 208, 132, 32, 23], [22, 33, 119, 125, 66, 272, 162, 102, 58, 41], [4, 18, 58, 37, 122, 20, 652, 40, 19, 30], [64, 43, 39, 41, 68, 60, 74, 513, 35, 63], [116, 108, 16, 5, 5, 19, 15, 22, 564, 130], [30, 207, 9, 20, 3, 14, 39, 41, 111, 526]]"
19,19,0.41622,0.4547,"[[495, 86, 46, 18, 27, 5, 27, 61, 168, 67], [27, 649, 10, 12, 5, 19, 22, 30, 87, 139], [67, 37, 318, 80, 157, 57, 145, 86, 29, 24], [27, 48, 82, 240, 66, 143, 221, 91, 33, 49], [51, 34, 114, 50, 374, 24, 184, 122, 30, 17], [17, 29, 106, 194, 74, 288, 128, 95, 37, 32], [3, 17, 59, 64, 147, 24, 609, 39, 17, 21], [46, 37, 38, 60, 74, 61, 72, 530, 31, 51], [107, 126, 16, 11, 11, 23, 17, 21, 561, 107], [28, 244, 9, 43, 3, 9, 33, 44, 104, 483]]"
20,20,0.42194,0.4587,"[[524, 63, 46, 12, 22, 7, 26, 50, 187, 63], [31, 623, 9, 14, 5, 16, 22, 27, 104, 149], [73, 37, 352, 63, 130, 65, 147, 76, 34, 23], [31, 45, 95, 207, 61, 155, 219, 77, 46, 64], [54, 32, 138, 45, 342, 26, 191, 118, 39, 15], [22, 26, 114, 157, 63, 303, 136, 94, 52, 33], [3, 20, 66, 50, 124, 24, 632, 33, 21, 27], [57, 44, 45, 50, 73, 64, 71, 506, 34, 56], [118, 112, 20, 6, 7, 19, 16, 16, 596, 90], [30, 221, 10, 29, 4, 11, 33, 42, 118, 502]]"
21,21,0.42792,0.4639,"[[520, 69, 46, 13, 24, 7, 25, 44, 196, 56], [30, 611, 8, 12, 5, 14, 22, 27, 117, 154], [70, 35, 338, 81, 142, 67, 135, 76, 34, 22], [32, 41, 83, 245, 62, 147, 195, 89, 45, 61], [55, 29, 135, 47, 349, 37, 174, 117, 41, 16], [18, 25, 112, 172, 60, 312, 125, 98, 46, 32], [3, 19, 59, 54, 130, 28, 624, 33, 23, 27], [55, 38, 46, 52, 72, 74, 64, 510, 35, 54], [103, 101, 17, 8, 9, 19, 15, 16, 625, 87], [31, 218, 10, 34, 4, 9, 29, 37, 123, 505]]"
22,22,0.43136,0.4703,"[[518, 80, 46, 17, 25, 5, 30, 48, 175, 56], [23, 655, 7, 13, 5, 14, 22, 28, 89, 144], [67, 35, 343, 85, 124, 67, 143, 80, 33, 23], [28, 42, 81, 252, 54, 151, 214, 80, 38, 60], [51, 30, 138, 51, 355, 31, 185, 101, 43, 15], [16, 22, 101, 165, 61, 326, 138, 102, 36, 33], [3, 26, 53, 51, 121, 26, 644, 30, 22, 24], [46, 45, 41, 55, 75, 72, 67, 515, 30, 54], [106, 121, 20, 11, 7, 19, 19, 17, 581, 99], [31, 235, 7, 34, 4, 12, 32, 40, 91, 514]]"
23,23,0.43604,0.4713,"[[499, 81, 48, 19, 21, 2, 27, 52, 204, 47], [20, 657, 9, 12, 5, 16, 22, 23, 115, 121], [60, 42, 325, 90, 141, 62, 137, 88, 36, 19], [28, 45, 76, 273, 53, 148, 189, 85, 44, 59], [50, 30, 111, 62, 358, 33, 180, 115, 46, 15], [12, 24, 96, 186, 50, 313, 124, 119, 44, 32], [2, 24, 49, 75, 118, 21, 636, 27, 25, 23], [43, 45, 43, 64, 60, 72, 54, 531, 38, 50], [93, 109, 21, 11, 4, 14, 11, 20, 639, 78], [30, 248, 12, 35, 3, 13, 28, 42, 107, 482]]"
24,24,0.43446,0.4722,"[[517, 62, 50, 18, 33, 6, 31, 42, 196, 45], [25, 624, 9, 14, 7, 19, 23, 28, 120, 131], [62, 35, 328, 76, 165, 77, 136, 70, 32, 19], [28, 34, 82, 254, 77, 164, 201, 67, 45, 48], [47, 25, 120, 47, 412, 40, 163, 94, 43, 9], [13, 15, 101, 161, 64, 347, 136, 95, 40, 28], [2, 18, 53, 50, 155, 29, 628, 25, 23, 17], [45, 30, 56, 53, 89, 91, 65, 494, 29, 48], [104, 100, 24, 12, 15, 17, 16, 18, 632, 62], [31, 215, 15, 31, 7, 22, 32, 38, 123, 486]]"
25,25,0.44154,0.4771,"[[531, 83, 55, 20, 23, 2, 30, 43, 165, 48], [31, 664, 9, 10, 7, 14, 24, 24, 83, 134], [66, 42, 394, 80, 117, 56, 126, 69, 31, 19], [31, 40, 86, 293, 66, 136, 176, 77, 40, 55], [53, 32, 155, 54, 358, 29, 169, 100, 38, 12], [14, 22, 101, 213, 51, 298, 125, 103, 37, 36], [4, 23, 68, 69, 111, 23, 632, 29, 21, 20], [47, 46, 49, 70, 66, 56, 61, 525, 27, 53], [119, 122, 23, 15, 9, 14, 14, 20, 574, 90], [34, 251, 12, 33, 5, 11, 29, 40, 83, 502]]"
26,26,0.44244,0.4798,"[[514, 78, 48, 19, 22, 4, 31, 41, 201, 42], [26, 662, 6, 9, 6, 15, 19, 21, 107, 129], [64, 48, 332, 77, 160, 69, 129, 69, 33, 19], [28, 38, 70, 254, 65, 179, 183, 74, 53, 56], [55, 29, 96, 48, 412, 35, 166, 101, 47, 11], [12, 22, 87, 165, 59, 350, 122, 103, 44, 36], [2, 29, 47, 62, 131, 27, 633, 26, 25, 18], [49, 49, 45, 55, 66, 76, 58, 526, 29, 47], [97, 114, 23, 10, 5, 13, 11, 20, 638, 69], [38, 255, 13, 22, 5, 17, 28, 38, 107, 477]]"
27,27,0.4465,0.4806,"[[484, 85, 52, 23, 21, 5, 32, 46, 193, 59], [22, 652, 10, 11, 7, 17, 23, 22, 97, 139], [62, 36, 363, 75, 153, 74, 120, 65, 31, 21], [23, 34, 86, 266, 61, 181, 177, 71, 47, 54], [50, 27, 110, 56, 401, 37, 160, 103, 40, 16], [12, 22, 90, 184, 56, 339, 126, 96, 39, 36], [1, 25, 50, 63, 144, 31, 619, 30, 20, 17], [38, 32, 46, 68, 71, 71, 52, 537, 28, 57], [81, 107, 17, 17, 8, 13, 15, 19, 623, 100], [28, 236, 13, 29, 4, 15, 32, 37, 84, 522]]"
28,28,0.44748,0.4798,"[[520, 76, 57, 14, 21, 4, 37, 37, 186, 48], [33, 663, 5, 13, 9, 13, 18, 19, 99, 128], [64, 40, 372, 78, 144, 57, 130, 65, 31, 19], [27, 38, 92, 271, 59, 148, 203, 60, 47, 55], [50, 27, 123, 54, 375, 32, 190, 94, 42, 13], [15, 20, 105, 212, 53, 298, 142, 78, 41, 36], [2, 24, 56, 54, 113, 21, 662, 25, 23, 20], [46, 41, 62, 72, 72, 60, 66, 503, 25, 53], [102, 109, 25, 15, 8, 12, 14, 16, 623, 76], [33, 231, 15, 29, 5, 12, 30, 33, 101, 511]]"
29,29,0.44528,0.4788,"[[503, 103, 56, 15, 24, 5, 30, 39, 180, 45], [26, 680, 6, 9, 11, 12, 17, 18, 91, 130], [65, 45, 382, 68, 155, 56, 118, 62, 29, 20], [26, 43, 87, 242, 77, 169, 191, 66, 47, 52], [53, 31, 127, 45, 405, 31, 154, 93, 44, 17], [12, 24, 101, 174, 64, 330, 135, 83, 44, 33], [1, 31, 60, 49, 148, 27, 619, 25, 20, 20], [43, 50, 50, 63, 84, 59, 61, 507, 27, 56], [87, 120, 22, 10, 9, 14, 14, 18, 625, 81], [29, 262, 13, 22, 6, 15, 29, 35, 94, 495]]"
30,30,0.44928,0.4848,"[[532, 68, 68, 20, 20, 7, 32, 36, 171, 46], [34, 628, 7, 15, 10, 15, 20, 20, 106, 145], [65, 38, 395, 84, 128, 61, 116, 65, 30, 18], [28, 32, 91, 289, 59, 168, 178, 67, 40, 48], [53, 27, 156, 48, 377, 34, 152, 101, 41, 11], [13, 18, 114, 189, 52, 345, 123, 83, 35, 28], [2, 26, 63, 66, 129, 28, 621, 24, 23, 18], [43, 29, 51, 80, 74, 74, 53, 523, 27, 46], [104, 100, 24, 20, 8, 13, 13, 18, 630, 70], [42, 206, 11, 36, 5, 15, 30, 39, 108, 508]]"
31,31,0.45282,0.4883,"[[529, 82, 43, 15, 22, 6, 34, 30, 187, 52], [31, 682, 5, 8, 12, 15, 19, 15, 84, 129], [74, 42, 359, 85, 145, 53, 118, 68, 35, 21], [29, 38, 78, 276, 61, 162, 180, 72, 45, 59], [55, 26, 117, 50, 396, 34, 148, 108, 44, 22], [18, 21, 97, 197, 48, 335, 124, 81, 43, 36], [1, 29, 53, 60, 136, 25, 622, 25, 23, 26], [49, 36, 45, 66, 66, 68, 56, 522, 28, 64], [84, 112, 16, 12, 13, 12, 11, 15, 641, 84], [35, 248, 10, 28, 4, 13, 32, 22, 87, 521]]"
32,32,0.45524,0.4832,"[[498, 76, 50, 15, 19, 7, 36, 39, 204, 56], [26, 648, 8, 11, 9, 14, 22, 20, 92, 150], [62, 37, 409, 77, 90, 55, 143, 69, 36, 22], [27, 38, 86, 251, 55, 165, 206, 70, 40, 62], [48, 26, 165, 39, 296, 37, 214, 108, 45, 22], [17, 21, 103, 175, 36, 333, 152, 82, 47, 34], [0, 28, 60, 46, 71, 29, 695, 26, 22, 23], [39, 38, 54, 70, 60, 67, 71, 516, 26, 59], [71, 101, 20, 12, 11, 12, 15, 18, 646, 94], [31, 211, 11, 25, 3, 15, 33, 40, 91, 540]]"
33,33,0.45294,0.4861,"[[542, 77, 52, 22, 23, 11, 29, 29, 169, 46], [35, 671, 7, 13, 10, 16, 17, 18, 79, 134], [70, 38, 348, 97, 160, 49, 117, 65, 34, 22], [27, 36, 76, 288, 59, 165, 186, 73, 42, 48], [52, 26, 123, 49, 393, 36, 155, 105, 41, 20], [15, 19, 91, 211, 52, 336, 127, 83, 39, 27], [0, 29, 46, 65, 146, 28, 617, 25, 22, 22], [45, 33, 47, 78, 71, 64, 62, 517, 23, 60], [102, 103, 16, 15, 13, 12, 14, 14, 629, 82], [39, 238, 11, 31, 3, 15, 27, 29, 87, 520]]"
34,34,0.45602,0.4897,"[[530, 82, 51, 19, 21, 13, 30, 35, 166, 53], [28, 671, 10, 11, 9, 14, 17, 15, 84, 141], [68, 37, 408, 90, 107, 51, 125, 64, 29, 21], [26, 39, 84, 305, 54, 165, 169, 68, 37, 53], [50, 29, 172, 45, 335, 37, 173, 99, 42, 18], [16, 22, 102, 204, 44, 341, 119, 84, 41, 27], [2, 25, 73, 70, 102, 31, 630, 24, 21, 22], [41, 38, 52, 84, 69, 68, 54, 519, 23, 52], [109, 105, 19, 16, 14, 10, 12, 15, 623, 77], [29, 225, 12, 32, 5, 11, 28, 35, 88, 535]]"
35,35,0.4544,0.4893,"[[531, 71, 50, 15, 25, 13, 29, 29, 188, 49], [33, 652, 9, 8, 9, 17, 19, 17, 93, 143], [72, 37, 374, 74, 151, 63, 113, 60, 35, 21], [32, 35, 89, 264, 64, 181, 165, 67, 47, 56], [50, 23, 140, 39, 401, 40, 147, 95, 43, 22], [22, 19, 95, 183, 56, 362, 119, 76, 41, 27], [3, 25, 56, 53, 149, 35, 603, 25, 25, 26], [44, 35, 52, 62, 78, 85, 51, 511, 24, 58], [88, 93, 15, 12, 16, 11, 12, 12, 663, 78], [34, 217, 13, 26, 3, 14, 31, 32, 98, 532]]"
36,36,0.45862,0.4855,"[[484, 90, 47, 20, 17, 16, 30, 33, 194, 69], [25, 671, 5, 7, 7, 13, 17, 24, 73, 158], [66, 36, 388, 80, 106, 62, 134, 70, 33, 25], [24, 40, 81, 268, 45, 192, 180, 71, 36, 63], [43, 24, 154, 47, 326, 41, 186, 108, 43, 28], [10, 21, 94, 193, 39, 361, 128, 81, 40, 33], [0, 28, 59, 54, 100, 34, 653, 27, 20, 25], [38, 40, 41, 75, 58, 81, 57, 520, 25, 65], [77, 112, 14, 14, 9, 13, 13, 17, 623, 108], [26, 224, 9, 26, 3, 15, 28, 37, 71, 561]]"
37,37,0.45976,0.4907,"[[549, 76, 37, 22, 26, 11, 29, 32, 164, 54], [33, 660, 9, 9, 10, 12, 15, 22, 77, 153], [74, 33, 353, 88, 143, 50, 133, 69, 34, 23], [27, 38, 70, 289, 70, 154, 184, 77, 38, 53], [50, 20, 125, 45, 374, 36, 182, 104, 39, 25], [16, 18, 81, 210, 60, 331, 127, 92, 37, 28], [2, 25, 48, 63, 119, 28, 647, 25, 20, 23], [41, 36, 42, 71, 78, 61, 56, 540, 24, 51], [101, 101, 14, 19, 16, 10, 11, 17, 632, 79], [29, 230, 10, 31, 6, 14, 28, 37, 83, 532]]"
38,38,0.45782,0.49,"[[500, 75, 65, 12, 22, 11, 30, 27, 205, 53], [28, 659, 10, 6, 10, 16, 18, 16, 106, 131], [64, 31, 393, 70, 148, 56, 124, 53, 37, 24], [25, 41, 97, 270, 59, 181, 182, 60, 42, 43], [45, 20, 144, 36, 389, 43, 171, 85, 45, 22], [13, 21, 120, 183, 50, 356, 124, 67, 39, 27], [2, 25, 63, 51, 127, 37, 635, 21, 20, 19], [40, 40, 61, 66, 86, 78, 60, 489, 27, 53], [77, 84, 17, 13, 15, 12, 11, 14, 694, 63], [32, 229, 13, 31, 3, 14, 27, 29, 107, 515]]"
39,39,0.45602,0.4884,"[[569, 78, 41, 23, 25, 9, 29, 25, 133, 68], [35, 652, 8, 8, 8, 14, 15, 19, 69, 172], [76, 32, 409, 104, 101, 41, 116, 66, 29, 26], [28, 37, 82, 317, 68, 132, 174, 70, 34, 58], [50, 20, 163, 49, 351, 37, 168, 96, 37, 29], [19, 21, 103, 251, 50, 290, 119, 81, 35, 31], [3, 29, 77, 63, 103, 33, 625, 26, 13, 28], [45, 36, 47, 86, 72, 55, 52, 527, 19, 61], [128, 102, 14, 18, 14, 10, 11, 18, 563, 122], [35, 216, 10, 29, 4, 13, 25, 31, 56, 581]]"
40,40,0.45944,0.4928,"[[508, 63, 55, 17, 30, 16, 29, 28, 193, 61], [28, 618, 8, 9, 9, 19, 17, 24, 103, 165], [63, 29, 370, 58, 169, 67, 118, 70, 37, 19], [25, 32, 90, 240, 67, 217, 179, 70, 38, 42], [41, 20, 131, 31, 403, 43, 166, 98, 49, 18], [16, 17, 103, 160, 58, 388, 120, 78, 38, 22], [6, 21, 56, 48, 132, 36, 637, 25, 24, 15], [36, 28, 54, 55, 76, 87, 52, 544, 24, 44], [77, 78, 15, 12, 15, 14, 15, 17, 681, 76], [29, 193, 10, 36, 5, 21, 30, 36, 101, 539]]"
41,41,0.46008,0.4913,"[[525, 82, 55, 22, 28, 12, 31, 30, 154, 61], [32, 670, 8, 10, 9, 15, 19, 18, 76, 143], [62, 34, 362, 97, 144, 44, 141, 61, 34, 21], [23, 33, 74, 294, 69, 157, 201, 63, 35, 51], [44, 22, 124, 52, 386, 36, 186, 90, 43, 17], [12, 18, 97, 226, 52, 327, 133, 73, 33, 29], [4, 24, 50, 53, 114, 25, 672, 20, 16, 22], [32, 36, 51, 84, 71, 71, 61, 521, 19, 54], [101, 92, 16, 18, 16, 7, 14, 18, 634, 84], [32, 234, 12, 36, 4, 17, 33, 31, 79, 522]]"
42,42,0.46052,0.4905,"[[508, 80, 60, 17, 25, 17, 28, 36, 155, 74], [30, 652, 9, 10, 9, 12, 15, 20, 73, 170], [64, 30, 396, 87, 115, 67, 115, 77, 30, 19], [24, 35, 86, 303, 60, 174, 165, 73, 29, 51], [46, 21, 166, 44, 355, 45, 159, 100, 39, 25], [16, 18, 95, 214, 47, 354, 115, 83, 29, 29], [3, 24, 75, 67, 109, 33, 627, 25, 13, 24], [32, 32, 55, 74, 69, 81, 46, 536, 18, 57], [94, 89, 12, 22, 20, 9, 11, 22, 630, 91], [30, 211, 11, 41, 3, 16, 26, 38, 80, 544]]"
