,Round,Epoch,Train Accuracy,Test Accuracy,F1,Confusion Matrix
10,10,20,0.59926,0.6174,0.6174,"[[632, 37, 50, 24, 24, 11, 14, 20, 139, 49], [28, 770, 10, 7, 3, 9, 14, 7, 41, 111], [70, 21, 471, 63, 109, 73, 99, 43, 28, 23], [20, 21, 62, 413, 63, 216, 108, 46, 29, 22], [31, 8, 91, 64, 506, 35, 117, 110, 27, 11], [12, 6, 66, 180, 48, 535, 64, 57, 15, 17], [6, 17, 41, 73, 66, 33, 730, 13, 6, 15], [20, 9, 27, 53, 68, 78, 36, 663, 11, 35], [70, 61, 11, 18, 10, 17, 7, 3, 762, 41], [27, 169, 11, 17, 4, 7, 15, 14, 44, 692]]"
11,11,20,0.60752,0.6221,0.6221,"[[636, 25, 55, 24, 22, 13, 15, 19, 139, 52], [27, 746, 11, 10, 3, 8, 13, 7, 51, 124], [68, 15, 507, 71, 86, 69, 96, 41, 28, 19], [20, 20, 68, 436, 58, 208, 100, 42, 26, 22], [31, 8, 118, 67, 477, 41, 125, 97, 27, 9], [13, 6, 69, 179, 40, 543, 62, 56, 17, 15], [6, 12, 53, 76, 50, 37, 733, 12, 8, 13], [23, 6, 30, 53, 67, 88, 30, 657, 9, 37], [71, 48, 11, 20, 12, 14, 7, 3, 777, 37], [26, 139, 13, 21, 3, 7, 16, 13, 53, 709]]"
12,12,20,0.61148,0.6274,0.6274,"[[639, 34, 57, 24, 22, 10, 16, 16, 129, 53], [25, 763, 12, 8, 4, 9, 14, 6, 43, 116], [61, 16, 516, 70, 103, 61, 92, 36, 25, 20], [15, 19, 81, 418, 64, 201, 111, 41, 30, 20], [28, 8, 97, 59, 527, 39, 109, 96, 25, 12], [11, 5, 82, 178, 49, 537, 59, 46, 14, 19], [7, 12, 52, 65, 64, 36, 734, 10, 7, 13], [22, 7, 35, 49, 77, 82, 30, 662, 9, 27], [70, 54, 18, 17, 13, 13, 9, 4, 766, 36], [26, 147, 15, 21, 2, 10, 15, 12, 40, 712]]"
13,13,20,0.6163,0.6312,0.6312,"[[674, 31, 48, 28, 22, 9, 16, 17, 110, 45], [26, 766, 12, 13, 4, 9, 13, 6, 47, 104], [69, 13, 512, 76, 94, 67, 90, 37, 24, 18], [18, 16, 73, 440, 58, 216, 97, 40, 26, 16], [32, 7, 99, 70, 513, 41, 101, 105, 23, 9], [11, 6, 71, 189, 38, 545, 54, 55, 15, 16], [6, 12, 45, 78, 53, 40, 735, 12, 9, 10], [21, 9, 32, 55, 71, 81, 31, 671, 8, 21], [76, 49, 17, 22, 12, 13, 7, 3, 770, 31], [34, 157, 9, 28, 5, 13, 14, 12, 42, 686]]"
14,14,20,0.62262,0.6357,0.6357,"[[650, 34, 44, 24, 21, 12, 18, 18, 115, 64], [21, 764, 7, 12, 4, 6, 14, 6, 40, 126], [73, 12, 481, 81, 106, 68, 97, 34, 23, 25], [20, 20, 62, 447, 63, 202, 107, 36, 27, 16], [26, 8, 89, 60, 536, 32, 123, 91, 24, 11], [12, 6, 57, 177, 42, 548, 66, 58, 17, 17], [5, 10, 44, 70, 49, 30, 761, 10, 9, 12], [19, 8, 28, 56, 76, 71, 31, 672, 7, 32], [68, 52, 13, 19, 11, 13, 9, 3, 769, 43], [22, 144, 8, 24, 3, 7, 22, 10, 31, 729]]"
15,15,20,0.62316,0.6374,0.6374,"[[663, 33, 47, 23, 20, 9, 17, 16, 112, 60], [21, 783, 13, 9, 3, 6, 12, 5, 41, 107], [74, 12, 510, 67, 103, 67, 90, 34, 21, 22], [21, 18, 81, 433, 64, 197, 95, 41, 30, 20], [31, 8, 96, 59, 524, 30, 115, 105, 23, 9], [13, 9, 64, 177, 41, 550, 58, 54, 16, 18], [5, 14, 51, 65, 53, 41, 741, 10, 9, 11], [23, 6, 31, 56, 80, 71, 27, 672, 9, 25], [63, 51, 17, 21, 13, 10, 8, 4, 775, 38], [27, 152, 9, 23, 4, 5, 19, 9, 29, 723]]"
16,16,20,0.62832,0.6355,0.6355,"[[667, 32, 49, 21, 14, 11, 19, 14, 116, 57], [23, 765, 10, 9, 3, 6, 17, 4, 42, 121], [78, 14, 506, 70, 85, 63, 101, 34, 26, 23], [22, 20, 66, 432, 49, 198, 123, 41, 29, 20], [33, 7, 107, 56, 495, 33, 133, 104, 23, 9], [17, 8, 67, 162, 39, 550, 72, 54, 13, 18], [6, 13, 49, 56, 51, 31, 763, 9, 10, 12], [26, 7, 31, 48, 62, 71, 36, 685, 7, 27], [80, 54, 15, 14, 9, 11, 8, 5, 769, 35], [29, 147, 9, 21, 2, 4, 21, 12, 32, 723]]"
17,17,20,0.63234,0.6363,0.6363,"[[639, 34, 56, 23, 16, 15, 21, 14, 132, 50], [20, 770, 12, 11, 4, 10, 15, 5, 52, 101], [70, 12, 515, 73, 101, 66, 89, 27, 26, 21], [18, 17, 74, 445, 56, 198, 113, 34, 28, 17], [26, 8, 112, 54, 531, 31, 118, 90, 24, 6], [13, 7, 64, 177, 47, 552, 72, 41, 14, 13], [6, 12, 47, 58, 58, 36, 759, 7, 11, 6], [21, 9, 31, 57, 91, 76, 30, 658, 5, 22], [68, 48, 18, 19, 8, 11, 8, 3, 789, 28], [29, 151, 11, 28, 3, 7, 21, 7, 38, 705]]"
18,18,20,0.63732,0.6432,0.6432,"[[669, 30, 47, 25, 20, 14, 20, 13, 111, 51], [24, 760, 8, 12, 6, 9, 15, 4, 44, 118], [67, 8, 491, 79, 100, 70, 102, 34, 24, 25], [22, 19, 64, 428, 63, 205, 118, 38, 27, 16], [34, 6, 88, 49, 532, 33, 126, 104, 21, 7], [13, 5, 54, 169, 48, 564, 69, 49, 14, 15], [4, 12, 40, 56, 57, 37, 771, 8, 9, 6], [23, 8, 27, 49, 70, 75, 26, 695, 3, 24], [69, 45, 14, 20, 10, 12, 9, 4, 781, 36], [31, 127, 9, 23, 3, 5, 21, 11, 29, 741]]"
19,19,20,0.63732,0.6448,0.6448,"[[675, 27, 52, 25, 14, 17, 18, 15, 106, 51], [28, 780, 9, 13, 7, 11, 14, 4, 40, 94], [71, 12, 554, 76, 81, 59, 75, 32, 22, 18], [17, 22, 85, 448, 55, 207, 94, 33, 27, 12], [31, 7, 132, 50, 517, 37, 100, 101, 21, 4], [10, 8, 67, 179, 42, 557, 58, 52, 14, 13], [4, 10, 55, 62, 56, 42, 744, 8, 12, 7], [25, 6, 33, 54, 72, 77, 26, 678, 4, 25], [80, 46, 15, 20, 8, 11, 7, 4, 778, 31], [31, 148, 11, 24, 2, 9, 19, 10, 29, 717]]"
20,20,20,0.63752,0.6435,0.6435,"[[659, 28, 51, 20, 13, 11, 17, 20, 128, 53], [30, 776, 10, 12, 7, 5, 13, 5, 45, 97], [70, 11, 519, 72, 104, 56, 83, 39, 27, 19], [20, 24, 77, 430, 59, 173, 115, 50, 33, 19], [33, 8, 101, 49, 535, 27, 106, 112, 24, 5], [13, 6, 65, 182, 44, 524, 68, 63, 16, 19], [5, 13, 48, 51, 60, 30, 763, 9, 11, 10], [22, 9, 31, 37, 68, 63, 25, 715, 3, 27], [65, 44, 11, 19, 10, 9, 10, 5, 796, 31], [31, 143, 10, 23, 4, 6, 17, 13, 35, 718]]"
21,21,20,0.6421,0.6461,0.6461,"[[675, 30, 50, 20, 14, 12, 22, 18, 102, 57], [26, 768, 8, 15, 6, 5, 15, 7, 35, 115], [66, 13, 510, 78, 90, 65, 102, 35, 21, 20], [17, 21, 65, 459, 54, 184, 121, 38, 24, 17], [31, 7, 103, 53, 517, 27, 124, 110, 21, 7], [10, 7, 60, 201, 44, 521, 72, 51, 15, 19], [3, 9, 40, 61, 46, 33, 780, 8, 8, 12], [19, 6, 28, 49, 70, 69, 28, 702, 3, 26], [70, 46, 14, 21, 9, 11, 9, 4, 776, 40], [28, 122, 9, 22, 2, 8, 22, 12, 22, 753]]"
22,22,20,0.64162,0.6449,0.6449,"[[681, 35, 49, 22, 14, 11, 18, 17, 104, 49], [27, 792, 9, 12, 9, 7, 14, 4, 35, 91], [70, 14, 536, 70, 98, 63, 78, 30, 24, 17], [24, 23, 74, 465, 55, 176, 103, 33, 31, 16], [35, 8, 108, 58, 545, 25, 100, 94, 22, 5], [12, 9, 62, 206, 51, 521, 61, 44, 18, 16], [4, 14, 55, 61, 57, 37, 748, 6, 9, 9], [23, 10, 36, 49, 83, 72, 22, 679, 3, 23], [72, 55, 14, 19, 8, 11, 9, 2, 784, 26], [31, 164, 12, 22, 5, 10, 15, 11, 32, 698]]"
23,23,20,0.6466,0.6471,0.6471,"[[676, 33, 45, 23, 15, 11, 20, 17, 105, 55], [27, 775, 6, 14, 8, 8, 17, 3, 39, 103], [76, 11, 520, 75, 89, 69, 87, 32, 23, 18], [23, 20, 61, 456, 52, 206, 106, 30, 29, 17], [31, 8, 111, 56, 522, 31, 111, 100, 23, 7], [14, 5, 59, 190, 47, 545, 60, 50, 14, 16], [3, 12, 47, 60, 50, 35, 765, 6, 10, 12], [22, 9, 28, 50, 71, 69, 28, 696, 3, 24], [72, 44, 11, 21, 10, 10, 9, 5, 778, 40], [28, 131, 9, 22, 4, 9, 19, 13, 27, 738]]"
24,24,20,0.64666,0.6506,0.6506,"[[691, 30, 47, 18, 15, 10, 20, 17, 100, 52], [28, 772, 8, 12, 9, 8, 16, 3, 45, 99], [72, 13, 523, 76, 94, 62, 83, 32, 24, 21], [20, 20, 64, 465, 58, 198, 96, 31, 29, 19], [31, 10, 108, 58, 538, 31, 105, 91, 22, 6], [15, 7, 58, 195, 46, 540, 55, 50, 16, 18], [4, 14, 45, 60, 49, 42, 756, 5, 13, 12], [20, 9, 36, 49, 69, 69, 24, 691, 3, 30], [78, 45, 11, 21, 8, 11, 9, 3, 778, 36], [27, 127, 9, 22, 2, 7, 17, 9, 28, 752]]"
25,25,20,0.65046,0.6511,0.6511,"[[685, 32, 44, 17, 13, 11, 18, 22, 97, 61], [27, 766, 8, 10, 8, 8, 14, 3, 35, 121], [69, 12, 491, 73, 111, 76, 89, 34, 24, 21], [25, 22, 65, 437, 53, 213, 109, 31, 27, 18], [30, 8, 86, 55, 563, 29, 103, 100, 20, 6], [11, 6, 55, 167, 50, 566, 64, 48, 12, 21], [4, 9, 38, 52, 59, 36, 773, 6, 12, 11], [21, 8, 30, 46, 71, 72, 26, 693, 4, 29], [77, 50, 11, 21, 9, 10, 8, 3, 769, 42], [25, 115, 9, 20, 4, 6, 19, 10, 24, 768]]"
26,26,20,0.65248,0.6491,0.6491,"[[676, 33, 49, 20, 13, 10, 22, 22, 107, 48], [24, 774, 9, 12, 9, 9, 15, 3, 37, 108], [72, 11, 484, 90, 97, 83, 92, 35, 21, 15], [18, 14, 60, 461, 48, 208, 112, 37, 27, 15], [33, 5, 97, 58, 528, 29, 116, 109, 18, 7], [8, 5, 49, 193, 42, 554, 64, 56, 14, 15], [5, 8, 36, 58, 48, 40, 777, 8, 11, 9], [16, 6, 30, 54, 60, 68, 25, 715, 3, 23], [71, 45, 16, 20, 8, 11, 9, 6, 775, 39], [29, 123, 9, 24, 2, 6, 21, 15, 24, 747]]"
27,27,20,0.65404,0.6546,0.6546,"[[663, 32, 49, 17, 14, 11, 18, 24, 117, 55], [24, 771, 9, 11, 8, 10, 13, 3, 34, 117], [68, 12, 529, 77, 86, 80, 72, 32, 25, 19], [20, 15, 68, 452, 48, 218, 88, 38, 30, 23], [26, 7, 104, 51, 541, 38, 93, 108, 22, 10], [8, 6, 57, 182, 45, 574, 42, 52, 16, 18], [4, 9, 48, 61, 56, 45, 746, 7, 12, 12], [16, 11, 25, 50, 59, 81, 21, 706, 3, 28], [54, 43, 12, 19, 8, 12, 10, 4, 798, 40], [27, 116, 9, 20, 2, 7, 17, 10, 26, 766]]"
28,28,20,0.65286,0.6538,0.6538,"[[672, 34, 48, 19, 12, 9, 24, 18, 108, 56], [26, 777, 9, 11, 8, 8, 15, 3, 32, 111], [68, 11, 550, 70, 89, 53, 78, 36, 23, 22], [26, 19, 68, 465, 45, 182, 106, 39, 29, 21], [31, 11, 105, 61, 543, 29, 96, 97, 22, 5], [16, 9, 59, 195, 47, 520, 61, 55, 17, 21], [6, 12, 49, 55, 48, 36, 763, 6, 12, 13], [16, 11, 36, 44, 62, 63, 29, 709, 3, 27], [65, 49, 13, 22, 8, 11, 10, 4, 779, 39], [27, 127, 10, 21, 2, 6, 18, 7, 22, 760]]"
29,29,20,0.65578,0.6507,0.6507,"[[678, 35, 43, 17, 14, 8, 21, 16, 116, 52], [24, 782, 6, 12, 8, 8, 13, 3, 38, 106], [73, 11, 492, 83, 100, 69, 95, 32, 23, 22], [21, 21, 55, 449, 50, 204, 111, 39, 28, 22], [32, 9, 81, 57, 549, 32, 118, 92, 21, 9], [12, 10, 48, 193, 49, 541, 62, 52, 16, 17], [7, 10, 35, 56, 49, 40, 778, 3, 10, 12], [20, 9, 28, 43, 74, 71, 27, 690, 5, 33], [61, 50, 10, 19, 8, 12, 11, 4, 786, 39], [28, 123, 8, 20, 3, 8, 17, 7, 24, 762]]"
30,30,20,0.65538,0.6532,0.6532,"[[671, 27, 57, 19, 18, 12, 23, 22, 99, 52], [23, 761, 14, 14, 11, 10, 17, 4, 31, 115], [62, 12, 517, 73, 114, 69, 82, 33, 21, 17], [21, 17, 60, 434, 60, 219, 110, 38, 21, 20], [28, 5, 91, 52, 571, 37, 91, 103, 16, 6], [11, 8, 53, 175, 52, 569, 54, 50, 12, 16], [7, 6, 36, 54, 63, 45, 764, 5, 8, 12], [15, 8, 34, 41, 71, 74, 25, 706, 3, 23], [69, 42, 16, 21, 9, 12, 10, 4, 777, 40], [27, 118, 9, 21, 4, 9, 19, 8, 23, 762]]"
31,31,20,0.65566,0.6546,0.6546,"[[692, 28, 47, 18, 15, 12, 21, 17, 101, 49], [24, 791, 12, 15, 9, 9, 15, 3, 36, 86], [67, 11, 549, 68, 87, 71, 83, 27, 21, 16], [20, 19, 66, 432, 49, 240, 98, 33, 23, 20], [31, 6, 107, 48, 548, 42, 102, 91, 20, 5], [12, 8, 56, 176, 50, 573, 51, 42, 13, 19], [8, 11, 43, 59, 50, 44, 757, 7, 11, 10], [20, 10, 41, 47, 67, 71, 27, 686, 6, 25], [78, 46, 12, 18, 8, 12, 12, 4, 775, 35], [30, 131, 11, 20, 5, 7, 18, 11, 24, 743]]"
32,32,20,0.65968,0.6528,0.6528,"[[665, 32, 54, 16, 20, 12, 24, 20, 111, 46], [20, 799, 10, 14, 10, 9, 17, 3, 30, 88], [63, 10, 502, 84, 107, 67, 94, 32, 21, 20], [18, 19, 62, 453, 50, 207, 118, 35, 21, 17], [27, 6, 82, 57, 555, 31, 119, 101, 17, 5], [11, 8, 50, 183, 46, 556, 63, 51, 16, 16], [5, 12, 40, 57, 47, 42, 772, 7, 9, 9], [15, 8, 38, 47, 60, 72, 30, 709, 2, 19], [59, 52, 13, 24, 9, 11, 13, 4, 775, 40], [27, 133, 9, 25, 5, 6, 20, 10, 23, 742]]"
33,33,20,0.65776,0.6565,0.6565,"[[662, 29, 57, 16, 18, 10, 21, 16, 119, 52], [26, 777, 10, 13, 7, 9, 17, 5, 34, 102], [61, 10, 518, 70, 101, 76, 95, 31, 21, 17], [20, 16, 63, 442, 55, 216, 109, 38, 22, 19], [24, 7, 89, 58, 555, 35, 107, 102, 19, 4], [11, 7, 49, 176, 47, 571, 55, 50, 17, 17], [8, 10, 43, 58, 47, 40, 767, 8, 8, 11], [17, 9, 33, 42, 62, 73, 27, 712, 4, 21], [51, 41, 9, 16, 9, 12, 9, 5, 811, 37], [26, 121, 9, 24, 6, 8, 18, 10, 28, 750]]"
34,34,20,0.66504,0.6569,0.6569,"[[685, 28, 46, 14, 15, 9, 26, 13, 113, 51], [29, 786, 11, 13, 8, 8, 14, 3, 33, 95], [73, 10, 518, 76, 107, 57, 87, 33, 21, 18], [19, 17, 67, 473, 62, 180, 105, 34, 23, 20], [26, 9, 89, 58, 557, 32, 103, 101, 20, 5], [13, 7, 58, 215, 55, 513, 55, 49, 20, 15], [10, 13, 38, 55, 52, 36, 769, 6, 10, 11], [16, 10, 37, 48, 71, 60, 23, 710, 4, 21], [62, 41, 14, 16, 8, 10, 10, 6, 805, 28], [30, 123, 8, 22, 3, 6, 18, 8, 29, 753]]"
35,35,20,0.66292,0.6594,0.6594,"[[673, 34, 42, 16, 16, 10, 26, 14, 102, 67], [21, 790, 9, 12, 8, 8, 14, 3, 26, 109], [67, 10, 487, 86, 113, 73, 91, 35, 20, 18], [18, 21, 44, 462, 66, 208, 99, 35, 23, 24], [21, 8, 70, 55, 593, 30, 100, 102, 14, 7], [13, 9, 51, 183, 53, 549, 51, 56, 18, 17], [8, 10, 37, 58, 56, 42, 760, 9, 8, 12], [18, 8, 26, 42, 74, 62, 19, 724, 4, 23], [58, 49, 9, 20, 9, 13, 10, 3, 787, 42], [22, 117, 9, 21, 7, 4, 19, 11, 21, 769]]"
36,36,20,0.66614,0.6586,0.6586,"[[689, 30, 43, 15, 20, 12, 23, 13, 101, 54], [24, 788, 9, 17, 8, 9, 14, 3, 29, 99], [65, 11, 518, 72, 107, 73, 86, 31, 18, 19], [21, 18, 58, 438, 56, 223, 107, 36, 21, 22], [26, 7, 80, 49, 567, 36, 110, 103, 16, 6], [13, 6, 53, 176, 49, 563, 57, 52, 14, 17], [8, 9, 39, 52, 57, 48, 759, 9, 8, 11], [18, 8, 31, 42, 72, 69, 22, 713, 2, 23], [65, 48, 9, 18, 10, 15, 11, 2, 788, 34], [25, 122, 9, 23, 6, 4, 17, 9, 22, 763]]"
37,37,20,0.66372,0.6592,0.6592,"[[688, 28, 49, 18, 19, 10, 21, 14, 96, 57], [24, 781, 9, 15, 7, 6, 15, 3, 32, 108], [65, 9, 506, 73, 108, 66, 101, 32, 19, 21], [20, 17, 53, 451, 60, 206, 109, 39, 23, 22], [27, 7, 71, 47, 574, 33, 117, 101, 16, 7], [14, 8, 48, 180, 54, 549, 66, 52, 11, 18], [9, 7, 30, 57, 53, 39, 780, 7, 8, 10], [18, 9, 29, 43, 72, 68, 27, 706, 4, 24], [61, 46, 10, 17, 10, 15, 12, 3, 788, 38], [25, 111, 8, 24, 6, 4, 19, 9, 25, 769]]"
38,38,20,0.66448,0.661,0.661,"[[678, 30, 56, 13, 18, 10, 25, 17, 107, 46], [27, 779, 11, 18, 4, 11, 16, 4, 34, 96], [63, 9, 523, 74, 100, 69, 92, 33, 20, 17], [17, 17, 56, 452, 51, 224, 110, 34, 23, 16], [25, 5, 92, 50, 564, 33, 112, 96, 17, 6], [13, 5, 50, 179, 43, 570, 61, 52, 11, 16], [9, 8, 39, 59, 45, 46, 770, 6, 9, 9], [16, 8, 33, 36, 75, 68, 28, 715, 1, 20], [58, 40, 12, 21, 9, 16, 11, 2, 804, 27], [24, 117, 10, 26, 3, 9, 19, 9, 28, 755]]"
39,39,20,0.6677,0.6618,0.6618,"[[700, 30, 42, 15, 18, 12, 22, 13, 94, 54], [26, 790, 9, 14, 7, 8, 17, 1, 26, 102], [64, 9, 517, 73, 107, 64, 93, 32, 18, 23], [21, 19, 60, 436, 54, 223, 114, 32, 22, 19], [28, 8, 80, 44, 575, 32, 115, 96, 16, 6], [15, 7, 52, 175, 53, 561, 64, 46, 10, 17], [9, 11, 34, 55, 51, 44, 777, 4, 4, 11], [21, 8, 29, 40, 82, 69, 21, 702, 2, 26], [66, 51, 11, 18, 10, 13, 11, 3, 778, 39], [26, 109, 8, 23, 5, 5, 19, 8, 15, 782]]"
40,40,20,0.66838,0.6641,0.6641,"[[685, 31, 44, 20, 19, 13, 24, 14, 95, 55], [22, 788, 7, 15, 7, 9, 15, 4, 30, 103], [69, 9, 496, 79, 114, 71, 88, 33, 21, 20], [18, 18, 51, 467, 62, 210, 97, 36, 23, 18], [24, 6, 69, 51, 588, 37, 101, 101, 16, 7], [13, 8, 41, 188, 54, 556, 53, 56, 13, 18], [5, 9, 34, 63, 55, 40, 767, 10, 8, 9], [16, 8, 24, 43, 73, 67, 24, 721, 2, 22], [55, 44, 9, 20, 10, 15, 11, 4, 797, 35], [24, 107, 8, 24, 4, 5, 19, 11, 22, 776]]"
41,41,20,0.66898,0.6596,0.6596,"[[695, 32, 42, 21, 17, 7, 21, 12, 104, 49], [23, 803, 7, 16, 6, 7, 14, 6, 33, 85], [77, 12, 498, 91, 108, 64, 83, 34, 17, 16], [24, 21, 48, 481, 58, 193, 96, 38, 23, 18], [29, 5, 74, 55, 575, 35, 102, 105, 17, 3], [16, 9, 45, 205, 49, 539, 55, 51, 16, 15], [9, 11, 41, 74, 48, 41, 748, 9, 11, 8], [16, 8, 31, 41, 73, 59, 23, 726, 3, 20], [64, 44, 8, 24, 8, 11, 10, 4, 797, 30], [25, 139, 10, 27, 6, 6, 15, 11, 27, 734]]"
