,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
10,10,10,10,0.2045,"[[0, 258, 6, 35, 0, 0, 143, 7, 450, 101], [0, 347, 0, 89, 0, 0, 301, 22, 166, 75], [0, 102, 22, 31, 0, 0, 722, 16, 66, 41], [0, 77, 6, 45, 0, 0, 786, 24, 10, 52], [0, 51, 6, 14, 0, 0, 840, 17, 35, 37], [0, 97, 8, 78, 0, 0, 771, 11, 13, 22], [0, 14, 2, 6, 0, 0, 947, 9, 4, 18], [0, 61, 3, 29, 0, 0, 657, 65, 19, 166], [0, 335, 6, 54, 0, 0, 109, 14, 366, 116], [0, 224, 3, 30, 0, 0, 307, 33, 150, 253]]"
11,11,10,10,0.182,"[[0, 364, 1, 56, 0, 0, 202, 51, 187, 139], [0, 341, 0, 163, 0, 0, 350, 37, 33, 76], [0, 75, 2, 53, 0, 0, 776, 27, 25, 42], [0, 31, 1, 47, 0, 0, 857, 41, 1, 22], [0, 39, 0, 10, 0, 0, 884, 21, 9, 37], [0, 29, 0, 61, 0, 0, 881, 12, 3, 14], [0, 4, 1, 7, 0, 0, 960, 18, 0, 10], [0, 27, 1, 35, 0, 0, 716, 130, 5, 86], [0, 404, 1, 97, 0, 0, 176, 56, 113, 153], [0, 189, 0, 70, 0, 0, 360, 110, 44, 227]]"
12,12,10,10,0.2043,"[[0, 319, 5, 58, 0, 0, 138, 28, 271, 181], [0, 397, 0, 132, 0, 0, 274, 41, 47, 109], [0, 75, 6, 58, 0, 1, 710, 46, 48, 56], [0, 46, 2, 65, 0, 0, 759, 69, 5, 54], [0, 39, 1, 28, 0, 0, 833, 31, 19, 49], [0, 52, 2, 101, 0, 0, 780, 32, 6, 27], [0, 7, 1, 14, 0, 0, 928, 30, 0, 20], [0, 39, 1, 43, 0, 0, 605, 134, 9, 169], [0, 379, 2, 77, 0, 0, 106, 40, 188, 208], [0, 198, 1, 52, 0, 0, 271, 84, 69, 325]]"
13,13,10,10,0.235,"[[81, 376, 7, 59, 0, 0, 70, 34, 270, 103], [0, 474, 0, 111, 0, 0, 178, 66, 93, 78], [18, 124, 18, 106, 0, 0, 578, 69, 47, 40], [1, 99, 4, 166, 0, 0, 565, 105, 9, 51], [2, 70, 4, 67, 0, 0, 734, 60, 23, 40], [2, 140, 6, 209, 0, 0, 554, 59, 7, 23], [0, 16, 1, 50, 0, 0, 844, 70, 3, 16], [1, 93, 3, 96, 0, 0, 415, 229, 14, 149], [13, 437, 2, 60, 0, 0, 44, 45, 281, 118], [1, 271, 1, 64, 0, 0, 163, 137, 106, 257]]"
14,14,10,10,0.2502,"[[104, 262, 5, 50, 0, 0, 63, 45, 383, 88], [2, 440, 0, 100, 0, 0, 152, 81, 150, 75], [22, 105, 19, 114, 0, 0, 554, 85, 61, 40], [0, 95, 3, 171, 0, 0, 539, 133, 16, 43], [3, 58, 3, 69, 0, 0, 714, 84, 37, 32], [2, 129, 6, 215, 0, 0, 529, 81, 15, 23], [0, 15, 1, 49, 0, 0, 820, 96, 5, 14], [1, 89, 2, 101, 0, 0, 364, 286, 21, 136], [20, 317, 0, 52, 0, 0, 35, 59, 417, 100], [2, 241, 1, 59, 0, 0, 140, 161, 151, 245]]"
15,15,10,10,0.2461,"[[4, 136, 3, 24, 0, 0, 38, 21, 710, 64], [0, 363, 2, 72, 0, 0, 96, 58, 320, 89], [3, 144, 30, 158, 0, 1, 398, 57, 150, 59], [0, 152, 14, 233, 0, 0, 351, 113, 75, 62], [0, 83, 3, 108, 0, 0, 603, 77, 84, 42], [1, 231, 5, 243, 0, 0, 338, 80, 62, 40], [0, 51, 9, 109, 0, 0, 681, 94, 18, 38], [0, 154, 5, 107, 0, 0, 239, 227, 72, 196], [2, 179, 2, 30, 0, 0, 14, 28, 676, 69], [0, 152, 5, 50, 0, 0, 74, 111, 361, 247]]"
16,16,10,10,0.2531,"[[129, 283, 18, 43, 0, 1, 75, 60, 325, 66], [2, 496, 3, 87, 0, 0, 150, 106, 103, 53], [37, 85, 37, 98, 0, 0, 588, 86, 46, 23], [2, 68, 11, 171, 0, 0, 560, 144, 18, 26], [4, 47, 7, 61, 0, 0, 738, 90, 34, 19], [2, 96, 10, 229, 0, 0, 543, 94, 16, 10], [0, 16, 2, 39, 0, 0, 835, 94, 4, 10], [2, 102, 2, 83, 0, 1, 365, 359, 18, 68], [40, 353, 17, 50, 0, 0, 42, 79, 351, 68], [2, 283, 5, 61, 0, 0, 132, 255, 109, 153]]"
17,17,10,10,0.27,"[[150, 177, 12, 24, 0, 1, 47, 34, 495, 60], [4, 439, 1, 62, 0, 1, 105, 81, 232, 75], [49, 104, 45, 149, 0, 1, 449, 77, 85, 41], [6, 119, 20, 228, 0, 1, 392, 135, 51, 48], [6, 64, 18, 101, 0, 1, 633, 88, 57, 32], [4, 186, 15, 246, 0, 2, 386, 91, 41, 29], [1, 41, 8, 86, 0, 0, 730, 106, 9, 19], [3, 145, 8, 98, 0, 1, 263, 299, 45, 138], [39, 227, 12, 26, 0, 2, 20, 38, 571, 65], [3, 221, 7, 48, 0, 2, 79, 153, 251, 236]]"
18,18,10,10,0.267,"[[225, 271, 29, 33, 0, 1, 52, 44, 284, 61], [8, 516, 3, 75, 0, 0, 94, 100, 130, 74], [52, 101, 48, 148, 0, 0, 483, 91, 40, 37], [6, 95, 26, 231, 0, 1, 409, 166, 22, 44], [10, 58, 19, 95, 1, 0, 650, 102, 36, 29], [5, 118, 15, 286, 0, 1, 416, 116, 20, 23], [2, 32, 6, 78, 0, 0, 738, 122, 6, 16], [4, 139, 4, 102, 0, 0, 257, 349, 23, 122], [105, 352, 27, 46, 0, 1, 25, 42, 338, 64], [7, 310, 12, 54, 0, 1, 70, 190, 133, 223]]"
19,19,10,10,0.231,"[[171, 334, 48, 76, 0, 1, 115, 105, 106, 44], [2, 497, 2, 124, 1, 1, 188, 119, 13, 53], [33, 53, 26, 86, 0, 1, 696, 81, 16, 8], [0, 34, 6, 137, 0, 3, 668, 144, 4, 4], [5, 36, 5, 39, 0, 1, 818, 74, 14, 8], [3, 27, 4, 197, 1, 2, 686, 72, 4, 4], [0, 8, 3, 27, 0, 0, 887, 72, 0, 3], [3, 56, 3, 84, 0, 3, 461, 354, 6, 30], [74, 405, 44, 100, 2, 3, 76, 102, 127, 67], [4, 297, 1, 92, 0, 3, 169, 301, 24, 109]]"
20,20,10,10,0.2807,"[[338, 211, 12, 31, 0, 2, 47, 34, 278, 47], [17, 508, 2, 71, 0, 2, 94, 81, 155, 70], [93, 102, 40, 162, 3, 3, 459, 59, 40, 39], [24, 106, 24, 283, 2, 3, 359, 123, 33, 43], [22, 54, 23, 99, 3, 2, 641, 84, 44, 28], [12, 149, 22, 319, 2, 6, 356, 82, 32, 20], [4, 42, 9, 98, 2, 1, 726, 88, 8, 22], [12, 148, 10, 118, 2, 9, 248, 318, 28, 107], [181, 272, 17, 31, 3, 3, 19, 34, 389, 51], [12, 285, 8, 64, 0, 4, 76, 162, 193, 196]]"
21,21,10,10,0.2835,"[[221, 211, 13, 27, 2, 3, 63, 59, 307, 94], [4, 485, 4, 69, 0, 1, 100, 110, 122, 105], [51, 70, 29, 120, 2, 13, 534, 98, 47, 36], [6, 67, 12, 229, 2, 16, 434, 166, 26, 42], [11, 37, 7, 63, 7, 2, 699, 100, 40, 34], [4, 74, 6, 274, 3, 37, 428, 122, 27, 25], [2, 21, 2, 58, 0, 1, 786, 108, 3, 19], [2, 96, 3, 88, 1, 16, 286, 397, 22, 89], [93, 272, 11, 43, 2, 4, 32, 46, 395, 102], [6, 267, 2, 54, 0, 9, 82, 212, 119, 249]]"
22,22,10,10,0.291,"[[208, 214, 13, 23, 0, 6, 53, 51, 346, 86], [5, 520, 0, 67, 0, 3, 74, 103, 124, 104], [57, 80, 37, 157, 1, 11, 469, 94, 45, 49], [7, 82, 23, 265, 0, 25, 346, 168, 32, 52], [9, 47, 14, 85, 2, 5, 651, 108, 44, 35], [5, 110, 10, 299, 0, 58, 334, 131, 27, 26], [2, 33, 5, 80, 0, 5, 736, 112, 5, 22], [6, 115, 6, 98, 0, 21, 231, 399, 22, 102], [86, 284, 12, 35, 1, 5, 23, 39, 425, 90], [5, 287, 3, 51, 0, 11, 63, 186, 134, 260]]"
23,23,10,10,0.3062,"[[184, 220, 7, 21, 0, 15, 39, 30, 384, 100], [2, 553, 0, 45, 0, 31, 41, 59, 119, 150], [57, 98, 30, 168, 0, 69, 391, 77, 51, 59], [9, 97, 7, 279, 0, 140, 227, 120, 36, 85], [9, 62, 9, 119, 2, 17, 584, 102, 47, 49], [5, 120, 7, 235, 0, 230, 223, 103, 31, 46], [2, 51, 5, 123, 1, 25, 653, 94, 6, 40], [5, 118, 0, 111, 0, 86, 160, 326, 24, 170], [67, 290, 8, 21, 2, 22, 15, 14, 456, 105], [2, 310, 0, 55, 0, 28, 32, 102, 122, 349]]"
24,24,10,10,0.3025,"[[84, 259, 16, 14, 3, 11, 47, 49, 450, 67], [0, 605, 3, 45, 0, 22, 46, 80, 86, 113], [27, 86, 59, 115, 2, 68, 444, 97, 64, 38], [4, 97, 29, 186, 0, 142, 296, 167, 27, 52], [3, 56, 24, 75, 6, 19, 624, 117, 47, 29], [3, 93, 12, 180, 4, 235, 280, 145, 24, 24], [2, 40, 13, 73, 1, 20, 709, 110, 5, 27], [2, 116, 10, 77, 1, 75, 179, 417, 22, 101], [25, 342, 15, 22, 1, 18, 21, 28, 467, 61], [0, 360, 0, 42, 0, 29, 41, 154, 117, 257]]"
25,25,10,10,0.3178,"[[124, 157, 19, 15, 10, 10, 50, 33, 511, 71], [1, 511, 3, 55, 4, 11, 51, 58, 164, 142], [46, 66, 64, 115, 42, 51, 440, 79, 62, 35], [10, 77, 40, 217, 13, 101, 305, 134, 38, 65], [8, 41, 20, 76, 56, 10, 616, 89, 49, 35], [6, 83, 20, 224, 23, 191, 270, 124, 28, 31], [2, 31, 18, 68, 18, 11, 733, 82, 8, 29], [4, 94, 12, 92, 30, 57, 182, 388, 31, 110], [39, 205, 13, 22, 9, 12, 20, 24, 587, 69], [3, 255, 6, 46, 2, 20, 49, 112, 200, 307]]"
26,26,10,10,0.3207,"[[312, 140, 18, 32, 20, 10, 53, 31, 324, 60], [14, 471, 2, 71, 4, 12, 67, 34, 186, 139], [83, 54, 56, 135, 23, 50, 482, 68, 22, 27], [20, 59, 30, 254, 13, 103, 335, 120, 27, 39], [24, 31, 16, 86, 34, 10, 661, 78, 35, 25], [12, 55, 14, 270, 18, 193, 308, 93, 22, 15], [3, 19, 15, 81, 13, 12, 764, 64, 6, 23], [10, 68, 14, 122, 14, 76, 226, 360, 24, 86], [164, 169, 19, 26, 14, 10, 22, 21, 484, 71], [14, 222, 7, 62, 5, 24, 71, 97, 219, 279]]"
27,27,10,10,0.3287,"[[135, 170, 16, 22, 8, 6, 49, 30, 496, 68], [0, 574, 3, 47, 1, 3, 49, 17, 147, 159], [42, 76, 66, 163, 49, 30, 410, 71, 55, 38], [10, 97, 26, 269, 9, 82, 289, 99, 33, 86], [10, 49, 16, 91, 62, 5, 599, 87, 47, 34], [3, 92, 16, 297, 24, 163, 250, 85, 29, 41], [3, 44, 11, 85, 15, 8, 727, 60, 7, 40], [3, 95, 10, 137, 27, 48, 159, 365, 32, 124], [43, 212, 12, 23, 8, 7, 19, 16, 587, 73], [3, 306, 5, 56, 3, 8, 50, 58, 172, 339]]"
28,28,10,10,0.3495,"[[312, 152, 18, 18, 15, 11, 49, 36, 317, 72], [6, 556, 5, 36, 5, 12, 51, 25, 145, 159], [79, 58, 83, 85, 73, 88, 389, 92, 26, 27], [19, 71, 41, 159, 13, 185, 288, 138, 19, 67], [21, 39, 30, 52, 84, 29, 574, 109, 34, 28], [12, 59, 30, 148, 29, 301, 246, 129, 20, 26], [4, 30, 18, 42, 28, 34, 730, 69, 6, 39], [11, 73, 21, 64, 37, 116, 145, 427, 20, 86], [141, 193, 10, 18, 9, 15, 21, 19, 500, 74], [12, 275, 7, 29, 1, 23, 51, 91, 168, 343]]"
29,29,10,10,0.3466,"[[208, 160, 24, 29, 27, 10, 57, 44, 383, 58], [4, 626, 3, 45, 5, 7, 63, 24, 123, 100], [57, 47, 63, 98, 93, 57, 442, 97, 28, 18], [13, 59, 26, 194, 29, 123, 366, 142, 14, 34], [16, 32, 14, 54, 127, 8, 608, 95, 34, 12], [4, 51, 16, 197, 52, 201, 321, 129, 20, 9], [3, 18, 5, 46, 35, 12, 795, 61, 4, 21], [6, 56, 12, 71, 62, 69, 193, 460, 19, 52], [71, 209, 10, 32, 22, 8, 32, 29, 534, 53], [6, 319, 3, 50, 8, 16, 81, 95, 164, 258]]"
30,30,10,10,0.3517,"[[292, 186, 30, 53, 18, 8, 64, 38, 237, 74], [4, 654, 2, 62, 2, 6, 61, 11, 73, 125], [55, 41, 72, 182, 48, 41, 444, 87, 13, 17], [9, 48, 25, 350, 9, 98, 319, 89, 8, 45], [21, 25, 24, 98, 60, 9, 638, 85, 21, 19], [7, 44, 15, 341, 24, 177, 284, 88, 14, 6], [3, 14, 4, 84, 14, 13, 795, 41, 3, 29], [9, 52, 9, 173, 35, 79, 179, 395, 13, 56], [144, 230, 22, 54, 18, 6, 29, 24, 399, 74], [11, 309, 6, 77, 3, 18, 78, 59, 116, 323]]"
31,31,10,10,0.3595,"[[143, 249, 22, 34, 18, 7, 47, 37, 370, 73], [0, 745, 1, 46, 5, 2, 40, 15, 47, 99], [37, 61, 79, 173, 99, 56, 324, 102, 36, 33], [5, 83, 29, 326, 21, 123, 223, 106, 15, 69], [12, 40, 24, 99, 154, 14, 487, 106, 35, 29], [3, 64, 28, 337, 33, 197, 183, 114, 18, 23], [1, 34, 12, 104, 39, 15, 704, 47, 3, 41], [4, 68, 13, 154, 51, 74, 103, 424, 18, 91], [33, 312, 13, 30, 10, 7, 24, 17, 476, 78], [1, 402, 4, 44, 2, 16, 49, 48, 87, 347]]"
32,32,10,10,0.37,"[[249, 191, 30, 34, 29, 16, 55, 25, 312, 59], [0, 692, 3, 48, 2, 8, 50, 9, 82, 106], [55, 52, 90, 161, 87, 79, 348, 81, 18, 29], [8, 64, 31, 302, 24, 181, 243, 67, 14, 66], [21, 35, 25, 92, 137, 26, 522, 87, 26, 29], [6, 47, 28, 273, 36, 294, 190, 84, 17, 25], [3, 23, 12, 92, 33, 32, 730, 28, 4, 43], [7, 58, 16, 133, 51, 125, 116, 380, 18, 96], [90, 235, 16, 33, 14, 14, 26, 14, 484, 74], [5, 348, 7, 52, 3, 19, 59, 42, 123, 342]]"
33,33,10,10,0.3809,"[[316, 160, 24, 17, 15, 20, 46, 37, 312, 53], [1, 660, 4, 38, 2, 13, 42, 18, 110, 112], [71, 54, 117, 106, 75, 103, 321, 104, 26, 23], [19, 64, 37, 246, 20, 212, 218, 108, 17, 59], [32, 36, 41, 75, 129, 36, 475, 123, 31, 22], [9, 56, 40, 195, 27, 350, 161, 126, 20, 16], [4, 23, 19, 79, 45, 46, 689, 48, 7, 40], [11, 49, 31, 81, 41, 154, 91, 461, 16, 65], [136, 208, 14, 19, 8, 13, 21, 15, 501, 65], [12, 294, 8, 47, 2, 26, 52, 64, 155, 340]]"
34,34,10,10,0.3849,"[[310, 155, 25, 34, 38, 8, 42, 25, 307, 56], [2, 676, 2, 50, 7, 4, 31, 12, 105, 111], [61, 48, 95, 168, 157, 53, 273, 90, 25, 30], [16, 57, 27, 368, 51, 117, 196, 81, 19, 68], [25, 35, 31, 108, 233, 8, 413, 97, 27, 23], [7, 48, 25, 363, 65, 204, 148, 99, 21, 20], [3, 26, 13, 119, 68, 16, 679, 32, 5, 39], [11, 50, 14, 164, 83, 75, 83, 427, 16, 77], [121, 198, 14, 31, 16, 8, 23, 15, 508, 66], [12, 321, 6, 55, 4, 12, 50, 50, 141, 349]]"
35,35,10,10,0.3849,"[[311, 145, 38, 39, 21, 10, 41, 24, 301, 70], [1, 675, 3, 53, 3, 6, 26, 11, 90, 132], [55, 45, 133, 197, 101, 62, 261, 89, 25, 32], [15, 47, 42, 445, 28, 117, 151, 67, 16, 72], [25, 30, 42, 141, 165, 20, 415, 106, 28, 28], [6, 47, 34, 417, 32, 219, 114, 88, 20, 23], [4, 31, 21, 171, 47, 21, 627, 28, 5, 45], [11, 48, 22, 189, 52, 93, 75, 410, 15, 85], [131, 202, 16, 38, 12, 10, 18, 13, 486, 74], [10, 308, 8, 64, 1, 14, 40, 46, 131, 378]]"
36,36,10,10,0.4008,"[[285, 143, 22, 20, 30, 19, 39, 43, 322, 77], [1, 655, 1, 35, 3, 14, 32, 16, 94, 149], [57, 39, 105, 102, 143, 109, 265, 118, 26, 36], [14, 41, 27, 263, 39, 207, 200, 111, 18, 80], [24, 27, 24, 81, 222, 34, 392, 133, 31, 32], [6, 43, 21, 197, 53, 373, 134, 129, 21, 23], [2, 22, 11, 86, 65, 42, 681, 38, 5, 48], [10, 41, 12, 84, 64, 139, 75, 488, 15, 72], [94, 181, 11, 20, 13, 15, 23, 19, 528, 96], [7, 281, 6, 31, 2, 19, 51, 59, 136, 408]]"
37,37,10,10,0.395,"[[275, 176, 27, 29, 27, 22, 47, 43, 290, 64], [2, 721, 1, 40, 3, 22, 34, 13, 57, 107], [54, 39, 119, 135, 108, 104, 277, 114, 17, 33], [9, 38, 29, 317, 32, 213, 178, 106, 15, 63], [25, 26, 28, 105, 172, 36, 426, 131, 26, 25], [5, 35, 27, 239, 42, 376, 117, 122, 19, 18], [3, 23, 12, 110, 49, 45, 672, 42, 3, 41], [10, 40, 17, 97, 57, 156, 75, 474, 13, 61], [93, 231, 14, 32, 18, 18, 23, 15, 477, 79], [6, 342, 8, 50, 2, 26, 47, 59, 113, 347]]"
38,38,10,10,0.4007,"[[356, 144, 42, 22, 30, 12, 46, 50, 252, 46], [7, 706, 8, 31, 5, 10, 49, 17, 70, 97], [64, 30, 195, 105, 134, 59, 278, 96, 16, 23], [14, 40, 67, 279, 53, 146, 227, 113, 17, 44], [29, 27, 67, 70, 230, 16, 404, 116, 24, 17], [8, 41, 68, 229, 68, 257, 171, 128, 18, 12], [4, 19, 37, 62, 70, 20, 717, 39, 3, 29], [12, 33, 51, 74, 89, 89, 88, 504, 12, 48], [165, 206, 27, 28, 15, 9, 28, 17, 438, 67], [13, 336, 14, 37, 4, 15, 72, 68, 116, 325]]"
39,39,10,10,0.4091,"[[304, 99, 42, 24, 41, 25, 46, 50, 305, 64], [7, 621, 6, 32, 7, 21, 39, 23, 86, 158], [52, 27, 164, 98, 146, 108, 253, 108, 18, 26], [10, 25, 48, 253, 59, 226, 197, 115, 13, 54], [23, 12, 49, 79, 255, 26, 373, 133, 27, 23], [6, 30, 46, 184, 68, 383, 128, 124, 18, 13], [4, 16, 27, 78, 83, 39, 677, 40, 4, 32], [6, 27, 32, 71, 86, 134, 68, 516, 14, 46], [111, 154, 25, 27, 23, 18, 25, 16, 504, 97], [6, 235, 13, 37, 7, 27, 57, 74, 130, 414]]"
40,40,10,10,0.3979,"[[344, 200, 23, 27, 21, 17, 39, 29, 246, 54], [2, 764, 2, 31, 2, 7, 31, 11, 51, 99], [60, 59, 142, 145, 125, 83, 234, 102, 17, 33], [17, 69, 33, 329, 45, 166, 166, 81, 13, 81], [27, 45, 29, 94, 216, 35, 369, 137, 22, 26], [10, 58, 30, 278, 46, 319, 103, 109, 18, 29], [3, 42, 15, 114, 64, 37, 637, 39, 3, 46], [10, 61, 22, 97, 50, 117, 73, 469, 13, 88], [153, 268, 14, 22, 13, 11, 18, 13, 417, 71], [12, 400, 6, 36, 1, 15, 44, 46, 98, 342]]"
41,41,10,10,0.4123,"[[309, 122, 33, 31, 36, 19, 40, 27, 317, 66], [2, 677, 2, 34, 3, 12, 34, 10, 96, 130], [56, 42, 141, 149, 152, 96, 234, 79, 20, 31], [11, 40, 28, 358, 60, 172, 171, 74, 16, 70], [22, 20, 33, 103, 270, 33, 355, 102, 33, 29], [6, 34, 33, 286, 63, 331, 107, 94, 20, 26], [3, 25, 16, 118, 79, 34, 650, 29, 5, 41], [8, 39, 25, 111, 76, 127, 77, 452, 15, 70], [98, 181, 16, 30, 18, 12, 19, 12, 534, 80], [5, 270, 10, 44, 4, 20, 55, 48, 143, 401]]"
42,42,10,10,0.4055,"[[333, 130, 37, 28, 15, 10, 40, 20, 333, 54], [2, 720, 3, 31, 2, 5, 32, 7, 98, 100], [67, 52, 202, 144, 101, 68, 246, 62, 22, 36], [14, 62, 60, 374, 44, 123, 176, 47, 23, 77], [26, 35, 64, 104, 191, 31, 400, 85, 35, 29], [9, 56, 61, 329, 47, 261, 115, 70, 22, 30], [4, 35, 33, 125, 53, 22, 654, 17, 8, 49], [13, 59, 39, 121, 66, 100, 90, 393, 19, 100], [116, 190, 20, 23, 12, 5, 15, 8, 544, 67], [7, 309, 11, 37, 2, 11, 51, 24, 165, 383]]"
