,Round,Epoch,Train Accuracy,Test Accuracy,Confusion Matrix
14,14,100,0.44372,0.4668,"[[481, 52, 80, 24, 49, 18, 46, 35, 181, 34], [38, 558, 27, 35, 17, 13, 33, 21, 108, 150], [57, 22, 375, 83, 139, 65, 146, 67, 29, 17], [35, 21, 78, 310, 65, 164, 216, 56, 24, 31], [32, 23, 173, 52, 354, 43, 189, 93, 25, 16], [21, 10, 94, 220, 55, 316, 170, 73, 23, 18], [5, 17, 79, 52, 96, 26, 680, 20, 10, 15], [30, 19, 67, 73, 95, 86, 92, 474, 30, 34], [81, 74, 19, 18, 40, 12, 27, 15, 648, 66], [29, 185, 28, 38, 22, 19, 45, 50, 112, 472]]"
15,15,100,0.4458,0.4739,"[[509, 50, 70, 19, 55, 17, 42, 34, 164, 40], [47, 539, 24, 35, 20, 17, 29, 19, 107, 163], [61, 22, 366, 75, 146, 63, 154, 67, 28, 18], [34, 22, 73, 305, 81, 161, 211, 57, 24, 32], [32, 18, 153, 51, 362, 42, 219, 80, 26, 17], [13, 9, 97, 199, 60, 332, 175, 70, 25, 20], [3, 15, 76, 54, 78, 27, 702, 19, 12, 14], [32, 11, 67, 69, 95, 90, 98, 464, 30, 44], [86, 66, 18, 19, 42, 17, 29, 13, 646, 64], [35, 146, 23, 37, 25, 21, 46, 48, 105, 514]]"
16,16,100,0.44862,0.4773,"[[530, 43, 55, 20, 53, 16, 32, 29, 186, 36], [43, 547, 23, 33, 15, 13, 28, 21, 134, 143], [69, 24, 358, 73, 153, 66, 136, 68, 34, 19], [44, 23, 71, 305, 71, 175, 200, 52, 31, 28], [42, 21, 146, 52, 388, 45, 178, 80, 33, 15], [20, 9, 82, 203, 65, 349, 152, 71, 32, 17], [7, 14, 77, 51, 100, 34, 665, 20, 17, 15], [41, 15, 56, 70, 101, 93, 75, 473, 36, 40], [87, 64, 17, 13, 34, 17, 22, 12, 676, 58], [37, 162, 27, 37, 24, 22, 36, 49, 124, 482]]"
17,17,100,0.44272,0.4658,"[[493, 48, 64, 21, 66, 15, 43, 25, 188, 37], [39, 572, 21, 25, 19, 15, 37, 19, 119, 134], [63, 18, 346, 55, 166, 62, 175, 61, 35, 19], [38, 28, 69, 268, 91, 156, 243, 48, 29, 30], [32, 17, 130, 36, 396, 40, 230, 68, 31, 20], [13, 13, 86, 175, 75, 311, 207, 67, 30, 23], [4, 22, 56, 30, 113, 26, 703, 16, 14, 16], [34, 20, 65, 50, 117, 78, 101, 453, 36, 46], [82, 66, 12, 14, 45, 14, 32, 8, 660, 67], [42, 185, 28, 28, 26, 15, 50, 43, 127, 456]]"
18,18,100,0.4466,0.4726,"[[516, 42, 62, 19, 55, 15, 40, 33, 180, 38], [53, 558, 22, 32, 20, 22, 33, 19, 113, 128], [64, 19, 386, 67, 141, 60, 159, 58, 29, 17], [32, 25, 83, 289, 68, 171, 229, 48, 29, 26], [37, 21, 177, 40, 371, 39, 204, 70, 30, 11], [16, 11, 97, 176, 63, 337, 187, 70, 27, 16], [6, 16, 80, 42, 99, 21, 691, 17, 14, 14], [39, 9, 83, 61, 104, 90, 85, 458, 30, 41], [104, 59, 18, 15, 42, 19, 29, 9, 647, 58], [49, 152, 30, 34, 24, 20, 49, 46, 123, 473]]"
19,19,100,0.4046,0.4325,"[[483, 53, 55, 10, 71, 12, 49, 21, 201, 45], [40, 560, 32, 5, 37, 9, 49, 11, 140, 117], [65, 21, 401, 36, 182, 22, 176, 43, 39, 15], [31, 42, 105, 146, 158, 84, 329, 41, 34, 30], [32, 15, 175, 11, 458, 11, 214, 38, 33, 13], [11, 24, 134, 89, 185, 181, 266, 47, 44, 19], [7, 19, 86, 20, 159, 8, 660, 12, 17, 12], [45, 19, 111, 15, 219, 36, 121, 356, 37, 41], [105, 61, 18, 9, 57, 11, 28, 6, 653, 52], [36, 179, 33, 11, 44, 10, 64, 38, 158, 427]]"
20,20,100,0.45618,0.4779,"[[527, 34, 68, 21, 54, 15, 30, 31, 181, 39], [45, 537, 24, 29, 19, 25, 30, 24, 107, 160], [63, 20, 384, 65, 140, 73, 147, 61, 30, 17], [39, 22, 74, 279, 81, 194, 196, 50, 36, 29], [43, 14, 148, 46, 376, 49, 190, 82, 33, 19], [23, 14, 93, 167, 73, 360, 150, 77, 25, 18], [8, 16, 74, 51, 111, 32, 656, 15, 19, 18], [25, 16, 73, 56, 106, 89, 78, 478, 33, 46], [101, 57, 14, 15, 36, 17, 25, 11, 661, 63], [37, 133, 24, 31, 19, 27, 42, 47, 119, 521]]"
21,21,100,0.45634,0.4795,"[[521, 48, 67, 27, 50, 15, 33, 32, 150, 57], [46, 558, 20, 32, 16, 20, 24, 27, 86, 171], [65, 22, 357, 73, 134, 78, 154, 72, 22, 23], [33, 30, 63, 322, 73, 175, 191, 52, 28, 33], [39, 20, 126, 57, 382, 55, 195, 83, 22, 21], [18, 13, 84, 203, 69, 337, 161, 69, 23, 23], [4, 15, 59, 51, 107, 38, 672, 19, 13, 22], [34, 16, 58, 61, 98, 89, 78, 492, 27, 47], [106, 69, 15, 22, 36, 14, 24, 14, 615, 85], [40, 142, 20, 32, 20, 26, 34, 41, 106, 539]]"
22,22,100,0.45472,0.4751,"[[524, 35, 73, 19, 52, 15, 37, 28, 168, 49], [48, 545, 24, 32, 16, 15, 33, 18, 114, 155], [63, 22, 389, 63, 124, 77, 159, 49, 29, 25], [41, 27, 68, 274, 79, 194, 211, 39, 32, 35], [39, 18, 148, 48, 363, 56, 210, 72, 28, 18], [18, 12, 87, 151, 75, 377, 157, 72, 26, 25], [8, 14, 74, 35, 102, 46, 666, 17, 21, 17], [36, 13, 66, 48, 118, 96, 80, 457, 36, 50], [101, 56, 19, 18, 38, 16, 33, 8, 645, 66], [44, 126, 29, 31, 25, 31, 39, 38, 126, 511]]"
23,23,100,0.44962,0.4727,"[[499, 46, 88, 26, 56, 15, 38, 35, 159, 38], [51, 577, 23, 35, 23, 20, 29, 22, 95, 125], [55, 23, 383, 70, 149, 84, 144, 50, 23, 19], [24, 24, 69, 297, 71, 195, 211, 56, 25, 28], [38, 19, 121, 50, 414, 54, 189, 76, 26, 13], [10, 11, 91, 196, 70, 358, 151, 74, 21, 18], [2, 12, 73, 45, 134, 38, 646, 18, 17, 15], [31, 13, 72, 56, 111, 100, 91, 458, 30, 38], [93, 60, 21, 24, 46, 19, 32, 12, 624, 69], [41, 165, 24, 39, 29, 30, 49, 42, 110, 471]]"
24,24,100,0.45436,0.4776,"[[464, 49, 69, 35, 58, 18, 35, 45, 182, 45], [31, 578, 20, 39, 18, 23, 27, 25, 93, 146], [56, 20, 345, 70, 141, 85, 174, 63, 19, 27], [22, 28, 58, 270, 80, 209, 221, 56, 26, 30], [30, 17, 106, 60, 380, 59, 216, 82, 30, 20], [10, 15, 79, 162, 66, 386, 166, 79, 14, 23], [4, 12, 54, 44, 100, 41, 694, 17, 17, 17], [24, 13, 52, 55, 109, 97, 83, 494, 28, 45], [67, 73, 15, 24, 44, 16, 28, 15, 646, 72], [30, 153, 19, 36, 18, 25, 43, 49, 108, 519]]"
