,Round,Train Accuracy,Test Accuracy,Confusion Matrix
10,10,0.49758,0.5274,"[[618, 63, 43, 20, 13, 8, 29, 28, 119, 59], [29, 747, 5, 8, 7, 4, 15, 15, 44, 126], [88, 25, 384, 75, 110, 93, 115, 59, 30, 21], [28, 24, 65, 304, 49, 194, 189, 83, 24, 40], [45, 15, 145, 68, 376, 50, 146, 119, 25, 11], [16, 16, 74, 193, 41, 405, 90, 116, 21, 28], [10, 21, 70, 62, 99, 29, 649, 28, 11, 21], [25, 18, 21, 77, 66, 82, 32, 632, 8, 39], [132, 99, 11, 19, 9, 9, 14, 13, 619, 75], [31, 272, 6, 15, 7, 10, 32, 33, 54, 540]]"
11,11,0.49758,0.527,"[[602, 84, 32, 18, 18, 14, 30, 25, 141, 36], [25, 787, 7, 9, 6, 8, 14, 11, 46, 87], [93, 29, 303, 72, 155, 127, 129, 51, 27, 14], [28, 28, 56, 272, 45, 240, 206, 70, 26, 29], [45, 21, 92, 59, 408, 77, 158, 106, 27, 7], [19, 17, 55, 144, 36, 493, 98, 100, 16, 22], [9, 24, 50, 46, 102, 48, 671, 21, 14, 15], [30, 25, 15, 65, 62, 118, 41, 604, 9, 31], [136, 114, 6, 18, 9, 19, 13, 12, 626, 47], [30, 294, 7, 20, 10, 11, 37, 29, 58, 504]]"
12,12,0.50202,0.536,"[[570, 64, 44, 17, 23, 17, 26, 40, 151, 48], [22, 724, 8, 12, 12, 12, 16, 15, 44, 135], [71, 15, 339, 93, 154, 125, 96, 60, 28, 19], [15, 21, 59, 341, 55, 232, 144, 83, 15, 35], [40, 16, 97, 75, 462, 70, 100, 109, 23, 8], [9, 11, 60, 183, 41, 500, 69, 99, 11, 17], [9, 20, 57, 86, 132, 60, 594, 20, 8, 14], [19, 14, 21, 77, 60, 125, 28, 615, 9, 32], [103, 100, 11, 27, 18, 22, 14, 10, 643, 52], [27, 220, 10, 29, 10, 15, 22, 34, 61, 572]]"
13,13,0.50222,0.5348,"[[590, 64, 45, 15, 26, 16, 21, 19, 143, 61], [20, 730, 7, 9, 8, 18, 12, 10, 44, 142], [87, 23, 358, 69, 140, 154, 84, 37, 25, 23], [18, 22, 71, 274, 60, 308, 125, 46, 25, 51], [53, 20, 124, 63, 463, 85, 77, 78, 21, 16], [21, 15, 69, 144, 43, 556, 55, 54, 14, 29], [15, 24, 74, 89, 132, 60, 559, 14, 9, 24], [36, 19, 16, 54, 73, 162, 28, 551, 8, 53], [114, 99, 12, 17, 9, 22, 9, 4, 652, 62], [28, 205, 8, 17, 13, 17, 17, 23, 57, 615]]"
14,14,0.50278,0.5274,"[[580, 84, 33, 19, 24, 11, 16, 16, 167, 50], [27, 780, 5, 10, 8, 12, 14, 9, 49, 86], [95, 26, 347, 97, 148, 118, 85, 31, 29, 24], [19, 31, 63, 347, 74, 221, 143, 42, 25, 35], [59, 21, 115, 82, 428, 56, 104, 88, 30, 17], [21, 16, 66, 204, 49, 466, 72, 62, 18, 26], [20, 27, 65, 87, 130, 37, 588, 12, 9, 25], [37, 27, 27, 71, 87, 136, 28, 538, 9, 40], [102, 91, 14, 17, 10, 15, 13, 4, 689, 45], [32, 287, 9, 16, 10, 16, 22, 29, 68, 511]]"
15,15,0.51174,0.5378,"[[581, 46, 59, 17, 27, 13, 23, 16, 180, 38], [37, 710, 8, 13, 10, 22, 16, 13, 78, 93], [63, 18, 394, 101, 153, 94, 93, 36, 31, 17], [29, 17, 65, 340, 59, 213, 174, 51, 28, 24], [35, 9, 130, 83, 431, 57, 127, 90, 29, 9], [13, 9, 82, 202, 51, 452, 79, 73, 25, 14], [8, 17, 68, 69, 91, 41, 667, 15, 10, 14], [22, 15, 31, 71, 78, 135, 30, 579, 12, 27], [91, 58, 12, 19, 13, 15, 20, 9, 723, 40], [45, 231, 7, 14, 15, 23, 37, 36, 91, 501]]"
16,16,0.51452,0.5451,"[[542, 61, 66, 15, 29, 13, 20, 27, 176, 51], [19, 757, 5, 14, 10, 13, 15, 23, 50, 94], [49, 16, 423, 86, 151, 82, 88, 53, 29, 23], [22, 22, 67, 331, 65, 193, 169, 78, 29, 24], [27, 12, 120, 62, 449, 38, 120, 134, 28, 10], [13, 14, 82, 195, 39, 428, 83, 108, 20, 18], [5, 18, 72, 62, 99, 37, 658, 20, 8, 21], [18, 15, 32, 57, 73, 92, 29, 652, 9, 23], [83, 82, 11, 24, 16, 14, 20, 6, 697, 47], [29, 269, 10, 17, 8, 12, 30, 48, 63, 514]]"
17,17,0.52094,0.5498,"[[536, 68, 42, 17, 30, 15, 26, 26, 176, 64], [11, 761, 5, 12, 7, 11, 16, 16, 46, 115], [62, 22, 377, 89, 138, 104, 104, 49, 32, 23], [21, 24, 51, 283, 63, 252, 168, 74, 27, 37], [28, 18, 103, 64, 458, 60, 108, 122, 25, 14], [10, 18, 55, 168, 41, 483, 77, 106, 22, 20], [1, 24, 65, 66, 90, 46, 664, 17, 5, 22], [14, 17, 19, 55, 67, 104, 29, 655, 10, 30], [75, 87, 8, 14, 8, 21, 18, 7, 703, 59], [15, 242, 7, 17, 7, 9, 33, 40, 52, 578]]"
18,18,0.52146,0.5506,"[[565, 75, 43, 20, 25, 12, 26, 21, 146, 67], [20, 778, 7, 9, 5, 7, 14, 14, 42, 104], [83, 26, 347, 116, 126, 106, 104, 41, 29, 22], [20, 27, 48, 360, 51, 238, 143, 52, 23, 38], [35, 26, 115, 84, 411, 65, 116, 115, 20, 13], [11, 17, 46, 204, 35, 505, 71, 73, 20, 18], [5, 29, 56, 93, 72, 43, 667, 9, 7, 19], [16, 23, 21, 79, 59, 119, 24, 616, 9, 34], [104, 94, 8, 21, 7, 22, 12, 6, 674, 52], [21, 245, 6, 19, 5, 13, 30, 28, 50, 583]]"
19,19,0.52362,0.5543,"[[564, 67, 52, 28, 25, 13, 20, 20, 144, 67], [16, 769, 9, 7, 4, 11, 15, 12, 41, 116], [70, 18, 407, 106, 101, 123, 83, 38, 29, 25], [20, 21, 54, 391, 43, 273, 111, 38, 21, 28], [37, 15, 137, 114, 374, 84, 95, 109, 18, 17], [12, 12, 47, 225, 27, 527, 54, 61, 17, 18], [2, 24, 83, 120, 55, 52, 624, 12, 10, 18], [23, 18, 24, 90, 53, 139, 19, 589, 9, 36], [96, 88, 12, 24, 6, 19, 10, 6, 689, 50], [19, 223, 6, 21, 5, 17, 26, 29, 45, 609]]"
20,20,0.52618,0.5583,"[[603, 54, 38, 23, 28, 16, 26, 22, 134, 56], [26, 737, 3, 18, 7, 12, 14, 21, 48, 114], [82, 18, 323, 92, 180, 103, 99, 52, 29, 22], [18, 21, 41, 363, 58, 240, 150, 47, 28, 34], [38, 17, 78, 87, 475, 64, 93, 119, 16, 13], [12, 13, 40, 195, 41, 505, 73, 84, 18, 19], [6, 19, 43, 80, 118, 45, 649, 13, 11, 16], [22, 16, 18, 70, 70, 121, 23, 620, 8, 32], [120, 74, 11, 32, 3, 14, 10, 10, 679, 47], [33, 186, 7, 21, 8, 10, 30, 38, 38, 629]]"
21,21,0.5259,0.5599,"[[613, 58, 42, 19, 28, 11, 23, 18, 137, 51], [26, 737, 6, 15, 7, 6, 9, 24, 52, 118], [75, 18, 367, 88, 181, 98, 75, 49, 31, 18], [24, 23, 53, 365, 60, 223, 121, 57, 35, 39], [37, 15, 87, 84, 489, 50, 91, 111, 24, 12], [14, 11, 54, 192, 55, 485, 59, 80, 25, 25], [8, 23, 53, 77, 135, 47, 611, 17, 12, 17], [20, 13, 27, 63, 87, 104, 23, 621, 9, 33], [118, 67, 10, 27, 9, 11, 11, 6, 692, 49], [32, 199, 5, 20, 10, 11, 21, 35, 48, 619]]"
22,22,0.53342,0.5667,"[[598, 44, 46, 24, 35, 15, 23, 14, 151, 50], [34, 741, 3, 14, 9, 12, 9, 14, 56, 108], [64, 12, 426, 86, 156, 86, 87, 32, 28, 23], [21, 15, 65, 396, 56, 191, 129, 60, 35, 32], [30, 7, 120, 82, 478, 44, 109, 91, 24, 15], [13, 11, 71, 216, 58, 452, 60, 77, 23, 19], [12, 16, 58, 88, 120, 35, 629, 15, 10, 17], [21, 13, 31, 62, 80, 103, 27, 616, 10, 37], [112, 64, 10, 25, 10, 12, 11, 6, 708, 42], [33, 188, 10, 22, 9, 12, 17, 34, 52, 623]]"
23,23,0.53556,0.5669,"[[550, 46, 53, 15, 34, 23, 27, 21, 172, 59], [17, 752, 7, 12, 7, 20, 15, 14, 52, 104], [61, 16, 418, 94, 121, 123, 83, 38, 30, 16], [19, 16, 54, 322, 51, 272, 145, 57, 33, 31], [24, 8, 127, 62, 452, 69, 114, 105, 27, 12], [13, 7, 54, 165, 42, 544, 74, 59, 18, 24], [5, 10, 52, 71, 96, 61, 655, 15, 11, 24], [15, 12, 23, 55, 68, 131, 26, 616, 14, 40], [73, 70, 9, 23, 8, 22, 8, 4, 738, 45], [22, 188, 9, 20, 6, 19, 24, 27, 63, 622]]"
24,24,0.54058,0.5698,"[[589, 60, 43, 23, 29, 16, 20, 17, 160, 43], [24, 784, 4, 14, 12, 13, 16, 12, 49, 72], [71, 18, 417, 93, 129, 108, 75, 39, 32, 18], [21, 24, 55, 342, 56, 267, 130, 44, 33, 28], [31, 14, 127, 73, 455, 54, 118, 97, 20, 11], [13, 10, 53, 174, 43, 533, 77, 62, 19, 16], [9, 18, 53, 83, 83, 47, 671, 12, 8, 16], [16, 14, 22, 79, 82, 117, 27, 596, 12, 35], [92, 71, 8, 26, 5, 20, 9, 3, 725, 41], [24, 231, 10, 22, 8, 19, 25, 21, 54, 586]]"
25,25,0.54408,0.5679,"[[629, 62, 41, 10, 26, 15, 21, 15, 142, 39], [27, 795, 4, 14, 7, 14, 12, 12, 47, 68], [85, 20, 388, 91, 130, 126, 73, 40, 30, 17], [29, 27, 57, 361, 54, 254, 105, 52, 36, 25], [45, 17, 103, 80, 433, 60, 116, 115, 18, 13], [23, 17, 51, 197, 36, 513, 60, 63, 23, 17], [13, 22, 55, 89, 70, 54, 657, 12, 11, 17], [20, 15, 25, 79, 68, 102, 23, 621, 9, 38], [114, 67, 10, 24, 6, 20, 7, 6, 712, 34], [31, 250, 8, 20, 7, 17, 26, 20, 51, 570]]"
26,26,0.54692,0.5741,"[[622, 44, 29, 21, 32, 14, 14, 21, 134, 69], [33, 735, 1, 18, 5, 11, 11, 16, 39, 131], [81, 21, 366, 96, 141, 117, 82, 49, 27, 20], [27, 20, 54, 410, 54, 213, 108, 51, 33, 30], [34, 15, 84, 89, 439, 65, 116, 123, 20, 15], [21, 11, 47, 217, 41, 482, 72, 70, 22, 17], [12, 13, 42, 92, 73, 44, 675, 17, 8, 24], [14, 11, 17, 86, 73, 99, 22, 633, 6, 39], [114, 55, 9, 24, 8, 11, 11, 5, 713, 50], [36, 163, 8, 20, 6, 16, 23, 25, 37, 666]]"
27,27,0.55348,0.5802,"[[595, 45, 48, 19, 35, 15, 16, 22, 146, 59], [23, 747, 3, 15, 9, 13, 16, 17, 48, 109], [68, 16, 387, 100, 162, 106, 77, 40, 27, 17], [20, 15, 68, 387, 56, 221, 121, 51, 31, 30], [29, 12, 84, 71, 478, 71, 101, 122, 20, 12], [12, 9, 49, 204, 48, 497, 68, 73, 19, 21], [6, 8, 42, 86, 102, 52, 664, 13, 8, 19], [13, 11, 15, 70, 77, 108, 24, 641, 7, 34], [80, 59, 15, 27, 10, 11, 8, 6, 740, 44], [22, 168, 7, 15, 9, 10, 33, 21, 49, 666]]"
28,28,0.55448,0.5842,"[[624, 53, 43, 12, 25, 10, 19, 20, 144, 50], [19, 768, 3, 12, 5, 8, 16, 12, 57, 100], [76, 17, 445, 78, 117, 88, 90, 43, 30, 16], [25, 17, 86, 345, 44, 215, 152, 49, 34, 33], [35, 11, 102, 65, 464, 61, 106, 120, 25, 11], [12, 7, 73, 180, 44, 480, 81, 71, 25, 27], [9, 11, 63, 57, 79, 42, 690, 15, 11, 23], [19, 17, 26, 62, 64, 98, 28, 646, 9, 31], [91, 59, 10, 22, 7, 9, 9, 6, 753, 34], [27, 203, 9, 10, 6, 9, 32, 17, 60, 627]]"
29,29,0.55136,0.5786,"[[596, 60, 51, 17, 26, 17, 21, 20, 137, 55], [26, 781, 3, 10, 5, 12, 14, 13, 47, 89], [76, 22, 426, 69, 127, 96, 101, 44, 26, 13], [21, 18, 70, 328, 56, 243, 144, 51, 35, 34], [24, 15, 109, 57, 472, 56, 112, 117, 26, 12], [14, 13, 67, 162, 42, 493, 82, 76, 23, 28], [13, 16, 51, 61, 77, 50, 691, 13, 9, 19], [18, 14, 31, 52, 67, 99, 30, 639, 10, 40], [88, 66, 9, 23, 8, 11, 9, 9, 738, 39], [25, 215, 8, 15, 7, 12, 29, 17, 50, 622]]"
30,30,0.55712,0.5778,"[[595, 52, 37, 19, 29, 19, 19, 23, 165, 42], [29, 751, 3, 16, 6, 12, 17, 16, 62, 88], [77, 14, 402, 80, 129, 114, 91, 44, 34, 15], [25, 18, 54, 349, 50, 268, 132, 45, 37, 22], [26, 10, 98, 77, 470, 66, 113, 104, 26, 10], [13, 11, 61, 172, 44, 527, 71, 58, 24, 19], [9, 14, 47, 75, 80, 63, 672, 16, 12, 12], [18, 9, 17, 65, 82, 117, 26, 617, 12, 37], [69, 46, 7, 28, 6, 19, 4, 6, 780, 35], [31, 197, 7, 24, 6, 15, 27, 16, 62, 615]]"
31,31,0.54778,0.5824,"[[607, 52, 39, 20, 32, 25, 24, 14, 140, 47], [39, 757, 4, 12, 8, 23, 17, 13, 53, 74], [78, 14, 416, 83, 147, 112, 83, 30, 27, 10], [18, 22, 57, 389, 61, 236, 126, 40, 32, 19], [28, 12, 113, 66, 504, 63, 112, 80, 17, 5], [11, 10, 62, 176, 50, 542, 78, 44, 17, 10], [8, 16, 54, 77, 68, 57, 690, 10, 10, 10], [10, 10, 16, 77, 107, 136, 27, 585, 7, 25], [100, 63, 10, 28, 13, 16, 6, 5, 725, 34], [36, 197, 5, 31, 9, 18, 31, 19, 45, 609]]"
32,32,0.56018,0.5837,"[[592, 52, 49, 22, 31, 26, 19, 15, 126, 68], [25, 742, 5, 12, 7, 19, 16, 12, 49, 113], [66, 14, 439, 82, 141, 103, 78, 36, 27, 14], [14, 21, 60, 373, 61, 261, 121, 43, 24, 22], [20, 11, 132, 72, 475, 70, 105, 90, 16, 9], [12, 8, 76, 179, 43, 545, 65, 42, 15, 15], [8, 13, 72, 81, 70, 59, 667, 9, 8, 13], [10, 7, 23, 68, 98, 125, 24, 607, 5, 33], [94, 62, 10, 22, 15, 20, 7, 6, 720, 44], [29, 163, 9, 24, 7, 18, 20, 20, 33, 677]]"
33,33,0.55978,0.5871,"[[616, 36, 49, 20, 35, 18, 23, 20, 122, 61], [24, 725, 11, 11, 10, 14, 14, 17, 49, 125], [66, 9, 447, 96, 129, 97, 82, 34, 24, 16], [20, 15, 59, 360, 62, 250, 143, 44, 22, 25], [25, 6, 121, 82, 467, 71, 101, 103, 18, 6], [12, 8, 57, 173, 44, 545, 72, 51, 17, 21], [10, 6, 68, 83, 71, 50, 681, 10, 7, 14], [11, 8, 23, 76, 84, 107, 25, 625, 8, 33], [103, 53, 17, 28, 9, 13, 14, 4, 719, 40], [26, 150, 9, 24, 8, 12, 26, 28, 31, 686]]"
34,34,0.56384,0.5848,"[[563, 40, 77, 16, 36, 16, 23, 31, 121, 77], [20, 740, 9, 13, 9, 8, 16, 20, 42, 123], [51, 14, 461, 75, 111, 104, 95, 50, 18, 21], [21, 13, 69, 345, 64, 230, 144, 65, 17, 32], [23, 11, 116, 67, 450, 68, 121, 124, 14, 6], [9, 8, 77, 161, 44, 505, 77, 74, 17, 28], [11, 7, 53, 74, 59, 52, 702, 17, 5, 20], [6, 8, 24, 71, 61, 86, 28, 674, 6, 36], [88, 63, 16, 22, 16, 11, 12, 13, 707, 52], [16, 156, 10, 12, 9, 12, 22, 29, 33, 701]]"
35,35,0.56114,0.5838,"[[551, 51, 43, 17, 33, 11, 25, 27, 155, 87], [16, 763, 2, 15, 4, 10, 13, 17, 39, 121], [66, 21, 405, 82, 107, 123, 99, 52, 22, 23], [24, 17, 60, 336, 49, 233, 146, 74, 25, 36], [34, 12, 85, 58, 453, 59, 129, 132, 26, 12], [6, 9, 59, 165, 33, 519, 74, 92, 17, 26], [9, 13, 47, 67, 53, 56, 706, 24, 7, 18], [15, 10, 16, 58, 56, 91, 30, 683, 7, 34], [71, 72, 14, 24, 14, 11, 9, 10, 722, 53], [18, 173, 9, 14, 5, 8, 21, 19, 33, 700]]"
36,36,0.56906,0.591,"[[596, 46, 38, 21, 32, 9, 17, 19, 167, 55], [23, 759, 4, 12, 6, 8, 15, 10, 55, 108], [93, 16, 445, 76, 115, 100, 74, 37, 23, 21], [22, 18, 75, 382, 53, 210, 119, 57, 30, 34], [38, 13, 119, 60, 465, 56, 108, 104, 28, 9], [15, 13, 68, 198, 40, 502, 64, 62, 22, 16], [8, 12, 72, 79, 57, 46, 692, 14, 7, 13], [16, 12, 20, 69, 78, 98, 29, 634, 10, 34], [69, 63, 9, 23, 10, 11, 11, 5, 755, 44], [25, 165, 10, 15, 7, 7, 24, 18, 49, 680]]"
37,37,0.57066,0.5942,"[[609, 48, 43, 14, 27, 12, 20, 27, 149, 51], [25, 756, 2, 9, 8, 10, 15, 14, 48, 113], [85, 16, 403, 84, 158, 87, 85, 42, 25, 15], [24, 19, 58, 380, 63, 205, 128, 59, 32, 32], [38, 12, 80, 57, 526, 52, 95, 110, 24, 6], [15, 13, 58, 196, 53, 492, 70, 63, 19, 21], [12, 11, 48, 79, 82, 43, 689, 12, 7, 17], [15, 9, 24, 64, 90, 80, 28, 646, 9, 35], [80, 57, 8, 23, 8, 11, 10, 4, 751, 48], [24, 156, 7, 14, 9, 8, 26, 19, 47, 690]]"
38,38,0.564,0.5883,"[[606, 49, 35, 19, 28, 11, 21, 24, 151, 56], [26, 759, 5, 9, 6, 13, 19, 18, 52, 93], [80, 15, 405, 95, 134, 83, 88, 48, 32, 20], [26, 17, 52, 399, 47, 205, 129, 60, 36, 29], [37, 11, 103, 59, 441, 64, 113, 141, 26, 5], [16, 9, 56, 195, 45, 492, 71, 77, 20, 19], [11, 9, 53, 74, 47, 62, 706, 13, 9, 16], [13, 8, 17, 69, 78, 93, 26, 654, 11, 31], [77, 57, 6, 25, 10, 12, 9, 6, 761, 37], [28, 167, 5, 18, 8, 12, 26, 15, 61, 660]]"
39,39,0.56058,0.5836,"[[617, 42, 41, 17, 21, 15, 23, 25, 147, 52], [29, 749, 7, 10, 6, 13, 15, 16, 62, 93], [82, 17, 383, 76, 146, 93, 107, 41, 35, 20], [35, 14, 60, 376, 53, 217, 129, 54, 37, 25], [39, 9, 109, 62, 446, 60, 119, 129, 24, 3], [14, 10, 57, 201, 52, 478, 77, 69, 19, 23], [16, 9, 40, 78, 43, 61, 715, 12, 14, 12], [16, 5, 19, 65, 71, 99, 24, 660, 13, 28], [82, 58, 7, 20, 8, 16, 7, 6, 764, 32], [23, 165, 7, 21, 7, 12, 24, 27, 66, 648]]"
40,40,0.55822,0.5781,"[[578, 51, 52, 23, 22, 16, 24, 21, 164, 49], [16, 783, 5, 10, 10, 12, 17, 14, 50, 83], [72, 20, 465, 64, 105, 107, 85, 33, 30, 19], [29, 22, 72, 368, 53, 222, 121, 50, 35, 28], [36, 17, 160, 74, 382, 73, 120, 103, 27, 8], [12, 11, 79, 178, 44, 511, 79, 41, 20, 25], [13, 10, 66, 92, 32, 56, 688, 10, 12, 21], [18, 7, 27, 67, 73, 124, 20, 623, 10, 31], [73, 62, 12, 23, 6, 12, 7, 6, 762, 37], [28, 210, 9, 10, 10, 14, 23, 18, 57, 621]]"
41,41,0.56582,0.5875,"[[581, 56, 55, 24, 33, 16, 26, 27, 117, 65], [8, 793, 6, 11, 11, 11, 20, 13, 41, 86], [65, 14, 447, 74, 138, 108, 79, 34, 23, 18], [20, 21, 69, 365, 74, 230, 131, 51, 16, 23], [22, 17, 134, 64, 485, 69, 92, 96, 15, 6], [9, 12, 71, 172, 47, 524, 76, 52, 14, 23], [9, 11, 69, 77, 57, 61, 679, 10, 6, 21], [11, 6, 23, 67, 98, 105, 19, 638, 5, 28], [84, 76, 14, 27, 19, 15, 12, 7, 701, 45], [20, 187, 9, 13, 7, 13, 25, 26, 38, 662]]"
42,42,0.5619,0.5898,"[[588, 44, 57, 22, 45, 11, 25, 26, 117, 65], [15, 767, 5, 16, 10, 8, 19, 13, 41, 106], [67, 16, 425, 93, 162, 92, 68, 37, 21, 19], [22, 17, 74, 397, 87, 188, 116, 52, 21, 26], [22, 11, 103, 66, 538, 51, 93, 90, 16, 10], [15, 9, 70, 221, 52, 469, 72, 56, 16, 20], [11, 9, 56, 78, 92, 44, 672, 14, 5, 19], [12, 9, 28, 65, 106, 88, 25, 635, 5, 27], [90, 69, 16, 21, 20, 10, 9, 7, 713, 45], [23, 155, 11, 11, 10, 8, 25, 24, 39, 694]]"
