,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
10,10,10,10,0.5873,"[[601, 42, 61, 22, 17, 10, 32, 14, 154, 47], [33, 679, 14, 11, 9, 8, 31, 9, 65, 141], [52, 11, 492, 67, 123, 52, 128, 39, 28, 8], [24, 17, 76, 401, 56, 166, 179, 31, 27, 23], [30, 6, 98, 37, 527, 48, 147, 79, 20, 8], [11, 8, 66, 245, 74, 404, 113, 52, 14, 13], [6, 7, 47, 37, 58, 20, 792, 7, 14, 12], [20, 6, 42, 62, 112, 69, 49, 595, 8, 37], [65, 60, 24, 19, 13, 7, 20, 3, 740, 49], [43, 133, 15, 22, 15, 12, 39, 20, 59, 642]]"
11,11,10,10,0.5889,"[[611, 49, 47, 25, 17, 10, 30, 15, 151, 45], [31, 688, 15, 13, 10, 7, 25, 11, 62, 138], [61, 14, 466, 65, 134, 55, 124, 43, 26, 12], [26, 18, 69, 402, 57, 176, 170, 35, 24, 23], [24, 8, 91, 39, 530, 57, 136, 89, 21, 5], [12, 9, 54, 243, 66, 430, 96, 58, 15, 17], [8, 11, 48, 43, 64, 25, 768, 7, 16, 10], [21, 7, 33, 63, 98, 66, 45, 619, 8, 40], [73, 53, 17, 15, 14, 8, 18, 5, 747, 50], [41, 147, 13, 21, 14, 14, 37, 21, 64, 628]]"
12,12,10,10,0.5889,"[[603, 42, 61, 29, 15, 7, 30, 14, 149, 50], [39, 699, 13, 11, 6, 6, 21, 11, 62, 132], [58, 15, 487, 80, 109, 46, 127, 38, 26, 14], [22, 20, 71, 420, 55, 162, 175, 32, 22, 21], [26, 7, 109, 47, 492, 54, 153, 86, 19, 7], [16, 9, 56, 263, 63, 408, 109, 49, 14, 13], [11, 9, 48, 45, 45, 21, 789, 6, 16, 10], [24, 9, 34, 68, 94, 67, 50, 606, 9, 39], [58, 54, 20, 19, 15, 6, 20, 5, 755, 48], [36, 150, 14, 25, 9, 12, 39, 20, 65, 630]]"
13,13,10,10,0.5913,"[[652, 31, 47, 26, 17, 6, 33, 13, 131, 44], [44, 682, 15, 12, 5, 5, 23, 12, 60, 142], [68, 12, 478, 77, 117, 43, 124, 40, 27, 14], [24, 16, 61, 434, 61, 154, 168, 33, 26, 23], [31, 4, 102, 48, 503, 53, 142, 89, 22, 6], [13, 9, 59, 277, 61, 396, 100, 54, 15, 16], [12, 7, 55, 54, 49, 20, 773, 6, 17, 7], [22, 7, 35, 74, 89, 59, 45, 621, 11, 37], [86, 49, 16, 19, 16, 5, 21, 0, 736, 52], [47, 131, 15, 24, 11, 11, 41, 16, 66, 638]]"
14,14,10,10,0.5904,"[[624, 30, 59, 24, 15, 9, 30, 14, 158, 37], [33, 679, 11, 11, 8, 5, 29, 11, 76, 137], [63, 12, 502, 82, 106, 52, 116, 32, 24, 11], [20, 20, 66, 431, 57, 171, 165, 27, 24, 19], [27, 6, 110, 48, 503, 60, 142, 75, 24, 5], [15, 10, 64, 286, 64, 392, 89, 49, 16, 15], [10, 10, 51, 52, 46, 23, 778, 4, 19, 7], [21, 8, 36, 69, 105, 59, 44, 614, 12, 32], [60, 50, 17, 18, 17, 4, 16, 0, 770, 48], [44, 143, 13, 27, 14, 8, 40, 19, 81, 611]]"
15,15,10,10,0.5963,"[[619, 40, 60, 28, 15, 6, 35, 13, 140, 44], [36, 708, 10, 11, 9, 4, 25, 11, 59, 127], [63, 11, 479, 75, 116, 49, 130, 37, 26, 14], [14, 15, 60, 426, 72, 164, 171, 28, 28, 22], [21, 6, 92, 51, 525, 52, 144, 82, 21, 6], [13, 12, 48, 266, 70, 415, 97, 48, 15, 16], [9, 9, 45, 49, 50, 20, 786, 9, 15, 8], [18, 7, 33, 64, 111, 64, 42, 616, 11, 34], [73, 58, 16, 15, 18, 7, 19, 1, 738, 55], [41, 143, 12, 22, 16, 7, 36, 16, 56, 651]]"
16,16,10,10,0.5945,"[[618, 35, 47, 26, 12, 8, 38, 17, 153, 46], [32, 687, 14, 13, 10, 5, 22, 11, 67, 139], [66, 13, 474, 78, 116, 52, 126, 33, 26, 16], [14, 14, 54, 428, 75, 174, 165, 23, 30, 23], [27, 3, 97, 52, 530, 58, 140, 65, 20, 8], [15, 9, 50, 261, 74, 414, 97, 50, 14, 16], [7, 9, 40, 53, 57, 19, 787, 4, 17, 7], [19, 7, 32, 64, 118, 71, 48, 594, 12, 35], [64, 43, 16, 15, 20, 7, 19, 0, 765, 51], [40, 135, 12, 22, 17, 11, 43, 12, 60, 648]]"
17,17,10,10,0.6004,"[[619, 41, 44, 25, 19, 7, 33, 17, 153, 42], [26, 716, 13, 6, 14, 4, 23, 12, 64, 122], [60, 17, 469, 76, 140, 43, 123, 34, 23, 15], [12, 17, 54, 428, 75, 162, 171, 29, 27, 25], [25, 6, 87, 51, 558, 51, 127, 67, 18, 10], [11, 10, 56, 270, 74, 406, 89, 54, 13, 17], [9, 9, 42, 61, 60, 16, 771, 6, 18, 8], [21, 7, 28, 63, 108, 56, 38, 631, 13, 35], [64, 56, 13, 17, 19, 5, 16, 2, 756, 52], [43, 137, 13, 22, 17, 8, 37, 15, 58, 650]]"
18,18,10,10,0.5928,"[[589, 46, 55, 25, 16, 7, 37, 13, 164, 48], [26, 717, 10, 5, 14, 6, 26, 10, 65, 121], [64, 14, 489, 72, 109, 48, 127, 34, 27, 16], [15, 20, 59, 399, 63, 177, 188, 28, 28, 23], [23, 6, 100, 56, 512, 53, 149, 72, 22, 7], [12, 9, 59, 257, 67, 424, 88, 53, 16, 15], [9, 10, 44, 46, 42, 25, 795, 4, 15, 10], [20, 9, 34, 68, 106, 62, 49, 602, 14, 36], [56, 54, 15, 15, 11, 5, 19, 2, 773, 50], [38, 152, 14, 21, 16, 9, 41, 11, 70, 628]]"
19,19,10,10,0.5944,"[[605, 42, 63, 22, 21, 6, 37, 16, 146, 42], [33, 723, 12, 5, 11, 6, 23, 9, 58, 120], [62, 13, 475, 74, 129, 49, 123, 37, 23, 15], [15, 21, 55, 409, 72, 175, 178, 25, 29, 21], [23, 6, 91, 56, 527, 46, 139, 85, 19, 8], [13, 13, 57, 254, 75, 422, 87, 51, 13, 15], [9, 10, 42, 50, 50, 30, 781, 3, 16, 9], [22, 8, 29, 65, 97, 61, 43, 627, 11, 37], [66, 50, 19, 16, 15, 4, 18, 2, 751, 59], [45, 156, 12, 25, 19, 6, 38, 13, 62, 624]]"
20,20,10,10,0.5955,"[[598, 43, 55, 30, 26, 7, 40, 14, 145, 42], [31, 729, 11, 5, 17, 4, 32, 11, 58, 102], [57, 12, 470, 78, 128, 45, 146, 29, 22, 13], [13, 18, 57, 423, 77, 146, 194, 29, 22, 21], [21, 4, 86, 51, 561, 38, 150, 64, 18, 7], [10, 8, 61, 271, 83, 376, 119, 49, 9, 14], [8, 8, 40, 42, 50, 17, 813, 4, 13, 5], [18, 8, 29, 72, 121, 54, 47, 606, 15, 30], [63, 43, 17, 18, 20, 5, 17, 2, 761, 54], [41, 150, 12, 30, 21, 7, 48, 13, 60, 618]]"
21,21,10,10,0.5943,"[[601, 43, 57, 24, 24, 5, 45, 14, 143, 44], [27, 736, 13, 3, 15, 5, 30, 9, 51, 111], [60, 9, 467, 72, 124, 46, 148, 33, 22, 19], [11, 18, 62, 394, 80, 167, 189, 29, 30, 20], [19, 5, 94, 52, 545, 46, 138, 71, 21, 9], [8, 9, 64, 239, 81, 404, 115, 53, 11, 16], [8, 5, 36, 41, 51, 23, 811, 5, 10, 10], [15, 9, 30, 58, 111, 66, 47, 619, 15, 30], [68, 52, 14, 16, 19, 4, 22, 5, 741, 59], [44, 154, 16, 22, 15, 10, 47, 15, 52, 625]]"
22,22,10,10,0.5951,"[[573, 40, 66, 30, 20, 5, 34, 15, 162, 55], [30, 717, 9, 8, 15, 5, 28, 14, 46, 128], [59, 13, 492, 76, 123, 42, 121, 33, 24, 17], [12, 20, 70, 428, 75, 168, 144, 34, 26, 23], [22, 6, 92, 61, 542, 50, 122, 79, 19, 7], [12, 11, 68, 264, 81, 411, 74, 51, 11, 17], [10, 8, 53, 67, 50, 27, 754, 6, 15, 10], [17, 8, 33, 70, 107, 59, 37, 623, 13, 33], [54, 52, 20, 20, 19, 5, 17, 3, 751, 59], [39, 143, 16, 21, 16, 10, 28, 17, 50, 660]]"
23,23,10,10,0.5972,"[[595, 42, 60, 27, 26, 7, 33, 14, 149, 47], [32, 714, 6, 4, 16, 6, 34, 14, 51, 123], [60, 10, 464, 75, 132, 45, 139, 36, 23, 16], [13, 20, 61, 427, 76, 160, 168, 30, 25, 20], [22, 5, 81, 57, 550, 44, 135, 79, 20, 7], [11, 11, 61, 272, 77, 401, 89, 52, 9, 17], [11, 7, 34, 62, 54, 21, 784, 5, 15, 7], [14, 6, 30, 71, 105, 64, 40, 632, 12, 26], [60, 46, 16, 19, 17, 7, 19, 3, 763, 50], [40, 141, 14, 26, 14, 7, 42, 21, 53, 642]]"
24,24,10,10,0.6005,"[[583, 45, 58, 29, 20, 7, 34, 18, 152, 54], [32, 718, 11, 9, 11, 4, 29, 11, 52, 123], [60, 13, 473, 69, 131, 50, 134, 31, 22, 17], [9, 21, 64, 407, 71, 177, 174, 25, 25, 27], [22, 4, 73, 61, 557, 40, 136, 78, 22, 7], [9, 10, 59, 250, 89, 421, 87, 46, 11, 18], [11, 6, 32, 58, 50, 20, 794, 5, 15, 9], [16, 7, 33, 59, 101, 65, 49, 630, 10, 30], [58, 47, 10, 17, 15, 7, 19, 4, 761, 62], [36, 142, 12, 26, 11, 6, 40, 15, 51, 661]]"
25,25,10,10,0.6061,"[[614, 42, 59, 32, 16, 6, 36, 16, 132, 47], [31, 718, 8, 6, 16, 6, 30, 10, 52, 123], [61, 16, 474, 69, 132, 53, 123, 30, 23, 19], [9, 21, 63, 421, 73, 174, 165, 26, 25, 23], [29, 4, 83, 55, 552, 42, 133, 73, 22, 7], [11, 9, 58, 233, 80, 440, 92, 48, 12, 17], [8, 7, 36, 54, 46, 23, 800, 4, 14, 8], [17, 9, 33, 63, 95, 66, 43, 635, 9, 30], [69, 55, 10, 17, 16, 6, 18, 5, 746, 58], [41, 146, 12, 25, 15, 5, 34, 9, 52, 661]]"
26,26,10,10,0.603,"[[596, 41, 57, 27, 22, 5, 40, 16, 146, 50], [33, 675, 7, 8, 16, 7, 32, 15, 54, 153], [68, 9, 466, 67, 133, 41, 140, 38, 21, 17], [11, 17, 62, 431, 75, 150, 179, 29, 22, 24], [21, 4, 85, 51, 559, 33, 135, 82, 24, 6], [10, 10, 56, 261, 79, 392, 106, 50, 16, 20], [8, 8, 35, 39, 45, 20, 818, 7, 12, 8], [15, 9, 26, 62, 97, 54, 48, 646, 12, 31], [60, 37, 16, 16, 15, 6, 19, 6, 762, 63], [39, 114, 14, 22, 13, 3, 43, 13, 54, 685]]"
27,27,10,10,0.6035,"[[584, 43, 54, 34, 26, 8, 43, 19, 137, 52], [26, 705, 9, 10, 14, 8, 32, 13, 48, 135], [60, 14, 470, 80, 115, 50, 131, 42, 23, 15], [7, 18, 57, 405, 73, 178, 187, 27, 23, 25], [19, 4, 84, 55, 565, 39, 133, 78, 16, 7], [10, 6, 55, 232, 75, 436, 109, 46, 12, 19], [7, 8, 38, 45, 47, 25, 803, 7, 12, 8], [14, 8, 25, 65, 104, 66, 46, 634, 9, 29], [57, 47, 15, 19, 14, 8, 18, 5, 759, 58], [36, 134, 12, 25, 12, 5, 44, 11, 47, 674]]"
28,28,10,10,0.6064,"[[593, 41, 56, 33, 27, 6, 38, 16, 143, 47], [29, 705, 7, 10, 16, 6, 31, 15, 51, 130], [62, 12, 468, 71, 123, 54, 135, 42, 20, 13], [10, 16, 54, 437, 75, 168, 167, 27, 23, 23], [21, 6, 78, 68, 559, 30, 140, 73, 19, 6], [6, 6, 57, 252, 71, 431, 102, 47, 10, 18], [5, 8, 34, 48, 48, 22, 808, 8, 12, 7], [15, 6, 23, 66, 98, 65, 46, 640, 12, 29], [66, 44, 16, 22, 18, 7, 18, 4, 752, 53], [36, 122, 12, 26, 14, 6, 45, 16, 52, 671]]"
29,29,10,10,0.604,"[[614, 44, 49, 32, 24, 5, 39, 15, 131, 47], [25, 717, 11, 8, 15, 6, 27, 10, 49, 132], [64, 13, 481, 74, 125, 40, 128, 38, 22, 15], [12, 17, 56, 412, 79, 155, 190, 31, 23, 25], [25, 5, 78, 57, 550, 30, 148, 81, 21, 5], [9, 8, 57, 261, 71, 404, 108, 50, 14, 18], [7, 6, 36, 51, 46, 21, 804, 8, 13, 8], [18, 8, 27, 69, 100, 51, 47, 641, 11, 28], [68, 51, 18, 14, 14, 6, 22, 5, 745, 57], [43, 131, 14, 25, 11, 4, 39, 11, 50, 672]]"
30,30,10,10,0.6017,"[[596, 34, 61, 24, 29, 9, 44, 15, 144, 44], [30, 683, 9, 8, 17, 7, 30, 11, 58, 147], [64, 15, 476, 72, 126, 39, 134, 35, 24, 15], [16, 14, 57, 420, 78, 159, 178, 29, 26, 23], [28, 2, 85, 57, 554, 30, 146, 73, 20, 5], [10, 9, 62, 243, 71, 410, 112, 52, 14, 17], [10, 9, 38, 48, 51, 22, 795, 6, 14, 7], [18, 7, 27, 65, 110, 53, 45, 628, 11, 36], [59, 33, 16, 14, 17, 6, 16, 5, 774, 60], [36, 113, 13, 25, 11, 5, 48, 11, 57, 681]]"
31,31,10,10,0.6011,"[[614, 41, 48, 25, 25, 7, 39, 14, 146, 41], [21, 726, 9, 5, 17, 5, 27, 10, 58, 122], [69, 16, 476, 81, 117, 42, 120, 40, 24, 15], [11, 20, 63, 423, 85, 155, 162, 29, 27, 25], [28, 6, 88, 48, 563, 31, 138, 67, 23, 8], [9, 12, 68, 254, 80, 396, 98, 52, 14, 17], [8, 10, 41, 58, 54, 24, 773, 8, 16, 8], [17, 12, 26, 69, 114, 54, 42, 620, 12, 34], [64, 46, 13, 14, 14, 7, 13, 4, 775, 50], [36, 153, 11, 23, 12, 9, 37, 11, 63, 645]]"
32,32,10,10,0.6011,"[[600, 31, 47, 29, 26, 8, 42, 18, 151, 48], [30, 661, 14, 9, 17, 6, 35, 12, 58, 158], [69, 10, 473, 66, 125, 48, 138, 35, 21, 15], [12, 16, 68, 418, 83, 156, 170, 27, 26, 24], [26, 1, 84, 53, 552, 35, 148, 74, 19, 8], [9, 9, 73, 239, 71, 415, 103, 52, 13, 16], [10, 5, 44, 46, 53, 16, 798, 6, 14, 8], [16, 5, 27, 63, 117, 52, 50, 631, 10, 29], [58, 38, 13, 18, 18, 7, 17, 4, 775, 52], [37, 103, 13, 26, 14, 7, 46, 9, 57, 688]]"
33,33,10,10,0.6057,"[[622, 33, 48, 29, 24, 8, 41, 19, 134, 42], [33, 676, 12, 9, 14, 6, 33, 13, 54, 150], [67, 11, 464, 72, 123, 61, 125, 42, 21, 14], [15, 14, 60, 441, 72, 171, 156, 26, 22, 23], [33, 3, 86, 65, 544, 43, 128, 76, 17, 5], [11, 8, 57, 252, 74, 444, 83, 45, 8, 18], [8, 4, 40, 56, 60, 28, 777, 8, 13, 6], [18, 7, 23, 66, 102, 61, 43, 637, 8, 35], [70, 36, 13, 16, 20, 7, 19, 4, 762, 53], [45, 107, 11, 28, 15, 9, 39, 9, 47, 690]]"
34,34,10,10,0.6019,"[[603, 37, 51, 25, 22, 6, 39, 15, 153, 49], [29, 703, 11, 7, 14, 6, 28, 12, 50, 140], [65, 12, 479, 71, 114, 50, 132, 38, 25, 14], [10, 15, 59, 418, 76, 156, 186, 30, 28, 22], [26, 6, 93, 59, 531, 35, 142, 78, 24, 6], [11, 12, 59, 267, 69, 401, 98, 51, 11, 21], [9, 8, 41, 49, 49, 25, 789, 10, 13, 7], [19, 9, 26, 67, 98, 50, 46, 641, 10, 34], [57, 40, 17, 15, 18, 6, 16, 5, 767, 59], [43, 120, 11, 20, 11, 8, 41, 8, 51, 687]]"
35,35,10,10,0.606,"[[610, 38, 50, 28, 24, 9, 42, 17, 130, 52], [27, 724, 11, 10, 16, 6, 25, 11, 43, 127], [63, 13, 485, 69, 121, 49, 127, 38, 21, 14], [10, 15, 64, 426, 79, 161, 178, 26, 20, 21], [26, 6, 91, 55, 564, 36, 126, 67, 20, 9], [12, 8, 64, 258, 68, 420, 91, 52, 9, 18], [7, 10, 39, 58, 60, 23, 774, 12, 11, 6], [16, 9, 24, 66, 110, 61, 42, 631, 8, 33], [67, 47, 14, 13, 19, 6, 23, 6, 751, 54], [41, 134, 13, 26, 13, 8, 39, 10, 41, 675]]"
36,36,10,10,0.6044,"[[592, 45, 50, 29, 16, 7, 44, 23, 156, 38], [32, 715, 13, 10, 11, 5, 25, 11, 52, 126], [69, 13, 474, 77, 116, 48, 125, 36, 25, 17], [14, 16, 57, 463, 73, 148, 163, 28, 20, 18], [30, 5, 81, 63, 549, 30, 132, 83, 18, 9], [9, 9, 66, 287, 68, 396, 92, 45, 14, 14], [5, 7, 38, 66, 53, 23, 780, 9, 13, 6], [16, 10, 23, 80, 102, 43, 42, 642, 9, 33], [55, 47, 15, 14, 15, 7, 18, 5, 772, 52], [42, 128, 12, 30, 13, 9, 40, 11, 54, 661]]"
37,37,10,10,0.6081,"[[640, 41, 42, 26, 22, 9, 39, 15, 125, 41], [35, 727, 12, 8, 13, 6, 29, 14, 47, 109], [71, 11, 471, 74, 114, 54, 130, 36, 21, 18], [13, 15, 57, 412, 74, 164, 192, 32, 22, 19], [30, 5, 84, 54, 535, 40, 139, 85, 21, 7], [12, 7, 60, 249, 73, 431, 95, 44, 12, 17], [5, 9, 38, 51, 46, 23, 802, 10, 12, 4], [20, 7, 24, 64, 100, 59, 46, 641, 8, 31], [70, 48, 12, 14, 18, 7, 20, 5, 754, 52], [47, 135, 12, 22, 14, 8, 39, 9, 46, 668]]"
38,38,10,10,0.6051,"[[609, 34, 54, 27, 29, 9, 41, 15, 146, 36], [30, 705, 11, 8, 17, 6, 34, 15, 61, 113], [62, 10, 464, 71, 124, 61, 137, 36, 22, 13], [11, 12, 61, 419, 80, 171, 182, 27, 20, 17], [26, 2, 78, 61, 548, 41, 138, 78, 21, 7], [12, 5, 57, 233, 79, 453, 88, 45, 11, 17], [6, 7, 40, 53, 50, 28, 791, 6, 13, 6], [16, 8, 26, 69, 104, 64, 42, 634, 9, 28], [54, 43, 14, 17, 19, 7, 22, 6, 770, 48], [43, 124, 13, 27, 13, 9, 46, 10, 57, 658]]"
39,39,10,10,0.6058,"[[634, 41, 49, 21, 21, 9, 44, 18, 134, 29], [29, 738, 13, 9, 15, 5, 29, 11, 47, 104], [62, 13, 451, 83, 120, 54, 138, 38, 25, 16], [12, 13, 62, 439, 79, 149, 183, 26, 21, 16], [26, 6, 73, 63, 561, 36, 135, 74, 20, 6], [12, 6, 62, 266, 76, 411, 92, 51, 11, 13], [7, 8, 39, 58, 59, 24, 782, 7, 12, 4], [16, 8, 25, 68, 111, 48, 48, 645, 9, 22], [73, 50, 15, 16, 20, 6, 22, 5, 748, 45], [43, 148, 13, 25, 11, 11, 42, 11, 47, 649]]"
40,40,10,10,0.6056,"[[596, 40, 59, 29, 27, 7, 48, 17, 140, 37], [32, 729, 12, 10, 13, 6, 32, 13, 45, 108], [60, 11, 481, 86, 114, 46, 134, 36, 19, 13], [13, 12, 66, 455, 73, 136, 178, 30, 18, 19], [29, 3, 82, 66, 540, 33, 143, 80, 18, 6], [12, 8, 70, 274, 65, 398, 98, 52, 11, 12], [7, 5, 35, 53, 54, 20, 802, 8, 11, 5], [17, 8, 29, 67, 106, 53, 44, 633, 9, 34], [55, 48, 22, 17, 22, 4, 19, 6, 751, 56], [36, 141, 17, 27, 13, 9, 41, 6, 39, 671]]"
41,41,10,10,0.6096,"[[616, 35, 49, 21, 27, 9, 39, 16, 146, 42], [36, 720, 13, 9, 10, 5, 26, 11, 54, 116], [68, 10, 475, 78, 121, 54, 129, 29, 22, 14], [15, 15, 61, 430, 87, 151, 174, 30, 20, 17], [30, 4, 81, 58, 566, 34, 126, 73, 24, 4], [12, 9, 67, 240, 71, 432, 95, 44, 14, 16], [6, 7, 44, 49, 61, 26, 781, 8, 11, 7], [20, 9, 26, 63, 111, 55, 40, 631, 10, 35], [59, 44, 18, 12, 21, 5, 21, 4, 767, 49], [42, 122, 14, 28, 13, 10, 38, 6, 49, 678]]"
42,42,10,10,0.6079,"[[621, 34, 47, 23, 32, 9, 42, 18, 132, 42], [32, 717, 11, 9, 16, 6, 29, 12, 44, 124], [59, 11, 462, 81, 126, 59, 134, 36, 17, 15], [10, 16, 55, 436, 90, 159, 167, 27, 18, 22], [25, 5, 75, 70, 573, 37, 120, 71, 20, 4], [10, 6, 60, 253, 83, 429, 83, 49, 11, 16], [7, 5, 36, 60, 66, 26, 773, 9, 11, 7], [17, 8, 25, 64, 113, 60, 42, 633, 9, 29], [69, 39, 15, 16, 23, 7, 23, 5, 751, 52], [39, 115, 15, 28, 15, 12, 39, 8, 45, 684]]"
