,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
10,10,10,10,0.6634,"[[670, 37, 46, 19, 19, 10, 19, 16, 113, 51], [23, 815, 5, 10, 3, 10, 6, 6, 44, 78], [62, 11, 527, 70, 101, 73, 95, 27, 22, 12], [21, 21, 62, 453, 55, 213, 97, 37, 23, 18], [11, 3, 78, 49, 597, 45, 84, 106, 23, 4], [16, 11, 49, 178, 52, 557, 57, 54, 14, 12], [7, 5, 47, 49, 51, 35, 784, 8, 10, 4], [13, 7, 27, 55, 83, 77, 20, 683, 9, 26], [69, 37, 10, 23, 12, 11, 8, 2, 808, 20], [31, 116, 10, 20, 4, 9, 15, 9, 46, 740]]"
11,11,10,10,0.6682,"[[701, 34, 38, 19, 11, 11, 21, 15, 104, 46], [18, 814, 4, 11, 2, 13, 6, 6, 40, 86], [63, 13, 535, 75, 88, 73, 88, 30, 19, 16], [15, 19, 67, 424, 52, 238, 98, 40, 22, 25], [16, 3, 74, 41, 610, 45, 78, 105, 24, 4], [16, 8, 45, 161, 48, 584, 59, 51, 13, 15], [5, 5, 44, 57, 59, 34, 772, 9, 9, 6], [7, 6, 28, 53, 79, 81, 20, 683, 8, 35], [67, 40, 11, 25, 10, 12, 7, 3, 795, 30], [22, 111, 7, 15, 4, 11, 15, 12, 39, 764]]"
12,12,10,10,0.6673,"[[683, 42, 37, 16, 18, 9, 21, 16, 93, 65], [20, 819, 3, 12, 2, 7, 7, 5, 31, 94], [62, 14, 513, 72, 115, 45, 108, 40, 14, 17], [17, 21, 63, 440, 66, 195, 103, 43, 21, 31], [16, 5, 67, 35, 619, 32, 96, 107, 19, 4], [17, 12, 53, 184, 59, 509, 77, 60, 14, 15], [4, 4, 43, 46, 51, 18, 807, 11, 8, 8], [11, 9, 25, 55, 87, 52, 22, 696, 6, 37], [66, 52, 8, 20, 13, 8, 9, 4, 787, 33], [22, 100, 7, 17, 3, 5, 13, 7, 26, 800]]"
13,13,10,10,0.6701,"[[709, 29, 31, 18, 13, 8, 22, 14, 103, 53], [22, 812, 3, 11, 3, 6, 7, 2, 45, 89], [74, 12, 514, 77, 103, 47, 116, 27, 15, 15], [22, 22, 66, 462, 60, 171, 112, 32, 27, 26], [22, 3, 71, 37, 632, 37, 96, 79, 19, 4], [21, 13, 46, 200, 59, 506, 75, 52, 16, 12], [7, 4, 35, 41, 50, 22, 819, 8, 10, 4], [13, 8, 28, 63, 94, 68, 23, 669, 6, 28], [65, 37, 8, 21, 11, 3, 11, 3, 811, 30], [24, 108, 10, 20, 5, 5, 18, 8, 35, 767]]"
14,14,10,10,0.678,"[[715, 33, 41, 20, 15, 9, 18, 19, 85, 45], [21, 850, 4, 13, 3, 10, 6, 4, 34, 55], [66, 12, 570, 66, 69, 59, 94, 36, 14, 14], [21, 19, 78, 436, 47, 209, 101, 44, 22, 23], [20, 5, 91, 41, 601, 32, 91, 100, 16, 3], [13, 10, 64, 164, 43, 560, 64, 55, 16, 11], [6, 3, 50, 44, 45, 30, 799, 8, 12, 3], [10, 8, 28, 52, 75, 65, 21, 706, 7, 28], [67, 45, 9, 23, 10, 8, 6, 3, 811, 18], [27, 141, 9, 16, 5, 9, 14, 12, 35, 732]]"
15,15,10,10,0.6754,"[[726, 32, 33, 13, 15, 11, 25, 19, 75, 51], [15, 806, 5, 10, 4, 12, 11, 5, 34, 98], [71, 7, 501, 70, 102, 70, 119, 28, 14, 18], [20, 16, 54, 442, 57, 207, 124, 35, 21, 24], [17, 3, 60, 41, 619, 38, 108, 95, 16, 3], [15, 8, 39, 178, 55, 549, 80, 49, 15, 12], [6, 2, 31, 42, 44, 23, 831, 8, 8, 5], [10, 6, 23, 57, 79, 67, 27, 696, 5, 30], [76, 45, 9, 22, 13, 4, 10, 3, 790, 28], [31, 90, 10, 19, 3, 6, 14, 9, 24, 794]]"
16,16,10,10,0.681,"[[711, 29, 31, 14, 15, 7, 21, 17, 102, 53], [19, 822, 2, 12, 3, 9, 4, 3, 41, 85], [74, 11, 532, 70, 87, 66, 99, 28, 16, 17], [22, 18, 63, 436, 56, 209, 105, 34, 27, 30], [24, 5, 66, 43, 629, 42, 80, 88, 17, 6], [15, 10, 40, 169, 54, 577, 52, 50, 20, 13], [7, 4, 35, 43, 49, 38, 798, 6, 14, 6], [12, 8, 24, 58, 83, 70, 18, 687, 8, 32], [57, 33, 9, 21, 11, 5, 8, 3, 825, 28], [30, 96, 7, 13, 5, 7, 12, 9, 28, 793]]"
17,17,10,10,0.6808,"[[722, 22, 29, 19, 12, 9, 13, 20, 115, 39], [23, 810, 2, 15, 5, 7, 4, 4, 54, 76], [80, 10, 553, 80, 82, 59, 77, 28, 18, 13], [23, 19, 66, 476, 60, 193, 74, 37, 28, 24], [25, 4, 72, 61, 628, 35, 56, 95, 21, 3], [13, 9, 51, 196, 53, 569, 36, 46, 18, 9], [9, 6, 52, 60, 68, 34, 745, 6, 14, 6], [20, 6, 32, 62, 74, 65, 12, 697, 7, 25], [55, 27, 7, 21, 11, 4, 8, 3, 844, 20], [27, 101, 11, 18, 5, 9, 8, 10, 47, 764]]"
18,18,10,10,0.6848,"[[720, 34, 41, 18, 11, 8, 19, 18, 91, 40], [16, 848, 3, 15, 4, 9, 7, 4, 40, 54], [72, 12, 559, 69, 77, 60, 104, 21, 13, 13], [18, 19, 71, 449, 60, 204, 102, 32, 25, 20], [21, 5, 79, 44, 647, 31, 92, 63, 16, 2], [12, 11, 57, 177, 51, 561, 66, 39, 16, 10], [6, 2, 43, 40, 44, 27, 819, 6, 9, 4], [16, 5, 31, 59, 95, 68, 22, 675, 4, 25], [59, 39, 7, 16, 13, 10, 9, 1, 823, 23], [24, 132, 10, 15, 6, 9, 16, 11, 30, 747]]"
19,19,10,10,0.6879,"[[714, 34, 33, 19, 12, 8, 15, 19, 96, 50], [16, 845, 1, 12, 5, 9, 4, 4, 36, 68], [67, 13, 537, 69, 94, 61, 97, 32, 14, 16], [20, 21, 64, 427, 66, 230, 87, 40, 21, 24], [23, 3, 64, 44, 663, 33, 72, 77, 17, 4], [11, 11, 44, 159, 57, 601, 45, 48, 15, 9], [7, 3, 42, 46, 55, 34, 789, 9, 9, 6], [18, 4, 31, 44, 82, 73, 17, 706, 3, 22], [46, 38, 7, 18, 14, 9, 8, 5, 827, 28], [24, 120, 9, 11, 7, 10, 9, 12, 28, 770]]"
20,20,10,10,0.689,"[[705, 34, 33, 21, 16, 8, 15, 21, 89, 58], [14, 843, 2, 13, 3, 7, 10, 3, 29, 76], [67, 10, 522, 77, 99, 62, 100, 32, 15, 16], [15, 20, 48, 496, 59, 188, 90, 38, 18, 28], [26, 3, 55, 57, 631, 27, 81, 99, 17, 4], [14, 9, 40, 189, 50, 580, 49, 43, 13, 13], [6, 1, 34, 49, 54, 31, 803, 6, 10, 6], [14, 4, 27, 59, 63, 69, 19, 717, 2, 26], [52, 45, 5, 23, 14, 6, 10, 4, 809, 32], [22, 105, 8, 18, 5, 8, 10, 10, 30, 784]]"
21,21,10,10,0.6889,"[[722, 39, 25, 20, 12, 8, 18, 17, 86, 53], [14, 847, 3, 14, 6, 6, 8, 2, 32, 68], [77, 11, 514, 80, 96, 59, 103, 29, 16, 15], [22, 18, 49, 475, 57, 190, 104, 46, 21, 18], [23, 4, 62, 49, 647, 27, 79, 92, 13, 4], [13, 9, 39, 188, 51, 566, 58, 48, 16, 12], [6, 1, 38, 54, 51, 21, 808, 6, 10, 5], [21, 4, 22, 60, 78, 60, 19, 707, 5, 24], [61, 39, 5, 16, 12, 5, 11, 2, 821, 28], [20, 105, 10, 19, 4, 6, 12, 8, 34, 782]]"
22,22,10,10,0.6906,"[[706, 35, 34, 20, 13, 9, 16, 16, 95, 56], [14, 834, 5, 14, 3, 7, 8, 1, 30, 84], [65, 13, 536, 66, 100, 65, 97, 25, 15, 18], [21, 20, 61, 435, 61, 227, 95, 38, 16, 26], [21, 3, 60, 47, 648, 42, 87, 73, 15, 4], [12, 9, 39, 161, 50, 605, 52, 45, 15, 12], [5, 2, 34, 48, 47, 33, 807, 7, 8, 9], [16, 5, 28, 55, 79, 70, 15, 697, 5, 30], [43, 35, 9, 12, 12, 5, 12, 6, 831, 35], [17, 95, 9, 11, 4, 10, 8, 6, 33, 807]]"
23,23,10,10,0.6931,"[[715, 30, 45, 17, 17, 12, 13, 16, 91, 44], [16, 818, 6, 16, 3, 6, 6, 2, 39, 88], [62, 9, 557, 70, 102, 58, 89, 23, 16, 14], [15, 19, 57, 460, 64, 210, 101, 34, 15, 25], [20, 4, 59, 47, 672, 37, 75, 65, 17, 4], [11, 8, 40, 164, 66, 586, 53, 46, 14, 12], [4, 0, 36, 44, 54, 33, 805, 7, 10, 7], [16, 3, 33, 52, 84, 75, 13, 691, 3, 30], [55, 32, 8, 17, 15, 7, 11, 4, 821, 30], [21, 88, 9, 16, 4, 5, 10, 7, 34, 806]]"
24,24,10,10,0.6981,"[[733, 22, 48, 20, 15, 9, 16, 17, 74, 46], [24, 823, 6, 16, 5, 8, 5, 1, 35, 77], [66, 10, 565, 72, 92, 61, 85, 22, 13, 14], [22, 17, 63, 466, 76, 199, 85, 33, 20, 19], [19, 3, 65, 38, 690, 28, 68, 70, 16, 3], [12, 6, 44, 170, 62, 588, 45, 50, 13, 10], [6, 0, 38, 53, 54, 33, 791, 10, 10, 5], [15, 3, 31, 50, 88, 65, 13, 707, 4, 24], [58, 29, 6, 16, 15, 7, 10, 4, 829, 26], [29, 93, 10, 17, 4, 9, 8, 7, 34, 789]]"
25,25,10,10,0.693,"[[727, 41, 35, 20, 12, 9, 19, 13, 76, 48], [15, 844, 4, 13, 5, 8, 6, 2, 27, 76], [70, 12, 544, 64, 86, 62, 105, 30, 15, 12], [23, 22, 56, 443, 60, 207, 122, 31, 20, 16], [29, 5, 58, 44, 643, 42, 96, 66, 15, 2], [12, 9, 43, 154, 49, 603, 60, 41, 16, 13], [5, 2, 37, 44, 36, 35, 820, 8, 8, 5], [17, 4, 26, 49, 86, 73, 16, 695, 7, 27], [54, 39, 4, 18, 10, 8, 14, 4, 824, 25], [26, 104, 8, 15, 2, 11, 9, 8, 30, 787]]"
26,26,10,10,0.6944,"[[734, 28, 38, 20, 13, 9, 18, 19, 79, 42], [17, 821, 4, 14, 4, 7, 5, 2, 39, 87], [68, 9, 563, 77, 83, 59, 85, 27, 17, 12], [22, 20, 64, 491, 46, 184, 95, 37, 22, 19], [28, 4, 78, 58, 620, 36, 76, 84, 14, 2], [12, 9, 45, 201, 45, 561, 55, 48, 16, 8], [6, 2, 40, 54, 36, 32, 808, 9, 8, 5], [17, 4, 33, 60, 60, 71, 15, 711, 3, 26], [47, 27, 9, 18, 13, 4, 11, 2, 840, 29], [26, 89, 11, 18, 3, 9, 11, 7, 31, 795]]"
27,27,10,10,0.6996,"[[747, 35, 29, 17, 12, 12, 11, 16, 73, 48], [16, 848, 2, 14, 3, 7, 4, 2, 32, 72], [70, 14, 536, 79, 95, 61, 83, 27, 17, 18], [24, 19, 57, 472, 50, 203, 83, 47, 21, 24], [20, 6, 57, 49, 649, 34, 65, 102, 15, 3], [13, 10, 40, 173, 51, 587, 41, 60, 16, 9], [8, 1, 34, 57, 45, 33, 797, 11, 9, 5], [18, 3, 22, 53, 62, 60, 11, 736, 6, 29], [54, 37, 7, 15, 12, 6, 9, 3, 828, 29], [23, 99, 6, 15, 4, 10, 9, 4, 34, 796]]"
28,28,10,10,0.6912,"[[734, 40, 33, 14, 18, 4, 17, 15, 70, 55], [14, 860, 4, 10, 3, 4, 7, 3, 27, 68], [75, 15, 521, 63, 131, 41, 101, 24, 16, 13], [21, 29, 58, 430, 95, 168, 114, 32, 27, 26], [21, 6, 41, 38, 730, 15, 71, 63, 13, 2], [12, 12, 49, 187, 79, 526, 61, 45, 16, 13], [6, 9, 25, 38, 72, 22, 811, 4, 6, 7], [19, 6, 20, 47, 98, 49, 21, 706, 7, 27], [60, 45, 5, 12, 17, 5, 12, 2, 814, 28], [20, 118, 10, 10, 5, 8, 10, 7, 32, 780]]"
29,29,10,10,0.6967,"[[731, 35, 29, 19, 14, 6, 16, 18, 82, 50], [18, 845, 4, 14, 2, 5, 6, 4, 32, 70], [76, 9, 522, 73, 96, 54, 108, 30, 17, 15], [22, 21, 54, 471, 62, 183, 110, 33, 24, 20], [23, 4, 57, 41, 652, 30, 95, 79, 17, 2], [15, 11, 44, 191, 57, 547, 60, 47, 17, 11], [9, 1, 31, 42, 33, 21, 843, 8, 8, 4], [17, 3, 22, 53, 77, 49, 19, 730, 6, 24], [44, 30, 6, 14, 13, 6, 12, 4, 843, 28], [25, 103, 10, 14, 4, 7, 14, 7, 33, 783]]"
30,30,10,10,0.6982,"[[746, 24, 29, 21, 15, 7, 16, 17, 73, 52], [19, 838, 2, 13, 2, 4, 5, 2, 34, 81], [79, 8, 522, 87, 100, 54, 95, 26, 12, 17], [24, 20, 51, 471, 57, 194, 90, 41, 29, 23], [27, 6, 53, 48, 666, 26, 78, 77, 16, 3], [15, 8, 37, 188, 53, 573, 51, 49, 14, 12], [8, 1, 29, 49, 43, 31, 817, 7, 10, 5], [20, 3, 21, 51, 78, 63, 12, 717, 5, 30], [58, 30, 6, 13, 11, 7, 10, 3, 830, 32], [23, 89, 10, 18, 4, 7, 8, 6, 33, 802]]"
31,31,10,10,0.6976,"[[736, 30, 35, 24, 17, 9, 16, 14, 75, 44], [16, 842, 2, 14, 3, 7, 6, 2, 31, 77], [69, 9, 543, 78, 90, 61, 91, 25, 19, 15], [23, 17, 60, 453, 57, 216, 92, 39, 21, 22], [27, 5, 58, 48, 656, 32, 80, 75, 17, 2], [9, 8, 38, 171, 63, 599, 45, 45, 15, 7], [7, 0, 33, 46, 39, 37, 819, 8, 6, 5], [20, 3, 23, 44, 87, 73, 13, 708, 5, 24], [53, 33, 6, 13, 11, 6, 11, 2, 835, 30], [24, 99, 9, 19, 4, 8, 12, 5, 35, 785]]"
32,32,10,10,0.6954,"[[723, 33, 41, 20, 12, 13, 20, 12, 84, 42], [20, 849, 5, 13, 2, 6, 4, 2, 31, 68], [75, 10, 559, 69, 95, 50, 88, 24, 16, 14], [19, 23, 65, 457, 71, 196, 103, 28, 17, 21], [24, 7, 70, 43, 657, 29, 71, 81, 16, 2], [11, 10, 51, 177, 60, 575, 50, 44, 14, 8], [9, 3, 39, 44, 41, 33, 818, 7, 3, 3], [18, 3, 28, 58, 82, 71, 14, 698, 7, 21], [46, 30, 8, 15, 11, 6, 12, 1, 845, 26], [18, 118, 8, 13, 6, 8, 14, 3, 39, 773]]"
33,33,10,10,0.7015,"[[769, 26, 42, 17, 11, 8, 8, 14, 63, 42], [18, 857, 6, 14, 2, 7, 2, 3, 31, 60], [77, 9, 603, 66, 67, 46, 80, 32, 9, 11], [32, 20, 83, 481, 45, 170, 92, 44, 19, 14], [29, 6, 100, 54, 602, 34, 66, 94, 13, 2], [20, 8, 57, 185, 45, 560, 54, 50, 12, 9], [7, 2, 53, 53, 29, 32, 807, 7, 6, 4], [18, 3, 29, 54, 51, 57, 12, 756, 5, 15], [57, 32, 11, 20, 9, 6, 10, 3, 829, 23], [30, 120, 13, 19, 3, 7, 13, 9, 35, 751]]"
34,34,10,10,0.6996,"[[749, 35, 39, 18, 11, 11, 12, 12, 63, 50], [16, 853, 4, 8, 3, 6, 7, 2, 32, 69], [76, 8, 573, 77, 76, 53, 86, 25, 12, 14], [29, 23, 71, 480, 46, 176, 98, 38, 20, 19], [34, 5, 77, 54, 622, 32, 80, 80, 13, 3], [15, 5, 47, 188, 53, 568, 54, 47, 14, 9], [9, 2, 43, 48, 31, 31, 824, 4, 4, 4], [19, 4, 23, 57, 74, 59, 14, 723, 7, 20], [58, 36, 10, 17, 8, 6, 9, 4, 826, 26], [27, 108, 8, 18, 4, 8, 15, 5, 29, 778]]"
35,35,10,10,0.7047,"[[756, 29, 35, 20, 15, 10, 10, 17, 68, 40], [14, 848, 2, 10, 3, 9, 3, 2, 29, 80], [80, 8, 568, 84, 76, 56, 74, 31, 10, 13], [33, 22, 59, 493, 38, 199, 79, 41, 16, 20], [29, 5, 70, 50, 626, 40, 67, 95, 15, 3], [16, 7, 42, 183, 43, 588, 38, 58, 16, 9], [8, 3, 41, 54, 35, 41, 798, 7, 7, 6], [15, 4, 24, 54, 50, 57, 12, 759, 6, 19], [55, 36, 7, 15, 10, 5, 9, 3, 833, 27], [34, 100, 7, 17, 5, 7, 9, 7, 36, 778]]"
36,36,10,10,0.7024,"[[747, 35, 28, 16, 13, 4, 20, 12, 72, 53], [14, 849, 3, 13, 1, 1, 7, 3, 30, 79], [78, 10, 562, 65, 89, 44, 99, 26, 11, 16], [29, 23, 62, 474, 61, 147, 113, 36, 24, 31], [30, 7, 56, 38, 673, 22, 76, 81, 14, 3], [14, 6, 54, 212, 67, 490, 70, 53, 18, 16], [8, 0, 34, 39, 41, 18, 842, 7, 6, 5], [17, 4, 23, 44, 76, 48, 24, 724, 9, 31], [50, 31, 7, 13, 9, 4, 11, 4, 836, 35], [18, 82, 7, 10, 4, 6, 11, 5, 30, 827]]"
37,37,10,10,0.705,"[[739, 32, 45, 13, 14, 10, 13, 14, 77, 43], [13, 846, 4, 9, 2, 7, 10, 4, 34, 71], [69, 9, 606, 51, 88, 44, 88, 23, 10, 12], [28, 22, 77, 443, 56, 201, 100, 36, 18, 19], [26, 5, 75, 32, 667, 33, 77, 70, 13, 2], [16, 6, 63, 148, 55, 588, 49, 46, 16, 13], [7, 1, 46, 47, 30, 29, 828, 4, 4, 4], [17, 4, 26, 41, 81, 68, 16, 724, 5, 18], [51, 32, 9, 17, 11, 6, 9, 3, 837, 25], [26, 105, 12, 16, 6, 6, 14, 9, 34, 772]]"
38,38,10,10,0.7047,"[[745, 36, 38, 20, 17, 8, 14, 12, 67, 43], [15, 850, 4, 11, 3, 5, 7, 1, 30, 74], [71, 13, 560, 59, 111, 46, 91, 25, 12, 12], [26, 26, 63, 439, 72, 201, 98, 34, 19, 22], [22, 5, 47, 27, 715, 31, 70, 69, 12, 2], [11, 8, 49, 152, 68, 584, 49, 49, 17, 13], [5, 3, 37, 45, 42, 33, 821, 5, 3, 6], [16, 4, 23, 42, 90, 58, 18, 717, 5, 27], [48, 39, 9, 14, 12, 6, 13, 3, 828, 28], [22, 100, 6, 15, 5, 8, 14, 5, 37, 788]]"
39,39,10,10,0.702,"[[742, 31, 38, 21, 13, 8, 14, 15, 66, 52], [15, 840, 5, 13, 2, 8, 6, 1, 31, 79], [68, 7, 568, 77, 86, 51, 93, 25, 11, 14], [23, 22, 61, 485, 52, 180, 107, 34, 15, 21], [24, 3, 54, 50, 660, 27, 87, 78, 14, 3], [13, 7, 47, 193, 59, 554, 53, 48, 15, 11], [7, 0, 37, 46, 31, 29, 837, 6, 3, 4], [16, 3, 18, 57, 83, 62, 22, 711, 4, 24], [47, 34, 7, 17, 13, 6, 12, 2, 834, 28], [23, 98, 10, 18, 4, 6, 17, 3, 32, 789]]"
40,40,10,10,0.7056,"[[739, 33, 36, 19, 16, 9, 11, 14, 68, 55], [13, 841, 3, 12, 3, 7, 7, 2, 25, 87], [73, 9, 541, 82, 101, 52, 83, 27, 14, 18], [25, 21, 55, 479, 56, 194, 91, 41, 15, 23], [23, 3, 50, 47, 672, 31, 75, 83, 13, 3], [16, 9, 38, 173, 65, 578, 46, 49, 14, 12], [11, 2, 32, 51, 37, 31, 824, 5, 4, 3], [16, 4, 17, 48, 74, 58, 14, 737, 6, 26], [49, 38, 7, 15, 9, 5, 9, 5, 831, 32], [20, 91, 8, 16, 1, 7, 13, 4, 26, 814]]"
41,41,10,10,0.7011,"[[761, 27, 36, 21, 14, 10, 6, 13, 70, 42], [19, 857, 6, 9, 1, 8, 1, 4, 34, 61], [83, 10, 588, 79, 74, 57, 59, 26, 12, 12], [37, 21, 56, 484, 48, 208, 62, 45, 20, 19], [27, 6, 77, 59, 637, 42, 47, 88, 14, 3], [17, 13, 41, 166, 47, 607, 34, 53, 15, 7], [16, 4, 51, 62, 46, 47, 757, 6, 6, 5], [21, 4, 23, 57, 69, 67, 9, 724, 6, 20], [57, 30, 7, 16, 6, 8, 6, 3, 843, 24], [31, 119, 11, 16, 4, 11, 13, 8, 34, 753]]"
42,42,10,10,0.706,"[[748, 32, 40, 16, 13, 8, 14, 16, 66, 47], [16, 859, 6, 10, 1, 7, 9, 3, 28, 61], [70, 7, 560, 67, 96, 50, 93, 31, 10, 16], [31, 18, 61, 442, 54, 188, 124, 40, 18, 24], [27, 3, 56, 41, 649, 28, 88, 91, 15, 2], [14, 7, 48, 161, 55, 583, 58, 52, 15, 7], [8, 1, 36, 33, 30, 30, 851, 5, 2, 4], [19, 4, 19, 42, 66, 56, 18, 747, 8, 21], [57, 32, 8, 15, 11, 6, 12, 3, 826, 30], [23, 95, 9, 16, 3, 9, 15, 6, 29, 795]]"
