,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
10,10,10,1,0.1708,"[[0, 164, 0, 0, 816, 0, 0, 0, 0, 0], [0, 820, 0, 0, 315, 0, 0, 0, 0, 0], [0, 222, 0, 0, 810, 0, 0, 0, 0, 0], [0, 77, 0, 0, 933, 0, 0, 0, 0, 0], [0, 94, 0, 0, 888, 0, 0, 0, 0, 0], [0, 263, 0, 0, 629, 0, 0, 0, 0, 0], [0, 116, 0, 0, 842, 0, 0, 0, 0, 0], [0, 555, 0, 0, 473, 0, 0, 0, 0, 0], [0, 131, 0, 0, 843, 0, 0, 0, 0, 0], [0, 206, 0, 0, 803, 0, 0, 0, 0, 0]]"
11,11,10,1,0.1787,"[[0, 239, 0, 0, 741, 0, 0, 0, 0, 0], [0, 970, 0, 0, 165, 0, 0, 0, 0, 0], [0, 318, 0, 0, 714, 0, 0, 0, 0, 0], [0, 140, 0, 0, 870, 0, 0, 0, 0, 0], [0, 165, 0, 0, 817, 0, 0, 0, 0, 0], [0, 365, 0, 0, 527, 0, 0, 0, 0, 0], [0, 178, 0, 0, 780, 0, 0, 0, 0, 0], [0, 707, 0, 0, 321, 0, 0, 0, 0, 0], [0, 227, 0, 0, 747, 0, 0, 0, 0, 0], [0, 315, 0, 0, 694, 0, 0, 0, 0, 0]]"
12,12,10,1,0.1773,"[[0, 297, 0, 0, 683, 0, 0, 0, 0, 0], [0, 1021, 0, 0, 114, 0, 0, 0, 0, 0], [0, 393, 0, 0, 639, 0, 0, 0, 0, 0], [0, 212, 0, 0, 798, 0, 0, 0, 0, 0], [0, 230, 0, 0, 752, 0, 0, 0, 0, 0], [0, 420, 0, 0, 472, 0, 0, 0, 0, 0], [0, 221, 0, 0, 737, 0, 0, 0, 0, 0], [0, 770, 0, 0, 258, 0, 0, 0, 0, 0], [0, 312, 0, 0, 662, 0, 0, 0, 0, 0], [0, 386, 0, 0, 623, 0, 0, 0, 0, 0]]"
13,13,10,1,0.1693,"[[0, 412, 0, 0, 568, 0, 0, 0, 0, 0], [0, 1084, 0, 0, 51, 0, 0, 0, 0, 0], [0, 557, 0, 0, 475, 0, 0, 0, 0, 0], [0, 362, 0, 0, 648, 0, 0, 0, 0, 0], [0, 373, 0, 0, 609, 0, 0, 0, 0, 0], [0, 523, 0, 0, 369, 0, 0, 0, 0, 0], [0, 326, 0, 0, 632, 0, 0, 0, 0, 0], [0, 882, 0, 0, 146, 0, 0, 0, 0, 0], [0, 461, 0, 0, 513, 0, 0, 0, 0, 0], [0, 549, 0, 0, 460, 0, 0, 0, 0, 0]]"
14,14,10,1,0.1664,"[[0, 439, 0, 0, 541, 0, 0, 0, 0, 0], [0, 1102, 0, 0, 33, 0, 0, 0, 0, 0], [0, 614, 0, 0, 418, 0, 0, 0, 0, 0], [0, 436, 0, 0, 574, 0, 0, 0, 0, 0], [0, 420, 0, 0, 562, 0, 0, 0, 0, 0], [0, 575, 0, 0, 317, 0, 0, 0, 0, 0], [0, 352, 0, 0, 606, 0, 0, 0, 0, 0], [0, 915, 0, 0, 113, 0, 0, 0, 0, 0], [0, 517, 0, 0, 457, 0, 0, 0, 0, 0], [0, 605, 0, 0, 404, 0, 0, 0, 0, 0]]"
15,15,10,1,0.1587,"[[0, 530, 0, 0, 450, 0, 0, 0, 0, 0], [0, 1125, 0, 0, 10, 0, 0, 0, 0, 0], [0, 727, 0, 0, 305, 0, 0, 0, 0, 0], [0, 563, 0, 0, 447, 0, 0, 0, 0, 0], [0, 520, 0, 0, 462, 0, 0, 0, 0, 0], [0, 655, 0, 0, 237, 0, 0, 0, 0, 0], [0, 434, 0, 0, 524, 0, 0, 0, 0, 0], [0, 956, 0, 0, 72, 0, 0, 0, 0, 0], [0, 629, 0, 0, 345, 0, 0, 0, 0, 0], [0, 717, 0, 0, 292, 0, 0, 0, 0, 0]]"
16,16,10,1,0.1553,"[[0, 556, 0, 0, 424, 0, 0, 0, 0, 0], [0, 1129, 0, 0, 6, 0, 0, 0, 0, 0], [0, 763, 0, 0, 269, 0, 0, 0, 0, 0], [0, 619, 0, 0, 391, 0, 0, 0, 0, 0], [0, 559, 0, 0, 423, 0, 0, 0, 0, 0], [0, 698, 0, 0, 194, 0, 0, 0, 0, 0], [0, 472, 0, 0, 486, 0, 0, 0, 0, 0], [0, 969, 0, 0, 59, 0, 0, 0, 0, 0], [0, 694, 0, 0, 279, 0, 0, 0, 1, 0], [0, 752, 0, 0, 257, 0, 0, 0, 0, 0]]"
17,17,10,1,0.1482,"[[0, 636, 0, 0, 344, 0, 0, 0, 0, 0], [0, 1133, 0, 0, 2, 0, 0, 0, 0, 0], [0, 824, 0, 0, 208, 0, 0, 0, 0, 0], [0, 717, 0, 0, 293, 0, 0, 0, 0, 0], [0, 634, 0, 0, 348, 0, 0, 0, 0, 0], [0, 749, 0, 0, 143, 0, 0, 0, 0, 0], [0, 540, 0, 0, 418, 0, 0, 0, 0, 0], [0, 995, 0, 0, 33, 0, 0, 0, 0, 0], [0, 766, 0, 0, 207, 0, 0, 0, 1, 0], [0, 822, 0, 0, 187, 0, 0, 0, 0, 0]]"
18,18,10,1,0.1455,"[[0, 667, 0, 0, 313, 0, 0, 0, 0, 0], [0, 1134, 0, 0, 1, 0, 0, 0, 0, 0], [0, 867, 0, 0, 165, 0, 0, 0, 0, 0], [0, 781, 0, 0, 229, 0, 0, 0, 0, 0], [0, 664, 0, 0, 318, 0, 0, 0, 0, 0], [0, 785, 0, 0, 107, 0, 0, 0, 0, 0], [0, 577, 0, 0, 381, 0, 0, 0, 0, 0], [0, 1005, 0, 0, 23, 0, 0, 0, 0, 0], [0, 807, 0, 0, 164, 0, 0, 0, 3, 0], [0, 844, 0, 0, 165, 0, 0, 0, 0, 0]]"
19,19,10,1,0.1438,"[[0, 704, 0, 0, 276, 0, 0, 0, 0, 0], [0, 1134, 0, 0, 1, 0, 0, 0, 0, 0], [0, 886, 0, 0, 146, 0, 0, 0, 0, 0], [2, 836, 0, 0, 164, 0, 0, 0, 8, 0], [0, 698, 0, 0, 284, 0, 0, 0, 0, 0], [0, 814, 0, 0, 78, 0, 0, 0, 0, 0], [0, 618, 0, 0, 340, 0, 0, 0, 0, 0], [0, 1008, 0, 0, 20, 0, 0, 0, 0, 0], [0, 834, 0, 0, 120, 0, 0, 0, 20, 0], [0, 878, 0, 0, 129, 0, 0, 0, 2, 0]]"
20,20,10,1,0.1447,"[[0, 728, 0, 0, 252, 0, 0, 0, 0, 0], [0, 1134, 0, 0, 1, 0, 0, 0, 0, 0], [0, 905, 0, 0, 126, 0, 0, 0, 1, 0], [2, 864, 0, 0, 120, 0, 0, 0, 24, 0], [0, 719, 0, 0, 263, 0, 0, 0, 0, 0], [0, 830, 0, 0, 58, 0, 0, 0, 4, 0], [0, 640, 0, 0, 318, 0, 0, 0, 0, 0], [0, 1009, 0, 0, 19, 0, 0, 0, 0, 0], [0, 839, 0, 0, 85, 0, 0, 0, 50, 0], [0, 895, 0, 0, 111, 0, 0, 0, 3, 0]]"
21,21,10,1,0.1468,"[[2, 740, 0, 0, 236, 0, 0, 0, 2, 0], [0, 1134, 0, 0, 1, 0, 0, 0, 0, 0], [0, 914, 0, 0, 115, 0, 0, 0, 3, 0], [2, 868, 0, 0, 94, 0, 0, 0, 46, 0], [0, 732, 0, 0, 250, 0, 0, 0, 0, 0], [0, 836, 0, 0, 49, 0, 0, 0, 7, 0], [0, 667, 0, 0, 290, 0, 0, 0, 1, 0], [0, 1009, 0, 0, 19, 0, 0, 0, 0, 0], [0, 833, 0, 0, 59, 0, 0, 0, 82, 0], [0, 902, 0, 0, 102, 0, 0, 0, 5, 0]]"
22,22,10,1,0.1506,"[[4, 745, 0, 0, 226, 0, 0, 0, 5, 0], [0, 1135, 0, 0, 0, 0, 0, 0, 0, 0], [0, 926, 0, 0, 97, 0, 0, 0, 9, 0], [1, 867, 0, 0, 65, 0, 0, 0, 77, 0], [0, 732, 0, 0, 246, 0, 0, 0, 4, 0], [0, 829, 0, 0, 42, 0, 0, 0, 21, 0], [0, 677, 0, 0, 279, 0, 0, 0, 2, 0], [0, 1010, 0, 0, 18, 0, 0, 0, 0, 0], [0, 810, 0, 0, 43, 0, 0, 0, 121, 0], [0, 903, 0, 0, 97, 0, 0, 0, 9, 0]]"
23,23,10,1,0.1537,"[[5, 750, 0, 0, 212, 0, 0, 0, 13, 0], [0, 1135, 0, 0, 0, 0, 0, 0, 0, 0], [0, 925, 0, 0, 91, 0, 0, 0, 16, 0], [1, 864, 0, 0, 38, 0, 0, 0, 107, 0], [0, 736, 0, 0, 237, 0, 0, 0, 9, 0], [0, 826, 0, 0, 33, 0, 0, 0, 33, 0], [0, 691, 0, 0, 265, 0, 0, 0, 2, 0], [0, 1011, 0, 0, 17, 0, 0, 0, 0, 0], [0, 786, 0, 0, 28, 0, 0, 0, 160, 0], [0, 900, 0, 0, 90, 0, 0, 0, 19, 0]]"
24,24,10,1,0.1554,"[[6, 751, 0, 0, 177, 0, 0, 0, 46, 0], [0, 1135, 0, 0, 0, 0, 0, 0, 0, 0], [0, 942, 0, 0, 61, 0, 0, 0, 29, 0], [0, 844, 0, 0, 13, 0, 0, 0, 153, 0], [0, 760, 0, 0, 204, 0, 0, 0, 18, 0], [0, 822, 0, 0, 14, 0, 0, 0, 56, 0], [0, 718, 0, 0, 228, 0, 0, 0, 12, 0], [0, 1014, 0, 0, 14, 0, 0, 0, 0, 0], [0, 752, 0, 0, 13, 0, 0, 0, 209, 0], [0, 904, 0, 0, 75, 0, 0, 0, 30, 0]]"
25,25,10,1,0.1533,"[[4, 755, 0, 0, 116, 0, 0, 0, 105, 0], [0, 1135, 0, 0, 0, 0, 0, 0, 0, 0], [0, 946, 0, 0, 35, 0, 0, 0, 51, 0], [0, 814, 0, 0, 1, 0, 0, 0, 195, 0], [0, 804, 0, 0, 144, 0, 0, 0, 34, 0], [0, 798, 0, 0, 6, 0, 0, 0, 88, 0], [0, 765, 0, 0, 157, 0, 0, 0, 36, 0], [0, 1014, 0, 0, 12, 0, 0, 0, 2, 0], [0, 721, 0, 0, 3, 0, 0, 0, 250, 0], [0, 914, 0, 0, 44, 0, 0, 0, 51, 0]]"
26,26,10,1,0.1578,"[[5, 685, 0, 0, 86, 0, 0, 1, 203, 0], [0, 1132, 0, 0, 0, 0, 0, 0, 3, 0], [0, 930, 0, 0, 19, 0, 0, 0, 83, 0], [0, 755, 0, 0, 0, 0, 0, 0, 255, 0], [0, 795, 0, 0, 131, 0, 0, 0, 56, 0], [0, 767, 0, 0, 3, 0, 0, 0, 122, 0], [0, 752, 0, 0, 130, 0, 0, 0, 76, 0], [0, 1011, 0, 0, 12, 0, 0, 0, 5, 0], [0, 662, 0, 0, 2, 0, 0, 0, 310, 0], [0, 887, 0, 0, 35, 0, 0, 0, 87, 0]]"
27,27,10,1,0.1637,"[[2, 585, 0, 0, 53, 0, 0, 1, 339, 0], [0, 1131, 0, 0, 0, 0, 0, 0, 4, 0], [0, 885, 0, 0, 10, 0, 0, 0, 137, 0], [0, 681, 0, 0, 0, 0, 0, 1, 328, 0], [0, 755, 0, 0, 129, 0, 0, 0, 98, 0], [0, 700, 0, 0, 0, 0, 0, 0, 192, 0], [0, 728, 0, 0, 110, 0, 0, 0, 120, 0], [0, 996, 0, 0, 11, 0, 0, 0, 21, 0], [0, 598, 0, 0, 1, 0, 0, 0, 375, 0], [0, 834, 0, 0, 28, 0, 0, 0, 147, 0]]"
28,28,10,1,0.1681,"[[1, 473, 0, 0, 22, 0, 0, 1, 483, 0], [0, 1129, 0, 0, 0, 0, 0, 0, 6, 0], [0, 832, 0, 0, 2, 0, 0, 0, 198, 0], [0, 586, 0, 4, 0, 0, 0, 0, 420, 0], [0, 707, 0, 0, 92, 0, 0, 0, 183, 0], [0, 638, 0, 0, 0, 0, 0, 1, 253, 0], [0, 692, 0, 0, 48, 0, 0, 0, 218, 0], [0, 964, 0, 0, 8, 0, 0, 0, 56, 0], [0, 518, 0, 0, 1, 0, 0, 0, 455, 0], [0, 768, 0, 0, 16, 0, 0, 0, 225, 0]]"
29,29,10,1,0.1788,"[[0, 328, 0, 0, 7, 0, 0, 1, 644, 0], [0, 1125, 0, 0, 0, 0, 0, 0, 10, 0], [0, 710, 0, 0, 0, 0, 0, 0, 322, 0], [0, 466, 0, 6, 0, 0, 0, 0, 538, 0], [0, 617, 0, 0, 65, 0, 0, 0, 300, 0], [0, 531, 0, 0, 0, 0, 0, 2, 359, 0], [0, 624, 0, 0, 20, 0, 0, 0, 314, 0], [0, 909, 0, 0, 5, 0, 0, 0, 114, 0], [0, 382, 0, 0, 0, 0, 0, 0, 592, 0], [0, 642, 0, 0, 8, 0, 0, 0, 359, 0]]"
30,30,10,1,0.1818,"[[0, 253, 0, 0, 3, 0, 0, 1, 723, 0], [0, 1121, 0, 0, 0, 0, 0, 0, 14, 0], [0, 652, 0, 0, 0, 0, 0, 0, 380, 0], [0, 409, 0, 9, 0, 0, 0, 0, 592, 0], [0, 533, 0, 0, 38, 0, 0, 0, 411, 0], [0, 474, 0, 0, 0, 0, 0, 1, 417, 0], [0, 578, 0, 0, 15, 0, 0, 0, 365, 0], [0, 858, 0, 0, 4, 0, 0, 0, 166, 0], [0, 324, 0, 0, 0, 0, 0, 0, 650, 0], [0, 577, 0, 0, 4, 0, 0, 0, 428, 0]]"
31,31,10,1,0.1862,"[[0, 175, 0, 0, 0, 0, 0, 1, 804, 0], [0, 1113, 0, 0, 0, 0, 0, 0, 22, 0], [0, 585, 0, 1, 0, 0, 0, 0, 446, 0], [0, 346, 0, 19, 0, 0, 0, 0, 645, 0], [0, 425, 0, 0, 23, 0, 0, 0, 534, 0], [0, 409, 0, 0, 0, 0, 0, 2, 481, 0], [0, 502, 0, 0, 13, 0, 0, 1, 442, 0], [0, 787, 0, 0, 2, 0, 0, 0, 239, 0], [0, 267, 0, 0, 0, 0, 0, 0, 707, 0], [0, 459, 0, 0, 1, 0, 0, 0, 549, 0]]"
32,32,10,1,0.1907,"[[0, 137, 0, 0, 0, 0, 0, 3, 840, 0], [0, 1106, 0, 0, 0, 0, 0, 1, 28, 0], [0, 513, 0, 1, 0, 0, 0, 1, 517, 0], [0, 286, 0, 33, 0, 0, 0, 2, 689, 0], [0, 347, 0, 0, 7, 0, 0, 0, 628, 0], [0, 340, 0, 0, 0, 0, 0, 4, 548, 0], [0, 433, 0, 0, 4, 0, 0, 5, 516, 0], [0, 728, 0, 0, 0, 0, 0, 2, 298, 0], [0, 215, 0, 0, 0, 0, 0, 0, 759, 0], [0, 357, 0, 0, 0, 0, 0, 1, 651, 0]]"
33,33,10,1,0.1963,"[[0, 107, 0, 2, 0, 0, 0, 5, 866, 0], [0, 1100, 0, 0, 0, 0, 0, 1, 34, 0], [0, 473, 0, 2, 0, 0, 0, 1, 556, 0], [0, 250, 0, 55, 0, 0, 0, 2, 703, 0], [0, 291, 0, 0, 5, 0, 0, 0, 686, 0], [0, 296, 0, 0, 0, 0, 0, 5, 591, 0], [0, 378, 0, 0, 3, 0, 0, 9, 568, 0], [0, 674, 0, 0, 0, 0, 0, 3, 351, 0], [0, 172, 0, 2, 0, 0, 0, 0, 800, 0], [0, 314, 0, 0, 0, 0, 0, 1, 694, 0]]"
34,34,10,1,0.201,"[[0, 68, 0, 5, 0, 0, 0, 5, 902, 0], [0, 1093, 0, 0, 0, 0, 0, 1, 41, 0], [0, 421, 0, 5, 0, 0, 0, 1, 605, 0], [0, 195, 0, 76, 0, 0, 0, 6, 733, 0], [0, 215, 0, 0, 4, 0, 0, 0, 763, 0], [0, 240, 0, 1, 0, 0, 0, 8, 643, 0], [0, 325, 0, 0, 1, 0, 0, 10, 622, 0], [0, 605, 0, 0, 0, 0, 0, 5, 418, 0], [0, 139, 0, 2, 0, 0, 0, 1, 832, 0], [0, 232, 0, 0, 0, 0, 0, 1, 776, 0]]"
35,35,10,1,0.2078,"[[0, 35, 0, 6, 0, 0, 0, 3, 936, 0], [0, 1073, 0, 0, 0, 0, 0, 1, 61, 0], [0, 338, 0, 5, 0, 0, 0, 3, 686, 0], [0, 135, 0, 101, 0, 0, 0, 2, 772, 0], [0, 120, 0, 0, 0, 0, 0, 0, 862, 0], [0, 167, 0, 5, 0, 0, 0, 6, 714, 0], [0, 233, 0, 0, 0, 0, 0, 10, 715, 0], [0, 480, 0, 0, 0, 0, 0, 12, 536, 0], [0, 80, 0, 2, 0, 0, 0, 0, 892, 0], [0, 144, 0, 0, 0, 0, 0, 1, 864, 0]]"
36,36,10,1,0.2121,"[[0, 16, 0, 11, 0, 0, 0, 0, 953, 0], [0, 1053, 0, 0, 0, 0, 0, 1, 81, 0], [0, 274, 0, 8, 0, 0, 0, 3, 747, 0], [0, 95, 0, 133, 0, 0, 0, 2, 780, 0], [0, 83, 0, 0, 0, 0, 0, 0, 899, 0], [0, 124, 0, 7, 0, 0, 0, 2, 759, 0], [0, 175, 0, 1, 0, 0, 0, 7, 775, 0], [0, 403, 0, 0, 0, 0, 0, 12, 613, 0], [0, 49, 0, 2, 0, 0, 0, 0, 923, 0], [0, 88, 0, 2, 0, 0, 0, 1, 918, 0]]"
37,37,10,1,0.2178,"[[0, 5, 0, 17, 0, 0, 0, 0, 958, 0], [0, 1039, 0, 0, 0, 0, 0, 2, 94, 0], [0, 236, 0, 13, 0, 0, 0, 3, 780, 0], [0, 76, 0, 182, 0, 0, 0, 2, 750, 0], [0, 56, 0, 0, 0, 0, 0, 0, 926, 0], [0, 97, 0, 11, 0, 0, 0, 2, 782, 0], [0, 132, 0, 1, 0, 0, 0, 7, 818, 0], [0, 357, 0, 0, 0, 0, 0, 25, 646, 0], [0, 39, 0, 3, 0, 0, 0, 0, 932, 0], [0, 66, 0, 2, 0, 0, 0, 1, 940, 0]]"
38,38,10,1,0.2164,"[[0, 3, 0, 14, 0, 0, 0, 1, 962, 0], [0, 996, 0, 0, 0, 0, 0, 2, 137, 0], [0, 167, 0, 9, 0, 0, 0, 4, 852, 0], [0, 48, 0, 162, 0, 0, 0, 3, 797, 0], [0, 28, 0, 0, 0, 0, 0, 0, 954, 0], [0, 46, 0, 11, 0, 0, 0, 2, 833, 0], [0, 88, 0, 1, 0, 0, 0, 8, 861, 0], [0, 276, 0, 0, 0, 0, 0, 56, 696, 0], [0, 22, 0, 2, 0, 0, 0, 0, 950, 0], [0, 38, 0, 2, 0, 0, 0, 1, 968, 0]]"
39,39,10,1,0.2222,"[[0, 2, 0, 18, 0, 0, 0, 1, 959, 0], [0, 981, 0, 0, 0, 0, 0, 2, 152, 0], [0, 143, 0, 21, 0, 0, 0, 5, 863, 0], [0, 37, 0, 198, 0, 0, 0, 3, 772, 0], [0, 19, 0, 0, 0, 0, 0, 0, 963, 0], [0, 33, 0, 15, 0, 0, 0, 3, 841, 0], [0, 66, 0, 1, 0, 0, 0, 8, 883, 0], [0, 211, 0, 0, 0, 0, 0, 87, 730, 0], [0, 14, 0, 4, 0, 0, 0, 0, 956, 0], [0, 30, 0, 2, 0, 0, 0, 1, 976, 0]]"
40,40,10,1,0.2341,"[[0, 2, 0, 26, 0, 0, 0, 0, 952, 0], [0, 976, 0, 0, 0, 0, 0, 2, 157, 0], [0, 130, 0, 47, 0, 0, 0, 6, 849, 0], [0, 33, 0, 294, 0, 0, 0, 3, 680, 0], [0, 13, 0, 0, 0, 0, 0, 1, 968, 0], [0, 28, 0, 19, 0, 0, 0, 3, 842, 0], [0, 55, 0, 4, 0, 0, 0, 8, 891, 0], [0, 189, 0, 1, 0, 0, 0, 114, 724, 0], [0, 13, 0, 4, 0, 0, 0, 0, 957, 0], [0, 24, 0, 2, 0, 0, 0, 1, 982, 0]]"
41,41,10,1,0.2359,"[[0, 1, 0, 26, 0, 0, 0, 0, 953, 0], [0, 954, 0, 0, 0, 0, 0, 2, 179, 0], [0, 101, 0, 49, 0, 0, 0, 10, 872, 0], [0, 18, 0, 302, 0, 0, 0, 3, 687, 0], [0, 9, 0, 0, 0, 0, 0, 1, 972, 0], [0, 24, 0, 19, 0, 0, 0, 2, 847, 0], [0, 38, 0, 4, 0, 0, 0, 8, 908, 0], [0, 139, 0, 1, 0, 0, 0, 140, 748, 0], [0, 7, 0, 4, 0, 0, 0, 0, 963, 0], [0, 18, 0, 3, 0, 0, 0, 1, 987, 0]]"
42,42,10,1,0.2354,"[[0, 0, 0, 37, 0, 0, 0, 0, 943, 0], [0, 937, 0, 1, 0, 0, 0, 1, 196, 0], [0, 84, 0, 65, 0, 0, 0, 7, 876, 0], [0, 14, 0, 339, 0, 0, 0, 1, 656, 0], [0, 8, 0, 0, 0, 0, 0, 0, 974, 0], [0, 20, 0, 20, 0, 0, 0, 1, 851, 0], [0, 31, 0, 4, 0, 0, 0, 5, 918, 0], [0, 119, 0, 2, 0, 0, 0, 114, 793, 0], [0, 5, 0, 5, 0, 0, 0, 0, 964, 0], [0, 12, 0, 3, 0, 0, 0, 1, 993, 0]]"
