,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
10,10,10,10,0.9355,"[[966, 0, 1, 1, 0, 1, 6, 1, 4, 0], [0, 1117, 4, 2, 1, 0, 4, 0, 6, 1], [15, 1, 955, 11, 13, 1, 6, 13, 15, 2], [4, 3, 17, 916, 0, 19, 3, 19, 24, 5], [0, 2, 2, 0, 922, 0, 14, 0, 5, 37], [10, 4, 0, 22, 5, 814, 16, 3, 15, 3], [10, 2, 2, 2, 7, 17, 915, 0, 3, 0], [3, 8, 16, 4, 3, 2, 0, 964, 2, 26], [5, 7, 1, 10, 11, 14, 10, 13, 887, 16], [11, 6, 7, 5, 42, 9, 1, 19, 10, 899]]"
11,11,10,10,0.9371,"[[967, 0, 1, 1, 0, 1, 5, 1, 4, 0], [0, 1115, 4, 2, 1, 1, 3, 0, 8, 1], [15, 1, 956, 11, 10, 0, 6, 17, 14, 2], [3, 2, 14, 933, 0, 15, 2, 19, 18, 4], [0, 2, 2, 0, 925, 0, 16, 0, 6, 31], [9, 1, 0, 29, 4, 817, 14, 3, 12, 3], [8, 2, 2, 2, 6, 17, 919, 0, 2, 0], [3, 7, 18, 5, 3, 1, 0, 960, 2, 29], [6, 7, 2, 13, 10, 13, 14, 14, 876, 19], [11, 6, 7, 7, 42, 10, 2, 15, 6, 903]]"
12,12,10,10,0.9408,"[[967, 0, 1, 1, 0, 1, 6, 1, 3, 0], [0, 1118, 4, 2, 1, 0, 3, 0, 6, 1], [14, 1, 961, 10, 10, 0, 6, 17, 11, 2], [2, 3, 13, 930, 0, 15, 3, 20, 20, 4], [0, 2, 2, 0, 928, 0, 13, 1, 6, 30], [6, 0, 0, 23, 3, 824, 17, 3, 13, 3], [8, 3, 2, 1, 6, 14, 922, 0, 2, 0], [3, 8, 16, 4, 3, 2, 0, 963, 2, 27], [6, 7, 2, 11, 10, 11, 13, 14, 886, 14], [10, 7, 6, 6, 39, 10, 1, 15, 6, 909]]"
13,13,10,10,0.9428,"[[967, 0, 1, 1, 0, 1, 6, 1, 3, 0], [0, 1118, 4, 2, 1, 0, 3, 0, 6, 1], [14, 1, 955, 12, 10, 0, 6, 17, 15, 2], [2, 3, 13, 936, 0, 16, 2, 14, 21, 3], [0, 2, 2, 0, 931, 0, 13, 1, 6, 27], [6, 0, 0, 26, 3, 824, 14, 3, 13, 3], [8, 3, 1, 1, 6, 13, 924, 0, 2, 0], [4, 8, 14, 7, 3, 2, 0, 964, 2, 24], [7, 6, 2, 11, 9, 6, 12, 14, 897, 10], [11, 7, 4, 6, 38, 10, 1, 11, 9, 912]]"
14,14,10,10,0.9459,"[[967, 0, 1, 1, 0, 1, 6, 1, 3, 0], [0, 1118, 4, 2, 1, 1, 2, 0, 6, 1], [13, 1, 963, 12, 10, 0, 5, 17, 9, 2], [1, 2, 13, 944, 0, 13, 1, 16, 18, 2], [0, 1, 3, 0, 934, 0, 13, 1, 5, 25], [6, 0, 0, 28, 3, 829, 11, 3, 9, 3], [8, 2, 1, 1, 6, 13, 925, 0, 2, 0], [4, 8, 15, 5, 3, 0, 0, 970, 2, 21], [6, 4, 2, 12, 10, 7, 11, 14, 894, 14], [11, 6, 4, 7, 38, 10, 0, 13, 5, 915]]"
15,15,10,10,0.9493,"[[968, 0, 1, 1, 0, 1, 5, 1, 3, 0], [0, 1118, 4, 2, 1, 1, 2, 0, 6, 1], [12, 1, 973, 12, 8, 0, 5, 13, 6, 2], [1, 1, 13, 944, 0, 16, 1, 14, 18, 2], [0, 1, 3, 0, 936, 0, 13, 1, 5, 23], [6, 0, 0, 20, 2, 841, 9, 3, 8, 3], [7, 2, 1, 1, 6, 14, 925, 0, 2, 0], [3, 6, 17, 6, 3, 0, 0, 975, 1, 17], [5, 4, 2, 12, 8, 10, 10, 14, 899, 10], [10, 7, 3, 6, 38, 11, 0, 14, 6, 914]]"
16,16,10,10,0.9499,"[[967, 0, 2, 0, 0, 1, 6, 1, 3, 0], [0, 1117, 4, 2, 1, 1, 2, 0, 7, 1], [11, 1, 976, 9, 7, 0, 5, 14, 7, 2], [1, 3, 13, 937, 1, 16, 2, 16, 18, 3], [0, 1, 3, 0, 935, 0, 13, 1, 5, 24], [5, 0, 0, 20, 2, 840, 12, 3, 7, 3], [7, 2, 1, 1, 6, 10, 929, 0, 2, 0], [2, 7, 15, 3, 3, 0, 0, 977, 2, 19], [5, 4, 2, 10, 8, 8, 12, 13, 900, 12], [9, 7, 3, 5, 35, 11, 2, 9, 7, 921]]"
17,17,10,10,0.952,"[[968, 0, 1, 1, 0, 1, 5, 1, 3, 0], [0, 1122, 3, 2, 1, 0, 2, 0, 5, 0], [11, 1, 977, 8, 7, 0, 4, 15, 7, 2], [1, 2, 12, 947, 1, 13, 1, 14, 16, 3], [0, 1, 3, 0, 937, 0, 13, 1, 5, 22], [6, 0, 0, 22, 2, 841, 10, 3, 5, 3], [8, 2, 1, 1, 6, 9, 929, 0, 2, 0], [2, 8, 14, 4, 3, 0, 0, 975, 2, 20], [5, 4, 2, 12, 8, 9, 12, 12, 900, 10], [9, 7, 3, 6, 36, 11, 0, 8, 5, 924]]"
18,18,10,10,0.9524,"[[970, 0, 2, 0, 0, 1, 3, 1, 3, 0], [0, 1122, 3, 1, 1, 0, 2, 0, 6, 0], [11, 1, 980, 8, 7, 0, 2, 14, 7, 2], [1, 1, 12, 941, 1, 16, 1, 16, 17, 4], [0, 1, 3, 0, 937, 0, 11, 1, 5, 24], [6, 0, 0, 19, 2, 842, 10, 3, 7, 3], [8, 2, 1, 1, 7, 9, 928, 0, 2, 0], [2, 8, 15, 3, 3, 0, 0, 977, 2, 18], [5, 4, 2, 11, 7, 9, 10, 11, 904, 11], [9, 7, 3, 4, 37, 11, 0, 8, 7, 923]]"
19,19,10,10,0.9549,"[[969, 0, 2, 0, 0, 1, 4, 1, 3, 0], [0, 1121, 3, 1, 1, 0, 2, 0, 7, 0], [10, 1, 985, 8, 6, 0, 2, 13, 7, 0], [1, 1, 14, 938, 1, 16, 1, 16, 20, 2], [0, 1, 4, 0, 934, 0, 13, 1, 5, 24], [5, 0, 0, 17, 1, 845, 11, 3, 7, 3], [8, 2, 1, 1, 6, 9, 929, 0, 2, 0], [2, 6, 15, 3, 2, 1, 0, 982, 2, 15], [5, 3, 2, 8, 5, 7, 9, 10, 919, 6], [9, 7, 3, 3, 31, 11, 2, 9, 7, 927]]"
20,20,10,10,0.956,"[[968, 0, 3, 0, 0, 1, 4, 1, 3, 0], [0, 1121, 3, 2, 1, 0, 2, 0, 6, 0], [9, 1, 989, 8, 6, 0, 2, 12, 5, 0], [1, 0, 9, 965, 0, 9, 1, 12, 12, 1], [0, 1, 4, 0, 937, 0, 10, 1, 5, 24], [5, 0, 0, 23, 1, 840, 10, 3, 7, 3], [8, 2, 1, 1, 6, 9, 929, 0, 2, 0], [2, 5, 18, 6, 2, 1, 0, 978, 2, 14], [5, 3, 2, 14, 5, 9, 9, 11, 908, 8], [8, 7, 3, 7, 34, 11, 0, 10, 4, 925]]"
21,21,10,10,0.9573,"[[969, 0, 2, 0, 0, 1, 4, 1, 3, 0], [0, 1124, 3, 1, 1, 0, 2, 0, 4, 0], [7, 1, 988, 8, 6, 0, 2, 14, 6, 0], [1, 0, 9, 955, 1, 12, 1, 16, 14, 1], [0, 1, 4, 0, 940, 0, 9, 1, 5, 22], [5, 0, 0, 18, 1, 848, 10, 3, 4, 3], [8, 2, 1, 1, 6, 8, 930, 0, 2, 0], [2, 5, 17, 4, 2, 0, 0, 983, 1, 14], [5, 3, 2, 12, 5, 9, 10, 11, 910, 7], [8, 7, 2, 3, 35, 11, 1, 11, 5, 926]]"
22,22,10,10,0.9582,"[[969, 0, 3, 0, 0, 1, 3, 1, 3, 0], [0, 1120, 3, 2, 1, 0, 3, 0, 6, 0], [7, 1, 992, 8, 6, 1, 1, 12, 4, 0], [1, 0, 10, 959, 1, 15, 1, 9, 12, 2], [0, 1, 4, 0, 946, 0, 10, 1, 5, 15], [5, 0, 0, 16, 1, 853, 7, 3, 4, 3], [7, 2, 1, 1, 6, 10, 929, 0, 2, 0], [2, 4, 18, 4, 2, 0, 0, 982, 2, 14], [5, 2, 3, 11, 5, 9, 10, 10, 912, 7], [8, 7, 3, 3, 35, 15, 2, 10, 6, 920]]"
23,23,10,10,0.9588,"[[970, 0, 3, 0, 0, 1, 2, 1, 3, 0], [0, 1123, 2, 1, 1, 0, 2, 0, 6, 0], [7, 1, 989, 8, 6, 1, 1, 12, 7, 0], [1, 0, 9, 962, 1, 12, 0, 9, 14, 2], [0, 1, 4, 0, 943, 0, 8, 1, 5, 20], [6, 0, 0, 16, 1, 849, 8, 3, 5, 4], [8, 2, 1, 1, 7, 8, 929, 0, 2, 0], [2, 4, 18, 6, 2, 0, 0, 978, 2, 16], [5, 2, 3, 10, 5, 9, 9, 9, 915, 7], [10, 7, 2, 3, 33, 11, 1, 7, 5, 930]]"
24,24,10,10,0.9594,"[[969, 0, 3, 0, 0, 1, 3, 1, 3, 0], [0, 1119, 3, 2, 1, 0, 3, 0, 7, 0], [7, 1, 983, 8, 9, 1, 0, 15, 8, 0], [1, 0, 9, 964, 0, 12, 0, 9, 13, 2], [0, 1, 4, 0, 940, 0, 8, 1, 5, 23], [5, 0, 0, 16, 1, 854, 6, 3, 3, 4], [8, 2, 1, 1, 5, 8, 931, 0, 2, 0], [2, 4, 18, 4, 2, 0, 0, 983, 2, 13], [5, 2, 2, 10, 5, 8, 10, 9, 914, 9], [7, 6, 1, 4, 29, 12, 1, 7, 5, 937]]"
