,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
10,10,10,10,0.4248,"[[395, 121, 85, 45, 5, 6, 24, 30, 250, 39], [23, 688, 7, 17, 1, 6, 17, 18, 127, 96], [50, 50, 307, 150, 85, 66, 120, 138, 23, 11], [13, 50, 103, 449, 8, 116, 120, 107, 6, 28], [43, 39, 174, 109, 201, 18, 200, 190, 17, 9], [13, 37, 105, 362, 17, 255, 56, 137, 10, 8], [2, 38, 81, 193, 88, 16, 500, 60, 11, 11], [21, 46, 64, 137, 30, 59, 38, 572, 6, 27], [133, 148, 13, 40, 2, 5, 15, 18, 574, 52], [39, 379, 7, 39, 2, 3, 23, 56, 145, 307]]"
11,11,10,10,0.4356,"[[478, 106, 91, 50, 3, 7, 23, 34, 186, 22], [37, 715, 12, 18, 1, 7, 17, 23, 105, 65], [53, 44, 364, 140, 34, 81, 134, 122, 20, 8], [15, 49, 93, 435, 3, 177, 123, 86, 4, 15], [44, 27, 218, 124, 108, 46, 236, 174, 15, 8], [11, 28, 97, 316, 6, 363, 59, 111, 4, 5], [3, 30, 93, 195, 33, 32, 545, 50, 9, 10], [28, 37, 69, 128, 17, 96, 39, 561, 3, 22], [207, 138, 19, 40, 3, 7, 14, 17, 526, 29], [60, 388, 14, 47, 1, 8, 28, 52, 141, 261]]"
12,12,10,10,0.4512,"[[544, 108, 61, 50, 11, 4, 20, 37, 146, 19], [43, 740, 9, 13, 2, 5, 17, 22, 83, 66], [69, 43, 321, 131, 106, 68, 111, 123, 19, 9], [18, 48, 75, 460, 13, 138, 125, 104, 4, 15], [54, 30, 124, 121, 252, 32, 187, 182, 13, 5], [19, 27, 74, 350, 22, 308, 52, 135, 7, 6], [3, 32, 63, 176, 92, 28, 538, 50, 8, 10], [32, 37, 52, 121, 32, 66, 33, 607, 4, 16], [252, 155, 15, 34, 4, 5, 14, 17, 476, 28], [59, 408, 10, 41, 2, 1, 31, 62, 120, 266]]"
13,13,10,10,0.4612,"[[429, 122, 71, 52, 9, 3, 18, 32, 222, 42], [12, 761, 9, 13, 1, 3, 12, 18, 86, 85], [44, 48, 378, 159, 57, 48, 106, 124, 24, 12], [16, 50, 67, 510, 6, 100, 110, 104, 6, 31], [43, 31, 150, 149, 176, 16, 197, 209, 16, 13], [10, 34, 72, 416, 12, 241, 46, 145, 13, 11], [2, 30, 76, 202, 61, 10, 540, 52, 12, 15], [18, 40, 45, 138, 19, 44, 28, 629, 7, 32], [134, 155, 18, 36, 3, 3, 11, 17, 576, 47], [29, 381, 8, 36, 2, 0, 19, 44, 109, 372]]"
14,14,10,10,0.4675,"[[535, 103, 70, 47, 8, 2, 19, 35, 162, 19], [30, 783, 11, 11, 2, 4, 13, 20, 71, 55], [57, 38, 415, 120, 68, 53, 111, 110, 20, 8], [23, 46, 88, 462, 10, 137, 117, 93, 7, 17], [48, 28, 159, 132, 217, 21, 187, 188, 16, 4], [16, 28, 99, 367, 14, 295, 48, 117, 9, 7], [3, 30, 71, 183, 74, 21, 554, 45, 9, 10], [26, 36, 58, 111, 26, 63, 24, 629, 8, 19], [221, 151, 19, 35, 4, 5, 13, 16, 509, 27], [50, 425, 18, 39, 3, 1, 24, 57, 107, 276]]"
15,15,10,10,0.48,"[[531, 70, 61, 50, 12, 2, 22, 27, 198, 27], [34, 703, 9, 15, 3, 2, 14, 19, 102, 99], [67, 32, 416, 132, 54, 36, 142, 88, 24, 9], [26, 37, 79, 510, 11, 73, 153, 76, 12, 23], [57, 18, 157, 137, 194, 9, 232, 168, 21, 7], [15, 22, 96, 436, 16, 223, 68, 104, 10, 10], [3, 19, 75, 152, 47, 8, 637, 37, 10, 12], [29, 21, 54, 130, 29, 43, 34, 621, 10, 29], [171, 109, 19, 37, 3, 4, 13, 16, 588, 40], [49, 303, 16, 38, 3, 1, 34, 53, 126, 377]]"
16,16,10,10,0.4905,"[[540, 79, 47, 53, 13, 2, 16, 36, 173, 41], [18, 756, 6, 14, 3, 2, 12, 18, 68, 103], [66, 36, 386, 141, 78, 40, 96, 119, 27, 11], [25, 39, 61, 514, 14, 92, 105, 108, 9, 33], [58, 18, 127, 139, 252, 15, 141, 219, 19, 12], [15, 27, 72, 394, 16, 244, 37, 171, 13, 11], [4, 23, 71, 192, 81, 15, 531, 52, 14, 17], [25, 17, 33, 100, 24, 44, 16, 698, 10, 33], [173, 136, 17, 32, 3, 4, 6, 19, 563, 47], [42, 328, 10, 30, 3, 0, 22, 55, 89, 421]]"
17,17,10,10,0.4903,"[[554, 104, 38, 62, 11, 4, 23, 27, 158, 19], [16, 831, 4, 17, 2, 2, 15, 20, 47, 46], [79, 41, 322, 154, 79, 54, 148, 94, 22, 7], [23, 51, 46, 515, 14, 112, 129, 89, 6, 15], [58, 25, 87, 149, 239, 28, 199, 192, 17, 6], [12, 26, 57, 389, 17, 297, 54, 131, 12, 5], [4, 29, 50, 159, 59, 18, 631, 35, 8, 7], [25, 23, 26, 114, 26, 55, 28, 674, 8, 21], [162, 168, 10, 38, 4, 4, 9, 19, 563, 23], [46, 456, 8, 36, 3, 1, 27, 65, 81, 277]]"
18,18,10,10,0.5082,"[[569, 83, 62, 50, 13, 4, 20, 24, 147, 28], [18, 793, 8, 15, 2, 2, 15, 18, 56, 73], [67, 35, 406, 120, 85, 59, 110, 83, 23, 12], [25, 43, 61, 481, 23, 141, 112, 85, 9, 20], [60, 20, 117, 120, 303, 36, 137, 185, 14, 8], [12, 23, 69, 340, 27, 340, 41, 125, 15, 8], [4, 25, 65, 152, 84, 23, 585, 41, 9, 12], [22, 16, 31, 88, 33, 73, 19, 681, 10, 27], [179, 143, 14, 34, 6, 5, 6, 17, 568, 28], [41, 379, 14, 27, 2, 4, 22, 66, 89, 356]]"
19,19,10,10,0.5127,"[[585, 72, 51, 52, 8, 4, 22, 27, 148, 31], [20, 780, 9, 16, 2, 2, 16, 17, 61, 77], [74, 27, 398, 139, 57, 51, 136, 81, 25, 12], [23, 36, 54, 507, 16, 118, 124, 84, 14, 24], [56, 22, 106, 137, 249, 30, 175, 200, 17, 8], [13, 22, 70, 370, 21, 310, 51, 117, 18, 8], [5, 21, 65, 141, 47, 21, 645, 34, 10, 11], [23, 10, 27, 97, 28, 68, 22, 685, 10, 30], [171, 125, 11, 37, 4, 3, 9, 15, 594, 31], [41, 356, 14, 31, 2, 1, 28, 65, 88, 374]]"
20,20,10,10,0.5152,"[[570, 92, 65, 52, 12, 2, 24, 31, 131, 21], [15, 830, 10, 16, 2, 2, 18, 19, 40, 48], [57, 32, 444, 122, 63, 47, 123, 79, 23, 10], [16, 42, 65, 522, 23, 100, 122, 89, 7, 14], [57, 21, 111, 131, 325, 22, 142, 177, 11, 3], [13, 23, 80, 382, 29, 278, 50, 128, 12, 5], [4, 24, 72, 137, 61, 19, 638, 31, 8, 6], [13, 13, 32, 103, 36, 53, 20, 702, 7, 21], [176, 155, 20, 34, 7, 3, 9, 21, 552, 23], [44, 440, 16, 29, 2, 3, 29, 76, 70, 291]]"
21,21,10,10,0.531,"[[600, 76, 52, 40, 16, 2, 24, 29, 128, 33], [16, 804, 7, 11, 1, 2, 19, 18, 43, 79], [68, 32, 424, 104, 60, 53, 140, 81, 25, 13], [17, 37, 65, 475, 26, 115, 134, 95, 15, 21], [61, 20, 105, 111, 324, 18, 155, 188, 11, 7], [15, 21, 81, 322, 28, 308, 62, 142, 14, 7], [5, 23, 61, 101, 50, 20, 689, 31, 9, 11], [17, 11, 26, 87, 30, 60, 26, 708, 7, 28], [186, 134, 16, 24, 7, 4, 9, 17, 570, 33], [44, 354, 13, 22, 3, 5, 29, 52, 70, 408]]"
22,22,10,10,0.5389,"[[625, 72, 55, 41, 18, 3, 25, 22, 105, 34], [19, 797, 9, 17, 1, 2, 19, 13, 44, 79], [66, 27, 479, 114, 66, 48, 105, 58, 24, 13], [19, 36, 81, 527, 29, 94, 119, 63, 11, 21], [59, 15, 126, 127, 377, 18, 109, 150, 12, 7], [15, 21, 86, 392, 31, 270, 49, 114, 15, 7], [5, 22, 73, 119, 62, 20, 655, 28, 8, 8], [23, 13, 36, 106, 39, 54, 20, 676, 7, 26], [208, 130, 20, 33, 7, 3, 7, 7, 552, 33], [49, 345, 12, 27, 3, 4, 29, 42, 58, 431]]"
23,23,10,10,0.5399,"[[653, 62, 63, 28, 10, 4, 31, 17, 116, 16], [26, 793, 10, 16, 1, 3, 20, 16, 58, 57], [65, 27, 523, 71, 38, 66, 122, 53, 24, 11], [23, 34, 103, 426, 19, 145, 152, 64, 19, 15], [61, 13, 176, 99, 295, 23, 156, 159, 14, 4], [17, 21, 117, 261, 24, 357, 74, 104, 20, 5], [5, 20, 83, 72, 37, 24, 723, 22, 11, 3], [20, 12, 49, 74, 26, 78, 31, 680, 10, 20], [203, 105, 24, 21, 6, 7, 9, 7, 595, 23], [59, 363, 20, 21, 2, 5, 38, 47, 91, 354]]"
24,24,10,10,0.5455,"[[637, 73, 51, 39, 17, 2, 23, 27, 101, 30], [25, 799, 8, 16, 2, 2, 18, 19, 36, 75], [63, 26, 497, 117, 58, 49, 88, 63, 25, 14], [17, 35, 80, 538, 28, 82, 102, 82, 17, 19], [56, 14, 133, 131, 367, 16, 95, 168, 14, 6], [12, 20, 91, 403, 30, 256, 42, 124, 16, 6], [5, 21, 75, 133, 62, 16, 642, 31, 9, 6], [17, 9, 32, 100, 36, 52, 16, 706, 10, 22], [202, 119, 18, 29, 8, 4, 6, 11, 571, 32], [54, 339, 14, 27, 2, 3, 29, 41, 49, 442]]"
