,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
13,13,10,10,0.9363,"[[962, 0, 0, 0, 0, 1, 14, 1, 2, 0], [0, 1120, 3, 2, 0, 0, 6, 1, 2, 1], [20, 2, 953, 9, 11, 0, 5, 20, 9, 3], [7, 1, 17, 942, 0, 12, 3, 14, 9, 5], [0, 1, 2, 0, 923, 0, 16, 0, 3, 37], [13, 2, 1, 25, 0, 811, 20, 5, 7, 8], [12, 4, 1, 0, 10, 16, 915, 0, 0, 0], [2, 4, 22, 1, 4, 0, 0, 972, 2, 21], [5, 9, 7, 16, 10, 20, 14, 22, 849, 22], [8, 6, 4, 7, 24, 13, 2, 24, 5, 916]]"
14,14,10,10,0.9405,"[[961, 0, 0, 0, 0, 2, 13, 1, 3, 0], [0, 1119, 3, 2, 0, 0, 6, 1, 4, 0], [20, 1, 955, 9, 10, 0, 6, 16, 12, 3], [6, 1, 14, 950, 0, 12, 3, 13, 9, 2], [0, 1, 3, 0, 925, 0, 16, 0, 2, 35], [11, 2, 1, 24, 0, 818, 18, 5, 7, 6], [10, 4, 1, 0, 9, 19, 915, 0, 0, 0], [2, 4, 24, 2, 4, 0, 0, 970, 2, 20], [5, 6, 7, 16, 9, 19, 8, 18, 875, 11], [8, 5, 3, 8, 21, 15, 2, 23, 7, 917]]"
15,15,10,10,0.9408,"[[962, 0, 0, 0, 0, 2, 11, 1, 3, 1], [0, 1122, 3, 2, 0, 0, 5, 1, 2, 0], [18, 1, 960, 8, 10, 0, 5, 17, 10, 3], [7, 1, 18, 949, 0, 8, 3, 13, 8, 3], [0, 1, 3, 0, 923, 0, 15, 0, 2, 38], [13, 2, 1, 23, 0, 815, 19, 5, 7, 7], [13, 3, 2, 0, 10, 15, 915, 0, 0, 0], [2, 4, 22, 1, 3, 0, 0, 974, 2, 20], [5, 6, 9, 18, 10, 18, 10, 20, 860, 18], [8, 5, 2, 8, 16, 14, 2, 20, 6, 928]]"
16,16,10,10,0.9454,"[[960, 0, 0, 0, 0, 2, 12, 2, 3, 1], [0, 1119, 3, 2, 0, 0, 6, 1, 4, 0], [17, 1, 964, 8, 7, 0, 5, 15, 12, 3], [8, 1, 16, 943, 0, 13, 3, 13, 10, 3], [0, 1, 3, 0, 924, 0, 16, 0, 2, 36], [11, 2, 0, 17, 0, 828, 17, 5, 6, 6], [11, 3, 1, 0, 9, 16, 918, 0, 0, 0], [2, 4, 23, 1, 3, 0, 0, 974, 2, 19], [5, 2, 7, 9, 7, 15, 9, 18, 891, 11], [8, 4, 2, 7, 16, 14, 2, 14, 9, 933]]"
17,17,10,10,0.947,"[[959, 0, 0, 0, 0, 2, 12, 2, 4, 1], [0, 1120, 2, 3, 0, 0, 5, 1, 4, 0], [17, 0, 964, 8, 7, 0, 5, 17, 12, 2], [7, 1, 12, 953, 0, 11, 3, 12, 8, 3], [0, 1, 3, 0, 924, 0, 15, 0, 2, 37], [9, 2, 0, 22, 0, 829, 14, 5, 6, 5], [10, 3, 1, 0, 8, 19, 917, 0, 0, 0], [2, 4, 20, 2, 3, 0, 0, 977, 2, 18], [5, 1, 7, 15, 7, 15, 8, 17, 889, 10], [6, 4, 1, 7, 13, 14, 2, 15, 9, 938]]"
18,18,10,10,0.9479,"[[960, 0, 0, 0, 0, 2, 11, 2, 4, 1], [0, 1120, 2, 3, 0, 0, 5, 1, 4, 0], [17, 1, 963, 8, 7, 0, 5, 19, 11, 1], [7, 1, 12, 955, 0, 11, 2, 12, 7, 3], [0, 1, 3, 0, 925, 0, 16, 0, 2, 35], [10, 1, 0, 20, 0, 832, 13, 5, 6, 5], [12, 3, 1, 0, 8, 17, 917, 0, 0, 0], [2, 3, 19, 2, 4, 0, 0, 980, 2, 16], [4, 1, 7, 16, 7, 15, 8, 17, 890, 9], [7, 4, 1, 7, 14, 15, 2, 14, 8, 937]]"
19,19,10,10,0.9502,"[[958, 0, 1, 0, 0, 2, 13, 2, 3, 1], [0, 1120, 2, 3, 0, 0, 5, 1, 4, 0], [17, 1, 965, 8, 7, 0, 5, 18, 10, 1], [4, 1, 14, 958, 0, 10, 3, 11, 7, 2], [0, 1, 3, 0, 937, 0, 16, 0, 1, 24], [9, 1, 0, 18, 0, 834, 15, 5, 5, 5], [8, 3, 1, 0, 8, 12, 926, 0, 0, 0], [2, 4, 20, 1, 5, 0, 0, 979, 2, 15], [5, 1, 7, 18, 7, 11, 9, 17, 889, 10], [7, 4, 1, 7, 15, 14, 2, 14, 9, 936]]"
20,20,10,10,0.9484,"[[957, 0, 1, 0, 0, 2, 12, 2, 4, 2], [0, 1119, 2, 3, 0, 0, 5, 2, 4, 0], [17, 0, 963, 8, 7, 0, 5, 20, 11, 1], [6, 1, 14, 956, 0, 9, 3, 11, 7, 3], [0, 1, 3, 0, 922, 0, 16, 0, 1, 39], [8, 1, 0, 17, 0, 836, 14, 5, 5, 6], [8, 3, 1, 0, 8, 18, 920, 0, 0, 0], [2, 3, 18, 1, 3, 0, 0, 981, 2, 18], [5, 1, 8, 18, 7, 14, 7, 17, 885, 12], [6, 4, 1, 6, 13, 14, 2, 10, 8, 945]]"
21,21,10,10,0.9501,"[[959, 0, 1, 0, 0, 2, 12, 2, 2, 2], [0, 1118, 2, 3, 0, 0, 6, 2, 4, 0], [18, 0, 966, 8, 7, 0, 5, 17, 10, 1], [7, 1, 14, 955, 0, 9, 3, 11, 7, 3], [0, 1, 3, 0, 933, 0, 16, 0, 1, 28], [9, 1, 0, 16, 0, 839, 14, 5, 3, 5], [10, 3, 1, 0, 8, 12, 924, 0, 0, 0], [2, 3, 23, 1, 4, 0, 0, 976, 2, 17], [5, 1, 8, 16, 7, 12, 8, 17, 889, 11], [6, 4, 1, 7, 13, 15, 2, 11, 8, 942]]"
22,22,10,10,0.9522,"[[962, 0, 0, 0, 0, 2, 11, 2, 2, 1], [0, 1119, 2, 3, 0, 0, 5, 2, 4, 0], [19, 2, 962, 8, 8, 0, 5, 17, 11, 0], [8, 1, 14, 953, 0, 9, 3, 11, 9, 2], [0, 1, 3, 0, 939, 0, 15, 0, 1, 23], [9, 1, 0, 16, 0, 839, 13, 5, 4, 5], [10, 3, 1, 0, 8, 12, 924, 0, 0, 0], [2, 3, 18, 0, 5, 0, 0, 984, 2, 14], [5, 2, 6, 13, 7, 9, 8, 17, 901, 6], [7, 4, 1, 7, 14, 16, 2, 11, 8, 939]]"
23,23,10,10,0.9531,"[[960, 0, 1, 0, 0, 2, 10, 2, 3, 2], [0, 1118, 2, 3, 0, 0, 4, 2, 6, 0], [18, 2, 962, 8, 7, 0, 5, 18, 11, 1], [5, 1, 13, 959, 0, 8, 3, 11, 8, 2], [0, 1, 3, 0, 937, 0, 13, 0, 1, 27], [9, 1, 0, 18, 0, 835, 11, 5, 7, 6], [9, 3, 1, 0, 7, 14, 924, 0, 0, 0], [2, 3, 16, 1, 4, 0, 0, 984, 2, 16], [4, 1, 6, 15, 6, 6, 4, 15, 911, 6], [6, 4, 1, 7, 13, 14, 2, 12, 9, 941]]"
24,24,10,10,0.953,"[[959, 0, 1, 0, 0, 2, 10, 2, 3, 3], [0, 1118, 2, 3, 0, 0, 4, 2, 6, 0], [18, 1, 964, 8, 7, 0, 4, 18, 11, 1], [5, 1, 12, 958, 0, 9, 3, 12, 7, 3], [0, 1, 3, 0, 934, 0, 13, 0, 1, 30], [8, 1, 0, 16, 0, 839, 11, 5, 6, 6], [9, 3, 1, 0, 7, 16, 922, 0, 0, 0], [2, 3, 15, 1, 4, 0, 0, 987, 1, 15], [4, 1, 6, 14, 6, 9, 4, 18, 904, 8], [6, 4, 1, 6, 11, 15, 2, 11, 8, 945]]"
25,25,10,10,0.9536,"[[960, 0, 1, 0, 1, 2, 10, 2, 2, 2], [0, 1117, 2, 3, 0, 0, 5, 2, 6, 0], [18, 2, 963, 8, 7, 0, 5, 17, 11, 1], [5, 1, 12, 958, 0, 10, 3, 11, 8, 2], [0, 1, 3, 0, 936, 0, 14, 0, 1, 27], [8, 1, 0, 16, 0, 839, 12, 5, 5, 6], [7, 3, 1, 0, 7, 12, 928, 0, 0, 0], [2, 3, 16, 2, 4, 0, 0, 983, 1, 17], [4, 2, 4, 13, 6, 8, 5, 17, 907, 8], [7, 4, 0, 6, 13, 15, 2, 9, 8, 945]]"
26,26,10,10,0.9532,"[[959, 0, 1, 0, 0, 2, 10, 2, 3, 3], [0, 1118, 2, 3, 0, 0, 5, 2, 5, 0], [17, 0, 967, 8, 6, 0, 5, 16, 11, 2], [5, 1, 14, 957, 0, 9, 3, 11, 7, 3], [0, 1, 3, 0, 931, 0, 13, 0, 1, 33], [9, 1, 0, 16, 0, 836, 13, 5, 6, 6], [8, 3, 1, 0, 7, 11, 928, 0, 0, 0], [2, 3, 16, 2, 4, 0, 0, 984, 1, 16], [5, 1, 6, 11, 7, 8, 7, 19, 902, 8], [7, 4, 0, 5, 11, 15, 1, 10, 6, 950]]"
27,27,10,10,0.9542,"[[959, 0, 1, 0, 0, 2, 10, 2, 3, 3], [0, 1116, 2, 3, 0, 0, 4, 3, 7, 0], [13, 0, 976, 8, 5, 0, 4, 14, 11, 1], [5, 1, 15, 959, 0, 8, 3, 10, 8, 1], [0, 1, 3, 0, 932, 0, 12, 0, 1, 33], [8, 1, 0, 17, 0, 838, 11, 4, 7, 6], [8, 3, 1, 0, 7, 12, 927, 0, 0, 0], [2, 3, 19, 2, 4, 0, 0, 980, 1, 17], [4, 1, 8, 13, 5, 7, 4, 15, 910, 7], [7, 4, 0, 7, 11, 15, 2, 10, 8, 945]]"
28,28,10,10,0.9542,"[[958, 0, 1, 0, 1, 2, 10, 2, 3, 3], [0, 1114, 2, 3, 0, 0, 4, 4, 8, 0], [13, 0, 974, 8, 6, 0, 4, 16, 11, 0], [5, 1, 15, 960, 0, 5, 3, 11, 8, 2], [0, 1, 3, 0, 941, 0, 11, 0, 1, 25], [9, 1, 0, 20, 0, 831, 13, 5, 7, 6], [8, 3, 1, 0, 7, 12, 927, 0, 0, 0], [2, 3, 19, 1, 6, 0, 0, 981, 1, 15], [4, 1, 7, 13, 6, 6, 3, 18, 909, 7], [6, 4, 1, 7, 12, 13, 2, 10, 7, 947]]"
29,29,10,10,0.9549,"[[958, 0, 1, 0, 0, 2, 10, 2, 3, 4], [0, 1115, 2, 3, 0, 0, 3, 4, 8, 0], [16, 1, 968, 8, 5, 0, 4, 18, 11, 1], [5, 1, 9, 967, 0, 5, 2, 12, 7, 2], [0, 1, 3, 0, 931, 0, 11, 0, 1, 35], [8, 1, 0, 18, 0, 838, 11, 5, 5, 6], [8, 3, 1, 0, 7, 13, 926, 0, 0, 0], [2, 3, 14, 2, 3, 0, 0, 988, 1, 15], [4, 1, 6, 13, 5, 7, 3, 18, 910, 7], [7, 4, 0, 7, 11, 15, 0, 10, 7, 948]]"
30,30,10,10,0.9554,"[[958, 0, 1, 0, 0, 2, 10, 2, 3, 4], [0, 1113, 2, 3, 0, 0, 4, 4, 9, 0], [17, 1, 969, 8, 6, 0, 4, 16, 11, 0], [5, 1, 13, 957, 0, 10, 3, 11, 8, 2], [0, 1, 3, 0, 941, 0, 11, 0, 1, 25], [8, 0, 0, 16, 0, 839, 12, 5, 6, 6], [8, 3, 1, 0, 7, 11, 928, 0, 0, 0], [2, 3, 16, 2, 5, 0, 0, 985, 1, 14], [4, 1, 6, 10, 5, 7, 3, 17, 914, 7], [7, 4, 0, 6, 11, 15, 1, 9, 6, 950]]"
31,31,10,10,0.9562,"[[958, 0, 1, 0, 0, 2, 10, 2, 3, 4], [0, 1113, 2, 3, 0, 0, 4, 4, 9, 0], [16, 1, 969, 8, 5, 0, 4, 17, 11, 1], [5, 1, 8, 967, 0, 5, 3, 12, 7, 2], [0, 1, 3, 0, 937, 0, 11, 0, 1, 29], [8, 0, 0, 18, 0, 837, 11, 5, 7, 6], [8, 3, 1, 0, 7, 12, 926, 0, 1, 0], [2, 3, 14, 2, 4, 0, 0, 988, 1, 14], [4, 0, 6, 11, 4, 6, 3, 17, 916, 7], [7, 4, 0, 6, 11, 13, 0, 9, 8, 951]]"
32,32,10,10,0.9559,"[[958, 0, 1, 0, 0, 2, 10, 2, 3, 4], [0, 1112, 2, 3, 0, 0, 6, 4, 8, 0], [14, 1, 971, 8, 6, 0, 4, 17, 11, 0], [5, 0, 8, 966, 0, 9, 3, 12, 6, 1], [0, 1, 3, 0, 937, 0, 11, 0, 1, 29], [8, 0, 0, 17, 0, 838, 13, 4, 6, 6], [8, 3, 1, 0, 7, 11, 928, 0, 0, 0], [2, 3, 14, 2, 4, 0, 0, 988, 1, 14], [4, 1, 6, 11, 5, 8, 3, 19, 909, 8], [7, 4, 0, 6, 10, 14, 1, 9, 6, 952]]"
33,33,10,10,0.9568,"[[959, 0, 1, 0, 0, 2, 10, 2, 2, 4], [0, 1111, 2, 3, 0, 0, 5, 4, 10, 0], [14, 0, 973, 8, 5, 0, 4, 16, 11, 1], [5, 0, 8, 970, 0, 8, 3, 9, 6, 1], [0, 1, 3, 0, 937, 0, 11, 0, 1, 29], [8, 0, 0, 16, 0, 839, 12, 4, 7, 6], [8, 3, 1, 0, 7, 10, 929, 0, 0, 0], [2, 3, 15, 2, 4, 0, 0, 985, 1, 16], [4, 1, 6, 10, 3, 7, 3, 16, 917, 7], [7, 4, 0, 6, 11, 16, 2, 8, 7, 948]]"
34,34,10,10,0.9567,"[[959, 0, 1, 0, 0, 2, 10, 2, 2, 4], [0, 1112, 2, 3, 0, 0, 5, 4, 9, 0], [13, 0, 974, 8, 5, 0, 4, 17, 10, 1], [5, 0, 13, 962, 0, 9, 3, 11, 6, 1], [0, 1, 3, 0, 939, 0, 11, 0, 1, 27], [8, 1, 0, 16, 0, 839, 12, 4, 6, 6], [8, 3, 1, 0, 7, 10, 929, 0, 0, 0], [2, 3, 15, 2, 4, 0, 0, 988, 1, 13], [4, 1, 6, 11, 3, 6, 3, 17, 916, 7], [7, 4, 0, 6, 11, 15, 1, 9, 7, 949]]"
35,35,10,10,0.9577,"[[958, 0, 1, 0, 0, 2, 10, 2, 3, 4], [0, 1112, 2, 3, 0, 0, 5, 4, 9, 0], [13, 0, 975, 8, 6, 0, 4, 16, 10, 0], [5, 0, 11, 968, 0, 7, 3, 9, 6, 1], [0, 1, 3, 0, 941, 0, 11, 0, 1, 25], [8, 1, 0, 17, 0, 840, 11, 4, 5, 6], [7, 3, 1, 0, 7, 11, 929, 0, 0, 0], [2, 3, 14, 2, 5, 0, 0, 989, 1, 12], [4, 1, 6, 11, 3, 6, 3, 17, 916, 7], [7, 4, 0, 6, 11, 14, 1, 10, 7, 949]]"
36,36,10,10,0.9562,"[[959, 0, 1, 0, 0, 2, 9, 2, 3, 4], [0, 1111, 2, 3, 0, 0, 5, 4, 10, 0], [13, 0, 975, 8, 5, 0, 4, 16, 10, 1], [5, 0, 12, 963, 0, 9, 3, 11, 6, 1], [0, 1, 3, 0, 932, 0, 11, 0, 1, 34], [8, 1, 0, 16, 0, 838, 12, 4, 6, 7], [8, 3, 1, 0, 7, 11, 927, 0, 1, 0], [2, 3, 14, 2, 5, 0, 0, 990, 1, 11], [3, 1, 6, 11, 3, 7, 3, 16, 917, 7], [7, 4, 0, 6, 10, 13, 0, 11, 8, 950]]"
37,37,10,10,0.9574,"[[958, 0, 1, 0, 0, 2, 10, 2, 3, 4], [0, 1112, 2, 3, 0, 0, 4, 4, 10, 0], [14, 1, 972, 8, 6, 0, 4, 17, 10, 0], [5, 0, 8, 970, 0, 9, 2, 9, 6, 1], [0, 1, 3, 0, 940, 0, 11, 0, 1, 26], [7, 1, 0, 16, 0, 841, 11, 4, 5, 7], [7, 3, 1, 0, 7, 12, 928, 0, 0, 0], [2, 3, 14, 2, 5, 0, 0, 990, 1, 11], [3, 1, 6, 11, 3, 8, 3, 16, 916, 7], [7, 4, 0, 6, 11, 16, 0, 11, 7, 947]]"
38,38,10,10,0.9585,"[[957, 0, 1, 0, 0, 2, 11, 2, 3, 4], [0, 1113, 2, 3, 0, 0, 4, 4, 9, 0], [13, 1, 973, 8, 6, 0, 4, 17, 10, 0], [5, 0, 8, 971, 0, 8, 2, 10, 5, 1], [0, 1, 3, 0, 942, 0, 11, 0, 0, 25], [6, 1, 0, 17, 0, 841, 11, 4, 5, 7], [6, 3, 1, 0, 5, 11, 932, 0, 0, 0], [2, 3, 14, 2, 5, 0, 0, 990, 1, 11], [3, 1, 6, 12, 3, 8, 3, 17, 914, 7], [7, 4, 0, 6, 10, 14, 1, 9, 6, 952]]"
39,39,10,10,0.9576,"[[957, 0, 1, 0, 0, 2, 11, 2, 3, 4], [0, 1113, 2, 3, 0, 0, 4, 4, 9, 0], [14, 1, 974, 7, 6, 0, 4, 16, 10, 0], [5, 0, 9, 961, 0, 10, 3, 10, 10, 2], [0, 1, 3, 0, 937, 0, 11, 0, 1, 29], [8, 1, 0, 14, 0, 842, 11, 4, 5, 7], [7, 3, 1, 0, 6, 11, 930, 0, 0, 0], [2, 3, 14, 2, 4, 0, 0, 990, 1, 12], [4, 1, 5, 10, 3, 7, 3, 16, 918, 7], [8, 4, 0, 5, 10, 12, 0, 8, 8, 954]]"
40,40,10,10,0.9579,"[[958, 0, 1, 0, 0, 2, 11, 2, 2, 4], [0, 1114, 2, 3, 0, 0, 3, 4, 9, 0], [13, 1, 976, 8, 6, 0, 4, 14, 10, 0], [5, 0, 12, 965, 0, 9, 3, 9, 6, 1], [0, 1, 3, 0, 940, 0, 11, 0, 2, 25], [8, 1, 0, 16, 0, 839, 12, 4, 5, 7], [7, 3, 1, 0, 7, 11, 929, 0, 0, 0], [2, 3, 16, 2, 5, 0, 0, 988, 1, 11], [4, 1, 6, 10, 3, 5, 3, 17, 918, 7], [8, 4, 0, 6, 10, 12, 0, 9, 8, 952]]"
41,41,10,10,0.9586,"[[957, 0, 1, 0, 0, 2, 11, 2, 3, 4], [0, 1112, 2, 3, 0, 0, 4, 4, 10, 0], [13, 1, 976, 8, 6, 0, 4, 14, 10, 0], [4, 0, 8, 970, 0, 9, 3, 8, 7, 1], [0, 1, 3, 0, 934, 0, 11, 0, 2, 31], [6, 1, 0, 16, 0, 841, 12, 4, 5, 7], [7, 3, 1, 0, 6, 11, 930, 0, 0, 0], [2, 3, 14, 3, 4, 0, 0, 989, 1, 12], [3, 0, 4, 10, 3, 6, 3, 15, 923, 7], [7, 4, 0, 6, 10, 12, 0, 8, 8, 954]]"
42,42,10,10,0.959,"[[957, 0, 1, 0, 0, 2, 11, 2, 3, 4], [0, 1113, 2, 3, 0, 0, 3, 4, 10, 0], [13, 1, 976, 8, 6, 0, 4, 14, 10, 0], [5, 0, 9, 969, 0, 9, 3, 7, 7, 1], [0, 1, 3, 0, 941, 0, 11, 0, 1, 25], [6, 1, 0, 15, 0, 843, 11, 4, 5, 7], [7, 3, 1, 0, 5, 11, 931, 0, 0, 0], [2, 3, 16, 3, 6, 0, 0, 987, 1, 10], [3, 0, 5, 10, 3, 6, 3, 15, 922, 7], [7, 4, 0, 6, 10, 14, 1, 8, 8, 951]]"
