,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
10,10,10,10,0.7083,"[[710, 34, 30, 28, 29, 6, 15, 14, 96, 38], [12, 852, 5, 9, 4, 3, 3, 9, 31, 72], [61, 5, 562, 69, 89, 62, 85, 39, 21, 7], [19, 16, 52, 517, 65, 160, 87, 37, 24, 23], [24, 4, 68, 63, 652, 30, 61, 79, 14, 5], [16, 5, 46, 191, 52, 593, 34, 51, 7, 5], [5, 4, 38, 54, 30, 29, 820, 7, 8, 5], [8, 2, 25, 50, 53, 58, 11, 772, 5, 16], [54, 37, 9, 22, 7, 6, 5, 4, 833, 23], [29, 111, 7, 18, 7, 2, 9, 13, 32, 772]]"
11,11,10,10,0.7152,"[[756, 33, 17, 27, 24, 4, 11, 11, 76, 41], [10, 867, 3, 11, 1, 3, 1, 5, 27, 72], [69, 7, 543, 69, 94, 76, 76, 38, 17, 11], [25, 16, 44, 507, 56, 195, 73, 34, 27, 23], [32, 3, 55, 62, 661, 36, 59, 68, 19, 5], [17, 8, 31, 178, 50, 631, 27, 43, 7, 8], [5, 5, 28, 53, 38, 35, 815, 5, 9, 7], [17, 5, 20, 49, 60, 60, 12, 757, 4, 16], [55, 41, 4, 19, 6, 7, 4, 4, 837, 23], [33, 112, 6, 15, 8, 4, 10, 12, 22, 778]]"
12,12,10,10,0.713,"[[769, 26, 24, 20, 21, 3, 12, 9, 78, 38], [13, 869, 6, 9, 2, 2, 1, 5, 28, 65], [75, 5, 548, 69, 86, 73, 87, 31, 17, 9], [31, 14, 50, 512, 61, 186, 76, 31, 22, 17], [32, 2, 62, 60, 656, 32, 54, 82, 16, 4], [17, 8, 39, 176, 49, 622, 28, 45, 8, 8], [5, 5, 31, 59, 30, 30, 816, 6, 11, 7], [15, 5, 26, 55, 56, 67, 9, 750, 4, 13], [61, 38, 6, 20, 9, 6, 5, 4, 829, 22], [34, 121, 5, 16, 8, 5, 11, 13, 28, 759]]"
13,13,10,10,0.7148,"[[726, 23, 33, 29, 27, 8, 12, 16, 82, 44], [9, 843, 8, 14, 2, 3, 1, 7, 33, 80], [66, 3, 549, 83, 83, 74, 77, 40, 15, 10], [23, 10, 49, 509, 59, 206, 64, 35, 25, 20], [21, 1, 55, 67, 661, 50, 47, 77, 17, 4], [13, 5, 33, 165, 48, 648, 24, 51, 6, 7], [5, 3, 32, 58, 34, 36, 810, 7, 8, 7], [13, 3, 26, 48, 49, 65, 9, 771, 3, 13], [60, 26, 9, 22, 7, 7, 3, 6, 839, 21], [25, 87, 11, 19, 8, 3, 11, 13, 31, 792]]"
14,14,10,10,0.7184,"[[747, 24, 24, 23, 26, 6, 12, 14, 76, 48], [8, 870, 4, 8, 3, 3, 3, 9, 25, 67], [67, 4, 547, 71, 84, 74, 83, 45, 17, 8], [20, 17, 41, 508, 60, 189, 84, 37, 21, 23], [26, 3, 52, 51, 673, 36, 61, 82, 12, 4], [14, 6, 35, 163, 52, 631, 29, 53, 9, 8], [5, 7, 36, 51, 34, 31, 816, 6, 9, 5], [17, 2, 21, 44, 55, 55, 10, 784, 2, 10], [58, 45, 7, 20, 8, 6, 4, 7, 815, 30], [24, 95, 9, 17, 9, 4, 11, 14, 24, 793]]"
15,15,10,10,0.7235,"[[751, 26, 29, 26, 23, 4, 14, 12, 70, 45], [12, 862, 4, 9, 3, 4, 4, 6, 21, 75], [60, 7, 555, 69, 104, 67, 81, 31, 13, 13], [19, 12, 45, 533, 65, 166, 85, 34, 17, 24], [24, 3, 48, 53, 705, 33, 47, 67, 14, 6], [12, 7, 38, 181, 60, 601, 30, 54, 9, 8], [3, 4, 28, 57, 36, 24, 824, 7, 10, 7], [12, 3, 29, 48, 64, 55, 8, 768, 1, 12], [58, 38, 9, 20, 9, 8, 2, 5, 822, 29], [24, 81, 7, 18, 8, 2, 11, 10, 25, 814]]"
16,16,10,10,0.7216,"[[758, 22, 30, 23, 25, 8, 17, 14, 67, 36], [13, 867, 7, 11, 2, 3, 4, 4, 23, 66], [67, 8, 526, 69, 107, 79, 95, 30, 14, 5], [17, 12, 49, 541, 67, 163, 87, 31, 18, 15], [24, 4, 41, 47, 709, 34, 66, 59, 13, 3], [11, 7, 39, 182, 58, 606, 34, 51, 9, 3], [5, 4, 23, 53, 33, 25, 840, 7, 7, 3], [13, 2, 26, 47, 61, 64, 16, 760, 2, 9], [67, 39, 7, 19, 10, 8, 3, 5, 822, 20], [29, 96, 5, 19, 10, 4, 13, 10, 27, 787]]"
17,17,10,10,0.7252,"[[736, 25, 27, 29, 20, 7, 12, 12, 86, 46], [11, 851, 6, 10, 1, 2, 4, 5, 24, 86], [56, 6, 540, 75, 101, 78, 88, 31, 17, 8], [18, 14, 39, 554, 55, 168, 80, 26, 26, 20], [25, 4, 37, 56, 698, 35, 53, 70, 16, 6], [10, 7, 34, 188, 55, 607, 32, 48, 8, 11], [5, 3, 22, 56, 32, 25, 836, 8, 9, 4], [14, 3, 23, 53, 54, 56, 10, 772, 2, 13], [51, 36, 6, 18, 11, 7, 4, 5, 832, 30], [13, 79, 8, 18, 5, 2, 14, 10, 25, 826]]"
18,18,10,10,0.726,"[[751, 20, 30, 23, 19, 12, 12, 9, 85, 39], [10, 846, 9, 10, 1, 4, 2, 7, 38, 73], [58, 3, 561, 95, 85, 66, 73, 30, 19, 10], [20, 9, 39, 550, 52, 182, 76, 30, 21, 21], [26, 2, 54, 61, 683, 36, 48, 66, 20, 4], [12, 4, 37, 184, 52, 622, 27, 48, 8, 6], [5, 5, 27, 57, 28, 25, 829, 10, 10, 4], [13, 3, 30, 48, 60, 61, 9, 763, 3, 10], [52, 25, 5, 18, 8, 8, 4, 6, 853, 21], [20, 81, 7, 17, 7, 8, 13, 11, 34, 802]]"
19,19,10,10,0.726,"[[727, 26, 40, 24, 21, 7, 15, 14, 83, 43], [9, 871, 5, 10, 1, 3, 3, 6, 24, 68], [60, 6, 552, 85, 93, 63, 81, 31, 18, 11], [18, 13, 43, 560, 58, 157, 80, 26, 22, 23], [21, 3, 48, 58, 707, 31, 55, 60, 13, 4], [10, 4, 48, 192, 57, 589, 35, 47, 10, 8], [2, 5, 35, 56, 29, 21, 830, 7, 11, 4], [10, 2, 32, 48, 51, 51, 12, 779, 4, 11], [48, 40, 7, 15, 7, 5, 6, 7, 837, 28], [18, 93, 10, 13, 7, 4, 9, 10, 28, 808]]"
20,20,10,10,0.7265,"[[751, 26, 31, 23, 23, 9, 13, 13, 69, 42], [12, 864, 7, 11, 1, 3, 3, 6, 25, 68], [62, 8, 542, 74, 104, 71, 74, 37, 18, 10], [21, 17, 46, 544, 64, 172, 65, 27, 21, 23], [26, 6, 47, 55, 710, 39, 46, 61, 8, 2], [11, 6, 42, 186, 55, 615, 23, 46, 8, 8], [4, 3, 33, 51, 39, 24, 821, 8, 12, 5], [15, 3, 26, 44, 53, 61, 9, 773, 3, 13], [58, 34, 7, 19, 8, 6, 5, 5, 824, 34], [22, 83, 8, 14, 7, 3, 8, 10, 24, 821]]"
21,21,10,10,0.7259,"[[771, 20, 25, 24, 23, 6, 14, 15, 69, 33], [15, 875, 5, 11, 2, 2, 5, 6, 25, 54], [64, 6, 549, 79, 91, 65, 87, 28, 20, 11], [25, 11, 42, 565, 57, 142, 89, 34, 20, 15], [24, 3, 53, 57, 699, 32, 57, 60, 14, 1], [14, 3, 47, 218, 53, 578, 29, 44, 10, 4], [5, 4, 34, 52, 33, 19, 836, 6, 9, 2], [14, 2, 22, 50, 52, 55, 11, 779, 4, 11], [67, 33, 9, 19, 9, 5, 6, 7, 828, 17], [28, 97, 5, 15, 11, 3, 16, 14, 32, 779]]"
22,22,10,10,0.7276,"[[766, 17, 28, 25, 20, 6, 10, 12, 75, 41], [11, 857, 8, 10, 3, 4, 3, 4, 26, 74], [68, 5, 559, 92, 86, 69, 68, 29, 15, 9], [22, 11, 45, 559, 57, 174, 62, 28, 19, 23], [22, 4, 54, 62, 693, 38, 43, 68, 12, 4], [11, 6, 46, 199, 46, 616, 16, 43, 7, 10], [5, 6, 36, 64, 37, 25, 804, 6, 12, 5], [13, 2, 27, 50, 49, 61, 9, 773, 3, 13], [61, 31, 7, 21, 8, 5, 6, 5, 829, 27], [23, 77, 6, 16, 5, 5, 9, 10, 29, 820]]"
23,23,10,10,0.7286,"[[794, 15, 23, 24, 21, 7, 14, 8, 63, 31], [12, 883, 6, 10, 1, 5, 3, 4, 20, 56], [73, 7, 569, 77, 77, 83, 62, 31, 15, 6], [26, 11, 43, 527, 59, 202, 69, 31, 17, 15], [23, 3, 48, 60, 704, 38, 43, 70, 10, 1], [13, 3, 40, 177, 49, 641, 25, 39, 6, 7], [7, 5, 38, 59, 36, 30, 808, 7, 8, 2], [17, 4, 28, 42, 50, 79, 9, 764, 1, 6], [68, 40, 10, 22, 7, 5, 4, 6, 814, 24], [25, 97, 5, 18, 7, 5, 14, 16, 31, 782]]"
24,24,10,10,0.728,"[[756, 18, 20, 21, 29, 9, 15, 15, 83, 34], [10, 854, 7, 13, 3, 4, 8, 6, 27, 68], [63, 4, 540, 84, 104, 73, 75, 32, 15, 10], [21, 10, 38, 561, 62, 160, 74, 32, 21, 21], [20, 2, 41, 56, 721, 31, 46, 64, 16, 3], [10, 3, 38, 181, 53, 616, 32, 50, 9, 8], [4, 4, 34, 53, 44, 24, 818, 7, 7, 5], [11, 3, 25, 50, 59, 55, 8, 777, 2, 10], [55, 32, 10, 18, 8, 5, 6, 4, 836, 26], [24, 86, 7, 16, 8, 4, 9, 13, 32, 801]]"
