,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
11,11,10,10,0.6905,"[[726, 34, 36, 25, 11, 10, 16, 18, 79, 45], [21, 830, 6, 12, 3, 7, 12, 5, 37, 67], [61, 10, 530, 86, 79, 65, 105, 39, 15, 10], [20, 13, 55, 496, 57, 184, 75, 47, 25, 28], [16, 5, 70, 54, 616, 30, 95, 96, 15, 3], [18, 8, 33, 198, 52, 568, 50, 52, 14, 7], [5, 2, 37, 68, 29, 34, 804, 9, 9, 3], [19, 3, 23, 59, 54, 57, 20, 742, 5, 18], [70, 40, 5, 19, 6, 5, 9, 6, 813, 27], [30, 100, 8, 14, 2, 10, 12, 14, 30, 780]]"
12,12,10,10,0.6925,"[[728, 29, 43, 19, 9, 13, 14, 14, 76, 55], [23, 819, 6, 14, 3, 6, 8, 3, 39, 79], [62, 9, 578, 76, 83, 58, 87, 23, 13, 11], [29, 14, 60, 493, 56, 169, 78, 44, 26, 31], [22, 8, 78, 43, 630, 36, 82, 80, 19, 2], [20, 9, 49, 204, 58, 549, 48, 40, 12, 11], [6, 4, 48, 58, 39, 36, 788, 7, 10, 4], [19, 5, 32, 58, 66, 48, 17, 726, 7, 22], [63, 35, 8, 19, 8, 5, 9, 2, 823, 28], [36, 87, 12, 16, 1, 8, 8, 9, 32, 791]]"
13,13,10,10,0.6962,"[[742, 29, 39, 24, 12, 11, 15, 13, 67, 48], [21, 820, 3, 19, 4, 8, 8, 3, 31, 83], [54, 9, 531, 81, 99, 70, 103, 28, 13, 12], [23, 11, 51, 480, 57, 192, 77, 49, 26, 34], [21, 4, 57, 47, 653, 37, 82, 83, 13, 3], [19, 6, 34, 192, 56, 586, 49, 40, 10, 8], [6, 4, 35, 55, 42, 40, 800, 6, 6, 6], [17, 4, 25, 50, 70, 62, 17, 732, 4, 19], [65, 43, 11, 17, 9, 6, 10, 4, 804, 31], [34, 79, 3, 14, 2, 7, 13, 12, 22, 814]]"
14,14,10,10,0.6979,"[[720, 30, 48, 24, 14, 9, 19, 15, 68, 53], [16, 812, 7, 16, 5, 10, 12, 2, 35, 85], [49, 5, 551, 79, 93, 61, 103, 35, 14, 10], [18, 12, 55, 475, 57, 200, 87, 47, 19, 30], [17, 2, 65, 50, 644, 34, 84, 89, 13, 2], [16, 5, 43, 188, 58, 589, 45, 40, 11, 5], [5, 3, 36, 52, 40, 40, 806, 3, 7, 8], [15, 3, 28, 50, 63, 56, 18, 745, 3, 19], [47, 36, 9, 16, 9, 11, 11, 5, 823, 33], [23, 75, 6, 19, 2, 10, 13, 12, 26, 814]]"
15,15,10,10,0.6949,"[[724, 30, 41, 28, 17, 9, 19, 17, 62, 53], [13, 843, 4, 20, 4, 5, 14, 3, 32, 62], [58, 8, 546, 83, 90, 54, 108, 33, 11, 9], [21, 13, 52, 496, 59, 170, 102, 49, 14, 24], [16, 6, 70, 43, 635, 31, 90, 94, 12, 3], [20, 5, 39, 213, 56, 550, 53, 45, 11, 8], [6, 2, 36, 59, 37, 29, 815, 6, 5, 5], [18, 4, 27, 53, 64, 51, 18, 743, 3, 19], [64, 43, 6, 22, 10, 6, 12, 8, 806, 23], [21, 99, 7, 21, 2, 8, 15, 11, 25, 791]]"
16,16,10,10,0.6986,"[[740, 27, 47, 18, 16, 9, 15, 16, 66, 46], [18, 842, 3, 16, 2, 6, 9, 3, 34, 67], [53, 7, 579, 69, 91, 52, 92, 35, 10, 12], [24, 13, 53, 486, 58, 178, 91, 50, 20, 27], [22, 5, 75, 45, 631, 34, 88, 88, 10, 2], [20, 7, 51, 195, 57, 561, 48, 42, 10, 9], [5, 2, 43, 54, 34, 37, 807, 5, 8, 5], [18, 3, 33, 44, 69, 49, 20, 742, 4, 18], [68, 37, 9, 19, 11, 6, 11, 4, 810, 25], [35, 91, 12, 18, 2, 7, 12, 9, 26, 788]]"
17,17,10,10,0.6969,"[[751, 30, 39, 19, 13, 9, 12, 14, 65, 48], [20, 846, 6, 16, 5, 7, 6, 2, 29, 63], [71, 11, 569, 65, 74, 55, 102, 33, 11, 9], [30, 13, 54, 451, 61, 198, 89, 48, 25, 31], [24, 5, 76, 41, 632, 37, 79, 87, 15, 4], [21, 6, 40, 187, 57, 581, 51, 39, 10, 8], [8, 7, 35, 58, 33, 33, 810, 4, 5, 7], [20, 4, 31, 41, 70, 56, 17, 738, 4, 19], [77, 41, 8, 17, 7, 7, 10, 4, 803, 26], [29, 99, 7, 18, 3, 7, 10, 11, 28, 788]]"
18,18,10,10,0.6983,"[[708, 29, 63, 28, 17, 8, 13, 15, 73, 46], [12, 836, 8, 16, 5, 5, 10, 4, 32, 72], [47, 8, 581, 87, 80, 62, 80, 33, 12, 10], [22, 14, 66, 488, 55, 182, 81, 48, 22, 22], [19, 3, 73, 43, 647, 44, 65, 91, 13, 2], [14, 6, 51, 191, 51, 582, 40, 50, 9, 6], [6, 3, 51, 63, 36, 36, 791, 4, 4, 6], [14, 4, 36, 42, 73, 55, 14, 740, 5, 17], [62, 36, 13, 15, 14, 9, 10, 6, 810, 25], [28, 83, 8, 22, 4, 8, 11, 11, 25, 800]]"
19,19,10,10,0.7045,"[[723, 31, 43, 23, 13, 8, 19, 13, 78, 49], [11, 849, 6, 16, 3, 4, 11, 3, 34, 63], [56, 8, 559, 77, 83, 49, 103, 41, 13, 11], [20, 12, 48, 507, 60, 158, 102, 46, 23, 24], [17, 4, 66, 43, 647, 30, 85, 88, 16, 4], [15, 5, 45, 205, 58, 559, 52, 47, 8, 6], [6, 4, 35, 48, 35, 24, 832, 3, 8, 5], [15, 4, 32, 47, 70, 47, 18, 742, 7, 18], [54, 41, 6, 14, 10, 10, 11, 7, 823, 24], [22, 86, 7, 19, 3, 8, 13, 10, 28, 804]]"
20,20,10,10,0.7016,"[[745, 28, 46, 20, 9, 8, 10, 15, 73, 46], [20, 829, 6, 16, 4, 6, 5, 4, 32, 78], [61, 9, 570, 76, 75, 55, 98, 31, 12, 13], [25, 16, 46, 493, 56, 180, 82, 46, 29, 27], [22, 3, 68, 52, 642, 35, 70, 89, 15, 4], [20, 7, 39, 206, 49, 566, 46, 49, 11, 7], [8, 4, 38, 62, 31, 34, 805, 3, 8, 7], [17, 4, 30, 45, 67, 50, 18, 744, 7, 18], [72, 34, 6, 20, 10, 6, 9, 3, 817, 23], [31, 79, 9, 21, 3, 8, 8, 8, 28, 805]]"
21,21,10,10,0.7005,"[[722, 26, 41, 25, 14, 7, 15, 18, 76, 56], [16, 828, 4, 17, 3, 6, 9, 3, 27, 87], [55, 8, 539, 88, 93, 49, 112, 29, 14, 13], [29, 12, 46, 505, 64, 158, 92, 49, 17, 28], [13, 2, 58, 48, 657, 24, 85, 96, 14, 3], [16, 6, 39, 201, 61, 559, 50, 54, 7, 7], [6, 4, 31, 62, 35, 29, 814, 5, 7, 7], [15, 4, 30, 43, 74, 49, 18, 742, 5, 20], [58, 38, 10, 19, 7, 7, 15, 8, 806, 32], [21, 67, 8, 17, 4, 9, 10, 11, 20, 833]]"
22,22,10,10,0.7005,"[[757, 27, 41, 26, 12, 7, 17, 15, 61, 37], [20, 851, 8, 16, 3, 5, 11, 4, 28, 54], [65, 8, 558, 78, 76, 61, 98, 35, 10, 11], [27, 14, 52, 497, 55, 181, 91, 43, 20, 20], [22, 2, 68, 51, 637, 33, 79, 94, 11, 3], [14, 7, 42, 212, 49, 569, 49, 47, 7, 4], [8, 4, 35, 58, 34, 34, 812, 4, 6, 5], [16, 3, 29, 49, 74, 49, 17, 744, 4, 15], [78, 37, 9, 18, 9, 8, 11, 5, 808, 17], [35, 99, 9, 23, 4, 11, 9, 13, 25, 772]]"
23,23,10,10,0.7044,"[[711, 31, 51, 27, 16, 11, 12, 17, 84, 40], [20, 857, 9, 18, 3, 5, 4, 4, 29, 51], [53, 10, 576, 84, 77, 61, 83, 34, 12, 10], [23, 11, 51, 509, 54, 181, 76, 50, 24, 21], [15, 4, 60, 51, 651, 34, 61, 106, 15, 3], [16, 10, 44, 204, 48, 584, 35, 44, 10, 5], [8, 6, 37, 58, 41, 40, 795, 3, 6, 6], [17, 3, 29, 40, 63, 63, 12, 755, 3, 15], [48, 45, 10, 13, 10, 11, 10, 6, 825, 22], [24, 104, 9, 22, 2, 10, 5, 12, 31, 781]]"
24,24,10,10,0.706,"[[755, 30, 42, 22, 15, 6, 12, 12, 68, 38], [22, 845, 7, 12, 3, 6, 6, 2, 32, 65], [63, 8, 591, 78, 65, 55, 90, 28, 11, 11], [25, 13, 54, 487, 60, 196, 75, 42, 23, 25], [20, 2, 72, 47, 652, 45, 66, 80, 12, 4], [19, 6, 49, 191, 49, 593, 39, 37, 9, 8], [12, 4, 39, 64, 36, 38, 790, 3, 7, 7], [20, 2, 37, 47, 73, 60, 12, 728, 5, 16], [70, 34, 11, 16, 8, 8, 11, 2, 822, 18], [32, 81, 9, 22, 3, 10, 7, 8, 31, 797]]"
