,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
20,20,10,10,0.9504,"[[961, 0, 2, 0, 1, 2, 6, 2, 3, 3], [0, 1119, 3, 2, 0, 0, 4, 1, 6, 0], [16, 2, 973, 7, 7, 0, 4, 12, 10, 1], [5, 2, 18, 945, 0, 12, 4, 12, 10, 2], [0, 1, 3, 0, 930, 0, 12, 0, 1, 35], [10, 1, 0, 20, 0, 830, 13, 4, 8, 6], [6, 3, 1, 0, 8, 16, 923, 0, 1, 0], [2, 4, 19, 2, 5, 0, 0, 977, 3, 16], [5, 1, 6, 15, 6, 6, 6, 17, 902, 10], [9, 4, 0, 7, 11, 13, 0, 11, 10, 944]]"
21,21,10,10,0.9511,"[[961, 0, 0, 0, 1, 2, 8, 2, 3, 3], [0, 1115, 3, 2, 0, 0, 4, 2, 9, 0], [16, 2, 972, 8, 7, 0, 4, 12, 10, 1], [5, 0, 18, 949, 0, 12, 4, 11, 8, 3], [0, 1, 3, 0, 927, 0, 14, 0, 1, 36], [8, 0, 0, 19, 0, 837, 11, 3, 8, 6], [6, 3, 1, 0, 7, 17, 924, 0, 0, 0], [2, 3, 19, 4, 4, 0, 0, 977, 2, 17], [4, 1, 6, 15, 5, 7, 5, 15, 907, 9], [9, 4, 0, 8, 10, 16, 0, 10, 10, 942]]"
22,22,10,10,0.9522,"[[961, 0, 0, 0, 0, 2, 9, 2, 3, 3], [0, 1118, 3, 2, 0, 0, 4, 2, 6, 0], [16, 3, 969, 7, 6, 0, 4, 15, 11, 1], [5, 2, 18, 945, 0, 12, 4, 12, 12, 0], [0, 1, 3, 0, 930, 1, 14, 0, 1, 32], [7, 0, 0, 17, 0, 839, 11, 4, 8, 6], [7, 3, 1, 0, 7, 13, 926, 0, 1, 0], [2, 3, 14, 1, 4, 0, 0, 987, 3, 14], [5, 1, 7, 9, 5, 6, 8, 18, 906, 9], [9, 4, 0, 7, 10, 15, 0, 12, 11, 941]]"
23,23,10,10,0.9524,"[[960, 0, 1, 0, 0, 2, 9, 2, 3, 3], [0, 1118, 3, 2, 0, 0, 4, 2, 6, 0], [16, 3, 976, 7, 6, 0, 4, 12, 7, 1], [6, 0, 17, 947, 0, 12, 4, 12, 11, 1], [0, 1, 3, 0, 927, 1, 14, 0, 1, 35], [8, 1, 0, 18, 0, 838, 11, 3, 7, 6], [7, 3, 1, 0, 7, 13, 927, 0, 0, 0], [2, 3, 18, 1, 4, 0, 0, 982, 3, 15], [5, 1, 7, 12, 5, 7, 7, 17, 903, 10], [9, 4, 0, 7, 9, 16, 0, 10, 8, 946]]"
24,24,10,10,0.9532,"[[959, 0, 1, 0, 0, 2, 10, 2, 3, 3], [0, 1116, 3, 2, 0, 0, 4, 2, 8, 0], [14, 2, 976, 7, 6, 0, 4, 12, 10, 1], [6, 1, 17, 946, 0, 12, 4, 12, 11, 1], [0, 1, 3, 0, 932, 1, 12, 0, 1, 32], [9, 1, 0, 18, 0, 835, 12, 4, 7, 6], [7, 3, 1, 0, 7, 9, 930, 0, 1, 0], [2, 3, 19, 1, 5, 0, 0, 981, 2, 15], [5, 1, 7, 11, 4, 6, 8, 15, 908, 9], [9, 4, 0, 6, 10, 13, 0, 10, 8, 949]]"
25,25,10,10,0.9538,"[[960, 0, 2, 0, 1, 2, 7, 2, 3, 3], [0, 1116, 3, 2, 0, 0, 3, 3, 8, 0], [14, 2, 978, 7, 6, 0, 4, 11, 9, 1], [6, 0, 17, 946, 0, 13, 4, 12, 11, 1], [0, 1, 3, 0, 929, 0, 11, 0, 1, 37], [9, 1, 0, 16, 0, 842, 9, 4, 5, 6], [7, 3, 1, 0, 7, 12, 927, 0, 1, 0], [2, 3, 19, 2, 4, 0, 0, 981, 2, 15], [5, 1, 7, 11, 4, 7, 3, 15, 913, 8], [9, 4, 0, 6, 10, 15, 0, 10, 9, 946]]"
26,26,10,10,0.9548,"[[961, 0, 0, 0, 1, 2, 8, 2, 3, 3], [0, 1115, 3, 2, 0, 0, 3, 4, 8, 0], [16, 2, 973, 8, 7, 0, 4, 14, 7, 1], [6, 0, 13, 956, 0, 11, 4, 12, 6, 2], [0, 1, 3, 0, 937, 0, 10, 0, 1, 30], [7, 1, 0, 18, 0, 842, 9, 4, 5, 6], [7, 3, 1, 0, 7, 14, 926, 0, 0, 0], [2, 3, 13, 2, 5, 0, 0, 987, 1, 15], [5, 1, 5, 16, 5, 8, 4, 16, 903, 11], [9, 4, 0, 7, 10, 14, 0, 10, 7, 948]]"
27,27,10,10,0.9545,"[[961, 0, 2, 0, 1, 2, 6, 2, 3, 3], [0, 1117, 3, 2, 0, 0, 3, 3, 7, 0], [14, 2, 977, 7, 6, 0, 4, 14, 7, 1], [6, 0, 16, 949, 0, 12, 4, 11, 8, 4], [0, 1, 3, 0, 934, 1, 10, 0, 1, 32], [8, 1, 0, 16, 0, 841, 9, 3, 6, 8], [7, 3, 1, 0, 7, 14, 926, 0, 0, 0], [2, 3, 15, 2, 5, 0, 0, 985, 1, 15], [5, 1, 6, 13, 4, 8, 5, 16, 906, 10], [9, 4, 0, 6, 10, 13, 0, 10, 8, 949]]"
28,28,10,10,0.9556,"[[960, 0, 2, 0, 1, 2, 7, 2, 3, 3], [0, 1114, 2, 3, 0, 0, 3, 4, 9, 0], [13, 2, 980, 8, 6, 0, 4, 11, 7, 1], [5, 0, 14, 960, 0, 8, 3, 10, 6, 4], [0, 1, 3, 0, 938, 0, 10, 0, 1, 29], [8, 1, 0, 19, 0, 838, 9, 3, 6, 8], [7, 3, 1, 0, 7, 15, 925, 0, 0, 0], [2, 3, 18, 2, 5, 0, 0, 981, 1, 16], [5, 1, 6, 14, 4, 6, 4, 15, 910, 9], [9, 4, 0, 6, 10, 13, 0, 9, 8, 950]]"
29,29,10,10,0.957,"[[962, 0, 2, 0, 0, 2, 8, 2, 3, 1], [0, 1114, 2, 3, 0, 0, 3, 4, 9, 0], [12, 1, 983, 8, 5, 0, 4, 11, 7, 1], [3, 0, 13, 967, 0, 8, 3, 8, 7, 1], [0, 1, 3, 0, 932, 1, 12, 0, 1, 32], [7, 1, 0, 18, 0, 841, 8, 4, 6, 7], [7, 3, 1, 0, 7, 14, 925, 0, 1, 0], [2, 3, 19, 2, 3, 0, 0, 982, 2, 15], [5, 1, 5, 14, 3, 6, 4, 14, 916, 6], [9, 4, 0, 6, 10, 13, 0, 10, 9, 948]]"
30,30,10,10,0.9564,"[[962, 0, 2, 0, 0, 2, 8, 2, 3, 1], [0, 1114, 2, 3, 0, 0, 3, 3, 10, 0], [12, 2, 983, 7, 5, 0, 4, 11, 7, 1], [4, 0, 15, 961, 0, 10, 4, 8, 6, 2], [0, 1, 3, 0, 936, 0, 12, 0, 1, 29], [7, 1, 0, 17, 0, 842, 9, 3, 6, 7], [7, 3, 1, 0, 7, 15, 925, 0, 0, 0], [2, 3, 19, 2, 5, 0, 0, 981, 2, 14], [5, 1, 6, 12, 3, 7, 4, 14, 914, 8], [9, 4, 0, 6, 11, 16, 0, 10, 7, 946]]"
31,31,10,10,0.9564,"[[959, 0, 2, 0, 0, 2, 9, 2, 3, 3], [0, 1116, 3, 2, 0, 0, 3, 4, 7, 0], [14, 2, 979, 7, 6, 0, 4, 12, 7, 1], [4, 0, 15, 956, 0, 10, 4, 12, 7, 2], [0, 1, 3, 0, 936, 0, 12, 0, 0, 30], [7, 1, 0, 15, 0, 844, 9, 4, 5, 7], [7, 3, 1, 0, 7, 13, 927, 0, 0, 0], [2, 3, 15, 2, 4, 0, 0, 988, 1, 13], [5, 1, 5, 12, 4, 6, 4, 18, 908, 11], [9, 4, 0, 6, 9, 14, 0, 10, 6, 951]]"
32,32,10,10,0.9571,"[[960, 0, 2, 0, 0, 2, 8, 2, 3, 3], [0, 1112, 2, 3, 0, 0, 4, 4, 10, 0], [11, 1, 986, 8, 3, 0, 4, 11, 7, 1], [4, 0, 15, 967, 0, 7, 3, 9, 4, 1], [0, 1, 3, 0, 935, 1, 12, 0, 1, 29], [6, 1, 0, 20, 0, 842, 8, 3, 6, 6], [7, 3, 1, 0, 7, 17, 923, 0, 0, 0], [2, 3, 20, 2, 4, 0, 0, 983, 1, 13], [4, 0, 6, 12, 3, 7, 4, 15, 916, 7], [9, 4, 0, 6, 9, 16, 0, 10, 8, 947]]"
33,33,10,10,0.9579,"[[959, 0, 1, 0, 0, 2, 10, 2, 3, 3], [0, 1112, 2, 3, 0, 0, 4, 4, 10, 0], [11, 2, 983, 7, 6, 0, 4, 11, 7, 1], [4, 0, 13, 963, 0, 10, 4, 8, 6, 2], [0, 1, 3, 0, 935, 1, 12, 0, 1, 29], [6, 1, 0, 14, 0, 847, 8, 2, 6, 8], [7, 3, 1, 0, 7, 13, 927, 0, 0, 0], [2, 3, 18, 2, 4, 0, 0, 983, 1, 15], [4, 0, 5, 12, 3, 6, 4, 14, 919, 7], [9, 4, 0, 6, 9, 14, 0, 9, 7, 951]]"
34,34,10,10,0.9576,"[[960, 0, 2, 0, 0, 2, 9, 2, 3, 2], [0, 1113, 2, 3, 0, 0, 4, 4, 9, 0], [14, 2, 979, 8, 5, 0, 4, 12, 7, 1], [4, 0, 13, 963, 0, 10, 4, 8, 6, 2], [0, 1, 3, 0, 936, 1, 12, 0, 1, 28], [6, 1, 0, 16, 0, 844, 9, 3, 6, 7], [7, 3, 1, 0, 7, 11, 928, 0, 1, 0], [2, 3, 16, 2, 4, 0, 0, 987, 1, 13], [4, 0, 5, 12, 3, 6, 3, 14, 920, 7], [9, 4, 0, 6, 10, 15, 0, 10, 9, 946]]"
35,35,10,10,0.9579,"[[960, 0, 2, 0, 0, 2, 8, 2, 3, 3], [0, 1114, 2, 3, 0, 0, 4, 4, 8, 0], [13, 1, 980, 7, 5, 0, 4, 14, 7, 1], [5, 0, 12, 957, 0, 13, 4, 9, 7, 3], [0, 1, 3, 0, 938, 1, 11, 0, 0, 28], [6, 1, 0, 13, 0, 849, 8, 3, 5, 7], [7, 3, 1, 0, 7, 14, 926, 0, 0, 0], [2, 3, 15, 2, 5, 0, 0, 986, 1, 14], [4, 0, 4, 12, 3, 7, 4, 15, 918, 7], [8, 4, 0, 5, 10, 16, 0, 9, 6, 951]]"
36,36,10,10,0.9582,"[[959, 0, 2, 0, 0, 2, 9, 2, 3, 3], [0, 1113, 2, 3, 0, 0, 4, 4, 9, 0], [13, 1, 983, 7, 5, 0, 4, 11, 7, 1], [4, 0, 14, 956, 0, 12, 4, 9, 8, 3], [0, 1, 3, 0, 939, 1, 11, 0, 1, 26], [6, 1, 0, 14, 0, 845, 10, 3, 6, 7], [7, 3, 1, 0, 7, 10, 929, 0, 1, 0], [2, 3, 16, 2, 4, 0, 0, 987, 1, 13], [4, 0, 4, 10, 3, 6, 3, 14, 924, 6], [8, 4, 0, 5, 12, 15, 0, 9, 9, 947]]"
37,37,10,10,0.9586,"[[960, 0, 2, 0, 0, 1, 9, 2, 4, 2], [0, 1112, 2, 3, 0, 0, 4, 4, 10, 0], [11, 1, 985, 7, 5, 0, 4, 11, 7, 1], [4, 0, 14, 965, 0, 8, 4, 8, 4, 3], [0, 1, 3, 0, 936, 0, 12, 0, 0, 30], [6, 1, 0, 15, 0, 844, 10, 3, 6, 7], [7, 3, 1, 0, 6, 10, 930, 0, 1, 0], [2, 3, 19, 2, 4, 0, 0, 983, 1, 14], [4, 1, 5, 12, 3, 6, 4, 14, 918, 7], [8, 4, 0, 5, 10, 13, 0, 9, 7, 953]]"
38,38,10,10,0.9592,"[[961, 0, 2, 0, 0, 1, 9, 2, 4, 1], [0, 1113, 2, 3, 0, 0, 4, 4, 9, 0], [11, 1, 985, 7, 5, 0, 4, 11, 7, 1], [4, 0, 15, 963, 0, 9, 4, 8, 4, 3], [0, 1, 3, 0, 940, 0, 9, 0, 0, 29], [6, 1, 0, 14, 0, 846, 9, 3, 6, 7], [7, 3, 1, 0, 7, 11, 928, 0, 1, 0], [2, 3, 18, 2, 5, 0, 0, 985, 1, 12], [4, 0, 5, 12, 3, 6, 3, 15, 919, 7], [8, 4, 0, 5, 10, 14, 0, 9, 7, 952]]"
39,39,10,10,0.9588,"[[959, 0, 2, 0, 0, 1, 9, 2, 4, 3], [0, 1112, 2, 3, 0, 0, 4, 4, 10, 0], [11, 1, 984, 7, 5, 0, 4, 11, 8, 1], [3, 0, 12, 969, 0, 8, 4, 7, 4, 3], [0, 1, 3, 0, 929, 0, 12, 0, 0, 37], [6, 1, 0, 16, 0, 845, 8, 2, 6, 8], [7, 3, 1, 0, 6, 14, 926, 0, 1, 0], [2, 3, 17, 2, 3, 0, 0, 985, 1, 15], [4, 0, 4, 13, 2, 6, 3, 12, 922, 8], [8, 4, 0, 5, 7, 13, 0, 8, 7, 957]]"
40,40,10,10,0.9595,"[[960, 0, 2, 0, 0, 1, 9, 2, 4, 2], [0, 1112, 2, 3, 0, 0, 4, 4, 10, 0], [11, 1, 985, 7, 5, 0, 4, 10, 8, 1], [4, 0, 15, 963, 0, 8, 4, 7, 6, 3], [0, 1, 3, 0, 940, 1, 10, 0, 0, 27], [6, 1, 0, 14, 0, 845, 9, 2, 6, 9], [7, 3, 1, 0, 7, 11, 928, 0, 1, 0], [2, 3, 19, 2, 5, 0, 0, 983, 1, 13], [4, 0, 4, 13, 3, 6, 3, 9, 927, 5], [8, 4, 0, 5, 10, 13, 0, 8, 9, 952]]"
41,41,10,10,0.9599,"[[960, 0, 2, 0, 0, 1, 9, 2, 4, 2], [0, 1112, 2, 3, 0, 0, 4, 4, 10, 0], [11, 1, 989, 7, 5, 0, 4, 10, 4, 1], [4, 0, 14, 965, 0, 8, 4, 8, 4, 3], [0, 1, 3, 0, 939, 1, 9, 0, 0, 29], [6, 1, 0, 15, 0, 845, 9, 3, 6, 7], [7, 3, 1, 0, 7, 10, 929, 0, 1, 0], [2, 3, 16, 2, 4, 0, 0, 986, 1, 14], [4, 0, 5, 13, 3, 6, 3, 14, 922, 4], [8, 4, 0, 5, 10, 13, 0, 9, 8, 952]]"
42,42,10,10,0.9595,"[[960, 0, 2, 0, 0, 1, 9, 2, 4, 2], [0, 1114, 3, 2, 0, 0, 4, 4, 8, 0], [12, 1, 985, 7, 4, 0, 4, 11, 7, 1], [5, 1, 14, 958, 0, 10, 4, 8, 7, 3], [0, 1, 3, 0, 938, 1, 10, 0, 0, 29], [8, 1, 0, 13, 0, 843, 10, 3, 6, 8], [7, 3, 1, 0, 6, 10, 930, 0, 1, 0], [2, 3, 13, 2, 4, 0, 0, 989, 1, 14], [5, 0, 4, 8, 3, 5, 3, 15, 926, 5], [8, 4, 0, 5, 10, 13, 0, 9, 8, 952]]"
