,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
10,10,10,10,0.8874,"[[953, 0, 3, 4, 0, 9, 6, 2, 3, 0], [0, 1109, 3, 5, 0, 1, 5, 1, 11, 0], [17, 2, 898, 6, 20, 2, 37, 19, 30, 1], [6, 10, 18, 864, 2, 40, 5, 16, 39, 10], [1, 2, 2, 1, 866, 0, 28, 0, 6, 76], [23, 7, 7, 43, 19, 725, 38, 3, 20, 7], [14, 4, 20, 1, 17, 28, 871, 1, 2, 0], [2, 11, 29, 1, 9, 1, 0, 899, 13, 63], [12, 11, 5, 33, 17, 19, 21, 11, 816, 29], [15, 7, 7, 10, 52, 7, 1, 28, 9, 873]]"
11,11,10,10,0.8907,"[[953, 0, 3, 4, 0, 8, 6, 2, 4, 0], [0, 1109, 3, 5, 0, 1, 5, 1, 11, 0], [16, 2, 900, 5, 19, 2, 37, 19, 30, 2], [6, 10, 18, 869, 2, 38, 5, 16, 37, 9], [1, 2, 3, 1, 868, 0, 27, 0, 6, 74], [21, 8, 6, 43, 20, 728, 37, 3, 20, 6], [12, 2, 19, 1, 14, 28, 879, 1, 2, 0], [2, 11, 28, 1, 9, 1, 0, 900, 14, 62], [12, 10, 5, 35, 14, 17, 21, 11, 824, 25], [14, 7, 8, 10, 50, 6, 1, 27, 9, 877]]"
12,12,10,10,0.8936,"[[954, 0, 3, 4, 0, 8, 6, 1, 4, 0], [0, 1113, 3, 4, 0, 1, 5, 1, 8, 0], [16, 2, 903, 5, 19, 2, 37, 19, 27, 2], [6, 9, 20, 875, 2, 35, 5, 14, 35, 9], [1, 2, 3, 1, 869, 0, 27, 0, 6, 73], [20, 8, 6, 44, 20, 730, 37, 3, 18, 6], [13, 2, 19, 1, 14, 26, 880, 1, 2, 0], [2, 9, 28, 1, 9, 1, 0, 903, 14, 61], [12, 10, 4, 36, 13, 15, 23, 10, 826, 25], [14, 7, 8, 10, 48, 6, 1, 23, 9, 883]]"
13,13,10,10,0.8959,"[[954, 0, 2, 4, 0, 9, 6, 1, 4, 0], [0, 1112, 3, 4, 0, 1, 5, 1, 9, 0], [15, 2, 902, 5, 19, 3, 38, 19, 27, 2], [5, 9, 19, 876, 1, 37, 5, 14, 36, 8], [2, 2, 3, 1, 864, 1, 27, 0, 7, 75], [18, 8, 5, 43, 18, 738, 35, 2, 19, 6], [12, 2, 16, 1, 13, 26, 885, 1, 2, 0], [2, 8, 27, 2, 8, 1, 0, 908, 14, 58], [11, 9, 4, 34, 11, 16, 23, 10, 833, 23], [13, 7, 8, 11, 45, 7, 1, 21, 9, 887]]"
14,14,10,10,0.8982,"[[954, 0, 2, 4, 0, 10, 6, 1, 3, 0], [0, 1112, 3, 3, 1, 1, 5, 1, 9, 0], [15, 2, 906, 6, 20, 3, 33, 20, 25, 2], [4, 8, 21, 878, 1, 37, 5, 13, 34, 9], [2, 2, 3, 1, 863, 1, 25, 0, 7, 78], [17, 8, 5, 42, 17, 743, 33, 2, 19, 6], [12, 2, 13, 1, 13, 26, 887, 1, 3, 0], [2, 7, 27, 3, 7, 1, 0, 914, 11, 56], [11, 8, 4, 34, 11, 15, 22, 11, 835, 23], [14, 7, 8, 11, 42, 6, 1, 21, 9, 890]]"
15,15,10,10,0.9008,"[[954, 0, 2, 4, 0, 10, 6, 1, 3, 0], [0, 1113, 3, 3, 1, 1, 5, 1, 8, 0], [15, 1, 907, 7, 20, 3, 33, 19, 25, 2], [4, 8, 21, 882, 1, 36, 5, 12, 34, 7], [2, 2, 3, 1, 870, 1, 23, 0, 7, 73], [14, 8, 5, 43, 15, 747, 32, 2, 20, 6], [12, 2, 12, 1, 12, 25, 891, 1, 2, 0], [2, 5, 26, 3, 7, 1, 0, 918, 11, 55], [11, 7, 5, 34, 11, 14, 22, 12, 836, 22], [12, 7, 8, 11, 43, 6, 1, 22, 9, 890]]"
16,16,10,10,0.9026,"[[953, 0, 3, 4, 0, 10, 6, 1, 3, 0], [0, 1113, 3, 3, 1, 1, 5, 1, 8, 0], [14, 1, 906, 8, 21, 3, 32, 18, 27, 2], [3, 7, 22, 886, 1, 34, 5, 11, 34, 7], [2, 2, 3, 1, 868, 1, 22, 0, 7, 76], [13, 8, 5, 41, 15, 750, 31, 2, 21, 6], [12, 2, 12, 1, 12, 22, 894, 1, 2, 0], [2, 5, 26, 3, 7, 1, 0, 918, 9, 57], [10, 7, 5, 30, 11, 12, 22, 12, 843, 22], [11, 6, 8, 12, 41, 5, 1, 20, 10, 895]]"
17,17,10,10,0.9047,"[[954, 0, 3, 4, 0, 9, 6, 1, 3, 0], [0, 1113, 3, 3, 1, 1, 5, 1, 8, 0], [14, 1, 909, 8, 20, 3, 32, 17, 26, 2], [3, 6, 21, 892, 1, 32, 4, 9, 35, 7], [2, 2, 3, 1, 870, 1, 22, 0, 8, 73], [13, 8, 6, 42, 15, 751, 30, 2, 19, 6], [12, 2, 12, 1, 10, 22, 895, 1, 3, 0], [2, 6, 26, 3, 7, 1, 0, 922, 8, 53], [10, 6, 5, 32, 11, 11, 22, 12, 845, 20], [12, 7, 8, 11, 40, 5, 1, 19, 10, 896]]"
18,18,10,10,0.9072,"[[954, 0, 3, 4, 0, 9, 6, 1, 3, 0], [0, 1114, 3, 3, 1, 1, 5, 1, 7, 0], [14, 0, 914, 8, 19, 3, 31, 17, 24, 2], [3, 5, 21, 897, 1, 31, 3, 9, 33, 7], [2, 2, 3, 1, 868, 1, 23, 0, 8, 74], [13, 7, 4, 41, 12, 759, 29, 2, 19, 6], [12, 2, 11, 1, 10, 21, 897, 1, 3, 0], [2, 6, 26, 3, 6, 1, 0, 925, 8, 51], [11, 6, 5, 32, 11, 10, 22, 12, 845, 20], [12, 7, 8, 11, 39, 5, 1, 17, 10, 899]]"
19,19,10,10,0.9086,"[[956, 0, 2, 4, 0, 8, 6, 1, 3, 0], [0, 1114, 3, 3, 1, 1, 5, 1, 7, 0], [14, 0, 915, 9, 18, 3, 31, 17, 23, 2], [3, 5, 21, 895, 1, 33, 3, 9, 33, 7], [2, 2, 3, 1, 870, 1, 23, 0, 8, 72], [13, 7, 4, 40, 11, 762, 28, 2, 19, 6], [12, 2, 9, 1, 10, 20, 901, 1, 2, 0], [1, 6, 25, 3, 6, 1, 0, 926, 8, 52], [12, 6, 5, 30, 11, 10, 21, 11, 847, 21], [11, 7, 8, 10, 39, 6, 1, 17, 10, 900]]"
20,20,10,10,0.9102,"[[956, 0, 2, 4, 0, 8, 6, 1, 3, 0], [0, 1114, 3, 3, 1, 1, 5, 1, 7, 0], [14, 0, 917, 9, 18, 3, 30, 17, 22, 2], [3, 5, 21, 897, 1, 33, 3, 9, 31, 7], [2, 2, 3, 1, 874, 1, 21, 0, 8, 70], [12, 7, 4, 37, 11, 766, 28, 2, 19, 6], [12, 2, 8, 1, 10, 20, 902, 1, 2, 0], [1, 6, 25, 3, 6, 1, 0, 928, 8, 50], [12, 6, 5, 29, 11, 10, 21, 12, 848, 20], [11, 7, 8, 10, 40, 6, 0, 17, 10, 900]]"
21,21,10,10,0.9112,"[[959, 0, 2, 3, 0, 6, 6, 1, 3, 0], [0, 1114, 3, 3, 1, 1, 5, 1, 7, 0], [14, 0, 918, 9, 18, 3, 29, 17, 22, 2], [3, 5, 20, 897, 1, 33, 4, 9, 31, 7], [2, 2, 5, 1, 872, 1, 23, 0, 8, 68], [12, 7, 5, 36, 10, 768, 27, 2, 19, 6], [11, 2, 7, 1, 9, 20, 905, 1, 2, 0], [1, 6, 25, 3, 6, 1, 0, 928, 8, 50], [12, 6, 5, 27, 11, 10, 21, 12, 850, 20], [11, 7, 8, 10, 39, 6, 0, 16, 11, 901]]"
22,22,10,10,0.9123,"[[958, 0, 2, 3, 0, 7, 6, 1, 3, 0], [0, 1116, 3, 3, 1, 1, 5, 1, 5, 0], [14, 0, 920, 9, 18, 3, 29, 17, 20, 2], [3, 4, 21, 899, 1, 33, 4, 10, 28, 7], [2, 2, 5, 1, 874, 1, 23, 0, 8, 66], [12, 7, 5, 36, 10, 769, 27, 2, 18, 6], [11, 2, 7, 1, 7, 20, 907, 1, 2, 0], [1, 6, 23, 4, 5, 1, 0, 936, 8, 44], [13, 6, 5, 32, 11, 10, 21, 13, 843, 20], [11, 7, 8, 10, 39, 7, 0, 17, 9, 901]]"
23,23,10,10,0.9134,"[[958, 0, 2, 4, 0, 6, 6, 1, 3, 0], [0, 1116, 3, 3, 1, 1, 5, 1, 5, 0], [14, 0, 920, 9, 18, 3, 27, 17, 22, 2], [2, 4, 20, 901, 1, 33, 4, 9, 29, 7], [2, 2, 6, 1, 874, 1, 22, 0, 8, 66], [12, 7, 5, 35, 10, 770, 27, 2, 18, 6], [11, 2, 7, 1, 7, 20, 907, 1, 2, 0], [1, 6, 23, 4, 4, 1, 0, 935, 8, 46], [13, 6, 4, 28, 11, 10, 21, 12, 850, 19], [12, 7, 7, 10, 38, 6, 0, 15, 11, 903]]"
24,24,10,10,0.9151,"[[957, 0, 2, 4, 0, 6, 6, 2, 3, 0], [0, 1116, 3, 3, 1, 1, 5, 1, 5, 0], [14, 0, 921, 9, 19, 3, 26, 17, 21, 2], [2, 3, 20, 902, 1, 33, 4, 9, 29, 7], [2, 2, 6, 1, 878, 1, 21, 0, 8, 63], [12, 7, 5, 34, 10, 774, 24, 2, 18, 6], [10, 2, 7, 1, 7, 21, 907, 1, 2, 0], [1, 6, 22, 4, 4, 1, 0, 937, 8, 45], [13, 5, 4, 28, 11, 10, 18, 12, 854, 19], [12, 7, 7, 10, 37, 6, 0, 14, 11, 905]]"
