,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
10,10,10,10,0.3558,"[[352, 132, 33, 13, 38, 12, 40, 44, 276, 60], [32, 524, 13, 17, 17, 18, 74, 34, 106, 165], [92, 41, 142, 86, 110, 81, 271, 82, 44, 51], [36, 78, 88, 141, 52, 157, 228, 99, 31, 90], [46, 49, 52, 46, 169, 51, 365, 124, 45, 53], [22, 54, 95, 108, 68, 273, 206, 88, 36, 50], [8, 34, 33, 45, 56, 50, 675, 48, 5, 46], [19, 88, 40, 26, 71, 96, 120, 365, 40, 135], [82, 164, 18, 7, 15, 32, 14, 27, 534, 107], [23, 246, 19, 23, 12, 18, 66, 57, 153, 383]]"
11,11,10,10,0.3578,"[[367, 128, 26, 13, 41, 16, 44, 48, 224, 93], [32, 512, 13, 12, 19, 21, 65, 29, 78, 219], [85, 37, 117, 75, 133, 103, 268, 85, 37, 60], [26, 63, 60, 115, 68, 193, 224, 107, 27, 117], [37, 50, 36, 40, 190, 59, 358, 129, 37, 64], [19, 43, 78, 90, 75, 313, 199, 91, 32, 60], [6, 31, 29, 31, 67, 54, 664, 58, 3, 57], [15, 78, 34, 23, 76, 104, 107, 388, 31, 144], [99, 164, 11, 7, 17, 37, 16, 30, 456, 163], [23, 213, 16, 20, 18, 18, 60, 55, 121, 456]]"
12,12,10,10,0.3601,"[[388, 103, 33, 12, 46, 12, 47, 41, 250, 68], [43, 494, 23, 15, 17, 15, 94, 38, 94, 167], [88, 36, 156, 85, 124, 63, 293, 69, 42, 44], [44, 54, 86, 162, 66, 126, 255, 100, 31, 76], [41, 37, 52, 43, 169, 45, 417, 113, 40, 43], [28, 39, 109, 145, 74, 223, 229, 81, 31, 41], [8, 21, 38, 44, 48, 38, 718, 46, 4, 35], [23, 62, 52, 27, 80, 79, 137, 383, 36, 121], [111, 137, 21, 8, 22, 26, 24, 29, 515, 107], [28, 214, 22, 26, 17, 20, 77, 51, 152, 393]]"
13,13,10,10,0.3662,"[[379, 142, 23, 12, 37, 15, 41, 30, 233, 88], [32, 576, 10, 11, 14, 18, 48, 26, 62, 203], [90, 56, 132, 90, 150, 92, 204, 78, 40, 68], [36, 74, 55, 149, 70, 187, 182, 99, 27, 121], [45, 56, 33, 47, 217, 69, 295, 130, 39, 69], [26, 62, 72, 117, 85, 307, 158, 85, 25, 63], [6, 36, 27, 59, 80, 69, 606, 52, 5, 60], [19, 84, 32, 29, 86, 106, 87, 374, 35, 148], [106, 177, 14, 7, 16, 28, 11, 24, 474, 143], [21, 258, 15, 22, 16, 15, 45, 43, 117, 448]]"
14,14,10,10,0.3599,"[[302, 98, 34, 13, 41, 16, 55, 48, 314, 79], [19, 490, 19, 15, 10, 15, 82, 46, 105, 199], [70, 32, 154, 90, 92, 66, 312, 83, 52, 49], [20, 42, 73, 151, 45, 155, 265, 108, 38, 103], [35, 31, 50, 43, 116, 49, 444, 136, 45, 51], [17, 31, 89, 133, 49, 261, 236, 96, 34, 54], [2, 19, 30, 40, 32, 42, 732, 52, 9, 42], [11, 49, 38, 34, 57, 89, 141, 409, 43, 129], [67, 127, 17, 11, 14, 25, 24, 32, 556, 127], [11, 222, 19, 25, 12, 17, 75, 52, 139, 428]]"
15,15,10,10,0.3745,"[[383, 141, 37, 11, 48, 19, 24, 36, 222, 79], [30, 610, 12, 10, 29, 21, 26, 25, 50, 187], [86, 56, 193, 74, 187, 104, 136, 73, 34, 57], [37, 59, 81, 138, 108, 202, 129, 110, 26, 110], [49, 54, 76, 36, 330, 85, 176, 112, 31, 51], [24, 53, 104, 112, 108, 320, 112, 89, 23, 55], [8, 37, 51, 46, 187, 95, 464, 57, 2, 53], [21, 78, 43, 23, 116, 131, 54, 389, 27, 118], [103, 189, 17, 6, 20, 26, 12, 24, 463, 140], [19, 264, 26, 18, 21, 23, 31, 46, 97, 455]]"
16,16,10,10,0.3627,"[[370, 126, 30, 12, 27, 11, 52, 27, 281, 64], [30, 563, 16, 10, 3, 13, 83, 28, 94, 160], [84, 51, 170, 94, 65, 55, 311, 70, 50, 50], [39, 60, 68, 180, 30, 133, 259, 90, 46, 95], [51, 46, 51, 49, 88, 49, 462, 111, 47, 46], [25, 53, 90, 159, 35, 224, 235, 86, 44, 49], [7, 22, 28, 53, 28, 34, 721, 46, 11, 50], [25, 85, 51, 35, 36, 93, 153, 348, 51, 123], [97, 149, 13, 10, 9, 20, 23, 18, 559, 102], [15, 252, 21, 28, 8, 15, 69, 39, 149, 404]]"
17,17,10,10,0.3752,"[[388, 141, 36, 11, 36, 17, 26, 33, 225, 87], [31, 632, 13, 10, 20, 18, 27, 21, 44, 184], [88, 64, 182, 78, 164, 84, 157, 89, 37, 57], [40, 63, 72, 149, 93, 187, 135, 106, 27, 128], [52, 57, 64, 44, 296, 66, 195, 135, 32, 59], [25, 59, 97, 123, 98, 287, 117, 100, 34, 60], [6, 45, 44, 56, 153, 69, 503, 61, 6, 57], [25, 93, 41, 29, 94, 108, 62, 393, 24, 131], [105, 191, 14, 7, 15, 21, 16, 24, 466, 141], [19, 287, 20, 20, 12, 16, 30, 50, 90, 456]]"
18,18,10,10,0.3671,"[[395, 134, 34, 14, 32, 16, 54, 26, 227, 68], [31, 581, 19, 14, 8, 16, 79, 27, 64, 161], [81, 52, 190, 81, 96, 71, 284, 58, 43, 44], [30, 68, 78, 160, 50, 160, 253, 76, 36, 89], [54, 44, 65, 41, 123, 54, 439, 100, 35, 45], [26, 53, 102, 133, 57, 264, 213, 75, 28, 49], [6, 26, 33, 41, 36, 54, 724, 34, 6, 40], [27, 90, 57, 35, 62, 119, 137, 317, 30, 126], [120, 160, 17, 7, 12, 21, 29, 17, 504, 113], [19, 257, 24, 27, 10, 18, 73, 37, 122, 413]]"
19,19,10,10,0.3744,"[[380, 127, 32, 12, 46, 16, 30, 48, 235, 74], [28, 596, 15, 14, 24, 17, 30, 36, 58, 182], [80, 56, 192, 75, 183, 73, 159, 98, 37, 47], [30, 55, 73, 153, 98, 173, 149, 133, 33, 103], [50, 50, 73, 38, 320, 57, 194, 139, 32, 47], [24, 51, 102, 123, 101, 270, 132, 121, 26, 50], [3, 37, 43, 50, 167, 59, 526, 56, 6, 53], [26, 84, 43, 33, 104, 110, 64, 389, 26, 121], [105, 167, 12, 11, 16, 25, 22, 27, 484, 131], [23, 269, 15, 26, 13, 19, 36, 53, 112, 434]]"
20,20,10,10,0.368,"[[393, 106, 49, 11, 33, 18, 55, 26, 225, 84], [31, 547, 24, 11, 10, 16, 84, 24, 59, 194], [76, 41, 234, 66, 80, 69, 283, 66, 38, 47], [36, 35, 93, 144, 46, 174, 257, 79, 31, 105], [55, 30, 78, 39, 106, 57, 451, 102, 36, 46], [28, 37, 116, 124, 42, 270, 224, 80, 24, 55], [7, 20, 45, 36, 33, 50, 728, 31, 6, 44], [31, 72, 76, 28, 48, 123, 151, 314, 27, 130], [120, 140, 18, 6, 11, 22, 37, 20, 499, 127], [28, 220, 26, 15, 12, 20, 80, 43, 111, 445]]"
21,21,10,10,0.3783,"[[382, 109, 38, 20, 38, 15, 25, 34, 262, 77], [29, 591, 16, 13, 20, 18, 26, 27, 76, 184], [81, 57, 226, 100, 141, 85, 138, 79, 44, 49], [42, 57, 76, 185, 87, 179, 124, 105, 38, 107], [52, 48, 84, 62, 299, 77, 173, 114, 44, 47], [30, 53, 109, 169, 90, 277, 102, 94, 29, 47], [6, 35, 50, 70, 164, 77, 484, 50, 10, 54], [30, 81, 51, 47, 100, 129, 54, 358, 35, 115], [101, 138, 12, 13, 15, 26, 11, 23, 537, 124], [25, 256, 18, 22, 14, 22, 27, 51, 121, 444]]"
22,22,10,10,0.3703,"[[345, 129, 41, 14, 24, 12, 50, 26, 287, 72], [22, 609, 20, 9, 8, 11, 66, 22, 69, 164], [70, 54, 208, 73, 63, 63, 293, 72, 52, 52], [32, 56, 86, 154, 38, 150, 242, 88, 45, 109], [49, 41, 59, 45, 103, 50, 448, 113, 48, 44], [26, 54, 106, 132, 39, 246, 220, 90, 32, 55], [5, 27, 33, 39, 29, 39, 726, 40, 7, 55], [28, 83, 61, 34, 38, 103, 145, 340, 39, 129], [78, 156, 14, 10, 7, 20, 27, 15, 557, 116], [15, 270, 24, 17, 9, 12, 68, 46, 124, 415]]"
23,23,10,10,0.366,"[[374, 129, 44, 10, 47, 26, 21, 30, 235, 84], [25, 595, 21, 9, 27, 18, 17, 27, 69, 192], [76, 58, 254, 75, 177, 97, 95, 75, 45, 48], [28, 55, 103, 149, 122, 188, 100, 107, 46, 102], [47, 46, 129, 44, 348, 75, 116, 108, 42, 45], [21, 51, 128, 136, 117, 288, 84, 101, 32, 42], [5, 43, 103, 54, 253, 67, 360, 49, 10, 56], [26, 82, 76, 28, 131, 131, 44, 334, 39, 109], [95, 145, 12, 13, 21, 27, 14, 24, 522, 127], [23, 261, 31, 16, 25, 21, 20, 55, 112, 436]]"
24,24,10,10,0.3702,"[[442, 127, 34, 16, 21, 14, 56, 38, 179, 73], [33, 575, 18, 15, 6, 16, 77, 39, 43, 178], [93, 48, 192, 88, 42, 56, 319, 86, 32, 44], [44, 44, 68, 177, 28, 145, 265, 106, 28, 95], [59, 30, 53, 54, 68, 45, 474, 137, 35, 45], [31, 46, 72, 165, 26, 233, 238, 115, 25, 49], [6, 22, 27, 50, 22, 32, 745, 47, 5, 44], [37, 66, 51, 34, 34, 104, 156, 381, 20, 117], [144, 153, 15, 11, 7, 20, 36, 26, 454, 134], [30, 267, 20, 21, 6, 10, 72, 60, 79, 435]]"
25,25,10,10,0.3654,"[[367, 102, 47, 11, 31, 12, 11, 22, 315, 82], [27, 577, 19, 7, 21, 17, 12, 21, 112, 187], [77, 58, 302, 83, 129, 72, 79, 75, 65, 60], [43, 50, 109, 163, 100, 173, 84, 84, 64, 130], [56, 51, 141, 49, 301, 72, 112, 100, 66, 52], [36, 63, 150, 160, 92, 251, 59, 83, 42, 64], [11, 38, 125, 66, 224, 61, 320, 51, 23, 81], [33, 87, 71, 34, 99, 125, 36, 329, 57, 129], [83, 114, 13, 11, 10, 19, 11, 17, 616, 106], [19, 246, 26, 20, 20, 15, 8, 53, 165, 428]]"
26,26,10,10,0.3676,"[[430, 139, 34, 17, 27, 20, 63, 38, 152, 80], [28, 578, 10, 19, 10, 18, 87, 36, 39, 175], [82, 54, 185, 73, 57, 69, 333, 83, 24, 40], [34, 59, 60, 152, 40, 165, 286, 102, 23, 79], [55, 33, 53, 42, 89, 53, 476, 125, 31, 43], [24, 56, 68, 131, 31, 266, 257, 105, 23, 39], [5, 22, 26, 36, 26, 37, 762, 38, 6, 42], [34, 66, 44, 37, 39, 116, 165, 374, 18, 107], [138, 166, 13, 12, 12, 25, 41, 25, 424, 144], [25, 292, 21, 17, 5, 12, 85, 66, 61, 416]]"
27,27,10,10,0.3761,"[[356, 76, 65, 12, 45, 19, 17, 26, 299, 85], [26, 552, 29, 10, 27, 19, 20, 22, 101, 194], [71, 48, 320, 71, 157, 75, 97, 59, 55, 47], [38, 36, 122, 160, 116, 187, 112, 81, 46, 102], [46, 38, 131, 43, 327, 76, 140, 105, 50, 44], [28, 44, 147, 140, 107, 289, 94, 70, 35, 46], [7, 33, 110, 55, 213, 68, 406, 37, 15, 56], [30, 70, 79, 34, 122, 141, 54, 322, 41, 107], [93, 107, 18, 8, 18, 27, 17, 19, 583, 110], [23, 214, 35, 17, 27, 23, 23, 53, 139, 446]]"
28,28,10,10,0.3659,"[[404, 174, 35, 18, 20, 13, 49, 27, 176, 84], [20, 655, 13, 18, 6, 14, 63, 16, 42, 153], [85, 77, 201, 96, 44, 67, 281, 71, 31, 47], [32, 84, 78, 187, 28, 152, 231, 84, 33, 91], [59, 58, 63, 58, 79, 61, 428, 118, 35, 41], [27, 71, 88, 179, 20, 253, 212, 85, 25, 40], [4, 33, 33, 64, 21, 38, 712, 32, 7, 56], [29, 115, 58, 52, 35, 121, 133, 320, 26, 111], [101, 195, 12, 17, 9, 21, 28, 23, 447, 147], [23, 342, 21, 22, 6, 15, 59, 48, 63, 401]]"
29,29,10,10,0.376,"[[382, 84, 55, 11, 38, 20, 26, 30, 269, 85], [26, 552, 23, 12, 20, 19, 22, 31, 87, 208], [78, 42, 308, 66, 127, 71, 133, 87, 45, 43], [38, 35, 118, 147, 86, 182, 137, 102, 44, 111], [51, 37, 124, 45, 274, 69, 175, 127, 51, 47], [29, 36, 145, 142, 85, 274, 103, 96, 31, 59], [7, 32, 97, 53, 174, 55, 445, 47, 14, 76], [31, 59, 80, 30, 91, 134, 59, 366, 39, 111], [95, 103, 16, 9, 13, 24, 21, 27, 569, 123], [22, 228, 30, 19, 17, 20, 26, 68, 127, 443]]"
30,30,10,10,0.37,"[[449, 152, 36, 15, 20, 10, 53, 26, 169, 70], [29, 640, 19, 12, 7, 14, 68, 21, 48, 142], [92, 66, 236, 81, 52, 55, 287, 63, 29, 39], [41, 71, 101, 164, 37, 145, 243, 78, 36, 84], [69, 52, 67, 48, 96, 56, 434, 107, 34, 37], [28, 60, 109, 172, 31, 245, 214, 76, 29, 36], [7, 30, 40, 52, 25, 37, 731, 29, 8, 41], [42, 96, 73, 33, 45, 122, 149, 315, 24, 101], [143, 181, 20, 13, 10, 16, 30, 19, 452, 116], [31, 335, 30, 18, 9, 18, 68, 49, 70, 372]]"
31,31,10,10,0.3772,"[[399, 100, 41, 17, 35, 15, 23, 31, 258, 81], [29, 578, 14, 11, 23, 21, 19, 27, 85, 193], [82, 56, 240, 90, 126, 87, 134, 86, 46, 53], [38, 44, 86, 162, 91, 200, 119, 109, 48, 103], [55, 47, 93, 52, 291, 79, 161, 126, 51, 45], [29, 52, 105, 160, 89, 290, 87, 101, 35, 52], [9, 35, 62, 63, 196, 63, 432, 49, 15, 76], [31, 71, 59, 40, 87, 135, 50, 372, 38, 117], [103, 113, 13, 10, 11, 23, 19, 23, 570, 115], [27, 240, 24, 21, 15, 21, 23, 66, 125, 438]]"
32,32,10,10,0.3781,"[[426, 129, 43, 15, 23, 12, 54, 27, 207, 64], [31, 616, 22, 12, 12, 10, 63, 19, 60, 155], [80, 56, 252, 75, 61, 49, 284, 64, 39, 40], [40, 46, 97, 174, 50, 143, 244, 78, 37, 91], [59, 45, 84, 51, 119, 51, 400, 112, 41, 38], [26, 54, 120, 173, 34, 238, 211, 77, 27, 40], [6, 24, 52, 52, 33, 26, 715, 33, 10, 49], [40, 80, 77, 41, 49, 108, 142, 334, 29, 100], [120, 146, 18, 13, 12, 19, 32, 21, 506, 113], [30, 284, 27, 19, 9, 10, 68, 58, 94, 401]]"
33,33,10,10,0.3749,"[[395, 65, 65, 13, 52, 39, 35, 48, 189, 99], [33, 474, 23, 13, 37, 23, 39, 39, 77, 242], [61, 32, 269, 67, 172, 87, 153, 87, 32, 40], [27, 20, 100, 146, 128, 202, 153, 103, 30, 91], [44, 35, 101, 40, 321, 64, 199, 121, 32, 43], [14, 21, 128, 149, 111, 291, 130, 89, 26, 41], [7, 19, 66, 45, 165, 57, 539, 40, 10, 52], [27, 43, 67, 34, 114, 148, 76, 366, 22, 103], [128, 90, 17, 16, 31, 29, 25, 37, 488, 139], [25, 181, 30, 22, 29, 34, 48, 66, 105, 460]]"
34,34,10,10,0.3717,"[[394, 157, 38, 18, 18, 9, 42, 22, 227, 75], [24, 652, 17, 11, 5, 12, 48, 16, 55, 160], [84, 71, 243, 91, 44, 61, 252, 64, 43, 47], [43, 74, 96, 181, 29, 155, 200, 77, 42, 103], [63, 57, 83, 57, 88, 68, 383, 110, 44, 47], [28, 64, 110, 173, 30, 251, 180, 80, 36, 48], [6, 33, 46, 60, 27, 40, 686, 30, 10, 62], [33, 105, 72, 48, 35, 126, 118, 305, 35, 123], [104, 170, 14, 12, 12, 17, 26, 16, 511, 118], [24, 314, 25, 18, 7, 16, 48, 42, 100, 406]]"
35,35,10,10,0.3839,"[[448, 78, 48, 16, 36, 21, 32, 32, 203, 86], [28, 535, 27, 12, 24, 20, 40, 38, 74, 202], [87, 35, 284, 78, 118, 74, 162, 77, 38, 47], [40, 25, 101, 164, 86, 194, 155, 93, 43, 99], [58, 31, 122, 48, 256, 71, 217, 115, 40, 42], [24, 34, 124, 159, 82, 290, 127, 85, 30, 45], [6, 21, 89, 58, 135, 51, 530, 44, 10, 56], [41, 51, 68, 36, 83, 146, 77, 357, 30, 111], [133, 97, 10, 13, 18, 28, 24, 25, 532, 120], [34, 226, 27, 22, 15, 24, 44, 63, 102, 443]]"
36,36,10,10,0.3768,"[[399, 131, 44, 16, 20, 14, 52, 28, 230, 66], [22, 628, 17, 8, 10, 16, 57, 20, 70, 152], [76, 57, 235, 75, 54, 57, 294, 71, 42, 39], [35, 56, 82, 147, 40, 153, 258, 88, 47, 94], [54, 49, 60, 46, 104, 66, 417, 121, 44, 39], [23, 56, 105, 160, 30, 255, 218, 79, 34, 40], [6, 29, 40, 45, 27, 31, 730, 32, 10, 50], [29, 82, 58, 39, 39, 126, 149, 327, 34, 117], [95, 141, 16, 12, 11, 22, 31, 21, 541, 110], [23, 278, 25, 18, 10, 17, 65, 54, 108, 402]]"
37,37,10,10,0.3815,"[[425, 84, 61, 23, 40, 25, 23, 33, 201, 85], [27, 552, 24, 18, 29, 21, 29, 38, 64, 198], [71, 42, 294, 90, 138, 80, 121, 83, 40, 41], [33, 28, 101, 180, 92, 210, 117, 101, 37, 101], [52, 32, 125, 61, 279, 87, 168, 120, 36, 40], [21, 34, 127, 186, 87, 299, 99, 82, 28, 37], [10, 23, 90, 67, 172, 62, 463, 42, 10, 61], [33, 50, 75, 50, 96, 149, 54, 361, 26, 106], [119, 106, 16, 20, 23, 24, 22, 27, 525, 118], [32, 230, 29, 26, 25, 30, 29, 66, 96, 437]]"
38,38,10,10,0.3766,"[[424, 128, 43, 11, 17, 14, 50, 33, 204, 76], [23, 620, 17, 9, 7, 15, 60, 22, 61, 166], [75, 56, 246, 77, 38, 58, 282, 83, 41, 44], [39, 60, 88, 145, 31, 152, 248, 99, 43, 95], [60, 47, 72, 45, 77, 60, 425, 134, 42, 38], [23, 55, 102, 162, 22, 251, 219, 92, 33, 41], [8, 28, 42, 45, 22, 28, 732, 36, 8, 51], [34, 87, 55, 35, 33, 119, 144, 340, 31, 122], [110, 139, 16, 12, 13, 20, 28, 22, 515, 125], [29, 278, 26, 16, 6, 12, 68, 58, 91, 416]]"
39,39,10,10,0.3837,"[[432, 89, 56, 18, 36, 16, 21, 28, 228, 76], [29, 580, 22, 13, 27, 21, 26, 28, 80, 174], [76, 52, 288, 83, 131, 72, 133, 81, 45, 39], [42, 42, 100, 159, 94, 199, 127, 95, 44, 98], [61, 42, 116, 53, 289, 79, 177, 104, 44, 35], [26, 45, 123, 164, 91, 305, 94, 79, 31, 42], [10, 31, 76, 60, 175, 56, 476, 42, 15, 59], [38, 72, 74, 39, 99, 142, 58, 344, 35, 99], [109, 102, 17, 13, 20, 25, 21, 28, 555, 110], [33, 246, 31, 21, 24, 29, 28, 63, 116, 409]]"
40,40,10,10,0.0855,"[[83, 0, 916, 0, 0, 0, 0, 0, 1, 0], [160, 0, 836, 0, 2, 2, 0, 0, 0, 0], [228, 0, 768, 0, 4, 0, 0, 0, 0, 0], [320, 0, 661, 1, 10, 4, 0, 0, 4, 0], [276, 0, 719, 2, 1, 1, 0, 0, 1, 0], [363, 0, 621, 0, 9, 2, 0, 0, 5, 0], [330, 0, 657, 2, 6, 4, 0, 0, 1, 0], [145, 0, 851, 0, 4, 0, 0, 0, 0, 0], [149, 0, 848, 0, 3, 0, 0, 0, 0, 0], [69, 0, 929, 0, 1, 0, 0, 0, 1, 0]]"
41,41,10,10,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
42,42,10,10,0.1,"[[0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1000, 0, 0, 0]]"
