,Round,Epoch,Train Accuracy,Test Accuracy,Confusion Matrix
10,10,10,0.46072,0.4997,"[[562, 54, 38, 16, 30, 10, 30, 32, 175, 53], [32, 651, 16, 6, 9, 14, 20, 21, 79, 152], [68, 31, 297, 74, 162, 87, 148, 83, 28, 22], [35, 32, 64, 266, 57, 222, 183, 63, 20, 58], [37, 29, 89, 38, 407, 53, 183, 111, 31, 22], [10, 20, 80, 162, 56, 422, 123, 87, 14, 26], [2, 13, 44, 65, 114, 32, 653, 29, 11, 37], [34, 20, 36, 49, 76, 104, 52, 563, 16, 50], [96, 101, 18, 18, 19, 13, 8, 17, 652, 58], [38, 211, 16, 24, 7, 12, 31, 39, 98, 524]]"
11,11,10,0.4644,0.5031,"[[575, 54, 39, 21, 31, 7, 30, 28, 160, 55], [34, 670, 14, 11, 8, 9, 19, 16, 70, 149], [76, 29, 322, 89, 156, 66, 140, 73, 26, 23], [28, 33, 60, 326, 65, 180, 182, 52, 19, 55], [41, 28, 100, 51, 435, 48, 151, 96, 29, 21], [9, 19, 81, 220, 66, 363, 121, 78, 14, 29], [2, 18, 47, 69, 126, 22, 648, 26, 11, 31], [34, 22, 41, 65, 86, 93, 53, 541, 14, 51], [113, 104, 17, 18, 23, 10, 8, 16, 626, 65], [38, 225, 16, 26, 8, 11, 27, 37, 87, 525]]"
12,12,10,0.47014,0.5087,"[[566, 54, 37, 16, 25, 12, 29, 27, 167, 67], [24, 639, 12, 8, 10, 14, 17, 22, 71, 183], [80, 27, 320, 77, 142, 83, 132, 89, 26, 24], [31, 30, 59, 290, 56, 215, 179, 63, 18, 59], [41, 22, 109, 38, 414, 56, 139, 127, 30, 24], [11, 16, 76, 160, 55, 426, 120, 91, 16, 29], [4, 16, 49, 58, 122, 33, 640, 32, 11, 35], [32, 15, 31, 46, 76, 98, 41, 591, 17, 53], [108, 98, 16, 19, 17, 12, 8, 18, 633, 71], [34, 190, 13, 24, 6, 14, 24, 45, 82, 568]]"
13,13,10,0.46776,0.5051,"[[575, 53, 41, 21, 28, 5, 28, 25, 161, 63], [32, 655, 15, 9, 6, 8, 18, 14, 72, 171], [81, 30, 351, 80, 155, 52, 132, 71, 26, 22], [36, 31, 76, 306, 67, 168, 177, 61, 22, 56], [41, 26, 120, 44, 433, 40, 138, 103, 33, 22], [12, 18, 97, 210, 69, 347, 118, 83, 14, 32], [4, 19, 49, 67, 133, 18, 637, 25, 12, 36], [41, 19, 48, 56, 90, 79, 42, 553, 18, 54], [113, 98, 22, 15, 18, 9, 7, 14, 644, 60], [42, 201, 19, 23, 6, 12, 22, 36, 89, 550]]"
14,14,10,0.46802,0.51,"[[571, 54, 40, 17, 28, 9, 31, 27, 156, 67], [31, 654, 14, 9, 6, 13, 18, 20, 69, 166], [74, 25, 330, 83, 147, 75, 135, 87, 23, 21], [34, 30, 66, 292, 55, 206, 183, 65, 17, 52], [36, 22, 104, 44, 430, 53, 150, 108, 31, 22], [11, 17, 84, 166, 58, 414, 119, 93, 14, 24], [5, 17, 42, 61, 124, 27, 655, 29, 11, 29], [36, 15, 31, 47, 86, 100, 45, 576, 18, 46], [117, 97, 17, 18, 17, 14, 8, 20, 634, 58], [36, 205, 16, 26, 8, 13, 24, 42, 86, 544]]"
15,15,10,0.47508,0.5121,"[[565, 53, 38, 16, 29, 7, 33, 33, 166, 60], [28, 634, 13, 9, 9, 12, 21, 21, 75, 178], [75, 23, 336, 74, 141, 70, 155, 78, 26, 22], [32, 27, 62, 286, 61, 204, 199, 60, 18, 51], [37, 21, 107, 42, 423, 44, 162, 115, 31, 18], [10, 17, 82, 177, 64, 402, 127, 85, 13, 23], [4, 14, 51, 57, 102, 24, 686, 26, 10, 26], [32, 13, 37, 46, 86, 90, 49, 592, 14, 41], [106, 88, 17, 16, 20, 10, 11, 24, 651, 57], [38, 191, 16, 25, 6, 11, 29, 46, 92, 546]]"
16,16,10,0.47986,0.5121,"[[546, 59, 40, 16, 36, 9, 33, 21, 165, 75], [25, 663, 11, 7, 8, 12, 19, 17, 75, 163], [76, 26, 327, 81, 160, 69, 131, 79, 27, 24], [34, 31, 64, 291, 71, 204, 175, 57, 17, 56], [35, 27, 110, 44, 450, 40, 133, 111, 30, 20], [10, 17, 82, 179, 68, 405, 121, 78, 14, 26], [3, 19, 50, 55, 122, 25, 662, 25, 11, 28], [33, 18, 36, 50, 90, 97, 47, 559, 18, 52], [93, 101, 16, 16, 19, 10, 11, 16, 657, 61], [34, 203, 14, 25, 10, 11, 22, 37, 83, 561]]"
17,17,10,0.47858,0.5138,"[[544, 59, 40, 18, 33, 10, 31, 19, 172, 74], [26, 662, 11, 7, 6, 11, 20, 15, 75, 167], [73, 26, 331, 82, 153, 72, 136, 76, 27, 24], [30, 29, 65, 309, 64, 187, 183, 58, 21, 54], [35, 26, 114, 45, 433, 44, 148, 102, 32, 21], [10, 19, 87, 185, 63, 395, 125, 74, 13, 29], [3, 19, 49, 58, 120, 19, 671, 21, 10, 30], [29, 21, 40, 51, 86, 86, 52, 562, 18, 55], [80, 97, 16, 16, 21, 9, 10, 17, 676, 58], [32, 202, 16, 26, 7, 11, 25, 35, 91, 555]]"
18,18,10,0.48024,0.5161,"[[572, 49, 46, 14, 33, 11, 32, 36, 151, 56], [35, 615, 13, 10, 7, 16, 24, 23, 84, 173], [69, 18, 346, 70, 151, 77, 146, 80, 22, 21], [30, 22, 66, 287, 64, 211, 194, 66, 18, 42], [31, 19, 117, 42, 433, 47, 157, 119, 22, 13], [9, 15, 86, 151, 63, 432, 126, 87, 13, 18], [4, 14, 55, 54, 109, 25, 682, 28, 8, 21], [27, 10, 39, 48, 81, 96, 50, 601, 11, 37], [106, 81, 22, 17, 27, 13, 10, 23, 647, 54], [38, 179, 22, 27, 7, 11, 27, 51, 92, 546]]"
19,19,10,0.47868,0.5161,"[[563, 55, 45, 15, 35, 9, 35, 24, 158, 61], [34, 634, 12, 9, 8, 14, 20, 16, 77, 176], [62, 21, 370, 74, 151, 68, 134, 73, 26, 21], [34, 25, 78, 288, 65, 202, 181, 57, 19, 51], [29, 22, 129, 41, 435, 45, 155, 107, 23, 14], [10, 17, 97, 166, 60, 414, 123, 79, 14, 20], [4, 16, 59, 59, 111, 23, 672, 24, 9, 23], [27, 14, 43, 57, 88, 94, 44, 577, 15, 41], [94, 84, 20, 17, 26, 12, 10, 20, 656, 61], [38, 186, 21, 26, 6, 12, 27, 43, 89, 552]]"
20,20,10,0.47926,0.5181,"[[558, 64, 34, 14, 31, 9, 33, 20, 177, 60], [19, 692, 10, 10, 8, 13, 17, 16, 71, 144], [72, 30, 342, 85, 162, 70, 117, 80, 22, 20], [34, 31, 70, 321, 64, 189, 157, 61, 25, 48], [36, 30, 110, 49, 448, 44, 123, 113, 31, 16], [12, 17, 83, 181, 69, 410, 103, 87, 14, 24], [4, 25, 47, 72, 140, 21, 624, 26, 14, 27], [28, 21, 42, 61, 83, 85, 29, 585, 19, 47], [85, 103, 17, 14, 17, 8, 10, 13, 678, 55], [33, 229, 11, 27, 7, 10, 20, 35, 105, 523]]"
21,21,10,0.4846,0.5194,"[[584, 58, 39, 12, 30, 10, 31, 17, 159, 60], [41, 651, 11, 8, 6, 13, 19, 13, 74, 164], [74, 25, 366, 84, 133, 75, 132, 66, 24, 21], [36, 30, 73, 302, 64, 198, 170, 54, 22, 51], [42, 28, 126, 41, 421, 46, 147, 104, 31, 14], [14, 18, 82, 168, 63, 433, 106, 79, 13, 24], [4, 22, 57, 64, 109, 22, 663, 20, 10, 29], [36, 22, 44, 57, 85, 94, 40, 559, 17, 46], [101, 92, 16, 16, 14, 9, 10, 15, 672, 55], [39, 210, 15, 24, 7, 12, 23, 34, 93, 543]]"
22,22,10,0.48624,0.5176,"[[571, 53, 45, 17, 31, 12, 30, 16, 158, 67], [34, 643, 12, 9, 8, 13, 17, 12, 76, 176], [70, 24, 356, 84, 163, 69, 125, 67, 22, 20], [31, 26, 77, 334, 67, 172, 171, 52, 20, 50], [33, 24, 126, 48, 431, 40, 151, 97, 32, 18], [11, 16, 86, 208, 62, 394, 109, 72, 15, 27], [4, 22, 50, 71, 120, 22, 659, 18, 11, 23], [31, 19, 51, 61, 85, 91, 38, 555, 22, 47], [91, 88, 19, 16, 14, 8, 12, 14, 681, 57], [35, 201, 18, 27, 10, 9, 23, 32, 93, 552]]"
23,23,10,0.48974,0.5222,"[[589, 58, 36, 14, 29, 11, 29, 14, 163, 57], [32, 678, 10, 9, 7, 10, 16, 11, 78, 149], [80, 27, 378, 81, 135, 75, 113, 69, 21, 21], [40, 29, 76, 325, 65, 198, 151, 46, 23, 47], [43, 28, 138, 45, 434, 43, 130, 92, 31, 16], [15, 21, 80, 198, 65, 423, 93, 67, 14, 24], [3, 23, 65, 70, 118, 25, 640, 18, 10, 28], [33, 26, 44, 61, 85, 95, 37, 550, 17, 52], [106, 101, 15, 17, 15, 7, 11, 9, 665, 54], [37, 217, 16, 26, 7, 11, 21, 29, 96, 540]]"
24,24,10,0.49134,0.5225,"[[557, 60, 44, 13, 29, 9, 32, 18, 169, 69], [27, 670, 9, 9, 6, 12, 19, 11, 74, 163], [70, 30, 375, 81, 124, 67, 138, 74, 21, 20], [30, 25, 76, 331, 59, 186, 179, 46, 22, 46], [34, 24, 144, 46, 407, 43, 154, 100, 30, 18], [14, 20, 84, 189, 61, 416, 111, 71, 12, 22], [3, 22, 56, 66, 92, 26, 683, 18, 9, 25], [28, 24, 45, 58, 82, 91, 39, 564, 20, 49], [85, 99, 18, 18, 14, 7, 11, 11, 678, 59], [33, 209, 14, 25, 8, 12, 23, 34, 98, 544]]"
25,25,10,0.49072,0.5191,"[[588, 62, 31, 11, 27, 9, 28, 17, 177, 50], [33, 691, 10, 9, 8, 9, 18, 12, 80, 130], [83, 27, 378, 69, 128, 61, 138, 73, 23, 20], [37, 29, 88, 289, 67, 179, 181, 61, 27, 42], [42, 30, 133, 36, 411, 32, 159, 110, 34, 13], [23, 20, 91, 161, 64, 410, 118, 76, 13, 24], [4, 25, 60, 55, 98, 19, 682, 23, 13, 21], [31, 30, 41, 52, 84, 83, 44, 574, 18, 43], [90, 96, 13, 13, 13, 8, 11, 14, 691, 51], [36, 260, 15, 26, 9, 8, 24, 42, 103, 477]]"
26,26,10,0.49268,0.5242,"[[586, 52, 45, 13, 27, 10, 32, 21, 154, 60], [36, 661, 11, 9, 7, 10, 17, 11, 79, 159], [71, 27, 383, 77, 130, 62, 134, 74, 21, 21], [36, 25, 79, 333, 56, 169, 174, 60, 22, 46], [35, 26, 140, 44, 416, 34, 155, 108, 27, 15], [16, 17, 90, 200, 66, 390, 110, 75, 13, 23], [4, 24, 61, 55, 98, 20, 678, 23, 11, 26], [29, 23, 43, 54, 83, 87, 39, 582, 17, 43], [97, 90, 21, 19, 16, 6, 11, 13, 667, 60], [39, 203, 18, 23, 6, 9, 21, 42, 93, 546]]"
27,27,10,0.49512,0.5266,"[[576, 51, 39, 15, 30, 13, 32, 17, 162, 65], [38, 654, 11, 13, 7, 8, 19, 12, 69, 169], [72, 25, 375, 80, 128, 69, 134, 74, 23, 20], [34, 23, 76, 343, 56, 178, 173, 57, 20, 40], [33, 24, 131, 47, 411, 41, 162, 107, 27, 17], [12, 16, 79, 204, 64, 412, 108, 73, 13, 19], [4, 23, 62, 63, 87, 25, 683, 21, 11, 21], [27, 21, 47, 60, 80, 87, 43, 578, 12, 45], [84, 92, 16, 19, 17, 10, 11, 11, 670, 70], [35, 197, 16, 28, 8, 8, 23, 41, 80, 564]]"
28,28,10,0.49436,0.5243,"[[551, 55, 40, 19, 31, 16, 30, 18, 161, 79], [31, 652, 10, 11, 7, 15, 19, 16, 73, 166], [71, 27, 372, 77, 128, 79, 133, 71, 23, 19], [33, 24, 70, 324, 48, 204, 181, 58, 18, 40], [32, 23, 132, 49, 406, 48, 159, 108, 24, 19], [11, 16, 73, 180, 60, 454, 103, 71, 11, 21], [3, 23, 57, 71, 87, 28, 675, 22, 10, 24], [22, 20, 43, 53, 81, 102, 41, 572, 16, 50], [74, 89, 15, 19, 17, 12, 11, 11, 676, 76], [31, 198, 15, 29, 8, 13, 20, 37, 88, 561]]"
29,29,10,0.49534,0.5272,"[[594, 55, 35, 18, 25, 11, 30, 17, 151, 64], [37, 648, 8, 11, 8, 10, 15, 17, 69, 177], [82, 25, 369, 78, 132, 76, 124, 71, 23, 20], [38, 25, 67, 324, 55, 197, 165, 63, 21, 45], [34, 21, 132, 47, 427, 43, 136, 113, 29, 18], [16, 18, 70, 182, 73, 441, 96, 71, 12, 21], [3, 21, 65, 65, 99, 26, 657, 22, 12, 30], [33, 21, 40, 57, 84, 93, 34, 578, 14, 46], [96, 95, 15, 16, 16, 8, 11, 13, 666, 64], [39, 194, 15, 25, 8, 12, 21, 36, 82, 568]]"
30,30,10,0.49932,0.5277,"[[545, 60, 43, 21, 28, 13, 36, 14, 164, 76], [27, 674, 10, 8, 8, 12, 18, 15, 65, 163], [66, 26, 359, 78, 154, 72, 136, 64, 24, 21], [34, 22, 67, 318, 63, 196, 188, 48, 18, 46], [29, 24, 112, 43, 463, 39, 150, 92, 29, 19], [13, 16, 77, 190, 70, 430, 112, 62, 11, 19], [4, 23, 49, 61, 109, 27, 683, 17, 7, 20], [21, 22, 45, 60, 90, 91, 45, 565, 16, 45], [67, 98, 13, 21, 16, 9, 13, 9, 674, 80], [32, 204, 17, 28, 8, 11, 20, 31, 83, 566]]"
31,31,10,0.49624,0.5249,"[[561, 58, 56, 19, 32, 10, 31, 18, 163, 52], [41, 670, 10, 11, 9, 11, 15, 17, 75, 141], [62, 25, 410, 76, 137, 70, 109, 70, 25, 16], [34, 23, 97, 324, 60, 177, 168, 59, 21, 37], [32, 26, 149, 41, 457, 37, 130, 89, 25, 14], [15, 16, 103, 195, 66, 411, 90, 73, 14, 17], [3, 24, 70, 59, 108, 27, 653, 22, 12, 22], [33, 20, 53, 58, 88, 89, 41, 560, 16, 42], [81, 92, 20, 16, 17, 8, 11, 12, 688, 55], [43, 213, 26, 24, 7, 12, 20, 38, 102, 515]]"
32,32,10,0.5004,0.5282,"[[572, 67, 33, 17, 26, 13, 29, 22, 160, 61], [29, 707, 9, 7, 7, 9, 18, 16, 67, 131], [73, 29, 372, 73, 129, 77, 129, 74, 24, 20], [39, 23, 64, 324, 61, 198, 169, 57, 22, 43], [38, 24, 123, 40, 425, 41, 149, 118, 28, 14], [13, 20, 80, 188, 63, 434, 99, 73, 12, 18], [4, 24, 55, 57, 98, 27, 676, 24, 9, 26], [25, 25, 43, 58, 83, 87, 40, 584, 13, 42], [90, 104, 15, 16, 14, 8, 12, 13, 659, 69], [35, 236, 15, 23, 8, 10, 20, 39, 85, 529]]"
33,33,10,0.49978,0.5296,"[[572, 57, 34, 18, 31, 9, 32, 16, 166, 65], [36, 678, 8, 6, 10, 12, 17, 14, 70, 149], [69, 29, 358, 69, 152, 81, 131, 67, 23, 21], [37, 24, 74, 311, 60, 182, 193, 53, 24, 42], [34, 25, 113, 37, 466, 42, 140, 100, 28, 15], [15, 17, 70, 170, 69, 450, 109, 70, 14, 16], [4, 22, 50, 52, 115, 25, 678, 21, 10, 23], [31, 26, 42, 54, 91, 94, 39, 566, 14, 43], [88, 91, 16, 20, 13, 6, 12, 10, 682, 62], [35, 221, 17, 23, 8, 9, 25, 32, 95, 535]]"
34,34,10,0.50106,0.5292,"[[568, 59, 39, 17, 31, 14, 32, 16, 155, 69], [29, 661, 9, 7, 9, 13, 18, 15, 74, 165], [69, 25, 393, 70, 128, 79, 127, 64, 24, 21], [32, 21, 82, 317, 60, 200, 169, 55, 23, 41], [33, 24, 145, 40, 428, 44, 142, 99, 29, 16], [15, 15, 77, 178, 71, 447, 99, 68, 12, 18], [3, 22, 65, 61, 102, 25, 667, 19, 11, 25], [30, 22, 52, 53, 83, 88, 41, 571, 13, 47], [81, 90, 17, 16, 14, 9, 11, 11, 676, 75], [31, 206, 18, 25, 8, 10, 19, 31, 88, 564]]"
35,35,10,0.50306,0.5301,"[[586, 58, 29, 20, 30, 11, 34, 21, 151, 60], [35, 668, 12, 8, 12, 13, 17, 16, 75, 144], [72, 23, 395, 75, 135, 70, 121, 68, 25, 16], [39, 22, 77, 341, 61, 179, 163, 60, 21, 37], [30, 25, 129, 42, 450, 38, 143, 105, 25, 13], [15, 17, 87, 197, 75, 410, 99, 71, 12, 17], [3, 22, 63, 70, 105, 24, 664, 21, 10, 18], [32, 17, 51, 57, 92, 88, 35, 577, 11, 40], [90, 84, 16, 25, 17, 4, 12, 11, 674, 67], [38, 201, 22, 30, 6, 9, 22, 40, 96, 536]]"
36,36,10,0.50102,0.5342,"[[583, 53, 36, 18, 38, 14, 31, 19, 145, 63], [37, 664, 11, 8, 11, 14, 17, 14, 77, 147], [65, 21, 368, 74, 159, 75, 125, 69, 26, 18], [34, 21, 75, 329, 62, 185, 174, 56, 23, 41], [28, 26, 103, 41, 495, 32, 138, 98, 25, 14], [14, 15, 76, 182, 83, 431, 101, 67, 12, 19], [5, 22, 52, 62, 119, 23, 670, 17, 10, 20], [28, 19, 44, 51, 95, 97, 35, 575, 14, 42], [82, 85, 15, 22, 17, 10, 13, 12, 676, 68], [32, 208, 17, 25, 7, 12, 20, 34, 94, 551]]"
37,37,10,0.50196,0.5303,"[[572, 58, 30, 14, 32, 9, 30, 21, 165, 69], [32, 648, 9, 8, 10, 11, 15, 14, 77, 176], [71, 21, 399, 77, 131, 71, 115, 70, 27, 18], [35, 20, 75, 338, 63, 173, 163, 60, 27, 46], [38, 23, 135, 44, 440, 35, 129, 114, 26, 16], [17, 15, 75, 192, 73, 418, 98, 78, 14, 20], [5, 22, 63, 65, 115, 22, 650, 22, 11, 25], [31, 22, 42, 52, 93, 91, 30, 579, 13, 47], [80, 84, 13, 20, 12, 7, 13, 10, 687, 74], [31, 192, 17, 23, 7, 10, 21, 29, 98, 572]]"
38,38,10,0.50274,0.5282,"[[563, 66, 41, 21, 36, 13, 34, 19, 153, 54], [33, 683, 11, 7, 10, 16, 16, 14, 75, 135], [66, 22, 363, 80, 142, 88, 130, 67, 28, 14], [30, 18, 64, 350, 57, 192, 173, 57, 21, 38], [25, 27, 118, 50, 446, 46, 146, 106, 24, 12], [16, 14, 61, 202, 71, 430, 103, 74, 14, 15], [4, 22, 49, 70, 105, 23, 677, 20, 9, 21], [23, 21, 40, 56, 89, 102, 34, 578, 15, 42], [75, 87, 17, 24, 23, 6, 12, 12, 675, 69], [32, 234, 15, 31, 8, 13, 21, 30, 99, 517]]"
39,39,10,0.5043,0.5306,"[[568, 58, 46, 17, 30, 12, 32, 15, 157, 65], [35, 664, 13, 8, 9, 11, 15, 15, 77, 153], [68, 20, 407, 68, 129, 75, 126, 65, 27, 15], [32, 22, 78, 316, 53, 201, 179, 60, 20, 39], [29, 27, 137, 45, 427, 38, 144, 111, 25, 17], [17, 15, 90, 165, 64, 444, 103, 68, 16, 18], [3, 23, 60, 58, 96, 26, 680, 20, 12, 22], [33, 23, 51, 53, 83, 98, 33, 574, 12, 40], [74, 82, 19, 18, 16, 6, 13, 8, 692, 72], [34, 223, 18, 25, 5, 10, 22, 32, 97, 534]]"
40,40,10,0.50618,0.53,"[[600, 55, 31, 21, 28, 9, 31, 13, 150, 62], [41, 662, 13, 6, 11, 14, 19, 14, 69, 151], [73, 22, 391, 71, 127, 74, 136, 63, 29, 14], [36, 22, 73, 341, 49, 187, 176, 54, 22, 40], [34, 25, 130, 49, 418, 35, 165, 104, 25, 15], [15, 13, 90, 190, 65, 421, 110, 62, 16, 18], [5, 20, 56, 64, 90, 24, 693, 17, 11, 20], [36, 23, 50, 59, 90, 97, 41, 555, 11, 38], [96, 84, 17, 23, 13, 4, 13, 6, 670, 74], [39, 205, 17, 28, 3, 14, 25, 31, 89, 549]]"
41,41,10,0.50522,0.5305,"[[597, 62, 40, 20, 28, 12, 27, 19, 134, 61], [36, 685, 11, 8, 9, 13, 16, 17, 67, 138], [73, 18, 388, 78, 134, 79, 122, 66, 27, 15], [33, 20, 73, 326, 55, 216, 164, 56, 23, 34], [34, 27, 134, 46, 442, 41, 134, 106, 22, 14], [17, 14, 76, 169, 72, 449, 101, 69, 15, 18], [5, 22, 60, 60, 107, 30, 661, 25, 11, 19], [34, 22, 41, 56, 88, 107, 31, 570, 13, 38], [98, 92, 17, 24, 14, 7, 13, 11, 660, 64], [37, 225, 18, 27, 4, 12, 25, 35, 90, 527]]"
42,42,10,0.50664,0.5289,"[[569, 56, 40, 27, 29, 12, 31, 22, 157, 57], [35, 656, 11, 10, 7, 13, 13, 14, 81, 160], [64, 21, 391, 89, 130, 75, 121, 67, 28, 14], [28, 18, 76, 357, 46, 194, 168, 55, 25, 33], [24, 26, 132, 52, 433, 42, 138, 114, 24, 15], [14, 15, 69, 204, 69, 434, 97, 66, 16, 16], [3, 23, 62, 76, 109, 30, 649, 20, 10, 18], [26, 23, 46, 64, 85, 95, 29, 585, 13, 34], [84, 79, 16, 26, 15, 4, 14, 8, 679, 75], [34, 199, 18, 33, 6, 14, 23, 37, 100, 536]]"
