,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
10,10,10,10,0.608,"[[635, 32, 51, 25, 24, 5, 32, 9, 157, 30], [26, 734, 11, 13, 7, 6, 22, 5, 79, 97], [70, 9, 458, 111, 116, 43, 123, 31, 30, 9], [17, 9, 67, 534, 74, 93, 124, 32, 27, 23], [32, 5, 104, 73, 515, 26, 107, 107, 29, 2], [15, 6, 67, 333, 71, 353, 75, 59, 13, 8], [4, 10, 42, 76, 58, 7, 772, 10, 8, 13], [18, 5, 25, 95, 91, 56, 22, 650, 14, 24], [76, 35, 9, 27, 9, 1, 15, 3, 797, 28], [31, 147, 10, 31, 7, 8, 29, 13, 92, 632]]"
11,11,10,10,0.6076,"[[581, 30, 49, 31, 31, 5, 31, 15, 185, 42], [38, 707, 7, 11, 10, 10, 19, 6, 72, 120], [60, 7, 440, 119, 111, 54, 133, 34, 33, 9], [13, 9, 46, 487, 69, 149, 140, 38, 23, 26], [16, 5, 93, 71, 515, 36, 119, 111, 27, 7], [10, 5, 56, 279, 67, 433, 78, 50, 11, 11], [4, 9, 36, 75, 40, 11, 795, 10, 10, 10], [18, 5, 24, 80, 89, 64, 22, 664, 12, 22], [58, 30, 8, 22, 11, 7, 15, 8, 805, 36], [29, 139, 9, 38, 5, 10, 26, 14, 81, 649]]"
12,12,10,10,0.5949,"[[618, 68, 31, 44, 39, 3, 41, 14, 100, 42], [19, 794, 4, 26, 7, 8, 32, 6, 33, 71], [79, 6, 309, 172, 153, 57, 173, 24, 17, 10], [20, 8, 29, 597, 77, 88, 127, 27, 13, 14], [22, 3, 39, 121, 562, 25, 131, 87, 6, 4], [7, 7, 31, 380, 79, 357, 81, 48, 3, 7], [4, 7, 15, 111, 35, 10, 804, 6, 3, 5], [11, 9, 14, 134, 108, 56, 20, 621, 3, 24], [85, 68, 8, 51, 22, 4, 17, 7, 698, 40], [16, 240, 5, 45, 7, 11, 41, 13, 33, 589]]"
13,13,10,10,0.6223,"[[644, 37, 40, 29, 26, 1, 35, 13, 135, 40], [34, 766, 8, 14, 6, 5, 20, 4, 56, 87], [79, 10, 440, 101, 109, 41, 157, 29, 24, 10], [16, 9, 46, 539, 77, 79, 156, 28, 24, 26], [33, 6, 84, 73, 521, 28, 136, 94, 19, 6], [12, 10, 52, 328, 71, 363, 91, 55, 8, 10], [2, 10, 29, 60, 34, 7, 835, 9, 6, 8], [15, 7, 27, 90, 88, 50, 24, 666, 8, 25], [70, 39, 7, 25, 7, 1, 16, 5, 793, 37], [24, 171, 11, 28, 6, 8, 24, 12, 60, 656]]"
14,14,10,10,0.6052,"[[554, 47, 38, 39, 46, 6, 38, 13, 155, 64], [21, 751, 7, 12, 10, 4, 24, 2, 48, 121], [62, 9, 343, 120, 175, 47, 152, 34, 38, 20], [7, 12, 31, 525, 105, 99, 123, 43, 22, 33], [12, 8, 50, 78, 585, 21, 106, 112, 17, 11], [5, 6, 36, 289, 102, 374, 101, 57, 7, 23], [4, 8, 13, 93, 54, 17, 775, 13, 9, 14], [11, 5, 16, 91, 102, 50, 30, 650, 8, 37], [47, 40, 4, 23, 17, 4, 17, 5, 794, 49], [12, 157, 4, 25, 11, 6, 24, 9, 51, 701]]"
15,15,10,10,0.6242,"[[634, 26, 55, 39, 35, 5, 35, 16, 105, 50], [30, 717, 8, 29, 10, 6, 28, 6, 44, 122], [67, 5, 450, 120, 129, 40, 134, 34, 13, 8], [22, 3, 57, 575, 69, 83, 122, 33, 14, 22], [25, 3, 80, 79, 546, 26, 113, 107, 17, 4], [9, 2, 57, 347, 65, 385, 65, 55, 7, 8], [1, 3, 31, 87, 47, 12, 804, 6, 5, 4], [9, 3, 32, 96, 82, 51, 19, 680, 8, 20], [82, 28, 14, 41, 10, 8, 14, 7, 757, 39], [25, 108, 10, 49, 8, 6, 26, 17, 57, 694]]"
16,16,10,10,0.6208,"[[549, 31, 60, 25, 33, 5, 20, 10, 214, 53], [18, 745, 7, 16, 11, 6, 20, 2, 82, 93], [61, 7, 500, 102, 128, 44, 99, 17, 31, 11], [17, 10, 69, 532, 78, 112, 104, 27, 24, 27], [28, 7, 103, 76, 570, 35, 83, 70, 21, 7], [10, 2, 66, 298, 70, 432, 59, 40, 12, 11], [2, 10, 43, 89, 51, 16, 759, 6, 16, 8], [16, 4, 26, 91, 132, 67, 12, 604, 12, 36], [35, 32, 13, 17, 7, 4, 12, 3, 850, 27], [17, 156, 7, 23, 9, 8, 24, 14, 75, 667]]"
17,17,10,10,0.63,"[[610, 21, 58, 35, 28, 3, 36, 15, 153, 41], [27, 710, 5, 15, 13, 6, 27, 4, 74, 119], [62, 6, 466, 91, 120, 46, 151, 30, 20, 8], [13, 5, 48, 504, 70, 123, 166, 29, 20, 22], [19, 3, 83, 75, 557, 26, 110, 100, 23, 4], [9, 2, 41, 290, 73, 434, 84, 49, 10, 8], [1, 5, 27, 53, 46, 13, 841, 6, 6, 2], [11, 3, 26, 86, 94, 55, 23, 671, 10, 21], [54, 28, 11, 21, 8, 7, 18, 3, 820, 30], [23, 107, 8, 33, 12, 10, 36, 12, 72, 687]]"
18,18,10,10,0.6115,"[[590, 43, 52, 34, 31, 6, 43, 8, 169, 24], [24, 772, 8, 18, 8, 8, 27, 1, 81, 53], [65, 8, 450, 114, 102, 47, 166, 16, 25, 7], [11, 8, 63, 523, 54, 78, 196, 26, 24, 17], [24, 6, 56, 97, 524, 29, 170, 68, 20, 6], [13, 8, 46, 330, 60, 372, 109, 41, 14, 7], [3, 4, 16, 56, 23, 10, 876, 2, 8, 2], [15, 9, 29, 112, 106, 44, 36, 620, 15, 14], [50, 39, 11, 25, 8, 2, 17, 3, 822, 23], [19, 204, 9, 38, 8, 14, 45, 10, 87, 566]]"
19,19,10,10,0.6311,"[[625, 35, 67, 27, 25, 2, 40, 11, 121, 47], [19, 790, 7, 10, 10, 3, 32, 1, 49, 79], [58, 8, 504, 80, 106, 32, 158, 20, 26, 8], [14, 10, 75, 480, 66, 79, 199, 28, 25, 24], [20, 5, 92, 60, 557, 18, 155, 68, 20, 5], [9, 5, 71, 270, 79, 377, 122, 47, 10, 10], [2, 6, 24, 35, 29, 8, 882, 4, 7, 3], [15, 5, 30, 90, 109, 38, 30, 648, 10, 25], [68, 44, 18, 17, 9, 3, 19, 2, 788, 32], [23, 168, 10, 29, 13, 4, 30, 12, 51, 660]]"
20,20,10,10,0.6327,"[[589, 30, 53, 30, 35, 8, 25, 22, 166, 42], [26, 735, 4, 15, 14, 3, 12, 5, 56, 130], [61, 5, 446, 102, 168, 50, 95, 38, 24, 11], [12, 10, 49, 514, 83, 133, 104, 44, 21, 30], [17, 5, 67, 75, 593, 30, 66, 120, 20, 7], [7, 3, 43, 260, 87, 453, 57, 73, 7, 10], [4, 5, 30, 80, 69, 21, 768, 9, 9, 5], [10, 5, 19, 79, 83, 51, 11, 715, 8, 19], [42, 36, 14, 25, 10, 5, 10, 7, 816, 35], [25, 124, 8, 29, 11, 9, 20, 16, 60, 698]]"
21,21,10,10,0.6446,"[[629, 24, 48, 30, 32, 4, 27, 14, 151, 41], [27, 727, 5, 12, 12, 7, 19, 4, 70, 117], [67, 5, 489, 89, 127, 60, 109, 22, 23, 9], [15, 7, 55, 470, 73, 172, 128, 34, 20, 26], [28, 4, 74, 73, 593, 41, 97, 66, 18, 6], [8, 3, 39, 216, 79, 523, 69, 47, 8, 8], [4, 4, 29, 55, 51, 26, 818, 3, 7, 3], [11, 4, 21, 74, 114, 69, 20, 651, 11, 25], [53, 27, 9, 20, 10, 6, 14, 2, 826, 33], [29, 95, 7, 27, 12, 10, 25, 14, 61, 720]]"
22,22,10,10,0.6343,"[[646, 36, 59, 38, 29, 3, 36, 18, 84, 51], [17, 753, 7, 13, 13, 3, 27, 6, 39, 122], [60, 5, 454, 111, 152, 33, 124, 37, 12, 12], [9, 8, 48, 553, 82, 79, 135, 42, 18, 26], [19, 4, 66, 86, 583, 11, 90, 123, 13, 5], [4, 3, 41, 334, 91, 362, 84, 69, 5, 7], [2, 3, 20, 64, 53, 8, 833, 7, 5, 5], [9, 5, 19, 96, 86, 40, 16, 696, 5, 28], [95, 43, 16, 30, 15, 2, 16, 9, 730, 44], [26, 107, 7, 37, 9, 4, 28, 12, 37, 733]]"
23,23,10,10,0.633,"[[630, 30, 60, 26, 27, 4, 26, 9, 146, 42], [28, 740, 10, 12, 11, 2, 15, 3, 67, 112], [75, 8, 510, 80, 130, 28, 123, 17, 18, 11], [18, 12, 85, 465, 90, 82, 159, 30, 24, 35], [31, 6, 78, 59, 611, 14, 99, 80, 16, 6], [9, 6, 77, 265, 101, 366, 98, 53, 14, 11], [3, 13, 30, 46, 48, 9, 830, 6, 8, 7], [14, 4, 35, 78, 115, 43, 20, 652, 11, 28], [61, 40, 14, 19, 9, 3, 16, 3, 807, 28], [33, 110, 7, 25, 14, 3, 22, 11, 56, 719]]"
24,24,10,10,0.625,"[[583, 38, 79, 41, 44, 7, 40, 24, 96, 48], [10, 764, 8, 18, 18, 3, 37, 6, 36, 100], [41, 3, 458, 96, 153, 42, 152, 33, 12, 10], [9, 9, 54, 484, 90, 107, 172, 42, 13, 20], [10, 3, 71, 68, 589, 13, 111, 114, 17, 4], [5, 3, 49, 275, 96, 397, 111, 53, 4, 7], [0, 4, 24, 47, 45, 10, 858, 5, 4, 3], [4, 2, 19, 80, 104, 52, 35, 678, 7, 19], [69, 42, 20, 31, 24, 4, 21, 7, 735, 47], [17, 113, 6, 46, 13, 5, 37, 20, 39, 704]]"
