,Round,Train Accuracy,Test Accuracy,Confusion Matrix
11,11,0.49452,0.5269,"[[509, 60, 47, 23, 26, 6, 34, 22, 212, 61], [22, 703, 6, 9, 9, 11, 18, 8, 78, 136], [67, 33, 344, 86, 155, 61, 149, 45, 38, 22], [25, 27, 63, 294, 64, 190, 215, 45, 30, 47], [36, 27, 78, 63, 450, 27, 171, 97, 35, 16], [11, 21, 74, 175, 45, 393, 146, 82, 29, 24], [1, 17, 43, 46, 106, 26, 718, 13, 12, 18], [22, 19, 34, 56, 60, 79, 54, 605, 14, 57], [66, 80, 15, 17, 18, 12, 15, 8, 717, 52], [20, 238, 10, 20, 12, 10, 37, 23, 94, 536]]"
12,12,0.50098,0.5311,"[[546, 77, 46, 21, 26, 9, 37, 27, 134, 77], [19, 742, 4, 6, 9, 12, 17, 15, 43, 133], [59, 31, 360, 74, 138, 73, 155, 59, 28, 23], [19, 31, 65, 286, 48, 216, 209, 52, 24, 50], [34, 28, 74, 65, 419, 35, 186, 113, 30, 16], [9, 20, 67, 154, 44, 426, 129, 99, 21, 31], [1, 18, 44, 48, 85, 31, 727, 18, 9, 19], [17, 18, 32, 46, 44, 85, 48, 636, 12, 62], [91, 108, 15, 18, 28, 17, 15, 12, 620, 76], [20, 267, 11, 22, 10, 15, 29, 23, 54, 549]]"
13,13,0.50872,0.5398,"[[550, 53, 53, 19, 31, 9, 46, 26, 147, 66], [23, 718, 8, 4, 12, 9, 26, 11, 54, 135], [55, 27, 388, 58, 156, 66, 162, 45, 28, 15], [20, 25, 72, 275, 64, 209, 225, 47, 26, 37], [31, 20, 82, 53, 461, 29, 190, 95, 29, 10], [7, 17, 76, 143, 59, 429, 138, 90, 21, 20], [2, 12, 45, 38, 83, 28, 757, 11, 10, 14], [17, 15, 35, 47, 68, 87, 50, 623, 12, 46], [92, 86, 18, 16, 32, 17, 21, 10, 651, 57], [25, 230, 14, 22, 17, 15, 36, 30, 65, 546]]"
14,14,0.51548,0.5452,"[[564, 50, 45, 26, 27, 9, 41, 29, 142, 67], [24, 705, 9, 8, 13, 9, 23, 25, 39, 145], [65, 23, 370, 71, 147, 71, 150, 60, 22, 21], [23, 24, 68, 292, 55, 204, 215, 63, 19, 37], [37, 19, 74, 53, 466, 39, 167, 110, 26, 9], [11, 14, 64, 153, 57, 439, 119, 103, 17, 23], [1, 11, 51, 41, 103, 28, 727, 17, 5, 16], [19, 13, 28, 46, 48, 87, 45, 664, 11, 39], [90, 88, 17, 19, 29, 17, 19, 12, 643, 66], [23, 208, 11, 21, 14, 19, 34, 33, 55, 582]]"
15,15,0.52102,0.5518,"[[590, 57, 50, 19, 29, 9, 40, 31, 124, 51], [24, 753, 8, 8, 10, 8, 21, 15, 45, 108], [58, 27, 393, 68, 119, 74, 163, 56, 25, 17], [23, 31, 73, 293, 44, 219, 202, 62, 20, 33], [35, 24, 71, 61, 442, 35, 181, 114, 28, 9], [11, 18, 75, 156, 52, 450, 109, 92, 20, 17], [1, 14, 49, 41, 66, 32, 755, 21, 9, 12], [20, 15, 35, 48, 40, 85, 44, 666, 10, 37], [108, 91, 20, 19, 26, 14, 16, 11, 647, 48], [28, 261, 12, 24, 10, 11, 32, 36, 57, 529]]"
16,16,0.52644,0.5533,"[[547, 70, 51, 20, 29, 10, 39, 28, 139, 67], [17, 779, 8, 8, 8, 6, 17, 11, 32, 114], [61, 31, 391, 68, 125, 68, 164, 50, 20, 22], [22, 24, 67, 329, 56, 180, 214, 47, 22, 39], [34, 23, 69, 62, 459, 30, 175, 106, 30, 12], [9, 18, 63, 176, 56, 437, 117, 84, 17, 23], [1, 15, 45, 37, 87, 22, 756, 15, 6, 16], [22, 15, 32, 49, 55, 89, 46, 639, 9, 44], [80, 108, 15, 17, 26, 15, 16, 8, 652, 63], [22, 280, 12, 21, 9, 13, 33, 25, 41, 544]]"
17,17,0.53204,0.562,"[[616, 47, 47, 20, 31, 10, 35, 26, 107, 61], [34, 744, 7, 9, 11, 6, 19, 15, 30, 125], [66, 26, 411, 66, 123, 77, 145, 48, 16, 22], [26, 23, 70, 320, 53, 203, 196, 52, 20, 37], [41, 17, 75, 60, 487, 39, 148, 102, 23, 8], [10, 17, 69, 165, 57, 461, 107, 80, 16, 18], [2, 12, 53, 39, 94, 25, 735, 18, 6, 16], [25, 13, 29, 46, 56, 94, 40, 653, 7, 37], [129, 90, 19, 20, 24, 17, 15, 8, 618, 60], [36, 233, 13, 26, 11, 12, 25, 27, 42, 575]]"
18,18,0.53572,0.5661,"[[555, 51, 52, 14, 33, 7, 39, 25, 166, 58], [26, 760, 9, 9, 9, 6, 21, 8, 48, 104], [50, 26, 438, 62, 123, 58, 150, 49, 25, 19], [20, 21, 84, 328, 55, 174, 204, 50, 28, 36], [31, 16, 82, 52, 481, 33, 169, 97, 30, 9], [12, 16, 82, 158, 55, 440, 116, 82, 19, 20], [1, 11, 54, 38, 75, 17, 767, 13, 10, 14], [21, 16, 35, 42, 61, 76, 43, 652, 12, 42], [74, 86, 22, 18, 22, 10, 17, 7, 697, 47], [24, 256, 16, 21, 8, 8, 32, 24, 68, 543]]"
19,19,0.54228,0.5676,"[[577, 62, 50, 20, 30, 9, 30, 13, 143, 66], [23, 778, 7, 10, 7, 7, 14, 11, 37, 106], [62, 29, 441, 69, 109, 71, 126, 43, 26, 24], [23, 31, 71, 352, 49, 210, 158, 41, 27, 38], [37, 25, 79, 68, 476, 39, 135, 100, 30, 11], [13, 21, 69, 168, 50, 484, 89, 67, 18, 21], [3, 13, 63, 51, 81, 24, 720, 15, 10, 20], [24, 18, 31, 50, 60, 95, 37, 630, 10, 45], [85, 93, 16, 21, 16, 16, 13, 6, 683, 51], [25, 278, 12, 21, 9, 12, 28, 23, 57, 535]]"
20,20,0.5451,0.5708,"[[573, 49, 53, 19, 32, 9, 32, 17, 150, 66], [30, 767, 9, 8, 5, 5, 16, 13, 42, 105], [60, 26, 451, 67, 103, 63, 133, 48, 26, 23], [27, 23, 78, 358, 47, 193, 167, 46, 28, 33], [34, 19, 90, 59, 467, 33, 158, 99, 28, 13], [12, 18, 78, 178, 49, 455, 94, 79, 18, 19], [4, 14, 62, 44, 62, 24, 750, 14, 11, 15], [25, 15, 33, 49, 59, 79, 43, 647, 8, 42], [83, 90, 16, 19, 15, 13, 15, 7, 693, 49], [28, 264, 14, 20, 9, 11, 24, 24, 59, 547]]"
21,21,0.54652,0.5766,"[[614, 47, 50, 19, 29, 10, 33, 17, 118, 63], [33, 745, 11, 11, 6, 7, 17, 15, 34, 121], [62, 19, 451, 76, 97, 59, 142, 47, 26, 21], [31, 19, 68, 381, 39, 185, 177, 43, 24, 33], [35, 14, 92, 67, 435, 33, 178, 106, 28, 12], [14, 14, 74, 202, 42, 458, 92, 70, 17, 17], [6, 9, 51, 48, 49, 21, 776, 15, 10, 15], [24, 12, 34, 55, 55, 79, 43, 650, 6, 42], [94, 83, 15, 23, 14, 15, 15, 8, 681, 52], [31, 228, 16, 20, 7, 12, 31, 28, 52, 575]]"
22,22,0.55324,0.5795,"[[591, 36, 58, 20, 34, 11, 32, 16, 141, 61], [25, 727, 13, 9, 10, 6, 18, 15, 52, 125], [48, 17, 468, 66, 115, 68, 131, 41, 25, 21], [25, 15, 73, 329, 43, 236, 185, 41, 23, 30], [30, 12, 84, 54, 492, 45, 146, 100, 28, 9], [10, 13, 76, 165, 47, 493, 97, 66, 18, 15], [4, 9, 48, 43, 71, 33, 755, 10, 10, 17], [17, 10, 33, 49, 65, 94, 40, 651, 9, 32], [80, 73, 19, 18, 18, 18, 16, 6, 706, 46], [31, 205, 18, 17, 9, 14, 31, 28, 64, 583]]"
23,23,0.5538,0.5797,"[[587, 51, 58, 14, 30, 9, 31, 11, 141, 68], [28, 757, 12, 9, 5, 7, 14, 10, 44, 114], [57, 21, 482, 70, 98, 54, 126, 47, 22, 23], [26, 21, 79, 357, 42, 194, 173, 46, 25, 37], [31, 15, 89, 64, 461, 33, 162, 102, 30, 13], [13, 18, 79, 185, 44, 460, 96, 72, 15, 18], [4, 13, 57, 38, 58, 24, 771, 10, 9, 16], [29, 14, 37, 47, 59, 77, 41, 648, 8, 40], [77, 86, 20, 16, 15, 12, 15, 6, 701, 52], [27, 236, 17, 17, 8, 10, 33, 23, 56, 573]]"
24,24,0.5582,0.5834,"[[601, 57, 53, 16, 30, 7, 29, 14, 126, 67], [24, 758, 11, 9, 6, 6, 14, 13, 44, 115], [57, 23, 466, 76, 111, 71, 105, 48, 22, 21], [26, 22, 70, 353, 45, 229, 154, 48, 23, 30], [32, 16, 89, 66, 478, 42, 126, 114, 28, 9], [16, 17, 70, 173, 45, 496, 76, 73, 14, 20], [5, 14, 48, 48, 75, 36, 736, 16, 9, 13], [18, 14, 34, 51, 55, 88, 32, 664, 9, 35], [88, 87, 16, 20, 13, 12, 14, 6, 691, 53], [28, 220, 15, 20, 6, 10, 28, 28, 54, 591]]"
25,25,0.56154,0.5899,"[[598, 56, 55, 19, 32, 6, 29, 19, 127, 59], [31, 741, 11, 10, 6, 6, 16, 15, 40, 124], [58, 19, 489, 76, 103, 57, 114, 45, 18, 21], [25, 18, 73, 375, 47, 203, 161, 48, 22, 28], [30, 11, 94, 61, 489, 34, 138, 108, 26, 9], [11, 16, 80, 191, 49, 470, 84, 72, 11, 16], [7, 10, 56, 50, 64, 25, 761, 10, 6, 11], [18, 11, 34, 55, 60, 76, 32, 675, 7, 32], [82, 80, 18, 22, 15, 11, 15, 5, 701, 51], [30, 211, 16, 22, 8, 10, 30, 24, 49, 600]]"
26,26,0.5629,0.5857,"[[585, 65, 52, 13, 33, 6, 24, 10, 151, 61], [27, 772, 11, 8, 3, 5, 12, 8, 53, 101], [65, 24, 480, 66, 105, 50, 117, 42, 26, 25], [27, 29, 71, 375, 51, 183, 150, 41, 38, 35], [34, 16, 89, 65, 502, 36, 133, 80, 33, 12], [17, 23, 67, 188, 57, 456, 86, 60, 22, 24], [7, 17, 54, 47, 70, 24, 744, 9, 15, 13], [22, 20, 32, 54, 73, 77, 39, 632, 12, 39], [76, 78, 17, 14, 11, 10, 12, 2, 736, 44], [28, 240, 12, 18, 7, 8, 24, 21, 67, 575]]"
27,27,0.56866,0.5922,"[[609, 52, 52, 18, 30, 10, 22, 10, 138, 59], [33, 754, 12, 7, 5, 6, 14, 11, 50, 108], [63, 17, 491, 70, 97, 65, 112, 41, 23, 21], [30, 20, 72, 358, 50, 236, 139, 39, 29, 27], [33, 11, 106, 56, 485, 44, 130, 94, 30, 11], [17, 16, 69, 164, 50, 516, 71, 62, 18, 17], [6, 12, 56, 50, 68, 36, 740, 10, 12, 10], [21, 8, 32, 53, 71, 86, 34, 657, 8, 30], [82, 72, 14, 19, 13, 15, 11, 4, 727, 43], [32, 220, 17, 26, 5, 12, 24, 21, 58, 585]]"
28,28,0.57368,0.5924,"[[623, 54, 48, 23, 29, 10, 24, 12, 113, 64], [36, 747, 14, 12, 7, 7, 13, 11, 42, 111], [56, 22, 480, 84, 100, 64, 119, 38, 19, 18], [26, 18, 69, 385, 46, 223, 138, 37, 25, 33], [33, 11, 98, 65, 467, 44, 142, 103, 27, 10], [11, 15, 67, 198, 44, 499, 73, 57, 16, 20], [7, 10, 49, 58, 57, 26, 765, 7, 10, 11], [21, 6, 32, 57, 61, 85, 38, 660, 6, 34], [94, 76, 17, 25, 13, 18, 12, 4, 694, 47], [32, 210, 13, 30, 5, 13, 31, 18, 44, 604]]"
29,29,0.57554,0.5961,"[[614, 56, 50, 16, 31, 8, 24, 16, 124, 61], [30, 757, 13, 10, 8, 6, 8, 10, 49, 109], [59, 19, 491, 74, 110, 48, 103, 51, 22, 23], [24, 27, 72, 382, 59, 202, 131, 45, 27, 31], [30, 10, 99, 56, 506, 40, 119, 99, 29, 12], [12, 20, 78, 187, 54, 476, 69, 70, 15, 19], [5, 10, 54, 50, 71, 26, 745, 12, 13, 14], [19, 9, 31, 54, 71, 73, 30, 673, 7, 33], [83, 75, 17, 19, 12, 13, 12, 4, 721, 44], [29, 229, 14, 22, 7, 11, 24, 21, 47, 596]]"
30,30,0.5741,0.5977,"[[604, 55, 53, 24, 29, 10, 27, 15, 117, 66], [26, 739, 13, 12, 8, 7, 12, 13, 44, 126], [54, 17, 486, 71, 94, 68, 122, 48, 18, 22], [21, 19, 67, 366, 52, 233, 152, 36, 22, 32], [29, 10, 96, 58, 478, 47, 147, 98, 25, 12], [11, 12, 65, 171, 47, 528, 75, 59, 12, 20], [4, 8, 49, 45, 55, 35, 773, 13, 8, 10], [16, 7, 29, 52, 64, 88, 35, 671, 6, 32], [77, 65, 17, 23, 15, 17, 13, 5, 712, 56], [27, 193, 15, 29, 7, 13, 28, 22, 46, 620]]"
31,31,0.5804,0.597,"[[643, 52, 47, 18, 33, 7, 27, 17, 105, 51], [33, 754, 11, 13, 7, 7, 12, 11, 39, 113], [63, 22, 477, 84, 101, 45, 122, 48, 20, 18], [22, 24, 70, 426, 52, 161, 159, 44, 21, 21], [36, 10, 91, 60, 495, 38, 137, 104, 23, 6], [14, 12, 64, 233, 54, 442, 79, 68, 17, 17], [6, 7, 50, 51, 59, 20, 775, 13, 11, 8], [18, 9, 26, 67, 67, 63, 36, 680, 5, 29], [94, 76, 19, 23, 14, 13, 14, 4, 697, 46], [37, 218, 16, 27, 8, 12, 31, 24, 46, 581]]"
32,32,0.58436,0.6033,"[[632, 52, 45, 20, 31, 9, 26, 13, 109, 63], [30, 737, 12, 13, 5, 7, 12, 11, 38, 135], [61, 18, 478, 87, 97, 60, 118, 40, 20, 21], [25, 19, 69, 405, 50, 212, 146, 32, 21, 21], [30, 7, 91, 66, 496, 50, 139, 88, 25, 8], [12, 10, 62, 206, 49, 504, 68, 54, 15, 20], [7, 7, 46, 51, 57, 28, 775, 11, 7, 11], [17, 6, 26, 63, 78, 80, 33, 656, 7, 34], [83, 63, 14, 21, 16, 16, 15, 6, 717, 49], [29, 179, 17, 28, 8, 13, 29, 19, 45, 633]]"
33,33,0.58234,0.6064,"[[634, 54, 41, 16, 34, 8, 26, 14, 110, 63], [30, 746, 11, 11, 6, 7, 11, 10, 39, 129], [63, 17, 479, 74, 100, 51, 128, 42, 21, 25], [24, 23, 67, 386, 53, 194, 158, 44, 24, 27], [34, 9, 86, 59, 500, 41, 140, 97, 26, 8], [13, 15, 62, 176, 55, 495, 84, 62, 19, 19], [7, 7, 43, 43, 53, 26, 785, 15, 9, 12], [19, 6, 27, 53, 63, 74, 34, 684, 7, 33], [85, 68, 13, 20, 14, 13, 14, 4, 718, 51], [30, 190, 15, 23, 6, 11, 24, 20, 44, 637]]"
34,34,0.58148,0.6051,"[[624, 53, 45, 18, 30, 13, 24, 17, 118, 58], [30, 753, 13, 11, 7, 8, 13, 9, 34, 122], [61, 17, 479, 73, 105, 53, 119, 47, 23, 23], [28, 25, 68, 369, 50, 232, 142, 42, 22, 22], [35, 12, 83, 54, 507, 53, 131, 94, 24, 7], [14, 16, 56, 159, 53, 537, 70, 59, 17, 19], [6, 7, 43, 48, 67, 30, 764, 15, 10, 10], [20, 11, 24, 51, 70, 83, 35, 669, 8, 29], [89, 67, 13, 21, 11, 13, 14, 5, 719, 48], [29, 184, 16, 26, 6, 14, 25, 24, 46, 630]]"
35,35,0.58672,0.6085,"[[627, 57, 41, 16, 30, 11, 24, 16, 119, 59], [26, 760, 10, 11, 3, 7, 11, 7, 36, 129], [64, 19, 467, 77, 97, 60, 124, 41, 24, 27], [25, 24, 63, 375, 49, 228, 150, 38, 23, 25], [29, 14, 83, 58, 506, 50, 130, 94, 29, 7], [11, 18, 54, 166, 50, 523, 80, 59, 18, 21], [6, 7, 42, 42, 54, 30, 785, 15, 9, 10], [18, 13, 31, 47, 64, 81, 38, 668, 8, 32], [81, 68, 7, 19, 9, 17, 14, 5, 729, 51], [25, 186, 12, 23, 7, 14, 23, 22, 43, 645]]"
36,36,0.58714,0.6085,"[[642, 57, 44, 19, 29, 11, 22, 17, 98, 61], [28, 752, 13, 11, 6, 8, 9, 8, 32, 133], [65, 20, 479, 78, 107, 55, 110, 43, 19, 24], [26, 25, 65, 392, 50, 213, 136, 45, 19, 29], [32, 13, 82, 60, 513, 48, 117, 106, 21, 8], [17, 17, 56, 178, 58, 509, 64, 63, 16, 22], [6, 11, 42, 53, 62, 32, 758, 16, 9, 11], [17, 7, 25, 52, 73, 77, 26, 683, 8, 32], [90, 71, 12, 20, 12, 14, 14, 6, 706, 55], [26, 189, 10, 24, 7, 14, 18, 24, 37, 651]]"
37,37,0.58896,0.6096,"[[654, 53, 37, 18, 28, 11, 19, 19, 98, 63], [31, 752, 10, 11, 7, 8, 10, 11, 30, 130], [64, 16, 487, 69, 101, 61, 99, 51, 23, 29], [26, 20, 58, 363, 53, 249, 120, 53, 21, 37], [32, 10, 86, 57, 507, 52, 101, 121, 26, 8], [12, 14, 50, 157, 47, 540, 61, 77, 18, 24], [8, 9, 45, 58, 64, 45, 732, 17, 10, 12], [16, 7, 19, 45, 64, 78, 22, 708, 8, 33], [97, 72, 8, 20, 9, 15, 13, 6, 702, 58], [29, 185, 9, 24, 6, 15, 16, 27, 38, 651]]"
38,38,0.59524,0.61,"[[621, 54, 43, 19, 32, 12, 17, 17, 121, 64], [27, 754, 12, 12, 7, 6, 9, 8, 44, 121], [57, 19, 492, 71, 98, 54, 117, 41, 25, 26], [24, 24, 67, 400, 51, 197, 139, 46, 21, 31], [31, 9, 90, 64, 508, 45, 111, 105, 32, 5], [14, 14, 51, 191, 55, 499, 69, 62, 21, 24], [7, 9, 42, 59, 61, 28, 756, 15, 12, 11], [17, 7, 23, 52, 74, 75, 32, 682, 8, 30], [80, 55, 8, 18, 8, 14, 16, 3, 748, 50], [27, 185, 13, 20, 6, 14, 21, 25, 49, 640]]"
39,39,0.59432,0.612,"[[639, 50, 42, 21, 25, 11, 24, 13, 117, 58], [27, 750, 13, 10, 6, 9, 11, 13, 38, 123], [63, 17, 498, 83, 87, 56, 117, 36, 21, 22], [23, 18, 65, 401, 47, 224, 145, 33, 20, 24], [29, 7, 95, 64, 497, 49, 124, 103, 27, 5], [13, 10, 53, 191, 48, 516, 79, 55, 17, 18], [6, 8, 45, 51, 54, 31, 776, 12, 10, 7], [17, 7, 25, 57, 75, 85, 32, 668, 7, 27], [82, 58, 11, 25, 7, 13, 16, 4, 738, 46], [31, 182, 11, 28, 6, 15, 21, 22, 47, 637]]"
40,40,0.59258,0.6121,"[[638, 46, 52, 25, 32, 12, 26, 17, 98, 54], [33, 740, 16, 11, 8, 7, 13, 16, 38, 118], [51, 15, 513, 75, 103, 55, 114, 37, 17, 20], [21, 20, 69, 375, 64, 212, 151, 51, 17, 20], [28, 5, 92, 56, 530, 48, 113, 103, 21, 4], [10, 7, 55, 173, 59, 518, 81, 67, 14, 16], [8, 9, 47, 47, 66, 30, 771, 11, 5, 6], [18, 3, 24, 48, 76, 86, 29, 688, 6, 22], [88, 54, 12, 24, 12, 17, 15, 5, 733, 40], [31, 178, 17, 34, 11, 16, 24, 31, 43, 615]]"
41,41,0.59634,0.6147,"[[656, 56, 43, 18, 24, 9, 22, 13, 100, 59], [34, 752, 13, 10, 7, 6, 9, 6, 32, 131], [60, 17, 525, 78, 81, 47, 104, 37, 22, 29], [28, 22, 78, 405, 45, 195, 139, 44, 19, 25], [34, 9, 109, 62, 488, 42, 120, 103, 26, 7], [13, 11, 63, 174, 47, 513, 75, 58, 21, 25], [7, 11, 58, 57, 50, 28, 755, 16, 10, 8], [19, 6, 28, 51, 69, 75, 27, 684, 8, 33], [93, 63, 11, 23, 7, 13, 13, 4, 723, 50], [34, 178, 14, 26, 6, 15, 17, 23, 41, 646]]"
42,42,0.59836,0.6154,"[[678, 51, 44, 18, 20, 12, 25, 11, 92, 49], [34, 755, 13, 12, 8, 7, 11, 10, 34, 116], [65, 15, 511, 84, 85, 57, 113, 32, 15, 23], [24, 20, 68, 409, 51, 211, 142, 37, 16, 22], [31, 7, 104, 68, 484, 45, 127, 109, 23, 2], [12, 9, 54, 187, 51, 530, 75, 49, 13, 20], [8, 8, 46, 60, 50, 29, 775, 11, 7, 6], [17, 7, 28, 61, 67, 82, 28, 678, 7, 25], [98, 59, 9, 29, 9, 15, 16, 4, 719, 42], [37, 185, 17, 35, 8, 14, 22, 26, 41, 615]]"
