,Round,Daisy,Epoch,Test Accuracy,Confusion Matrix
15,15,10,10,0.4228,"[[545, 53, 34, 13, 32, 24, 14, 35, 173, 77], [29, 567, 4, 3, 16, 32, 18, 27, 156, 148], [69, 28, 154, 14, 272, 214, 57, 134, 25, 33], [39, 44, 28, 96, 126, 331, 177, 97, 22, 40], [50, 16, 37, 15, 490, 100, 85, 161, 24, 22], [17, 47, 40, 52, 104, 489, 105, 107, 12, 27], [9, 26, 21, 22, 342, 92, 389, 77, 3, 19], [37, 37, 21, 17, 141, 142, 55, 475, 14, 61], [174, 99, 17, 9, 27, 15, 5, 13, 551, 90], [60, 186, 11, 8, 18, 32, 29, 71, 113, 472]]"
16,16,10,10,0.4306,"[[457, 53, 29, 2, 78, 18, 31, 56, 214, 62], [25, 613, 4, 1, 32, 27, 28, 57, 117, 96], [51, 15, 173, 10, 326, 172, 94, 112, 23, 24], [14, 30, 42, 68, 177, 294, 238, 101, 18, 18], [32, 10, 44, 6, 579, 53, 113, 136, 16, 11], [10, 29, 52, 45, 149, 409, 160, 118, 12, 16], [2, 16, 42, 14, 348, 39, 476, 52, 2, 9], [24, 20, 24, 12, 171, 110, 61, 539, 10, 29], [96, 107, 11, 7, 43, 23, 15, 20, 595, 83], [50, 231, 9, 6, 27, 30, 45, 105, 100, 397]]"
17,17,10,10,0.451,"[[510, 33, 62, 12, 72, 21, 27, 61, 119, 83], [29, 587, 6, 9, 21, 35, 38, 47, 66, 162], [47, 11, 243, 13, 318, 172, 69, 94, 11, 22], [8, 14, 63, 114, 146, 336, 182, 94, 13, 30], [25, 4, 65, 11, 577, 66, 93, 136, 11, 12], [9, 17, 79, 54, 125, 462, 127, 103, 6, 18], [2, 11, 59, 23, 332, 65, 453, 42, 1, 12], [20, 9, 46, 18, 146, 132, 37, 551, 9, 32], [146, 97, 22, 14, 48, 24, 16, 17, 475, 141], [44, 157, 19, 15, 20, 32, 38, 82, 55, 538]]"
18,18,10,10,0.4826,"[[518, 47, 42, 14, 51, 9, 30, 33, 193, 63], [17, 706, 7, 10, 7, 19, 33, 23, 80, 98], [55, 20, 287, 46, 263, 125, 89, 66, 18, 31], [22, 29, 57, 180, 108, 260, 208, 75, 19, 42], [32, 9, 70, 23, 521, 53, 131, 129, 15, 17], [12, 28, 99, 86, 98, 411, 140, 91, 8, 27], [7, 19, 54, 34, 231, 40, 562, 34, 7, 12], [29, 19, 50, 31, 112, 110, 44, 554, 10, 41], [98, 122, 18, 15, 20, 11, 14, 10, 611, 81], [34, 239, 13, 18, 14, 19, 36, 58, 93, 476]]"
19,19,10,10,0.4071,"[[625, 11, 63, 15, 90, 11, 28, 34, 112, 11], [74, 418, 18, 24, 86, 34, 118, 47, 127, 54], [67, 2, 246, 23, 438, 93, 70, 54, 5, 2], [27, 4, 70, 120, 235, 211, 252, 69, 11, 1], [44, 0, 54, 13, 714, 30, 65, 71, 9, 0], [11, 5, 105, 63, 232, 349, 156, 70, 8, 1], [6, 1, 38, 20, 523, 17, 378, 11, 5, 1], [40, 0, 50, 19, 250, 104, 51, 478, 6, 2], [244, 39, 32, 23, 73, 14, 24, 15, 517, 19], [112, 102, 38, 34, 85, 36, 120, 125, 122, 226]]"
20,20,10,10,0.4632,"[[558, 12, 103, 14, 68, 23, 31, 60, 94, 37], [48, 485, 21, 15, 26, 49, 80, 70, 82, 124], [42, 2, 379, 19, 224, 162, 75, 81, 5, 11], [13, 5, 79, 145, 117, 353, 180, 94, 6, 8], [27, 0, 112, 13, 509, 69, 112, 152, 4, 2], [6, 5, 107, 68, 85, 482, 115, 119, 6, 7], [4, 4, 80, 26, 236, 56, 544, 39, 5, 6], [20, 1, 49, 18, 109, 136, 33, 618, 4, 12], [209, 53, 42, 23, 51, 32, 19, 24, 481, 66], [53, 124, 29, 31, 26, 59, 62, 108, 77, 431]]"
21,21,10,10,0.4826,"[[588, 25, 75, 24, 48, 27, 31, 49, 55, 78], [43, 617, 13, 13, 6, 51, 43, 53, 11, 150], [45, 5, 357, 29, 177, 201, 87, 80, 6, 13], [10, 8, 58, 177, 98, 364, 186, 80, 4, 15], [24, 1, 108, 17, 472, 98, 118, 155, 5, 2], [8, 8, 90, 75, 62, 525, 117, 104, 4, 7], [3, 4, 84, 36, 180, 62, 577, 46, 0, 8], [19, 1, 39, 26, 88, 159, 31, 619, 4, 14], [185, 141, 39, 31, 38, 29, 20, 21, 353, 143], [38, 151, 19, 30, 14, 61, 42, 88, 16, 541]]"
22,22,10,10,0.4945,"[[583, 17, 101, 28, 58, 17, 22, 36, 112, 26], [45, 557, 19, 42, 19, 45, 61, 46, 89, 77], [42, 3, 425, 55, 201, 115, 77, 58, 18, 6], [14, 11, 78, 299, 116, 223, 179, 61, 12, 7], [33, 1, 126, 31, 532, 50, 102, 115, 10, 0], [4, 5, 115, 150, 105, 406, 110, 89, 9, 7], [3, 5, 86, 49, 208, 32, 575, 26, 11, 5], [20, 1, 55, 40, 134, 99, 26, 606, 5, 14], [179, 51, 37, 41, 35, 21, 19, 13, 572, 32], [51, 176, 35, 52, 27, 41, 45, 66, 117, 390]]"
23,23,10,10,0.5194,"[[520, 39, 40, 18, 62, 10, 37, 40, 157, 77], [33, 694, 5, 10, 7, 14, 37, 24, 35, 141], [48, 10, 333, 32, 247, 111, 112, 66, 15, 26], [9, 19, 50, 214, 136, 215, 243, 73, 7, 34], [15, 4, 83, 16, 563, 29, 140, 134, 10, 6], [7, 15, 73, 100, 119, 387, 175, 99, 7, 18], [1, 8, 61, 26, 178, 22, 655, 27, 4, 18], [10, 4, 30, 17, 142, 72, 51, 638, 5, 31], [75, 101, 12, 30, 29, 9, 19, 8, 612, 105], [22, 206, 14, 17, 17, 15, 37, 50, 44, 578]]"
24,24,10,10,0.5316,"[[596, 20, 54, 13, 37, 15, 24, 45, 127, 69], [27, 656, 7, 8, 5, 19, 36, 31, 43, 168], [55, 8, 332, 30, 216, 155, 82, 85, 19, 18], [16, 12, 44, 216, 103, 265, 207, 95, 11, 31], [22, 1, 69, 20, 531, 56, 104, 177, 12, 8], [11, 9, 66, 87, 96, 465, 115, 122, 12, 17], [4, 6, 51, 32, 207, 38, 602, 42, 7, 11], [14, 2, 23, 21, 82, 100, 33, 693, 6, 26], [120, 70, 23, 29, 21, 18, 11, 10, 610, 88], [22, 157, 14, 21, 10, 29, 24, 58, 50, 615]]"
25,25,10,10,0.3917,"[[289, 5, 136, 19, 228, 13, 54, 37, 197, 22], [13, 200, 40, 33, 94, 25, 290, 57, 112, 136], [21, 0, 316, 14, 366, 70, 164, 29, 15, 5], [1, 2, 52, 114, 275, 145, 325, 77, 4, 5], [7, 0, 58, 4, 699, 11, 135, 79, 6, 1], [2, 1, 85, 58, 302, 248, 213, 86, 4, 1], [0, 0, 31, 6, 243, 16, 680, 17, 4, 3], [1, 1, 33, 10, 300, 56, 87, 509, 3, 0], [44, 5, 83, 29, 148, 11, 88, 7, 553, 32], [12, 59, 59, 28, 115, 35, 171, 75, 137, 309]]"
26,26,10,10,0.5379,"[[622, 30, 44, 16, 46, 12, 23, 27, 126, 54], [27, 696, 3, 13, 13, 13, 37, 22, 54, 122], [60, 11, 291, 46, 258, 119, 122, 52, 25, 16], [23, 16, 33, 283, 126, 190, 236, 56, 17, 20], [28, 3, 49, 35, 587, 25, 147, 105, 20, 1], [13, 14, 50, 147, 123, 396, 142, 88, 14, 13], [3, 7, 27, 38, 154, 28, 709, 21, 4, 9], [24, 4, 16, 31, 131, 84, 54, 629, 5, 22], [133, 85, 20, 25, 21, 6, 14, 6, 638, 52], [31, 207, 12, 33, 21, 19, 35, 39, 75, 528]]"
27,27,10,10,0.5588,"[[650, 29, 59, 9, 40, 7, 25, 27, 94, 60], [35, 743, 7, 8, 6, 9, 32, 18, 34, 108], [55, 10, 446, 33, 168, 86, 107, 57, 19, 19], [18, 18, 82, 245, 104, 190, 235, 71, 14, 23], [22, 1, 119, 19, 535, 18, 148, 120, 12, 6], [12, 13, 94, 114, 98, 394, 147, 100, 12, 16], [2, 6, 66, 21, 118, 22, 724, 27, 4, 10], [19, 3, 37, 19, 99, 76, 42, 675, 5, 25], [144, 84, 25, 20, 18, 7, 13, 7, 612, 70], [31, 222, 16, 19, 12, 11, 31, 45, 49, 564]]"
28,28,10,10,0.5067,"[[658, 12, 44, 21, 62, 10, 37, 18, 120, 18], [33, 605, 13, 20, 36, 15, 97, 12, 83, 86], [83, 5, 314, 47, 300, 65, 137, 25, 18, 6], [23, 6, 61, 231, 184, 123, 322, 28, 15, 7], [48, 1, 47, 27, 683, 11, 136, 33, 13, 1], [11, 6, 63, 132, 207, 295, 232, 38, 16, 0], [4, 0, 39, 21, 187, 11, 718, 5, 12, 3], [38, 2, 33, 37, 247, 62, 92, 467, 7, 15], [124, 32, 18, 33, 38, 12, 35, 4, 674, 30], [43, 161, 17, 40, 41, 18, 97, 27, 134, 422]]"
29,29,10,10,0.5609,"[[628, 36, 66, 19, 43, 5, 19, 38, 73, 73], [21, 740, 6, 15, 5, 12, 21, 27, 17, 136], [41, 10, 437, 62, 170, 77, 101, 71, 10, 21], [12, 15, 57, 330, 103, 161, 194, 95, 8, 25], [15, 0, 99, 33, 537, 23, 123, 154, 10, 6], [11, 14, 66, 182, 101, 373, 119, 109, 8, 17], [3, 12, 54, 36, 117, 25, 706, 33, 3, 11], [13, 5, 32, 32, 78, 57, 38, 717, 5, 23], [157, 115, 25, 28, 23, 13, 15, 12, 522, 90], [22, 196, 20, 22, 13, 16, 24, 51, 17, 619]]"
30,30,10,10,0.5722,"[[630, 24, 54, 19, 39, 10, 25, 27, 115, 57], [29, 713, 4, 15, 10, 13, 30, 14, 34, 138], [48, 7, 426, 54, 154, 135, 95, 48, 15, 18], [14, 13, 51, 326, 92, 221, 183, 66, 15, 19], [23, 1, 105, 35, 558, 41, 101, 122, 13, 1], [13, 11, 46, 153, 94, 464, 108, 88, 8, 15], [3, 7, 56, 41, 133, 37, 691, 18, 3, 11], [18, 5, 28, 26, 93, 100, 33, 671, 3, 23], [113, 72, 19, 30, 15, 14, 14, 7, 638, 78], [31, 165, 13, 29, 19, 22, 38, 36, 42, 605]]"
31,31,10,10,0.5764,"[[599, 36, 49, 14, 26, 16, 17, 24, 148, 71], [19, 741, 1, 12, 4, 15, 24, 16, 31, 137], [57, 4, 374, 56, 174, 120, 103, 60, 26, 26], [14, 16, 47, 290, 97, 236, 176, 75, 19, 30], [25, 1, 73, 39, 537, 34, 122, 146, 18, 5], [12, 12, 38, 129, 87, 487, 101, 95, 18, 21], [5, 7, 34, 48, 120, 38, 707, 22, 7, 12], [18, 4, 20, 26, 73, 89, 34, 695, 5, 36], [84, 67, 16, 20, 8, 17, 11, 6, 709, 62], [18, 190, 14, 18, 9, 16, 24, 28, 58, 625]]"
32,32,10,10,0.5753,"[[661, 28, 51, 10, 27, 8, 18, 21, 130, 46], [30, 719, 3, 11, 5, 14, 19, 15, 40, 144], [59, 9, 434, 27, 177, 90, 100, 58, 25, 21], [20, 15, 69, 257, 93, 212, 205, 78, 26, 25], [33, 1, 103, 19, 552, 25, 116, 132, 14, 5], [16, 12, 75, 109, 86, 445, 122, 104, 15, 16], [4, 8, 62, 30, 124, 33, 700, 23, 8, 8], [25, 4, 35, 23, 89, 81, 31, 684, 6, 22], [121, 65, 20, 15, 12, 8, 14, 5, 694, 46], [32, 170, 12, 14, 15, 18, 28, 35, 69, 607]]"
33,33,10,10,0.5853,"[[626, 34, 48, 10, 36, 11, 15, 24, 120, 76], [15, 746, 1, 10, 6, 12, 14, 13, 24, 159], [57, 12, 405, 49, 182, 97, 88, 61, 21, 28], [18, 17, 52, 324, 95, 215, 148, 73, 19, 39], [25, 2, 84, 38, 571, 28, 84, 151, 12, 5], [15, 14, 41, 158, 91, 467, 79, 95, 14, 26], [5, 11, 45, 56, 132, 41, 662, 25, 7, 16], [20, 4, 24, 30, 82, 78, 27, 697, 6, 32], [99, 69, 18, 18, 9, 10, 10, 6, 686, 75], [23, 165, 11, 13, 11, 19, 20, 30, 39, 669]]"
34,34,10,10,0.5857,"[[647, 33, 64, 18, 22, 12, 29, 23, 88, 64], [18, 762, 2, 15, 4, 9, 16, 12, 26, 136], [48, 10, 441, 58, 119, 103, 123, 57, 18, 23], [13, 14, 54, 366, 69, 201, 185, 68, 10, 20], [24, 2, 104, 48, 493, 42, 149, 122, 11, 5], [14, 15, 53, 158, 56, 468, 132, 83, 6, 15], [2, 9, 46, 50, 77, 29, 751, 21, 3, 12], [17, 6, 35, 41, 66, 94, 45, 669, 3, 24], [119, 89, 20, 30, 9, 15, 16, 6, 620, 76], [29, 177, 12, 23, 13, 21, 28, 25, 32, 640]]"
35,35,10,10,0.5871,"[[686, 27, 54, 12, 15, 9, 10, 24, 100, 63], [26, 745, 0, 11, 6, 12, 14, 12, 33, 141], [64, 11, 415, 67, 131, 98, 90, 73, 26, 25], [25, 10, 55, 363, 88, 174, 163, 74, 16, 32], [35, 2, 122, 40, 519, 34, 93, 139, 9, 7], [16, 14, 56, 166, 84, 437, 85, 106, 13, 23], [5, 6, 52, 55, 96, 34, 702, 25, 7, 18], [28, 1, 27, 40, 75, 66, 33, 696, 6, 28], [129, 64, 20, 23, 10, 6, 10, 11, 660, 67], [25, 167, 11, 23, 10, 11, 25, 27, 53, 648]]"
36,36,10,10,0.5968,"[[668, 29, 52, 12, 18, 9, 17, 19, 106, 70], [26, 754, 2, 12, 6, 10, 13, 12, 32, 133], [60, 8, 428, 52, 140, 81, 115, 62, 30, 24], [20, 17, 50, 377, 81, 159, 184, 63, 22, 27], [34, 2, 92, 42, 536, 29, 128, 112, 16, 9], [21, 12, 55, 171, 76, 442, 104, 87, 14, 18], [3, 9, 43, 50, 84, 28, 747, 17, 6, 13], [25, 4, 29, 40, 74, 68, 37, 681, 8, 34], [108, 71, 17, 17, 8, 3, 16, 6, 691, 63], [26, 181, 14, 19, 13, 14, 22, 25, 42, 644]]"
37,37,10,10,0.5998,"[[622, 34, 64, 10, 20, 15, 22, 23, 126, 64], [17, 787, 1, 18, 3, 11, 11, 11, 34, 107], [48, 11, 431, 53, 155, 96, 102, 56, 24, 24], [12, 18, 59, 324, 96, 220, 171, 59, 20, 21], [23, 1, 100, 28, 574, 35, 102, 118, 11, 8], [12, 15, 50, 141, 85, 491, 91, 88, 12, 15], [2, 11, 49, 44, 108, 33, 717, 18, 7, 11], [19, 6, 27, 24, 77, 83, 31, 699, 7, 27], [79, 70, 20, 22, 9, 9, 12, 9, 717, 53], [17, 197, 12, 16, 11, 21, 27, 22, 41, 636]]"
38,38,10,10,0.6023,"[[690, 16, 42, 12, 22, 11, 13, 19, 119, 56], [29, 730, 4, 11, 2, 8, 10, 12, 53, 141], [75, 9, 423, 58, 131, 102, 95, 54, 32, 21], [22, 12, 45, 371, 82, 219, 133, 67, 28, 21], [30, 1, 103, 44, 547, 51, 88, 118, 14, 4], [15, 10, 49, 160, 74, 507, 59, 85, 21, 20], [7, 8, 54, 65, 95, 46, 683, 18, 11, 13], [27, 3, 25, 30, 73, 95, 26, 689, 7, 25], [102, 49, 15, 19, 9, 6, 8, 8, 735, 49], [28, 148, 8, 24, 13, 18, 18, 31, 64, 648]]"
39,39,10,10,0.6055,"[[656, 32, 52, 11, 22, 9, 20, 20, 100, 78], [18, 780, 2, 11, 4, 14, 12, 12, 29, 118], [48, 12, 475, 47, 121, 92, 106, 56, 20, 23], [18, 18, 56, 348, 78, 202, 169, 68, 17, 26], [23, 1, 108, 37, 528, 35, 116, 132, 13, 7], [16, 14, 59, 159, 71, 481, 86, 86, 11, 17], [5, 11, 57, 53, 67, 37, 733, 18, 5, 14], [22, 4, 34, 26, 68, 81, 28, 702, 5, 30], [94, 71, 20, 17, 6, 12, 10, 11, 688, 71], [23, 183, 9, 15, 13, 18, 22, 22, 31, 664]]"
40,40,10,10,0.602,"[[709, 21, 51, 9, 14, 5, 21, 17, 108, 45], [29, 741, 4, 5, 5, 8, 26, 9, 44, 129], [72, 11, 473, 48, 120, 71, 111, 45, 26, 23], [20, 15, 66, 350, 82, 168, 190, 64, 19, 26], [34, 1, 114, 42, 525, 25, 128, 115, 13, 3], [16, 13, 66, 172, 84, 414, 112, 93, 15, 15], [9, 9, 47, 42, 74, 27, 761, 15, 5, 11], [29, 3, 40, 24, 75, 60, 37, 701, 7, 24], [112, 50, 17, 17, 8, 3, 14, 8, 726, 45], [35, 160, 11, 21, 16, 18, 29, 25, 65, 620]]"
41,41,10,10,0.6074,"[[683, 22, 39, 13, 21, 7, 21, 21, 100, 73], [21, 754, 1, 15, 4, 12, 14, 13, 27, 139], [61, 10, 413, 61, 136, 111, 107, 47, 24, 30], [20, 17, 40, 366, 61, 235, 160, 59, 15, 27], [25, 1, 86, 37, 531, 49, 124, 124, 13, 10], [15, 14, 48, 147, 67, 512, 82, 83, 8, 24], [7, 9, 39, 63, 73, 43, 734, 15, 5, 12], [20, 5, 28, 22, 57, 89, 35, 702, 8, 34], [92, 60, 14, 19, 7, 10, 12, 6, 706, 74], [21, 159, 8, 16, 12, 20, 22, 23, 46, 673]]"
42,42,10,10,0.6089,"[[701, 34, 42, 11, 21, 6, 21, 17, 97, 50], [28, 807, 3, 10, 5, 8, 16, 12, 24, 87], [68, 13, 451, 52, 127, 87, 111, 51, 22, 18], [19, 21, 58, 360, 78, 190, 169, 62, 21, 22], [25, 2, 104, 33, 540, 39, 116, 126, 12, 3], [15, 15, 64, 151, 73, 479, 88, 82, 13, 20], [4, 10, 44, 54, 70, 37, 745, 17, 7, 12], [24, 5, 34, 25, 68, 83, 34, 692, 8, 27], [107, 65, 15, 20, 4, 9, 10, 8, 717, 45], [30, 222, 13, 21, 13, 16, 21, 19, 48, 597]]"
