,Round,Train Accuracy,Test Accuracy,Confusion Matrix
10,10,0.47738,0.5139,"[[520, 65, 61, 13, 16, 10, 24, 20, 188, 83], [13, 730, 8, 9, 4, 9, 7, 18, 48, 154], [68, 31, 344, 79, 113, 80, 123, 104, 25, 33], [27, 28, 66, 299, 38, 214, 170, 80, 16, 62], [47, 30, 117, 78, 340, 51, 155, 136, 25, 21], [10, 19, 74, 176, 38, 439, 79, 120, 18, 27], [1, 19, 62, 79, 92, 35, 629, 42, 10, 31], [22, 25, 30, 57, 57, 96, 34, 611, 13, 55], [96, 98, 9, 21, 10, 10, 8, 14, 652, 82], [22, 228, 7, 22, 3, 10, 26, 31, 76, 575]]"
11,11,0.48346,0.5234,"[[520, 43, 70, 12, 17, 14, 28, 19, 181, 96], [16, 655, 10, 9, 5, 9, 9, 24, 65, 198], [58, 20, 386, 71, 104, 100, 120, 83, 26, 32], [21, 16, 68, 300, 40, 229, 182, 69, 18, 57], [42, 23, 140, 69, 350, 55, 154, 125, 23, 19], [8, 8, 76, 175, 40, 472, 81, 99, 16, 25], [3, 10, 68, 70, 82, 39, 660, 31, 7, 30], [20, 19, 37, 55, 56, 106, 39, 607, 12, 49], [88, 85, 9, 28, 10, 14, 7, 19, 658, 82], [25, 167, 10, 24, 3, 12, 27, 32, 74, 626]]"
12,12,0.49292,0.5294,"[[510, 51, 55, 12, 18, 12, 35, 21, 195, 91], [14, 714, 7, 10, 5, 7, 12, 17, 63, 151], [59, 27, 353, 90, 115, 86, 131, 79, 30, 30], [18, 23, 60, 328, 45, 196, 197, 67, 18, 48], [42, 23, 119, 70, 369, 44, 165, 125, 25, 18], [7, 14, 70, 195, 42, 440, 95, 98, 15, 24], [2, 16, 55, 70, 77, 29, 692, 30, 6, 23], [21, 21, 32, 58, 51, 88, 47, 622, 14, 46], [80, 87, 4, 26, 11, 10, 9, 17, 679, 77], [24, 206, 6, 25, 4, 9, 28, 35, 76, 587]]"
13,13,0.49842,0.5355,"[[507, 46, 69, 15, 15, 13, 29, 27, 187, 92], [15, 676, 10, 11, 4, 10, 10, 20, 59, 185], [53, 21, 388, 84, 115, 96, 109, 75, 29, 30], [14, 20, 71, 324, 42, 220, 167, 75, 17, 50], [31, 22, 133, 72, 383, 51, 137, 126, 29, 16], [4, 9, 84, 196, 42, 467, 65, 94, 13, 26], [2, 13, 60, 72, 88, 46, 655, 32, 9, 23], [15, 13, 35, 59, 57, 94, 32, 640, 11, 44], [76, 84, 9, 26, 12, 14, 6, 17, 681, 75], [20, 170, 7, 20, 5, 12, 24, 35, 73, 634]]"
14,14,0.50944,0.5401,"[[543, 47, 55, 16, 14, 12, 34, 23, 175, 81], [18, 699, 9, 13, 4, 8, 11, 18, 61, 159], [65, 22, 362, 87, 121, 90, 138, 57, 30, 28], [21, 17, 60, 356, 45, 189, 180, 64, 20, 48], [36, 20, 122, 68, 374, 46, 172, 116, 31, 15], [8, 10, 70, 216, 39, 441, 92, 90, 13, 21], [2, 14, 52, 73, 70, 29, 705, 25, 11, 19], [22, 18, 33, 65, 50, 85, 48, 626, 10, 43], [86, 78, 6, 26, 11, 10, 12, 15, 685, 71], [27, 192, 6, 22, 6, 8, 26, 27, 76, 610]]"
15,15,0.51524,0.5465,"[[563, 55, 48, 12, 15, 13, 28, 23, 159, 84], [22, 709, 7, 8, 4, 6, 10, 18, 52, 164], [70, 22, 362, 91, 124, 83, 119, 66, 30, 33], [22, 20, 55, 354, 48, 199, 162, 70, 22, 48], [36, 20, 116, 75, 392, 43, 146, 122, 33, 17], [10, 11, 76, 213, 40, 452, 73, 87, 12, 26], [2, 17, 46, 73, 77, 34, 690, 30, 12, 19], [23, 21, 33, 57, 53, 81, 35, 642, 9, 46], [88, 90, 8, 22, 13, 11, 7, 12, 676, 73], [24, 198, 7, 20, 5, 7, 21, 24, 69, 625]]"
16,16,0.5203,0.5542,"[[545, 42, 52, 17, 13, 16, 25, 28, 193, 69], [19, 681, 6, 10, 6, 12, 12, 16, 63, 175], [66, 18, 398, 86, 106, 91, 116, 59, 33, 27], [18, 17, 60, 371, 51, 211, 149, 61, 22, 40], [34, 16, 125, 77, 404, 46, 133, 113, 34, 18], [10, 7, 83, 207, 41, 472, 69, 74, 13, 24], [3, 13, 54, 78, 74, 35, 687, 24, 12, 20], [18, 15, 36, 61, 54, 94, 32, 634, 10, 46], [76, 71, 8, 22, 12, 15, 8, 11, 713, 64], [23, 163, 10, 24, 5, 11, 22, 26, 79, 637]]"
17,17,0.52712,0.5619,"[[561, 49, 45, 15, 16, 16, 26, 27, 171, 74], [18, 707, 7, 9, 8, 9, 10, 14, 52, 166], [64, 20, 365, 83, 140, 99, 108, 60, 33, 28], [18, 19, 53, 387, 55, 218, 134, 52, 24, 40], [34, 16, 106, 78, 433, 50, 125, 107, 34, 17], [10, 10, 71, 186, 46, 508, 61, 71, 12, 25], [3, 16, 49, 79, 77, 41, 687, 19, 11, 18], [16, 14, 29, 60, 59, 101, 31, 635, 10, 45], [87, 77, 8, 21, 14, 14, 8, 11, 693, 67], [25, 169, 7, 26, 5, 5, 20, 27, 73, 643]]"
18,18,0.53434,0.5633,"[[551, 47, 57, 18, 19, 10, 26, 28, 168, 76], [20, 689, 8, 11, 8, 9, 12, 12, 55, 176], [58, 18, 411, 86, 108, 86, 120, 58, 30, 25], [18, 16, 69, 397, 47, 195, 138, 56, 23, 41], [29, 15, 125, 74, 410, 48, 137, 117, 31, 14], [10, 8, 86, 214, 38, 472, 64, 71, 13, 24], [1, 13, 52, 83, 52, 35, 711, 25, 9, 19], [15, 13, 38, 65, 56, 94, 32, 633, 11, 43], [77, 75, 10, 25, 14, 10, 10, 12, 696, 71], [21, 156, 7, 25, 5, 5, 21, 28, 69, 663]]"
19,19,0.53642,0.5688,"[[580, 50, 42, 19, 18, 12, 30, 30, 163, 56], [20, 706, 9, 7, 6, 10, 13, 15, 52, 162], [66, 17, 367, 82, 131, 100, 118, 63, 31, 25], [17, 16, 60, 386, 56, 203, 143, 58, 23, 38], [29, 13, 101, 71, 450, 43, 131, 120, 31, 11], [10, 9, 71, 184, 48, 491, 68, 85, 14, 20], [3, 11, 46, 71, 58, 38, 722, 22, 10, 19], [16, 13, 30, 65, 57, 95, 31, 644, 11, 38], [86, 74, 7, 22, 14, 14, 9, 13, 700, 61], [28, 158, 6, 28, 5, 7, 21, 31, 74, 642]]"
20,20,0.5434,0.574,"[[615, 49, 40, 19, 12, 11, 29, 28, 139, 58], [31, 736, 6, 6, 7, 10, 11, 11, 40, 142], [70, 21, 389, 80, 125, 84, 115, 62, 29, 25], [22, 19, 65, 382, 50, 208, 130, 60, 24, 40], [34, 14, 116, 72, 442, 46, 117, 116, 31, 12], [14, 9, 69, 192, 46, 489, 66, 78, 14, 23], [5, 11, 50, 66, 69, 41, 709, 18, 10, 21], [23, 16, 29, 63, 62, 91, 26, 635, 9, 46], [101, 81, 7, 20, 13, 9, 8, 10, 695, 56], [31, 172, 7, 26, 4, 6, 16, 25, 65, 648]]"
21,21,0.54636,0.5761,"[[585, 50, 40, 20, 18, 10, 30, 26, 158, 63], [19, 741, 5, 5, 7, 8, 11, 11, 54, 139], [65, 18, 377, 80, 119, 86, 133, 64, 32, 26], [18, 18, 57, 390, 53, 202, 141, 57, 23, 41], [33, 13, 108, 65, 429, 44, 145, 118, 31, 14], [11, 11, 64, 194, 46, 486, 72, 80, 14, 22], [5, 11, 47, 66, 50, 33, 741, 19, 7, 21], [21, 15, 24, 60, 58, 95, 30, 642, 8, 47], [87, 75, 8, 18, 14, 8, 10, 11, 716, 53], [26, 169, 8, 23, 5, 6, 16, 23, 70, 654]]"
22,22,0.54988,0.5807,"[[596, 48, 43, 20, 14, 10, 27, 28, 161, 53], [17, 736, 6, 5, 7, 8, 14, 10, 61, 136], [67, 20, 394, 79, 130, 86, 112, 56, 31, 25], [20, 18, 65, 369, 63, 208, 136, 57, 23, 41], [33, 14, 107, 61, 461, 45, 120, 117, 31, 11], [14, 10, 70, 182, 56, 484, 67, 79, 14, 24], [4, 11, 47, 60, 66, 30, 734, 18, 8, 22], [17, 13, 26, 61, 64, 93, 25, 651, 10, 40], [87, 69, 8, 16, 15, 8, 9, 11, 734, 43], [26, 168, 8, 24, 5, 6, 17, 24, 74, 648]]"
23,23,0.55548,0.5819,"[[596, 39, 46, 23, 14, 11, 27, 32, 153, 59], [24, 701, 7, 7, 8, 10, 11, 11, 49, 172], [65, 14, 411, 80, 116, 96, 101, 61, 28, 28], [15, 16, 71, 379, 54, 231, 114, 58, 22, 40], [32, 10, 117, 60, 447, 56, 111, 129, 27, 11], [12, 8, 69, 169, 41, 530, 55, 81, 12, 23], [3, 10, 57, 73, 64, 42, 705, 17, 8, 21], [14, 11, 25, 59, 61, 101, 25, 651, 9, 44], [87, 63, 8, 19, 15, 12, 9, 13, 713, 61], [26, 140, 8, 24, 5, 7, 16, 27, 61, 686]]"
24,24,0.55372,0.583,"[[621, 43, 43, 24, 19, 9, 26, 31, 131, 53], [23, 709, 7, 10, 7, 6, 15, 12, 50, 161], [69, 14, 400, 96, 126, 72, 108, 62, 29, 24], [18, 17, 67, 430, 58, 181, 122, 55, 21, 31], [35, 9, 101, 67, 468, 35, 121, 130, 25, 9], [15, 8, 71, 222, 51, 461, 60, 82, 10, 20], [3, 9, 56, 74, 69, 31, 715, 16, 8, 19], [16, 11, 27, 71, 67, 81, 24, 664, 9, 30], [97, 71, 8, 21, 18, 8, 11, 11, 704, 51], [31, 145, 12, 28, 6, 7, 20, 30, 63, 658]]"
25,25,0.56282,0.591,"[[625, 40, 44, 23, 12, 9, 27, 31, 129, 60], [23, 732, 6, 7, 7, 9, 10, 10, 43, 153], [70, 15, 407, 91, 112, 89, 103, 60, 27, 26], [20, 16, 66, 416, 52, 215, 102, 56, 20, 37], [32, 12, 98, 65, 465, 52, 115, 125, 24, 12], [17, 9, 57, 201, 45, 515, 47, 78, 9, 22], [5, 11, 47, 75, 61, 41, 713, 15, 10, 22], [19, 10, 20, 63, 63, 97, 21, 660, 8, 39], [102, 81, 6, 22, 13, 8, 10, 11, 697, 50], [29, 152, 9, 28, 4, 8, 12, 24, 54, 680]]"
26,26,0.56646,0.5901,"[[607, 43, 44, 21, 12, 11, 27, 30, 151, 54], [21, 751, 5, 8, 7, 6, 13, 9, 46, 134], [71, 14, 416, 80, 111, 85, 112, 56, 30, 25], [19, 17, 72, 374, 55, 225, 128, 55, 21, 34], [31, 13, 109, 47, 462, 53, 125, 124, 26, 10], [15, 9, 63, 170, 47, 529, 63, 75, 8, 21], [5, 10, 54, 57, 56, 41, 736, 13, 8, 20], [17, 11, 25, 57, 74, 94, 22, 652, 9, 39], [92, 81, 10, 17, 14, 6, 9, 10, 715, 46], [27, 172, 8, 26, 3, 8, 16, 26, 55, 659]]"
27,27,0.56766,0.596,"[[625, 41, 44, 23, 13, 11, 27, 27, 141, 48], [26, 734, 6, 10, 8, 8, 15, 8, 46, 139], [66, 16, 414, 94, 119, 81, 111, 50, 29, 20], [22, 15, 66, 440, 55, 191, 114, 50, 20, 27], [30, 11, 107, 61, 489, 46, 117, 108, 22, 9], [15, 8, 61, 205, 50, 509, 55, 72, 8, 17], [5, 9, 49, 69, 62, 35, 732, 12, 9, 18], [18, 9, 28, 69, 80, 91, 20, 648, 7, 30], [94, 77, 8, 21, 17, 11, 11, 8, 715, 38], [32, 160, 10, 28, 4, 9, 17, 27, 59, 654]]"
28,28,0.5731,0.5995,"[[639, 45, 43, 26, 15, 8, 26, 24, 120, 54], [19, 760, 6, 6, 7, 5, 11, 7, 46, 133], [66, 17, 412, 91, 139, 73, 101, 54, 24, 23], [17, 17, 63, 423, 66, 200, 108, 52, 21, 33], [30, 12, 87, 58, 525, 40, 107, 104, 25, 12], [15, 8, 62, 198, 61, 497, 62, 68, 8, 21], [5, 11, 50, 64, 72, 30, 728, 12, 8, 20], [18, 9, 23, 63, 85, 89, 20, 645, 9, 39], [101, 81, 7, 25, 20, 5, 7, 10, 703, 41], [31, 170, 8, 26, 4, 8, 16, 22, 52, 663]]"
29,29,0.57256,0.6019,"[[614, 40, 50, 26, 14, 9, 28, 28, 141, 50], [19, 743, 6, 9, 8, 5, 12, 7, 48, 143], [62, 16, 434, 80, 123, 79, 106, 50, 30, 20], [15, 17, 74, 411, 65, 203, 118, 47, 21, 29], [28, 14, 101, 56, 516, 43, 108, 102, 23, 9], [14, 8, 65, 182, 48, 519, 67, 69, 9, 19], [5, 12, 55, 60, 69, 31, 728, 11, 10, 19], [17, 9, 26, 60, 83, 89, 22, 650, 8, 36], [84, 76, 10, 18, 20, 7, 10, 8, 728, 39], [27, 155, 8, 23, 4, 9, 17, 26, 55, 676]]"
30,30,0.57864,0.6034,"[[623, 36, 45, 19, 9, 10, 28, 25, 143, 62], [21, 738, 4, 5, 6, 3, 10, 8, 51, 154], [68, 16, 438, 81, 102, 76, 115, 50, 30, 24], [25, 19, 66, 405, 48, 213, 115, 49, 22, 38], [34, 13, 108, 51, 462, 52, 126, 114, 28, 12], [18, 7, 61, 172, 40, 540, 58, 69, 13, 22], [5, 11, 50, 55, 53, 39, 743, 12, 9, 23], [19, 10, 29, 54, 70, 95, 17, 658, 8, 40], [85, 74, 8, 20, 13, 5, 9, 8, 734, 44], [25, 155, 6, 22, 3, 9, 13, 22, 52, 693]]"
31,31,0.57858,0.6062,"[[638, 36, 32, 21, 16, 9, 29, 21, 142, 56], [21, 763, 3, 6, 6, 3, 12, 7, 48, 131], [68, 21, 396, 93, 127, 82, 110, 49, 32, 22], [24, 20, 52, 407, 57, 220, 116, 47, 22, 35], [36, 16, 79, 61, 511, 48, 113, 101, 25, 10], [18, 8, 45, 179, 49, 544, 60, 64, 10, 23], [5, 11, 41, 61, 62, 35, 743, 11, 9, 22], [21, 10, 17, 57, 75, 96, 18, 656, 9, 41], [87, 78, 5, 21, 17, 6, 8, 7, 733, 38], [28, 177, 6, 18, 5, 8, 16, 21, 50, 671]]"
32,32,0.58434,0.6095,"[[619, 35, 51, 26, 12, 9, 26, 25, 145, 52], [19, 752, 3, 6, 7, 3, 11, 9, 48, 142], [62, 17, 441, 93, 108, 79, 109, 45, 26, 20], [18, 19, 62, 454, 53, 194, 103, 47, 20, 30], [29, 16, 101, 70, 482, 47, 119, 102, 23, 11], [16, 7, 59, 196, 45, 529, 54, 62, 10, 22], [5, 11, 45, 72, 55, 34, 744, 10, 8, 16], [16, 9, 23, 58, 72, 99, 19, 657, 7, 40], [75, 76, 12, 21, 18, 6, 9, 7, 736, 40], [26, 165, 7, 23, 4, 7, 14, 22, 51, 681]]"
33,33,0.5861,0.6114,"[[634, 34, 44, 22, 18, 9, 27, 27, 138, 47], [26, 746, 3, 8, 7, 2, 11, 10, 52, 135], [66, 18, 435, 88, 111, 71, 111, 55, 26, 19], [22, 17, 60, 432, 69, 191, 110, 50, 22, 27], [31, 15, 93, 58, 513, 39, 116, 102, 26, 7], [16, 7, 60, 186, 48, 521, 59, 70, 12, 21], [5, 11, 51, 63, 59, 30, 749, 11, 8, 13], [17, 10, 25, 51, 79, 88, 20, 671, 6, 33], [81, 71, 11, 19, 21, 6, 8, 7, 746, 30], [30, 169, 7, 18, 7, 6, 18, 27, 51, 667]]"
34,34,0.5877,0.6113,"[[640, 37, 56, 24, 13, 10, 23, 26, 117, 54], [20, 760, 4, 8, 7, 4, 9, 10, 43, 135], [59, 20, 457, 98, 112, 73, 84, 51, 26, 20], [22, 17, 57, 462, 55, 204, 86, 47, 21, 29], [27, 14, 101, 70, 501, 46, 97, 109, 23, 12], [18, 8, 56, 205, 43, 530, 40, 69, 10, 21], [5, 11, 56, 76, 65, 38, 709, 16, 7, 17], [15, 9, 23, 54, 72, 96, 14, 677, 6, 34], [92, 84, 13, 22, 19, 8, 8, 9, 706, 39], [28, 176, 8, 20, 4, 8, 16, 23, 46, 671]]"
35,35,0.59134,0.612,"[[648, 36, 46, 23, 18, 8, 26, 23, 124, 48], [20, 752, 4, 7, 7, 3, 10, 10, 46, 141], [67, 18, 451, 88, 108, 67, 113, 43, 26, 19], [23, 16, 59, 415, 63, 196, 130, 47, 21, 30], [29, 13, 101, 59, 505, 35, 123, 101, 23, 11], [16, 6, 62, 189, 46, 519, 68, 61, 11, 22], [5, 12, 49, 60, 49, 29, 766, 10, 6, 14], [19, 10, 31, 48, 75, 89, 25, 660, 6, 37], [91, 78, 10, 17, 21, 7, 8, 6, 723, 39], [28, 169, 7, 18, 7, 8, 16, 20, 46, 681]]"
36,36,0.59484,0.6153,"[[664, 34, 46, 24, 15, 8, 20, 28, 117, 44], [24, 753, 3, 8, 8, 4, 10, 11, 50, 129], [68, 16, 461, 89, 110, 69, 97, 49, 25, 16], [20, 15, 60, 443, 64, 199, 96, 52, 21, 30], [28, 9, 102, 62, 516, 38, 105, 108, 24, 8], [16, 7, 56, 192, 49, 527, 53, 66, 12, 22], [6, 11, 61, 69, 58, 31, 726, 15, 8, 15], [18, 9, 28, 52, 78, 90, 17, 673, 5, 30], [96, 74, 11, 17, 19, 9, 8, 7, 728, 31], [29, 177, 8, 19, 7, 7, 14, 23, 54, 662]]"
37,37,0.59324,0.6149,"[[644, 36, 47, 24, 15, 8, 26, 23, 127, 50], [20, 753, 3, 9, 8, 4, 11, 7, 52, 133], [60, 19, 439, 88, 112, 77, 115, 44, 28, 18], [20, 16, 55, 423, 59, 210, 121, 46, 21, 29], [26, 12, 86, 64, 530, 40, 113, 96, 24, 9], [16, 7, 46, 192, 50, 542, 60, 54, 12, 21], [6, 7, 43, 61, 55, 36, 755, 12, 8, 17], [19, 10, 25, 52, 82, 94, 22, 654, 5, 37], [83, 63, 10, 19, 18, 9, 9, 6, 745, 38], [28, 174, 8, 16, 5, 11, 19, 21, 54, 664]]"
38,38,0.59474,0.6188,"[[642, 37, 47, 23, 8, 10, 21, 23, 141, 48], [17, 768, 4, 8, 7, 5, 9, 7, 50, 125], [63, 21, 464, 80, 100, 83, 97, 44, 32, 16], [24, 18, 59, 424, 54, 225, 95, 50, 23, 28], [29, 13, 98, 63, 510, 47, 108, 98, 26, 8], [17, 9, 50, 178, 43, 560, 47, 62, 13, 21], [5, 13, 54, 71, 51, 35, 731, 14, 12, 14], [14, 9, 30, 47, 75, 100, 17, 665, 7, 36], [71, 67, 9, 16, 19, 9, 8, 6, 763, 32], [28, 180, 5, 16, 5, 8, 17, 21, 59, 661]]"
39,39,0.59972,0.6172,"[[658, 32, 38, 30, 14, 8, 23, 24, 130, 43], [23, 730, 3, 7, 8, 5, 11, 9, 62, 142], [71, 16, 445, 89, 108, 76, 105, 46, 29, 15], [24, 14, 59, 439, 58, 213, 92, 50, 23, 28], [31, 12, 87, 68, 507, 45, 110, 105, 26, 9], [20, 5, 55, 190, 43, 542, 44, 67, 13, 21], [7, 11, 48, 75, 53, 36, 732, 13, 11, 14], [19, 10, 27, 49, 73, 90, 20, 671, 5, 36], [85, 50, 9, 19, 17, 9, 9, 5, 763, 34], [30, 156, 6, 17, 6, 7, 15, 20, 58, 685]]"
40,40,0.60112,0.6223,"[[662, 37, 35, 31, 13, 9, 17, 23, 125, 48], [19, 774, 5, 7, 7, 3, 9, 9, 46, 121], [69, 18, 446, 86, 113, 70, 101, 46, 33, 18], [25, 17, 56, 440, 60, 205, 93, 53, 22, 29], [28, 12, 85, 66, 524, 41, 105, 104, 27, 8], [18, 8, 55, 187, 41, 546, 44, 65, 17, 19], [8, 12, 52, 69, 58, 35, 725, 14, 11, 16], [17, 9, 27, 49, 75, 84, 17, 684, 6, 32], [82, 69, 10, 16, 16, 6, 7, 8, 751, 35], [30, 176, 7, 17, 6, 8, 17, 17, 51, 671]]"
41,41,0.60238,0.6214,"[[667, 34, 37, 23, 14, 8, 19, 23, 126, 49], [22, 756, 4, 8, 11, 2, 9, 9, 49, 130], [66, 20, 441, 80, 126, 73, 102, 48, 28, 16], [25, 19, 59, 425, 68, 204, 93, 58, 22, 27], [28, 9, 80, 53, 543, 46, 104, 105, 25, 7], [18, 6, 50, 181, 52, 539, 50, 70, 14, 20], [9, 12, 45, 64, 62, 34, 736, 14, 12, 12], [17, 11, 26, 42, 82, 81, 21, 684, 5, 31], [89, 69, 9, 14, 16, 8, 9, 7, 749, 30], [29, 163, 5, 19, 9, 8, 15, 22, 56, 674]]"
42,42,0.6035,0.6238,"[[676, 34, 31, 26, 12, 7, 20, 21, 125, 48], [20, 775, 4, 6, 5, 2, 9, 8, 51, 120], [73, 21, 445, 85, 107, 71, 109, 40, 34, 15], [24, 18, 54, 443, 55, 201, 102, 44, 27, 32], [33, 12, 79, 68, 527, 40, 113, 94, 25, 9], [19, 8, 47, 195, 46, 540, 52, 59, 14, 20], [9, 12, 48, 67, 50, 34, 746, 12, 8, 14], [21, 13, 24, 49, 76, 83, 28, 663, 7, 36], [90, 68, 8, 15, 17, 6, 9, 5, 748, 34], [27, 177, 6, 17, 9, 7, 15, 14, 53, 675]]"
