,Round,Train Accuracy,Test Accuracy,Confusion Matrix
12,12,0.28722,0.3086,"[[264, 0, 129, 179, 70, 14, 45, 7, 281, 11], [39, 31, 25, 344, 126, 39, 43, 39, 184, 130], [26, 0, 244, 280, 316, 33, 63, 8, 26, 4], [5, 0, 50, 583, 160, 35, 150, 1, 12, 4], [15, 0, 66, 208, 609, 7, 61, 10, 22, 2], [0, 0, 43, 597, 125, 132, 79, 9, 12, 3], [0, 0, 29, 157, 493, 7, 300, 3, 9, 2], [8, 0, 33, 434, 273, 41, 50, 133, 17, 11], [90, 1, 26, 190, 63, 20, 17, 8, 571, 14], [22, 8, 23, 342, 76, 16, 79, 23, 192, 219]]"
13,13,0.18724,0.203,"[[255, 641, 0, 0, 0, 0, 0, 47, 3, 54], [1, 982, 0, 0, 0, 0, 0, 3, 0, 14], [62, 549, 9, 0, 1, 55, 16, 195, 0, 113], [8, 538, 0, 0, 0, 83, 3, 186, 1, 181], [23, 590, 2, 0, 7, 28, 17, 280, 1, 52], [2, 541, 0, 0, 0, 76, 2, 247, 1, 131], [4, 630, 0, 1, 1, 82, 42, 102, 4, 134], [3, 435, 0, 0, 0, 9, 1, 418, 0, 134], [71, 820, 0, 0, 0, 0, 0, 9, 17, 83], [3, 762, 0, 0, 0, 0, 0, 11, 0, 224]]"
14,14,0.18502,0.1908,"[[0, 1, 308, 93, 215, 6, 55, 3, 319, 0], [1, 13, 193, 150, 417, 27, 61, 8, 128, 2], [0, 0, 359, 58, 533, 5, 27, 1, 17, 0], [0, 1, 262, 165, 447, 9, 103, 0, 13, 0], [0, 0, 141, 30, 783, 1, 26, 1, 18, 0], [0, 0, 288, 263, 368, 26, 46, 0, 9, 0], [0, 0, 79, 16, 791, 3, 109, 0, 2, 0], [1, 0, 276, 126, 505, 20, 50, 11, 11, 0], [0, 0, 203, 83, 222, 10, 40, 1, 441, 0], [0, 3, 296, 167, 266, 15, 115, 1, 136, 1]]"
15,15,0.20644,0.2177,"[[297, 509, 0, 0, 0, 3, 0, 22, 0, 169], [6, 795, 0, 0, 0, 1, 0, 6, 0, 192], [83, 299, 9, 0, 0, 151, 7, 200, 0, 251], [22, 255, 0, 0, 0, 144, 1, 154, 0, 424], [28, 411, 1, 1, 0, 46, 5, 278, 0, 230], [10, 246, 0, 0, 0, 141, 0, 172, 0, 431], [9, 337, 3, 1, 0, 132, 16, 135, 0, 367], [16, 240, 1, 0, 0, 18, 0, 404, 0, 321], [112, 625, 0, 0, 0, 1, 0, 15, 4, 243], [17, 451, 0, 0, 0, 1, 0, 20, 0, 511]]"
16,16,0.1295,0.1296,"[[3, 12, 60, 1, 740, 0, 21, 0, 163, 0], [1, 93, 90, 2, 706, 0, 47, 0, 61, 0], [0, 1, 56, 7, 883, 0, 34, 0, 19, 0], [0, 2, 24, 5, 929, 0, 35, 0, 5, 0], [0, 0, 8, 0, 970, 0, 10, 0, 12, 0], [0, 2, 29, 1, 927, 0, 38, 0, 3, 0], [0, 1, 8, 0, 970, 0, 21, 0, 0, 0], [0, 0, 12, 1, 965, 0, 18, 0, 4, 0], [2, 17, 47, 2, 736, 0, 49, 0, 147, 0], [0, 44, 102, 0, 778, 0, 38, 0, 37, 1]]"
17,17,0.19404,0.2075,"[[189, 21, 92, 0, 3, 35, 17, 594, 0, 49], [26, 142, 20, 0, 1, 69, 3, 543, 0, 196], [7, 9, 101, 0, 0, 267, 17, 565, 0, 34], [1, 9, 27, 0, 0, 394, 10, 511, 0, 48], [1, 54, 17, 0, 1, 236, 30, 601, 1, 59], [2, 11, 24, 0, 1, 446, 3, 476, 0, 37], [1, 50, 18, 0, 0, 303, 66, 446, 0, 116], [0, 13, 6, 0, 0, 81, 3, 865, 0, 32], [160, 29, 30, 0, 12, 62, 19, 533, 2, 153], [15, 33, 8, 0, 0, 59, 7, 615, 0, 263]]"
18,18,0.1311,0.1303,"[[0, 2, 19, 1, 793, 0, 16, 0, 169, 0], [0, 15, 19, 4, 713, 0, 92, 0, 156, 1], [0, 2, 14, 3, 935, 0, 30, 0, 16, 0], [0, 1, 6, 6, 870, 0, 100, 0, 17, 0], [0, 1, 4, 0, 969, 0, 17, 0, 9, 0], [0, 0, 4, 10, 881, 0, 97, 0, 8, 0], [0, 1, 3, 0, 921, 0, 72, 0, 3, 0], [0, 0, 3, 4, 910, 0, 79, 0, 4, 0], [0, 0, 7, 1, 751, 0, 14, 0, 227, 0], [0, 17, 29, 3, 773, 0, 88, 0, 90, 0]]"
19,19,0.18144,0.1959,"[[124, 12, 211, 2, 0, 261, 2, 56, 0, 332], [10, 88, 31, 0, 0, 193, 0, 29, 0, 649], [4, 2, 182, 0, 0, 494, 0, 45, 0, 273], [3, 4, 55, 0, 0, 637, 0, 27, 0, 274], [2, 37, 70, 0, 0, 405, 0, 55, 0, 431], [2, 4, 41, 0, 0, 725, 0, 22, 1, 205], [2, 14, 31, 0, 0, 365, 0, 24, 0, 564], [0, 13, 30, 0, 0, 401, 0, 144, 0, 412], [71, 26, 105, 0, 0, 206, 1, 34, 0, 557], [7, 33, 42, 1, 0, 195, 0, 25, 1, 696]]"
20,20,0.25464,0.271,"[[57, 0, 114, 64, 99, 2, 64, 15, 585, 0], [4, 10, 6, 86, 240, 23, 65, 72, 493, 1], [8, 0, 157, 215, 306, 33, 163, 24, 94, 0], [0, 0, 50, 372, 170, 43, 314, 6, 45, 0], [4, 0, 50, 133, 546, 8, 164, 26, 69, 0], [1, 0, 40, 411, 146, 114, 219, 17, 52, 0], [0, 0, 12, 128, 384, 12, 433, 6, 25, 0], [2, 0, 26, 190, 273, 37, 162, 227, 83, 0], [7, 0, 14, 68, 82, 5, 22, 9, 793, 0], [0, 5, 11, 137, 90, 11, 148, 89, 508, 1]]"
21,21,0.17806,0.1834,"[[143, 101, 10, 2, 1, 53, 1, 0, 17, 672], [1, 237, 3, 0, 0, 2, 0, 0, 0, 757], [25, 57, 76, 0, 2, 257, 9, 26, 5, 543], [1, 61, 5, 1, 0, 256, 1, 9, 1, 665], [4, 140, 20, 2, 4, 120, 4, 53, 3, 650], [1, 60, 7, 1, 1, 305, 2, 12, 0, 611], [2, 88, 6, 0, 0, 110, 7, 7, 1, 779], [0, 55, 7, 0, 0, 124, 1, 120, 0, 693], [47, 135, 1, 1, 3, 16, 0, 2, 47, 748], [1, 90, 0, 0, 1, 13, 0, 1, 0, 894]]"
22,22,0.25676,0.2729,"[[312, 0, 114, 85, 60, 4, 89, 41, 295, 0], [92, 10, 14, 193, 122, 28, 96, 192, 253, 0], [28, 0, 185, 328, 225, 21, 135, 37, 41, 0], [20, 0, 36, 539, 88, 22, 258, 15, 22, 0], [22, 0, 58, 255, 453, 4, 130, 34, 44, 0], [15, 0, 40, 584, 78, 59, 169, 26, 29, 0], [2, 0, 12, 223, 347, 15, 355, 19, 27, 0], [11, 0, 52, 326, 191, 12, 195, 184, 29, 0], [104, 0, 24, 128, 30, 9, 36, 38, 631, 0], [67, 0, 31, 251, 72, 18, 199, 93, 268, 1]]"
23,23,0.17132,0.18,"[[120, 394, 24, 14, 11, 13, 13, 8, 20, 383], [1, 452, 2, 1, 0, 0, 1, 0, 0, 543], [24, 59, 119, 11, 7, 96, 26, 11, 4, 643], [2, 57, 48, 28, 0, 107, 28, 7, 3, 720], [7, 112, 44, 9, 10, 43, 48, 14, 8, 705], [1, 34, 57, 10, 2, 148, 19, 8, 3, 718], [0, 51, 20, 14, 2, 37, 31, 4, 1, 840], [1, 78, 24, 12, 5, 44, 8, 69, 0, 759], [46, 466, 2, 15, 5, 8, 8, 2, 48, 400], [1, 214, 2, 4, 0, 2, 0, 0, 2, 775]]"
24,24,0.28192,0.3018,"[[344, 1, 155, 98, 63, 39, 44, 16, 240, 0], [100, 44, 67, 191, 128, 125, 52, 128, 165, 0], [24, 1, 336, 219, 166, 90, 110, 16, 38, 0], [21, 0, 90, 466, 62, 114, 215, 8, 24, 0], [18, 0, 164, 168, 385, 70, 138, 15, 42, 0], [8, 0, 66, 427, 65, 260, 141, 11, 22, 0], [5, 0, 63, 152, 251, 80, 425, 5, 19, 0], [14, 0, 90, 235, 200, 166, 132, 141, 22, 0], [87, 3, 40, 109, 45, 53, 28, 18, 617, 0], [80, 1, 67, 258, 104, 113, 143, 56, 178, 0]]"
25,25,0.19654,0.2008,"[[4, 243, 8, 3, 8, 5, 16, 4, 138, 571], [0, 425, 0, 0, 0, 2, 1, 0, 9, 563], [4, 86, 78, 22, 16, 55, 89, 19, 28, 603], [0, 68, 7, 17, 2, 76, 96, 28, 14, 692], [1, 152, 12, 7, 19, 36, 125, 47, 21, 580], [0, 80, 19, 10, 4, 115, 62, 25, 11, 674], [0, 109, 5, 17, 1, 43, 205, 14, 10, 596], [0, 118, 6, 5, 1, 22, 28, 129, 4, 687], [1, 203, 2, 3, 2, 2, 9, 1, 162, 615], [0, 128, 0, 0, 0, 4, 7, 2, 5, 854]]"
26,26,0.2913,0.3139,"[[396, 0, 254, 30, 128, 19, 41, 3, 129, 0], [170, 45, 127, 63, 256, 58, 97, 22, 161, 1], [28, 0, 544, 63, 283, 30, 42, 3, 7, 0], [8, 0, 268, 288, 198, 74, 155, 1, 8, 0], [13, 0, 213, 52, 642, 8, 56, 6, 10, 0], [4, 0, 257, 244, 148, 229, 104, 5, 9, 0], [3, 0, 134, 43, 467, 10, 334, 0, 9, 0], [9, 0, 163, 123, 423, 91, 81, 101, 9, 0], [124, 3, 114, 33, 117, 35, 15, 1, 558, 0], [101, 7, 187, 109, 186, 68, 162, 10, 168, 2]]"
27,27,0.19536,0.2005,"[[17, 396, 3, 15, 1, 1, 8, 7, 46, 506], [0, 565, 0, 1, 0, 0, 0, 2, 0, 432], [11, 93, 35, 45, 1, 9, 76, 55, 4, 671], [1, 91, 9, 90, 3, 6, 72, 50, 2, 676], [0, 93, 4, 40, 9, 5, 102, 111, 4, 632], [0, 56, 10, 61, 1, 25, 29, 75, 4, 739], [0, 56, 2, 53, 2, 1, 152, 39, 3, 692], [0, 61, 0, 12, 0, 3, 11, 219, 0, 694], [1, 371, 0, 1, 0, 0, 2, 1, 70, 554], [0, 169, 0, 1, 0, 0, 1, 4, 2, 823]]"
28,28,0.23292,0.2461,"[[523, 0, 285, 4, 110, 3, 10, 0, 65, 0], [229, 4, 239, 10, 380, 14, 45, 0, 79, 0], [51, 0, 721, 3, 198, 12, 10, 0, 5, 0], [10, 0, 585, 39, 245, 48, 68, 0, 5, 0], [29, 0, 405, 2, 538, 4, 17, 0, 5, 0], [9, 0, 595, 37, 211, 110, 34, 1, 3, 0], [6, 0, 459, 5, 415, 0, 113, 0, 2, 0], [15, 0, 320, 10, 555, 42, 33, 23, 2, 0], [302, 0, 177, 2, 116, 9, 4, 0, 390, 0], [174, 0, 307, 19, 352, 17, 61, 0, 70, 0]]"
29,29,0.15438,0.159,"[[1, 610, 0, 0, 0, 0, 0, 1, 1, 387], [0, 674, 0, 0, 0, 0, 0, 0, 2, 324], [5, 388, 10, 6, 0, 4, 14, 12, 5, 556], [0, 390, 2, 19, 0, 4, 7, 21, 3, 554], [1, 453, 1, 7, 0, 0, 16, 25, 2, 495], [1, 353, 1, 15, 0, 10, 5, 22, 3, 590], [0, 356, 0, 3, 0, 1, 30, 17, 2, 591], [0, 343, 0, 0, 0, 0, 1, 93, 2, 561], [0, 508, 0, 0, 0, 0, 0, 0, 4, 488], [0, 249, 0, 0, 0, 0, 0, 0, 2, 749]]"
30,30,0.21498,0.2222,"[[406, 1, 324, 4, 152, 25, 13, 2, 73, 0], [231, 51, 387, 28, 129, 91, 57, 2, 23, 1], [53, 0, 774, 6, 116, 30, 11, 0, 10, 0], [18, 1, 549, 34, 155, 213, 24, 1, 5, 0], [18, 1, 539, 1, 393, 24, 13, 2, 9, 0], [6, 0, 575, 9, 154, 240, 13, 2, 1, 0], [2, 1, 627, 22, 202, 68, 77, 0, 1, 0], [10, 0, 352, 5, 493, 113, 14, 11, 1, 1], [270, 6, 310, 11, 114, 48, 18, 0, 222, 1], [127, 15, 367, 30, 223, 174, 28, 3, 19, 14]]"
31,31,0.268,0.2829,"[[15, 176, 4, 7, 1, 1, 2, 4, 456, 334], [0, 506, 0, 0, 0, 0, 1, 3, 33, 457], [12, 185, 73, 71, 27, 20, 84, 34, 153, 341], [0, 248, 7, 132, 3, 24, 58, 47, 87, 394], [12, 155, 22, 50, 95, 14, 117, 133, 113, 289], [1, 287, 10, 103, 4, 45, 22, 82, 61, 385], [3, 170, 8, 81, 18, 2, 311, 39, 82, 286], [3, 139, 2, 22, 1, 3, 10, 269, 27, 524], [0, 174, 1, 2, 0, 1, 0, 2, 550, 270], [0, 129, 0, 3, 0, 0, 0, 2, 33, 833]]"
32,32,0.18652,0.1964,"[[133, 6, 508, 4, 236, 31, 72, 0, 10, 0], [36, 58, 300, 19, 261, 76, 240, 1, 7, 2], [10, 0, 836, 6, 82, 22, 44, 0, 0, 0], [0, 1, 631, 56, 125, 79, 108, 0, 0, 0], [0, 0, 583, 8, 323, 20, 65, 0, 1, 0], [1, 0, 581, 30, 119, 177, 91, 1, 0, 0], [0, 0, 537, 11, 119, 17, 316, 0, 0, 0], [1, 1, 383, 20, 370, 122, 97, 6, 0, 0], [82, 16, 559, 14, 173, 32, 69, 0, 55, 0], [14, 23, 382, 25, 255, 113, 181, 1, 2, 4]]"
33,33,0.1611,0.1752,"[[36, 695, 3, 5, 0, 0, 3, 0, 91, 167], [0, 727, 0, 1, 0, 0, 0, 0, 16, 256], [40, 576, 27, 38, 2, 3, 8, 11, 79, 216], [22, 621, 3, 48, 1, 5, 20, 20, 51, 209], [26, 642, 3, 17, 4, 1, 17, 20, 60, 210], [12, 634, 8, 66, 0, 16, 18, 29, 23, 194], [13, 568, 2, 32, 0, 0, 64, 4, 72, 245], [9, 405, 1, 11, 1, 2, 10, 112, 19, 430], [0, 718, 0, 3, 0, 0, 1, 1, 90, 187], [1, 351, 0, 2, 0, 0, 1, 0, 17, 628]]"
34,34,0.19404,0.204,"[[19, 13, 83, 11, 320, 147, 398, 0, 9, 0], [5, 101, 9, 29, 243, 167, 444, 0, 2, 0], [2, 0, 186, 33, 355, 134, 289, 0, 0, 1], [0, 1, 38, 83, 268, 216, 394, 0, 0, 0], [0, 0, 46, 23, 551, 69, 311, 0, 0, 0], [0, 0, 36, 47, 266, 391, 260, 0, 0, 0], [0, 2, 17, 11, 211, 63, 696, 0, 0, 0], [0, 1, 38, 48, 514, 245, 154, 0, 0, 0], [12, 48, 73, 59, 183, 136, 477, 0, 12, 0], [2, 36, 25, 49, 237, 298, 352, 0, 0, 1]]"
35,35,0.1814,0.1907,"[[51, 46, 1, 2, 0, 0, 0, 0, 858, 42], [0, 310, 0, 0, 0, 0, 0, 0, 455, 235], [64, 126, 64, 1, 0, 0, 0, 5, 606, 134], [21, 165, 16, 18, 1, 1, 4, 10, 583, 181], [102, 78, 16, 3, 7, 0, 0, 19, 669, 106], [28, 208, 27, 17, 0, 4, 2, 20, 429, 265], [22, 143, 13, 9, 2, 1, 12, 12, 679, 107], [67, 108, 3, 4, 2, 0, 0, 148, 404, 264], [5, 55, 0, 0, 0, 0, 0, 0, 920, 20], [2, 80, 0, 0, 0, 0, 0, 1, 544, 373]]"
36,36,0.17954,0.1886,"[[1, 0, 22, 17, 296, 258, 405, 0, 1, 0], [0, 10, 5, 13, 153, 290, 526, 2, 0, 1], [0, 0, 27, 6, 319, 404, 244, 0, 0, 0], [0, 0, 0, 22, 142, 535, 301, 0, 0, 0], [0, 0, 1, 4, 479, 245, 271, 0, 0, 0], [0, 0, 1, 3, 132, 657, 207, 0, 0, 0], [0, 0, 1, 9, 142, 163, 685, 0, 0, 0], [0, 0, 1, 4, 331, 540, 121, 3, 0, 0], [1, 2, 27, 25, 175, 250, 516, 0, 2, 2], [1, 0, 0, 6, 137, 471, 381, 4, 0, 0]]"
37,37,0.15436,0.1597,"[[257, 38, 0, 0, 0, 0, 0, 0, 697, 8], [5, 246, 1, 0, 0, 0, 0, 0, 700, 48], [232, 136, 29, 0, 2, 0, 1, 1, 541, 58], [148, 124, 6, 0, 0, 0, 0, 2, 636, 84], [137, 80, 11, 0, 10, 0, 2, 4, 707, 49], [195, 191, 8, 0, 0, 0, 0, 4, 501, 101], [48, 161, 5, 0, 2, 0, 1, 0, 692, 91], [133, 121, 0, 0, 2, 0, 0, 27, 565, 152], [34, 27, 0, 0, 0, 0, 0, 0, 936, 3], [14, 80, 0, 0, 0, 0, 0, 0, 815, 91]]"
38,38,0.19314,0.2085,"[[5, 1, 53, 70, 248, 189, 430, 1, 3, 0], [0, 38, 2, 146, 73, 186, 548, 0, 1, 6], [1, 0, 131, 173, 271, 208, 216, 0, 0, 0], [0, 0, 15, 443, 84, 288, 170, 0, 0, 0], [1, 0, 15, 192, 362, 168, 261, 1, 0, 0], [0, 0, 19, 270, 82, 467, 162, 0, 0, 0], [0, 0, 13, 227, 81, 104, 575, 0, 0, 0], [0, 0, 10, 266, 175, 394, 119, 36, 0, 0], [1, 1, 39, 124, 191, 142, 484, 0, 15, 3], [0, 3, 4, 208, 87, 303, 382, 0, 0, 13]]"
39,39,0.23466,0.2422,"[[691, 188, 3, 0, 0, 0, 0, 0, 88, 30], [36, 913, 1, 0, 0, 0, 0, 0, 24, 26], [410, 252, 77, 3, 0, 0, 8, 5, 173, 72], [186, 450, 15, 10, 2, 2, 21, 12, 185, 117], [359, 321, 23, 2, 7, 1, 17, 24, 156, 90], [225, 410, 16, 4, 3, 8, 6, 27, 153, 148], [131, 521, 5, 3, 1, 1, 36, 2, 221, 79], [253, 392, 6, 2, 3, 2, 1, 111, 49, 181], [330, 268, 1, 0, 0, 0, 0, 0, 376, 25], [95, 651, 0, 0, 0, 0, 0, 0, 61, 193]]"
40,40,0.18516,0.1973,"[[4, 3, 74, 219, 530, 39, 58, 18, 53, 2], [1, 19, 25, 431, 227, 62, 144, 55, 22, 14], [0, 0, 65, 304, 517, 82, 27, 3, 2, 0], [0, 0, 13, 655, 228, 88, 9, 6, 1, 0], [0, 0, 10, 338, 594, 40, 10, 8, 0, 0], [0, 0, 17, 553, 218, 198, 12, 2, 0, 0], [0, 0, 10, 581, 260, 20, 128, 1, 0, 0], [0, 0, 8, 431, 241, 186, 7, 127, 0, 0], [0, 0, 112, 232, 365, 29, 86, 10, 163, 3], [1, 4, 33, 522, 180, 103, 63, 67, 7, 20]]"
41,41,0.18124,0.1931,"[[690, 257, 0, 0, 0, 0, 0, 0, 4, 49], [39, 905, 0, 0, 0, 0, 0, 0, 3, 53], [501, 375, 15, 0, 0, 0, 0, 0, 8, 101], [267, 578, 10, 0, 0, 0, 1, 0, 26, 118], [425, 463, 8, 0, 0, 0, 3, 0, 17, 84], [280, 565, 10, 0, 0, 0, 1, 0, 14, 130], [243, 634, 5, 2, 2, 0, 9, 0, 32, 73], [297, 450, 0, 0, 0, 0, 0, 0, 4, 249], [441, 487, 0, 0, 0, 0, 0, 0, 9, 63], [98, 597, 0, 0, 0, 0, 0, 0, 2, 303]]"
42,42,0.19474,0.2101,"[[0, 0, 16, 80, 354, 379, 94, 74, 3, 0], [0, 0, 0, 214, 276, 325, 123, 62, 0, 0], [0, 0, 46, 176, 319, 389, 38, 32, 0, 0], [0, 0, 1, 347, 132, 444, 18, 58, 0, 0], [0, 0, 8, 116, 503, 243, 34, 96, 0, 0], [0, 0, 2, 186, 111, 649, 14, 38, 0, 0], [0, 0, 0, 351, 220, 226, 170, 33, 0, 0], [0, 0, 1, 110, 89, 408, 9, 383, 0, 0], [0, 0, 17, 149, 281, 386, 130, 33, 3, 1], [0, 0, 1, 156, 175, 531, 48, 89, 0, 0]]"
