,Round,Epoch,Train Accuracy,Test Accuracy,Confusion Matrix
10,10,10,0.55798,0.5871,"[[641, 50, 44, 21, 21, 7, 17, 19, 124, 56], [28, 786, 6, 12, 2, 6, 17, 5, 41, 97], [73, 23, 433, 72, 119, 73, 120, 36, 29, 22], [30, 26, 76, 372, 65, 162, 158, 53, 29, 29], [34, 12, 97, 64, 458, 29, 154, 112, 25, 15], [21, 15, 79, 196, 42, 450, 88, 72, 18, 19], [3, 18, 47, 63, 74, 17, 739, 11, 7, 21], [22, 15, 24, 62, 63, 74, 47, 654, 8, 31], [97, 77, 5, 11, 10, 14, 12, 6, 719, 49], [31, 213, 10, 18, 3, 9, 26, 19, 52, 619]]"
11,11,10,0.56872,0.5919,"[[651, 37, 38, 24, 20, 8, 20, 23, 120, 59], [33, 755, 7, 13, 5, 4, 17, 6, 46, 114], [73, 16, 410, 83, 129, 83, 108, 47, 27, 24], [28, 23, 63, 369, 59, 198, 142, 58, 29, 31], [35, 10, 91, 57, 464, 39, 146, 119, 26, 13], [19, 12, 66, 190, 44, 478, 77, 75, 18, 21], [5, 14, 42, 61, 75, 24, 734, 14, 7, 24], [15, 10, 21, 66, 59, 84, 38, 672, 8, 27], [100, 60, 9, 16, 10, 15, 9, 5, 717, 59], [34, 167, 9, 16, 3, 12, 20, 21, 49, 669]]"
12,12,10,0.57384,0.5966,"[[647, 39, 55, 19, 18, 11, 20, 15, 130, 46], [33, 773, 12, 12, 3, 5, 11, 4, 49, 98], [60, 20, 504, 68, 97, 78, 81, 34, 37, 21], [34, 23, 76, 368, 55, 214, 130, 36, 31, 33], [37, 10, 135, 61, 448, 43, 124, 97, 31, 14], [21, 15, 76, 183, 35, 508, 63, 56, 23, 20], [5, 19, 67, 69, 69, 33, 699, 12, 10, 17], [25, 11, 31, 60, 66, 92, 35, 635, 10, 35], [91, 61, 11, 13, 4, 16, 7, 5, 756, 36], [34, 196, 13, 14, 3, 12, 17, 14, 69, 628]]"
13,13,10,0.58468,0.6049,"[[646, 33, 39, 24, 18, 10, 22, 22, 135, 51], [31, 747, 8, 14, 3, 5, 14, 7, 53, 118], [66, 14, 443, 62, 124, 92, 103, 38, 35, 23], [32, 17, 64, 338, 62, 227, 150, 45, 33, 32], [33, 7, 98, 48, 511, 43, 127, 99, 24, 10], [18, 10, 60, 156, 44, 532, 75, 59, 23, 23], [4, 13, 47, 56, 76, 31, 731, 13, 9, 20], [18, 10, 21, 59, 78, 84, 31, 660, 9, 30], [84, 53, 6, 16, 6, 13, 10, 7, 760, 45], [33, 148, 9, 18, 3, 12, 20, 20, 56, 681]]"
14,14,10,0.58496,0.6067,"[[637, 47, 44, 23, 20, 11, 23, 18, 128, 49], [28, 796, 10, 10, 4, 4, 17, 5, 38, 88], [60, 21, 455, 72, 108, 80, 115, 34, 33, 22], [25, 22, 58, 412, 56, 171, 156, 47, 28, 25], [31, 13, 94, 68, 479, 35, 156, 91, 22, 11], [17, 13, 56, 202, 41, 492, 83, 58, 19, 19], [3, 18, 44, 62, 59, 19, 760, 10, 8, 17], [17, 12, 25, 73, 71, 69, 38, 651, 9, 35], [87, 64, 12, 19, 5, 13, 10, 3, 746, 41], [27, 202, 8, 21, 2, 10, 23, 15, 53, 639]]"
15,15,10,0.59232,0.6083,"[[641, 53, 56, 16, 14, 10, 21, 8, 135, 46], [29, 804, 8, 11, 2, 3, 12, 4, 40, 87], [64, 22, 479, 65, 104, 72, 107, 33, 31, 23], [25, 23, 75, 414, 45, 182, 143, 39, 27, 27], [34, 16, 104, 66, 480, 32, 141, 92, 23, 12], [17, 16, 65, 217, 38, 475, 79, 55, 19, 19], [5, 16, 48, 61, 65, 23, 744, 12, 8, 18], [22, 14, 30, 79, 69, 73, 37, 630, 11, 35], [80, 67, 11, 16, 3, 13, 11, 3, 759, 37], [27, 196, 11, 19, 3, 7, 20, 8, 52, 657]]"
16,16,10,0.59832,0.6146,"[[652, 36, 47, 11, 21, 17, 23, 16, 126, 51], [33, 779, 7, 10, 3, 3, 16, 6, 39, 104], [63, 16, 467, 56, 110, 73, 120, 42, 32, 21], [31, 20, 71, 329, 57, 217, 166, 54, 26, 29], [27, 12, 83, 43, 495, 36, 157, 117, 21, 9], [20, 14, 60, 132, 45, 529, 95, 69, 17, 19], [5, 13, 37, 47, 55, 31, 775, 13, 8, 16], [19, 13, 26, 51, 64, 77, 40, 673, 7, 30], [83, 50, 11, 11, 7, 12, 16, 7, 766, 37], [31, 159, 10, 18, 3, 9, 23, 16, 50, 681]]"
17,17,10,0.60282,0.616,"[[638, 45, 42, 22, 17, 11, 22, 12, 138, 53], [27, 790, 10, 9, 3, 5, 13, 4, 38, 101], [64, 15, 477, 69, 100, 81, 110, 32, 31, 21], [26, 20, 65, 396, 53, 211, 136, 41, 27, 25], [27, 12, 101, 59, 495, 36, 144, 93, 21, 12], [14, 13, 60, 191, 42, 510, 79, 54, 18, 19], [4, 12, 49, 71, 55, 26, 747, 11, 8, 17], [18, 9, 27, 62, 76, 79, 38, 648, 10, 33], [76, 51, 11, 17, 2, 13, 14, 3, 775, 38], [26, 168, 12, 18, 3, 7, 24, 10, 48, 684]]"
18,18,10,0.60854,0.6216,"[[642, 47, 45, 16, 19, 11, 23, 15, 129, 53], [29, 789, 9, 7, 4, 3, 15, 4, 38, 102], [64, 15, 470, 58, 115, 67, 117, 40, 30, 24], [31, 19, 67, 401, 54, 174, 146, 54, 27, 27], [30, 12, 84, 48, 521, 22, 137, 113, 22, 11], [20, 14, 60, 174, 51, 486, 85, 69, 22, 19], [7, 15, 38, 59, 66, 20, 753, 14, 8, 20], [19, 8, 28, 54, 68, 64, 35, 680, 11, 33], [79, 52, 9, 16, 4, 8, 13, 5, 778, 36], [27, 167, 9, 18, 2, 6, 20, 10, 45, 696]]"
19,19,10,0.6134,0.6283,"[[669, 34, 41, 14, 20, 15, 22, 18, 119, 48], [31, 761, 10, 8, 8, 6, 17, 5, 34, 120], [66, 14, 479, 67, 110, 82, 89, 46, 27, 20], [30, 16, 62, 391, 63, 212, 115, 56, 28, 27], [26, 8, 82, 50, 548, 36, 113, 105, 21, 11], [20, 9, 55, 158, 52, 543, 71, 59, 17, 16], [7, 8, 41, 68, 76, 30, 725, 18, 8, 19], [18, 5, 24, 55, 80, 71, 30, 681, 9, 27], [90, 42, 12, 16, 6, 12, 14, 5, 766, 37], [29, 129, 9, 19, 4, 8, 22, 17, 43, 720]]"
20,20,10,0.61756,0.6311,"[[655, 45, 45, 19, 18, 14, 25, 14, 105, 60], [25, 786, 11, 7, 5, 6, 15, 4, 32, 109], [63, 15, 497, 66, 100, 81, 97, 38, 23, 20], [30, 19, 74, 403, 48, 212, 121, 43, 23, 27], [26, 13, 95, 54, 529, 34, 122, 101, 19, 7], [17, 9, 67, 156, 42, 541, 75, 57, 16, 20], [7, 11, 43, 63, 61, 27, 749, 12, 9, 18], [21, 7, 30, 57, 75, 71, 31, 670, 8, 30], [83, 56, 9, 19, 5, 10, 15, 5, 755, 43], [20, 144, 10, 22, 3, 8, 22, 11, 34, 726]]"
21,21,10,0.61772,0.6318,"[[662, 39, 46, 17, 12, 11, 25, 10, 130, 48], [30, 793, 12, 5, 4, 4, 17, 4, 41, 90], [70, 15, 519, 63, 79, 73, 101, 36, 26, 18], [32, 23, 67, 427, 47, 190, 117, 41, 29, 27], [30, 14, 108, 59, 492, 30, 140, 89, 25, 13], [21, 11, 67, 178, 37, 519, 74, 55, 19, 19], [11, 13, 49, 68, 41, 29, 752, 12, 11, 14], [21, 10, 35, 70, 68, 64, 34, 650, 13, 35], [80, 41, 9, 15, 0, 10, 14, 1, 801, 29], [25, 159, 8, 17, 1, 9, 21, 8, 49, 703]]"
22,22,10,0.6218,0.6343,"[[638, 43, 48, 19, 12, 16, 24, 14, 133, 53], [29, 783, 11, 7, 7, 5, 18, 5, 37, 98], [61, 14, 507, 61, 92, 77, 103, 37, 26, 22], [26, 21, 62, 421, 49, 209, 118, 38, 27, 29], [22, 9, 98, 61, 522, 41, 117, 95, 23, 12], [15, 9, 57, 169, 39, 547, 67, 58, 19, 20], [8, 11, 38, 73, 56, 25, 751, 13, 10, 15], [17, 7, 26, 62, 80, 82, 29, 651, 12, 34], [62, 51, 10, 20, 4, 12, 15, 4, 792, 30], [19, 134, 10, 19, 4, 7, 21, 11, 44, 731]]"
23,23,10,0.62646,0.6386,"[[652, 44, 38, 18, 10, 16, 24, 17, 128, 53], [24, 801, 11, 7, 5, 8, 13, 5, 38, 88], [74, 14, 476, 74, 97, 89, 93, 38, 24, 21], [29, 21, 57, 432, 45, 223, 107, 39, 27, 20], [28, 11, 84, 62, 521, 47, 109, 107, 24, 7], [17, 10, 53, 162, 35, 573, 60, 59, 16, 15], [6, 11, 33, 75, 54, 36, 745, 17, 10, 13], [16, 6, 26, 65, 60, 83, 27, 680, 9, 28], [70, 44, 7, 22, 1, 14, 13, 2, 795, 32], [20, 154, 9, 19, 2, 8, 23, 10, 44, 711]]"
24,24,10,0.6281,0.6416,"[[670, 48, 35, 18, 13, 14, 25, 14, 114, 49], [26, 800, 11, 7, 5, 5, 11, 5, 31, 99], [72, 19, 505, 60, 91, 81, 89, 39, 23, 21], [30, 23, 62, 405, 47, 220, 110, 46, 29, 28], [28, 12, 96, 59, 528, 41, 102, 105, 22, 7], [20, 11, 57, 146, 41, 568, 67, 57, 15, 18], [9, 12, 39, 63, 51, 33, 745, 18, 14, 16], [15, 7, 27, 69, 64, 76, 27, 677, 7, 31], [78, 45, 6, 20, 5, 11, 11, 3, 782, 39], [24, 143, 9, 20, 2, 9, 17, 8, 32, 736]]"
25,25,10,0.63232,0.6358,"[[646, 44, 43, 17, 14, 17, 25, 14, 129, 51], [24, 796, 10, 4, 6, 7, 13, 5, 41, 94], [66, 16, 512, 70, 95, 75, 90, 34, 25, 17], [28, 22, 63, 421, 49, 214, 115, 35, 27, 26], [26, 9, 103, 58, 520, 36, 113, 99, 27, 9], [14, 10, 67, 162, 39, 547, 75, 52, 17, 17], [8, 11, 46, 73, 50, 29, 751, 14, 10, 8], [16, 9, 32, 71, 71, 78, 31, 651, 10, 31], [69, 45, 9, 17, 5, 12, 14, 3, 795, 31], [18, 144, 8, 17, 1, 8, 24, 12, 49, 719]]"
26,26,10,0.63622,0.6388,"[[687, 44, 35, 17, 12, 14, 24, 17, 98, 52], [27, 811, 11, 6, 6, 7, 12, 5, 27, 88], [68, 17, 505, 60, 96, 85, 97, 32, 22, 18], [36, 26, 67, 391, 46, 227, 116, 44, 22, 25], [30, 10, 103, 48, 522, 37, 116, 104, 21, 9], [24, 10, 65, 141, 42, 565, 67, 54, 17, 15], [8, 9, 42, 62, 51, 35, 752, 15, 9, 17], [18, 9, 33, 63, 67, 79, 28, 667, 7, 29], [91, 59, 12, 16, 3, 11, 13, 2, 754, 39], [25, 149, 8, 16, 3, 6, 17, 11, 31, 734]]"
27,27,10,0.63726,0.6411,"[[674, 41, 38, 18, 13, 14, 26, 18, 116, 42], [31, 801, 11, 7, 5, 7, 12, 5, 34, 87], [72, 13, 500, 68, 97, 67, 106, 34, 24, 19], [38, 22, 56, 417, 41, 207, 129, 41, 29, 20], [29, 8, 102, 46, 522, 41, 121, 102, 22, 7], [20, 9, 56, 162, 39, 548, 78, 53, 19, 16], [11, 8, 34, 59, 38, 29, 784, 12, 14, 11], [18, 7, 31, 69, 67, 79, 34, 655, 7, 33], [78, 45, 9, 14, 4, 12, 15, 4, 789, 30], [28, 142, 8, 17, 1, 7, 23, 13, 40, 721]]"
28,28,10,0.64002,0.6454,"[[688, 36, 35, 17, 14, 14, 22, 22, 105, 47], [27, 791, 10, 6, 8, 8, 14, 6, 39, 91], [65, 14, 504, 58, 114, 74, 93, 40, 22, 16], [34, 19, 64, 385, 53, 227, 117, 49, 30, 22], [28, 7, 96, 43, 561, 42, 94, 102, 22, 5], [22, 9, 67, 134, 55, 563, 67, 55, 15, 13], [10, 7, 39, 57, 65, 37, 750, 15, 10, 10], [13, 7, 33, 53, 72, 82, 24, 685, 7, 24], [79, 43, 9, 14, 5, 11, 14, 2, 795, 28], [24, 124, 10, 14, 5, 10, 21, 18, 42, 732]]"
29,29,10,0.63936,0.6442,"[[672, 38, 47, 13, 14, 9, 25, 13, 129, 40], [25, 800, 13, 4, 7, 9, 12, 5, 37, 88], [65, 11, 549, 63, 94, 55, 89, 32, 25, 17], [31, 20, 82, 424, 48, 189, 116, 35, 32, 23], [28, 9, 113, 44, 551, 37, 106, 83, 22, 7], [22, 8, 86, 171, 52, 501, 71, 48, 26, 15], [14, 10, 50, 55, 50, 31, 755, 11, 16, 8], [15, 9, 41, 58, 89, 65, 33, 653, 8, 29], [67, 44, 12, 10, 6, 8, 16, 2, 816, 19], [24, 142, 12, 13, 3, 6, 18, 11, 50, 721]]"
30,30,10,0.64514,0.6432,"[[680, 31, 39, 15, 13, 12, 23, 15, 129, 43], [24, 801, 9, 9, 7, 5, 12, 5, 40, 88], [69, 15, 516, 73, 98, 65, 87, 37, 24, 16], [33, 21, 74, 425, 47, 188, 115, 43, 33, 21], [26, 9, 100, 55, 545, 38, 105, 92, 25, 5], [20, 8, 64, 185, 48, 516, 67, 57, 22, 13], [12, 8, 42, 74, 54, 31, 743, 14, 12, 10], [19, 5, 32, 65, 75, 69, 29, 666, 9, 31], [64, 39, 8, 16, 7, 9, 14, 3, 815, 25], [26, 134, 11, 17, 2, 5, 17, 11, 52, 725]]"
31,31,10,0.64586,0.6443,"[[700, 42, 34, 17, 10, 10, 21, 19, 110, 37], [26, 812, 8, 10, 8, 4, 11, 5, 33, 83], [65, 16, 529, 74, 102, 65, 74, 37, 24, 14], [32, 25, 78, 456, 46, 177, 96, 40, 31, 19], [27, 9, 102, 59, 550, 38, 88, 99, 24, 4], [19, 10, 62, 209, 46, 500, 61, 55, 24, 14], [12, 8, 49, 83, 64, 36, 711, 12, 13, 12], [17, 10, 33, 63, 73, 68, 22, 682, 8, 24], [81, 41, 8, 19, 4, 10, 13, 2, 794, 28], [26, 155, 9, 19, 3, 5, 16, 12, 46, 709]]"
32,32,10,0.64678,0.6494,"[[685, 38, 38, 17, 11, 12, 23, 22, 108, 46], [26, 799, 7, 9, 8, 7, 13, 5, 28, 98], [70, 17, 502, 75, 100, 84, 79, 41, 16, 16], [31, 20, 63, 438, 41, 223, 100, 39, 22, 23], [27, 7, 91, 57, 553, 50, 95, 92, 23, 5], [21, 9, 55, 163, 39, 576, 61, 52, 11, 13], [10, 5, 34, 74, 54, 47, 734, 18, 11, 13], [12, 1, 28, 69, 68, 83, 25, 677, 7, 30], [76, 43, 8, 21, 8, 10, 15, 3, 780, 36], [21, 116, 9, 16, 1, 9, 23, 16, 39, 750]]"
33,33,10,0.6494,0.6506,"[[680, 42, 39, 16, 16, 11, 24, 24, 102, 46], [20, 804, 9, 10, 7, 5, 11, 5, 28, 101], [64, 14, 502, 71, 106, 75, 96, 36, 18, 18], [27, 20, 62, 442, 47, 207, 109, 42, 23, 21], [25, 7, 83, 52, 573, 39, 103, 93, 19, 6], [16, 5, 68, 169, 49, 546, 67, 54, 11, 15], [11, 7, 36, 70, 60, 35, 746, 17, 8, 10], [12, 3, 32, 69, 75, 73, 22, 685, 6, 23], [75, 47, 8, 20, 10, 10, 14, 5, 776, 35], [24, 126, 9, 16, 3, 7, 20, 13, 30, 752]]"
34,34,10,0.65094,0.6467,"[[688, 42, 42, 15, 11, 10, 19, 16, 112, 45], [24, 810, 8, 10, 6, 5, 13, 5, 32, 87], [73, 18, 516, 74, 95, 71, 84, 33, 22, 14], [33, 26, 70, 445, 44, 206, 93, 35, 27, 21], [26, 8, 93, 53, 556, 49, 100, 86, 24, 5], [21, 5, 66, 177, 44, 551, 59, 49, 17, 11], [12, 8, 47, 77, 57, 40, 720, 14, 14, 11], [14, 6, 33, 69, 83, 74, 27, 655, 8, 31], [65, 43, 9, 22, 7, 8, 10, 2, 805, 29], [27, 142, 9, 18, 3, 6, 17, 12, 45, 721]]"
35,35,10,0.65228,0.6495,"[[691, 36, 36, 14, 13, 10, 20, 19, 117, 44], [22, 803, 7, 9, 7, 5, 11, 7, 37, 92], [72, 14, 497, 69, 108, 74, 89, 39, 23, 15], [32, 22, 63, 430, 58, 213, 91, 40, 27, 24], [23, 7, 82, 50, 580, 41, 89, 103, 21, 4], [21, 7, 63, 159, 56, 538, 62, 65, 18, 11], [11, 8, 40, 68, 72, 40, 718, 19, 9, 15], [10, 3, 30, 60, 85, 74, 15, 694, 7, 22], [65, 36, 9, 15, 12, 9, 10, 5, 810, 29], [29, 122, 9, 16, 3, 7, 16, 17, 47, 734]]"
36,36,10,0.6524,0.6545,"[[674, 35, 42, 19, 13, 10, 23, 18, 116, 50], [26, 791, 10, 11, 5, 5, 13, 5, 33, 101], [62, 16, 507, 74, 101, 71, 98, 37, 19, 15], [24, 22, 66, 449, 42, 206, 105, 42, 22, 22], [23, 7, 89, 49, 535, 42, 116, 111, 22, 6], [15, 5, 60, 173, 47, 552, 70, 56, 12, 10], [10, 7, 35, 67, 46, 36, 767, 16, 7, 9], [12, 2, 28, 63, 68, 74, 25, 694, 6, 28], [60, 36, 8, 18, 10, 8, 13, 7, 807, 33], [16, 108, 8, 14, 3, 7, 20, 13, 42, 769]]"
37,37,10,0.65338,0.6518,"[[687, 36, 46, 17, 12, 12, 18, 17, 111, 44], [26, 812, 7, 7, 7, 6, 11, 6, 33, 85], [69, 18, 549, 60, 97, 61, 77, 35, 21, 13], [30, 24, 81, 439, 45, 210, 94, 33, 26, 18], [29, 7, 107, 47, 556, 45, 91, 88, 24, 6], [20, 7, 75, 162, 44, 546, 70, 52, 16, 8], [10, 9, 46, 71, 68, 37, 725, 17, 10, 7], [20, 4, 41, 60, 72, 75, 20, 674, 8, 26], [71, 39, 10, 17, 9, 8, 11, 3, 803, 29], [28, 135, 11, 14, 4, 7, 15, 13, 46, 727]]"
38,38,10,0.65608,0.6523,"[[698, 28, 42, 15, 12, 11, 20, 18, 105, 51], [34, 775, 5, 11, 7, 4, 11, 5, 37, 111], [69, 15, 525, 64, 103, 60, 85, 40, 21, 18], [29, 18, 65, 467, 49, 175, 110, 38, 25, 24], [33, 5, 90, 50, 568, 37, 96, 95, 20, 6], [19, 6, 65, 189, 59, 499, 73, 61, 18, 11], [10, 8, 45, 70, 60, 29, 738, 16, 8, 16], [15, 5, 34, 55, 79, 64, 22, 695, 6, 25], [79, 39, 8, 14, 10, 7, 14, 6, 789, 34], [30, 99, 10, 13, 3, 3, 17, 15, 41, 769]]"
39,39,10,0.65614,0.6544,"[[697, 39, 41, 21, 13, 9, 17, 16, 97, 50], [25, 797, 6, 10, 7, 4, 11, 6, 34, 100], [71, 15, 528, 67, 103, 56, 82, 41, 21, 16], [27, 21, 67, 475, 54, 175, 89, 43, 27, 22], [25, 8, 90, 48, 573, 38, 89, 102, 21, 6], [19, 7, 66, 198, 51, 510, 59, 60, 17, 13], [10, 8, 40, 75, 62, 39, 720, 20, 8, 18], [17, 5, 31, 65, 72, 67, 15, 689, 6, 33], [74, 42, 7, 14, 11, 9, 10, 5, 795, 33], [28, 118, 7, 16, 4, 6, 14, 12, 35, 760]]"
40,40,10,0.65982,0.6568,"[[681, 41, 39, 16, 15, 13, 18, 17, 114, 46], [23, 821, 8, 5, 8, 4, 12, 5, 29, 85], [73, 14, 519, 56, 103, 68, 88, 40, 19, 20], [27, 24, 66, 430, 45, 209, 105, 48, 26, 20], [21, 8, 89, 37, 579, 43, 97, 100, 22, 4], [21, 9, 70, 160, 51, 536, 65, 57, 17, 14], [10, 9, 38, 60, 59, 42, 744, 17, 8, 13], [14, 7, 34, 55, 74, 68, 19, 700, 5, 24], [58, 42, 5, 13, 11, 9, 14, 7, 805, 36], [22, 128, 7, 14, 4, 5, 13, 15, 39, 753]]"
41,41,10,0.6592,0.6577,"[[718, 35, 38, 19, 10, 10, 17, 16, 91, 46], [26, 809, 7, 9, 6, 5, 11, 6, 28, 93], [71, 14, 527, 71, 91, 69, 83, 38, 20, 16], [28, 23, 62, 471, 41, 205, 90, 36, 21, 23], [28, 8, 102, 48, 555, 47, 91, 91, 22, 8], [20, 7, 62, 186, 46, 543, 64, 49, 12, 11], [10, 9, 40, 69, 54, 35, 743, 16, 9, 15], [16, 7, 33, 72, 71, 75, 22, 671, 5, 28], [78, 44, 7, 19, 10, 6, 10, 6, 787, 33], [28, 126, 9, 16, 3, 4, 11, 13, 37, 753]]"
42,42,10,0.66088,0.6578,"[[690, 37, 37, 18, 10, 13, 12, 12, 121, 50], [25, 804, 8, 9, 7, 5, 11, 7, 28, 96], [76, 14, 552, 57, 88, 69, 70, 34, 22, 18], [31, 22, 71, 433, 46, 229, 82, 34, 31, 21], [28, 6, 112, 46, 548, 56, 84, 90, 24, 6], [22, 5, 78, 148, 45, 572, 50, 46, 18, 16], [10, 8, 45, 67, 57, 50, 723, 14, 9, 17], [17, 7, 36, 58, 69, 80, 19, 682, 6, 26], [61, 38, 8, 16, 9, 7, 7, 5, 817, 32], [24, 119, 9, 14, 4, 7, 11, 8, 47, 757]]"
