,Round,Train Accuracy,Test Accuracy,Confusion Matrix
10,10,0.42936,0.4679,"[[474, 56, 26, 29, 43, 23, 19, 49, 206, 75], [20, 584, 3, 10, 12, 22, 20, 41, 67, 221], [70, 24, 107, 113, 231, 134, 124, 134, 30, 33], [16, 17, 23, 287, 48, 274, 154, 93, 11, 77], [37, 17, 19, 88, 397, 66, 157, 167, 32, 20], [7, 17, 16, 171, 52, 476, 74, 137, 23, 27], [4, 15, 7, 129, 136, 50, 574, 47, 7, 31], [19, 15, 9, 69, 64, 117, 23, 622, 13, 49], [101, 93, 8, 19, 21, 30, 9, 22, 593, 104], [22, 184, 9, 24, 8, 17, 30, 58, 83, 565]]"
11,11,0.43784,0.4784,"[[511, 59, 34, 35, 34, 10, 23, 29, 191, 74], [27, 613, 7, 11, 7, 14, 22, 23, 80, 196], [71, 25, 186, 122, 209, 86, 142, 96, 33, 30], [24, 29, 32, 333, 51, 179, 183, 68, 17, 84], [43, 25, 40, 87, 396, 42, 197, 110, 36, 24], [8, 21, 40, 222, 44, 395, 109, 98, 29, 34], [3, 18, 21, 107, 109, 21, 645, 28, 10, 38], [29, 25, 31, 89, 75, 103, 33, 532, 14, 69], [104, 101, 11, 23, 9, 18, 11, 17, 618, 88], [25, 196, 9, 18, 6, 9, 36, 44, 102, 555]]"
12,12,0.44244,0.4854,"[[513, 61, 49, 35, 30, 14, 26, 24, 195, 53], [18, 648, 8, 19, 9, 15, 21, 19, 80, 163], [74, 25, 260, 83, 186, 121, 128, 76, 29, 18], [23, 28, 54, 252, 45, 257, 201, 71, 16, 53], [38, 25, 80, 64, 388, 61, 189, 107, 35, 13], [16, 19, 68, 149, 46, 464, 110, 88, 22, 18], [5, 22, 32, 101, 110, 26, 644, 29, 7, 24], [22, 23, 34, 77, 71, 131, 37, 550, 14, 41], [102, 105, 14, 16, 10, 24, 11, 16, 631, 71], [22, 213, 11, 32, 9, 13, 44, 47, 105, 504]]"
13,13,0.4378,0.4846,"[[468, 89, 42, 28, 37, 7, 18, 26, 226, 59], [10, 690, 8, 9, 7, 9, 14, 23, 77, 153], [64, 32, 245, 117, 203, 84, 93, 106, 29, 27], [23, 26, 52, 304, 62, 190, 158, 109, 14, 62], [28, 28, 65, 89, 448, 41, 121, 123, 38, 19], [13, 19, 61, 213, 48, 382, 81, 138, 17, 28], [5, 23, 33, 120, 145, 21, 572, 36, 11, 34], [17, 25, 26, 76, 79, 85, 28, 600, 16, 48], [90, 117, 9, 17, 19, 19, 9, 20, 627, 73], [17, 234, 7, 23, 12, 9, 34, 52, 102, 510]]"
14,14,0.41524,0.4595,"[[407, 91, 62, 13, 39, 10, 21, 27, 269, 61], [16, 683, 9, 9, 14, 7, 19, 14, 76, 153], [56, 36, 246, 73, 247, 114, 103, 66, 31, 28], [13, 30, 89, 287, 94, 199, 138, 74, 22, 54], [35, 30, 68, 60, 483, 50, 126, 91, 41, 16], [10, 19, 82, 187, 94, 409, 62, 89, 17, 31], [7, 30, 37, 123, 201, 23, 511, 20, 14, 34], [24, 32, 49, 74, 126, 136, 38, 447, 18, 56], [73, 121, 10, 12, 23, 13, 17, 17, 644, 70], [27, 251, 13, 23, 16, 7, 25, 50, 110, 478]]"
15,15,0.4101,0.4524,"[[402, 89, 62, 18, 29, 21, 25, 34, 264, 56], [14, 646, 10, 9, 4, 20, 21, 35, 88, 153], [54, 26, 216, 73, 209, 118, 136, 112, 32, 24], [18, 28, 56, 222, 58, 222, 180, 155, 14, 47], [35, 28, 55, 53, 349, 72, 224, 130, 39, 15], [11, 21, 47, 126, 76, 424, 87, 162, 17, 29], [3, 25, 29, 111, 100, 40, 606, 41, 10, 35], [15, 23, 38, 55, 59, 146, 54, 535, 16, 59], [68, 116, 12, 16, 13, 30, 19, 20, 628, 78], [18, 210, 6, 25, 6, 14, 31, 71, 123, 496]]"
16,16,0.3951,0.4301,"[[311, 73, 41, 13, 13, 8, 30, 25, 413, 73], [9, 650, 3, 9, 1, 13, 30, 18, 132, 135], [81, 31, 275, 52, 124, 84, 195, 83, 53, 22], [25, 47, 60, 161, 58, 173, 262, 123, 32, 59], [41, 20, 105, 35, 256, 59, 305, 103, 54, 22], [11, 48, 79, 118, 68, 326, 159, 128, 33, 30], [5, 31, 44, 53, 72, 19, 700, 32, 17, 27], [18, 54, 47, 52, 67, 93, 109, 455, 22, 83], [52, 108, 13, 16, 4, 7, 25, 12, 703, 60], [16, 237, 4, 14, 4, 12, 41, 47, 161, 464]]"
17,17,0.41244,0.4481,"[[371, 78, 52, 14, 33, 16, 26, 28, 313, 69], [12, 665, 4, 11, 2, 24, 29, 28, 90, 135], [65, 25, 258, 61, 211, 119, 137, 68, 35, 21], [19, 36, 61, 201, 88, 240, 190, 106, 23, 36], [39, 15, 74, 55, 379, 81, 206, 100, 36, 15], [11, 23, 60, 123, 89, 428, 112, 110, 19, 25], [5, 28, 35, 75, 134, 46, 610, 35, 9, 23], [17, 28, 40, 59, 92, 146, 64, 470, 13, 71], [85, 119, 15, 19, 8, 15, 22, 15, 648, 54], [25, 254, 6, 22, 4, 19, 42, 56, 121, 451]]"
18,18,0.42276,0.4612,"[[466, 68, 58, 8, 26, 15, 22, 26, 244, 67], [21, 678, 6, 8, 2, 23, 21, 27, 97, 117], [71, 29, 324, 46, 164, 122, 116, 72, 35, 21], [22, 40, 82, 199, 78, 265, 154, 100, 27, 33], [42, 16, 117, 54, 374, 84, 156, 112, 32, 13], [13, 24, 94, 122, 64, 450, 82, 111, 17, 23], [8, 31, 53, 84, 136, 42, 568, 39, 17, 22], [23, 33, 48, 52, 84, 133, 44, 503, 12, 68], [133, 118, 21, 11, 9, 14, 23, 10, 615, 46], [29, 271, 8, 15, 6, 16, 35, 58, 127, 435]]"
19,19,0.42612,0.4661,"[[520, 87, 51, 13, 27, 17, 18, 30, 179, 58], [20, 703, 9, 12, 3, 25, 23, 28, 64, 113], [73, 34, 302, 49, 200, 139, 96, 66, 25, 16], [19, 35, 73, 213, 90, 286, 140, 90, 23, 31], [44, 17, 101, 51, 412, 93, 143, 100, 28, 11], [15, 22, 89, 126, 75, 477, 72, 94, 13, 17], [11, 32, 51, 95, 153, 41, 547, 40, 12, 18], [24, 34, 43, 54, 88, 154, 37, 507, 7, 52], [182, 130, 19, 10, 20, 16, 20, 14, 532, 57], [33, 279, 9, 23, 10, 17, 33, 59, 89, 448]]"
20,20,0.43544,0.4731,"[[535, 81, 45, 14, 23, 17, 23, 20, 174, 68], [29, 700, 3, 9, 4, 19, 27, 23, 56, 130], [86, 29, 284, 56, 193, 129, 111, 66, 29, 17], [21, 36, 62, 221, 81, 251, 188, 83, 19, 38], [52, 15, 84, 61, 406, 66, 173, 105, 27, 11], [18, 25, 84, 146, 67, 425, 102, 98, 13, 22], [13, 32, 48, 78, 134, 33, 605, 29, 10, 18], [29, 32, 31, 58, 77, 124, 54, 531, 7, 57], [174, 123, 18, 12, 18, 15, 21, 11, 543, 65], [31, 260, 6, 20, 7, 17, 34, 55, 89, 481]]"
21,21,0.4442,0.477,"[[409, 70, 45, 17, 20, 18, 32, 18, 287, 84], [11, 681, 4, 8, 3, 20, 29, 17, 65, 162], [75, 28, 319, 60, 164, 128, 127, 48, 28, 23], [18, 27, 69, 254, 59, 235, 209, 58, 23, 48], [42, 15, 114, 69, 376, 65, 176, 96, 32, 15], [13, 24, 89, 176, 55, 424, 99, 79, 15, 26], [9, 26, 60, 82, 114, 32, 622, 23, 10, 22], [23, 30, 35, 69, 66, 121, 62, 511, 10, 73], [83, 117, 17, 12, 8, 15, 25, 12, 639, 72], [14, 234, 10, 19, 5, 14, 36, 38, 95, 535]]"
22,22,0.44898,0.4796,"[[516, 60, 37, 14, 23, 10, 24, 26, 208, 82], [17, 658, 3, 7, 4, 12, 21, 17, 70, 191], [93, 30, 304, 64, 171, 105, 103, 69, 28, 33], [29, 40, 61, 257, 70, 181, 180, 90, 23, 69], [51, 18, 107, 61, 394, 43, 154, 126, 28, 18], [19, 30, 79, 183, 62, 364, 96, 113, 14, 40], [12, 30, 56, 75, 122, 17, 604, 38, 15, 31], [31, 34, 33, 60, 65, 85, 50, 550, 9, 83], [136, 110, 13, 13, 12, 14, 14, 13, 597, 78], [27, 221, 7, 16, 5, 12, 28, 40, 92, 552]]"
23,23,0.45516,0.4855,"[[463, 69, 40, 19, 25, 15, 26, 24, 257, 62], [13, 715, 2, 7, 6, 16, 20, 18, 70, 133], [78, 30, 296, 68, 177, 121, 109, 63, 31, 27], [15, 35, 58, 259, 74, 221, 181, 75, 26, 56], [50, 16, 83, 65, 400, 62, 159, 118, 32, 15], [14, 27, 75, 173, 60, 420, 82, 99, 16, 34], [9, 33, 46, 89, 119, 36, 597, 35, 14, 22], [22, 34, 27, 56, 66, 108, 52, 557, 9, 69], [92, 114, 14, 19, 11, 11, 14, 10, 654, 61], [19, 268, 9, 15, 5, 16, 27, 39, 108, 494]]"
24,24,0.45716,0.4902,"[[463, 70, 40, 23, 25, 12, 28, 35, 224, 80], [12, 713, 3, 5, 5, 17, 22, 24, 54, 145], [58, 25, 309, 79, 169, 118, 113, 77, 28, 24], [15, 32, 66, 243, 59, 248, 187, 89, 19, 42], [46, 12, 86, 65, 382, 66, 155, 147, 25, 16], [12, 21, 71, 170, 54, 430, 87, 118, 10, 27], [5, 26, 50, 94, 113, 32, 611, 40, 6, 23], [21, 29, 24, 51, 51, 101, 56, 602, 8, 57], [94, 116, 24, 19, 11, 9, 13, 15, 627, 72], [19, 261, 6, 18, 3, 16, 34, 44, 77, 522]]"
25,25,0.45712,0.4946,"[[506, 77, 35, 23, 29, 9, 29, 22, 198, 72], [17, 756, 4, 9, 4, 14, 26, 13, 43, 114], [72, 29, 298, 65, 185, 105, 130, 59, 33, 24], [16, 40, 57, 262, 67, 208, 223, 60, 25, 42], [54, 22, 83, 58, 405, 47, 178, 114, 22, 17], [13, 27, 73, 176, 63, 420, 110, 80, 15, 23], [10, 27, 56, 68, 115, 27, 654, 19, 10, 14], [27, 37, 25, 66, 72, 92, 63, 552, 7, 59], [123, 121, 13, 18, 9, 7, 14, 13, 612, 70], [22, 303, 7, 21, 5, 14, 42, 28, 77, 481]]"
26,26,0.46792,0.4967,"[[501, 60, 41, 17, 27, 13, 27, 27, 212, 75], [22, 719, 5, 13, 3, 18, 26, 15, 47, 132], [74, 24, 324, 53, 186, 118, 113, 55, 33, 20], [12, 33, 72, 258, 62, 225, 217, 56, 26, 39], [43, 17, 98, 50, 424, 62, 151, 115, 27, 13], [13, 17, 79, 170, 65, 426, 109, 85, 16, 20], [9, 24, 60, 70, 132, 30, 629, 21, 10, 15], [26, 26, 30, 60, 74, 110, 55, 557, 8, 54], [109, 105, 16, 20, 12, 9, 13, 11, 638, 67], [26, 265, 10, 24, 4, 18, 43, 34, 85, 491]]"
27,27,0.4739,0.5023,"[[505, 59, 46, 13, 22, 9, 21, 21, 214, 90], [14, 696, 4, 10, 5, 11, 20, 14, 53, 173], [81, 30, 329, 66, 174, 105, 104, 50, 33, 28], [13, 34, 68, 288, 70, 198, 188, 65, 30, 46], [46, 21, 108, 63, 422, 53, 129, 115, 29, 14], [11, 23, 83, 187, 59, 419, 93, 82, 19, 24], [10, 26, 59, 84, 127, 30, 614, 21, 10, 19], [24, 26, 36, 65, 75, 103, 51, 552, 9, 59], [109, 97, 14, 24, 8, 6, 9, 8, 639, 86], [22, 221, 8, 20, 3, 16, 31, 33, 87, 559]]"
28,28,0.4769,0.5034,"[[497, 69, 36, 17, 28, 16, 21, 30, 202, 84], [10, 712, 4, 12, 3, 15, 20, 20, 51, 153], [68, 30, 287, 71, 174, 148, 99, 61, 35, 27], [13, 29, 46, 290, 55, 278, 154, 74, 19, 42], [41, 20, 73, 72, 403, 90, 128, 128, 31, 14], [11, 22, 51, 183, 58, 477, 62, 91, 18, 27], [6, 28, 40, 96, 110, 52, 607, 26, 10, 25], [17, 30, 23, 63, 51, 133, 40, 589, 8, 46], [113, 101, 15, 18, 10, 18, 9, 9, 622, 85], [18, 238, 10, 18, 2, 18, 27, 39, 80, 550]]"
29,29,0.4771,0.5029,"[[509, 70, 42, 16, 34, 15, 24, 34, 186, 70], [13, 726, 2, 11, 7, 14, 28, 20, 53, 126], [73, 28, 292, 51, 196, 134, 103, 71, 29, 23], [12, 33, 50, 242, 78, 276, 172, 78, 20, 39], [42, 18, 73, 50, 458, 71, 125, 127, 24, 12], [8, 21, 62, 158, 74, 472, 76, 97, 11, 21], [10, 29, 44, 68, 138, 42, 623, 27, 6, 13], [16, 28, 22, 55, 67, 118, 41, 603, 7, 43], [117, 117, 17, 23, 12, 14, 9, 12, 605, 74], [20, 270, 6, 19, 4, 17, 34, 49, 82, 499]]"
30,30,0.4785,0.5073,"[[494, 59, 44, 15, 42, 13, 17, 28, 220, 68], [16, 714, 3, 10, 5, 12, 22, 17, 74, 127], [77, 27, 305, 51, 199, 112, 108, 62, 32, 27], [11, 31, 60, 262, 85, 239, 178, 64, 28, 42], [44, 19, 76, 54, 464, 66, 126, 114, 26, 11], [9, 20, 71, 168, 70, 448, 86, 84, 17, 27], [8, 31, 55, 64, 125, 32, 632, 25, 9, 19], [18, 30, 24, 53, 88, 106, 47, 575, 9, 50], [96, 94, 19, 21, 13, 11, 9, 7, 665, 65], [23, 252, 9, 19, 7, 15, 29, 34, 98, 514]]"
31,31,0.48454,0.5123,"[[574, 55, 43, 18, 35, 16, 18, 31, 150, 60], [17, 723, 3, 9, 6, 19, 23, 17, 55, 128], [87, 25, 296, 57, 169, 144, 114, 57, 25, 26], [14, 32, 61, 262, 51, 294, 175, 62, 21, 28], [50, 10, 82, 51, 433, 92, 137, 113, 23, 9], [9, 17, 64, 156, 62, 493, 92, 77, 15, 15], [11, 28, 53, 72, 107, 48, 648, 14, 4, 15], [20, 25, 22, 51, 71, 141, 44, 578, 8, 40], [138, 96, 20, 19, 17, 17, 10, 10, 613, 60], [31, 250, 8, 22, 6, 21, 31, 41, 87, 503]]"
32,32,0.48522,0.5182,"[[490, 53, 36, 13, 30, 14, 21, 23, 243, 77], [13, 718, 3, 11, 4, 11, 21, 17, 76, 126], [85, 27, 296, 58, 180, 132, 110, 49, 36, 27], [16, 33, 62, 268, 58, 261, 179, 56, 29, 38], [51, 15, 80, 60, 436, 75, 130, 111, 31, 11], [16, 19, 54, 158, 52, 497, 92, 68, 22, 22], [11, 33, 47, 70, 106, 50, 640, 14, 11, 18], [28, 24, 21, 50, 71, 134, 40, 573, 10, 49], [63, 88, 15, 15, 15, 14, 9, 9, 713, 59], [18, 230, 8, 21, 5, 15, 28, 24, 100, 551]]"
33,33,0.4909,0.5203,"[[480, 55, 40, 18, 34, 10, 18, 30, 229, 86], [8, 716, 3, 10, 5, 11, 21, 20, 49, 157], [59, 26, 332, 58, 188, 119, 109, 44, 34, 31], [9, 32, 71, 260, 59, 245, 192, 63, 25, 44], [38, 14, 101, 56, 427, 72, 133, 119, 27, 13], [11, 19, 69, 166, 55, 466, 94, 79, 19, 22], [7, 28, 56, 71, 101, 39, 655, 16, 7, 20], [18, 20, 29, 46, 76, 109, 48, 590, 7, 57], [57, 98, 15, 20, 17, 9, 8, 12, 681, 83], [18, 218, 7, 18, 4, 15, 29, 30, 65, 596]]"
34,34,0.49752,0.5236,"[[502, 54, 48, 13, 34, 13, 25, 39, 194, 78], [11, 716, 3, 12, 4, 10, 25, 19, 46, 154], [50, 24, 343, 56, 176, 114, 130, 50, 29, 28], [8, 27, 68, 238, 68, 249, 224, 63, 19, 36], [30, 12, 96, 51, 439, 62, 159, 118, 19, 14], [6, 14, 74, 153, 59, 452, 116, 95, 13, 18], [4, 24, 54, 59, 99, 32, 693, 13, 3, 19], [12, 17, 29, 44, 72, 105, 52, 611, 5, 53], [75, 97, 19, 17, 22, 14, 14, 14, 648, 80], [22, 208, 9, 20, 5, 17, 34, 33, 58, 594]]"
35,35,0.4987,0.5288,"[[532, 50, 42, 17, 34, 12, 17, 39, 187, 70], [17, 739, 3, 12, 5, 12, 17, 19, 54, 122], [66, 24, 332, 58, 180, 121, 98, 66, 30, 25], [11, 32, 56, 276, 70, 253, 167, 77, 23, 35], [36, 17, 83, 58, 456, 62, 119, 131, 25, 13], [8, 17, 57, 161, 62, 472, 83, 100, 16, 24], [5, 32, 49, 74, 117, 39, 633, 27, 7, 17], [15, 21, 20, 53, 69, 110, 34, 623, 7, 48], [81, 95, 12, 21, 22, 12, 8, 12, 670, 67], [19, 242, 10, 20, 4, 16, 25, 35, 74, 555]]"
36,36,0.50152,0.5325,"[[566, 41, 48, 15, 30, 10, 17, 36, 171, 66], [22, 705, 2, 13, 6, 12, 22, 20, 67, 131], [75, 22, 354, 63, 167, 112, 95, 62, 29, 21], [13, 25, 65, 302, 70, 245, 161, 64, 23, 32], [44, 16, 87, 69, 454, 58, 111, 131, 18, 12], [10, 13, 68, 172, 65, 463, 80, 98, 18, 13], [14, 23, 53, 78, 120, 41, 630, 18, 7, 16], [23, 18, 26, 59, 67, 106, 34, 618, 7, 42], [110, 81, 14, 24, 19, 9, 7, 11, 665, 60], [32, 203, 11, 26, 5, 18, 25, 39, 73, 568]]"
37,37,0.50112,0.5324,"[[518, 54, 47, 14, 32, 11, 19, 36, 187, 82], [13, 730, 3, 10, 6, 10, 18, 12, 55, 143], [79, 26, 339, 71, 157, 112, 107, 47, 30, 32], [13, 27, 68, 319, 69, 215, 167, 54, 21, 47], [38, 17, 95, 64, 457, 58, 119, 115, 22, 15], [6, 16, 73, 195, 64, 437, 90, 82, 16, 21], [10, 24, 57, 84, 102, 32, 647, 13, 10, 21], [17, 22, 24, 58, 78, 104, 38, 600, 8, 51], [83, 87, 13, 25, 21, 8, 7, 8, 666, 82], [16, 207, 8, 26, 6, 13, 25, 24, 64, 611]]"
38,38,0.50124,0.536,"[[532, 49, 47, 15, 24, 11, 22, 26, 193, 81], [15, 727, 3, 12, 2, 11, 23, 12, 52, 143], [86, 23, 348, 73, 122, 125, 124, 41, 31, 27], [13, 29, 58, 326, 46, 220, 195, 45, 19, 49], [40, 16, 97, 66, 382, 71, 165, 124, 24, 15], [8, 15, 61, 198, 46, 462, 95, 75, 15, 25], [10, 24, 52, 77, 70, 35, 690, 11, 8, 23], [17, 22, 21, 57, 48, 115, 53, 604, 7, 56], [86, 91, 18, 17, 12, 12, 7, 7, 674, 76], [21, 200, 7, 23, 4, 14, 26, 19, 71, 615]]"
39,39,0.50776,0.5386,"[[514, 69, 49, 17, 25, 9, 21, 30, 182, 84], [9, 770, 1, 11, 2, 9, 19, 11, 38, 130], [74, 26, 340, 75, 129, 132, 116, 53, 29, 26], [11, 38, 52, 324, 51, 226, 175, 54, 20, 49], [36, 17, 79, 70, 416, 69, 147, 132, 19, 15], [7, 24, 53, 185, 39, 481, 91, 84, 13, 23], [7, 31, 48, 81, 76, 42, 673, 18, 5, 19], [14, 23, 26, 52, 53, 113, 41, 621, 5, 52], [79, 115, 13, 16, 13, 12, 8, 11, 652, 81], [19, 239, 6, 26, 5, 11, 24, 27, 48, 595]]"
40,40,0.51072,0.5389,"[[508, 61, 52, 20, 25, 9, 25, 32, 201, 67], [10, 759, 1, 10, 4, 12, 20, 12, 52, 120], [68, 26, 369, 63, 139, 124, 109, 43, 36, 23], [9, 29, 67, 309, 60, 239, 170, 55, 27, 35], [36, 15, 97, 61, 431, 68, 145, 115, 22, 10], [9, 14, 70, 177, 46, 469, 94, 88, 14, 19], [8, 30, 61, 73, 82, 38, 670, 14, 7, 17], [12, 19, 29, 55, 65, 111, 41, 613, 9, 46], [71, 100, 12, 19, 11, 14, 9, 8, 697, 59], [20, 241, 8, 26, 6, 16, 24, 25, 70, 564]]"
41,41,0.51214,0.5452,"[[496, 49, 63, 18, 25, 13, 19, 31, 198, 88], [12, 745, 2, 13, 3, 12, 17, 16, 48, 132], [55, 24, 409, 62, 128, 126, 102, 39, 30, 25], [9, 26, 66, 310, 59, 238, 172, 56, 22, 42], [32, 19, 106, 67, 437, 64, 125, 117, 22, 11], [6, 13, 72, 168, 60, 480, 83, 81, 12, 25], [6, 27, 69, 82, 95, 40, 647, 9, 4, 21], [10, 16, 34, 56, 71, 109, 29, 622, 6, 47], [68, 91, 17, 22, 12, 12, 7, 9, 694, 68], [15, 214, 10, 20, 5, 18, 21, 23, 62, 612]]"
42,42,0.51306,0.5459,"[[534, 52, 49, 15, 28, 8, 20, 34, 190, 70], [18, 730, 1, 14, 2, 8, 23, 14, 54, 136], [71, 27, 378, 73, 143, 106, 96, 45, 35, 26], [14, 26, 65, 322, 68, 210, 166, 60, 29, 40], [43, 15, 100, 70, 447, 53, 121, 115, 26, 10], [11, 12, 74, 168, 62, 460, 84, 86, 17, 26], [8, 23, 62, 78, 98, 35, 656, 14, 9, 17], [15, 17, 29, 61, 71, 93, 33, 624, 9, 48], [75, 83, 17, 17, 13, 9, 6, 9, 710, 61], [23, 208, 9, 28, 4, 12, 23, 29, 66, 598]]"
